budget,subject,session,status,proposed_mae,direct_mae,source_mae,proposed_sign_accuracy,direct_sign_accuracy,projected_prototype_reconstruction_error_proposed,projected_prototype_reconstruction_error_direct
16,40,0,EVALUATED,0.17963070561090771,0.21528203771879384,0.2776688075679067,0.245,0.245,0.17963070561090771,0.21528203771879384
16,40,1,EVALUATED,0.16339569992150643,0.2114497757986495,0.33543408141194697,0.125,0.125,0.16339569992150643,0.21144977579864949
16,41,0,EVALUATED,0.18201583271956706,0.1986538391659563,0.23590705438119353,0.34,0.34000000000000002,0.18201583271956706,0.1986538391659563
16,41,1,EVALUATED,0.12604581896882924,0.1993456191432281,0.2912872156524877,0.08,0.080000000000000002,0.12604581896882924,0.1993456191432281
16,42,0,EVALUATED,0.36215573522182865,0.211762838778488,0.25702999948329996,0.23,0.23000000000000001,0.36215573522182865,0.21176283877848801
16,42,1,EVALUATED,0.11636713209420123,0.21698913882876789,0.3129630400718302,0.07,0.070000000000000007,0.11636713209420123,0.21698913882876789
16,43,0,EVALUATED,0.022166461747862805,0.20004159206148917,0.14987344286225485,0.99,0.98999999999999999,0.022166461747862805,0.20004159206148917
16,43,1,EVALUATED,0.03585166358697378,0.2091359680420177,0.2249214218171747,0.0,0,0.035851663586973781,0.2091359680420177
16,44,0,EVALUATED,0.30255379304490065,0.22401602613791557,0.15201527366865958,1.0,1,0.30255379304490065,0.22401602613791557
16,44,1,EVALUATED,0.2807917108639466,0.22507451961625058,0.2628941160318061,1.0,1,0.28079171086394661,0.22507451961625058
16,45,0,EVALUATED,0.5253800361013122,0.25104301480555574,0.0924389865750482,0.97,0.96999999999999997,0.52538003610131223,0.25104301480555574
16,45,1,EVALUATED,0.19472088594539275,0.21272113138052923,0.04321581998079577,1.0,1,0.19472088594539275,0.21272113138052923
16,46,0,EVALUATED,0.22489914743477443,0.20532616690857203,0.18363056342009995,0.07,0.070000000000000007,0.22489914743477443,0.20532616690857203
16,46,1,EVALUATED,0.10998427688808278,0.2010768509755567,0.2737576514340247,0.115,0.115,0.10998427688808278,0.20107685097555669
16,47,0,EVALUATED,0.2131067773576554,0.2058927819204682,0.2299222194635813,0.32,0.32000000000000001,0.2131067773576554,0.2058927819204682
16,47,1,EVALUATED,0.1741974249907863,0.22179021192661225,0.2228097877256641,0.0,0,0.1741974249907863,0.22179021192661225
16,48,0,EVALUATED,0.14032510244061633,0.20921640731369404,0.2793276566934788,0.12,0.12,0.14032510244061633,0.20921640731369404
16,48,1,EVALUATED,0.22042053163821548,0.21795746829622611,0.21857725494052346,0.505,0.505,0.22042053163821548,0.21795746829622611
16,49,0,EVALUATED,0.05807179287986827,0.18782356922840507,0.22209865113389643,0.01,0.01,0.058071792879868273,0.18782356922840507
16,49,1,EVALUATED,0.050200034459978,0.18389686542822112,0.20810693898458738,0.02,0.02,0.050200034459977998,0.18389686542822112
16,50,0,EVALUATED,0.2087793297614676,0.22025949595057803,0.23668790191741912,0.425,0.42499999999999999,0.2087793297614676,0.22025949595057803
16,50,1,EVALUATED,0.20841387643361567,0.2117694830697969,0.2441493879358595,0.425,0.42499999999999999,0.20841387643361567,0.2117694830697969
16,51,0,EVALUATED,0.17023081720677394,0.19222425681539115,0.24382130830387244,0.12,0.12,0.17023081720677394,0.19222425681539115
16,51,1,EVALUATED,0.3681225698195398,0.19150627198916703,0.21896166993945074,0.245,0.245,0.36812256981953978,0.19150627198916703
16,52,0,EVALUATED,0.01306760284032288,0.1896481284434578,0.17812522092354513,0.005,0.0050000000000000001,0.01306760284032288,0.1896481284434578
16,52,1,EVALUATED,0.06045733940991679,0.18001851104236377,0.21916309852472693,0.01,0.01,0.060457339409916787,0.18001851104236377
16,53,0,EVALUATED,0.1578003247137669,0.2161115501766796,0.2599361045545424,0.21,0.20999999999999999,0.1578003247137669,0.2161115501766796
16,53,1,EVALUATED,0.13277891432766784,0.21862809140600042,0.30108720410898676,0.08,0.080000000000000002,0.13277891432766784,0.21862809140600042
16,54,0,EVALUATED,0.13714484176927141,0.19033502057135873,0.23513216341395393,0.245,0.245,0.13714484176927141,0.19033502057135873
16,54,1,EVALUATED,0.5275060540444041,0.20290450690761397,0.21661470211869893,0.255,0.255,0.52750605404440409,0.20290450690761397
32,1,0,EVALUATED,0.378039824989614,0.21533226900903216,0.16037737046455675,1.0,1,0.37803982498961403,0.21533226900903216
32,1,1,EVALUATED,0.2673468979975901,0.22475034514081307,0.17254226272135414,1.0,1,0.26734689799759009,0.22475034514081307
32,2,0,EVALUATED,0.007652593296781653,0.20431910972117265,0.16075747439580115,1.0,1,0.0076525932967816531,0.20431910972117265
32,2,1,EVALUATED,0.02269704893791374,0.19663419228471882,0.1627116787807574,1.0,1,0.022697048937913741,0.19663419228471882
32,3,0,EVALUATED,0.2501526680104202,0.21981629091016233,0.10789821241595568,1.0,1,0.25015266801042019,0.21981629091016233
32,3,1,EVALUATED,0.28211351639719107,0.22958301123506356,0.15484663807222668,1.0,1,0.28211351639719107,0.22958301123506356
32,4,0,EVALUATED,0.09675369967727779,0.20165606415668955,0.2635125900685744,0.025,0.025000000000000001,0.096753699677277788,0.20165606415668955
32,4,1,EVALUATED,0.16640360835599297,0.2060503970730695,0.3471531861683942,0.025,0.025000000000000001,0.16640360835599297,0.20605039707306949
32,5,0,EVALUATED,0.14691369488298675,0.22269444278304093,0.05876516651183205,1.0,1,0.14691369488298675,0.22269444278304093
32,5,1,EVALUATED,0.1988528830189211,0.22150245589861178,0.06896562288330756,1.0,1,0.19885288301892109,0.22150245589861178
32,6,0,EVALUATED,0.17630847402678504,0.2165150200907249,0.286643678567559,0.115,0.115,0.17630847402678504,0.2165150200907249
32,6,1,EVALUATED,0.08633204406350224,0.21727231663604435,0.27065971383269904,0.0,0,0.086332044063502242,0.21727231663604435
32,7,0,EVALUATED,0.43277250893969,0.2113605591605014,0.21665478313170694,0.455,0.45500000000000002,0.43277250893968999,0.21136055916050139
32,7,1,EVALUATED,0.6152714670274895,0.21946140051983967,0.22294463025612607,0.015,0.014999999999999999,0.61527146702748947,0.21946140051983967
32,8,0,EVALUATED,0.3781060511666298,0.2225973434040763,0.24905038150311454,0.0,0,0.37810605116662982,0.2225973434040763
32,8,1,EVALUATED,0.4112916821956841,0.22670794442254064,0.26901776504694047,0.01,0.01,0.41129168219568413,0.22670794442254064
32,9,0,EVALUATED,0.17572997381934038,0.22780756589049234,0.14707047100010592,1.0,1,0.17572997381934038,0.22780756589049234
32,9,1,EVALUATED,0.02688254045990907,0.2219083829256343,0.2397698469307263,0.0,0,0.026882540459909069,0.22190838292563431
32,10,0,EVALUATED,0.03855186606776618,0.20978393261269082,0.21014844144292666,0.0,0,0.038551866067766179,0.20978393261269082
32,10,1,EVALUATED,0.13038075626712065,0.21136452401903505,0.31814670693465025,0.005,0.0050000000000000001,0.13038075626712065,0.21136452401903505
32,11,0,EVALUATED,0.2211258285126631,0.19892265859438013,0.1439073695938409,0.725,0.72499999999999998,0.2211258285126631,0.19892265859438013
32,11,1,EVALUATED,0.23019471580814035,0.2043263251664393,0.12431565119922787,0.78,0.78000000000000003,0.23019471580814035,0.20432632516643931
32,12,0,EVALUATED,0.10421105073131047,0.20344071589048965,0.27157900791658024,0.005,0.0050000000000000001,0.10421105073131047,0.20344071589048965
32,12,1,EVALUATED,0.07249148492299376,0.19322113152463377,0.2579002126416649,0.0,0,0.07249148492299376,0.19322113152463377
32,13,0,EVALUATED,0.11427912051805318,0.19862696575580563,0.2815463970054555,0.005,0.0050000000000000001,0.11427912051805318,0.19862696575580563
32,13,1,EVALUATED,0.1473226556601117,0.193146656692022,0.2944274929071538,0.13,0.13,0.14732265566011171,0.193146656692022
32,14,0,EVALUATED,0.12498781123036735,0.21499730363094485,0.3110449589367112,0.0,0,0.12498781123036735,0.21499730363094485
32,14,1,EVALUATED,0.08009709535450414,0.2181862756575425,0.29298440182532126,0.0,0,0.080097095354504141,0.21818627565754251
32,15,0,EVALUATED,0.2764017507163416,0.20438088235556287,0.11977866863122298,0.965,0.96499999999999997,0.2764017507163416,0.20438088235556287
32,15,1,EVALUATED,0.17204540551533803,0.21160653464194631,0.31858697021024945,0.125,0.125,0.17204540551533803,0.21160653464194631
32,16,0,EVALUATED,0.47302794955529903,0.1951202510804996,0.2399593225327347,0.105,0.105,0.47302794955529903,0.1951202510804996
32,16,1,EVALUATED,0.18706490293346614,0.18323540543402791,0.17747000857928566,0.53,0.53000000000000003,0.18706490293346614,0.18323540543402791
32,17,0,EVALUATED,0.027801827145877374,0.22225904712778471,0.21385897485222125,0.0,0,0.027801827145877374,0.22225904712778471
32,17,1,EVALUATED,0.1384095227573186,0.22275526328254386,0.23680319327564037,0.0,0,0.1384095227573186,0.22275526328254386
32,18,0,EVALUATED,0.11348030429806506,0.21854960074595012,0.14001897807493063,1.0,1,0.11348030429806506,0.21854960074595012
32,18,1,EVALUATED,0.13627399980903918,0.21251753456136513,0.07331617035043961,1.0,1,0.13627399980903918,0.21251753456136513
32,19,0,EVALUATED,0.2689093215969991,0.22611933207989104,0.0644107378378005,1.0,1,0.2689093215969991,0.22611933207989104
32,19,1,EVALUATED,0.24778536563381692,0.22086250880040206,0.21087350755538645,1.0,1,0.24778536563381692,0.22086250880040206
32,20,0,EVALUATED,0.09444734086319982,0.20138703325944904,0.2628574085557826,0.0,0,0.094447340863199822,0.20138703325944904
32,20,1,EVALUATED,0.056018782233268144,0.19670835527050257,0.2414275099519392,0.0,0,0.056018782233268144,0.19670835527050257
32,21,0,EVALUATED,0.18993051976411948,0.21435254255419992,0.11960786661245494,1.0,1,0.18993051976411948,0.21435254255419992
32,21,1,EVALUATED,0.2085524332206179,0.21504191777044565,0.33811730994800726,1.0,1,0.20855243322061789,0.21504191777044565
32,22,0,EVALUATED,0.2518839362478598,0.2156891015416436,0.1673221220807453,1.0,1,0.25188393624785982,0.21568910154164361
32,22,1,EVALUATED,0.09225638430132084,0.21890076387764718,0.28180930037506663,0.0,0,0.09225638430132084,0.21890076387764718
32,23,0,EVALUATED,0.1586280784847883,0.22120841514212353,0.005694145714914917,1.0,1,0.1586280784847883,0.22120841514212353
32,23,1,EVALUATED,0.25303486847123274,0.21750657727771908,0.08103941127224214,1.0,1,0.25303486847123274,0.21750657727771908
32,24,0,EVALUATED,0.1465241580131293,0.21470859314280843,0.31187852895108314,0.025,0.025000000000000001,0.14652415801312929,0.21470859314280843
32,24,1,EVALUATED,0.160505916854667,0.20888006153038663,0.3191526399271171,0.08,0.080000000000000002,0.160505916854667,0.20888006153038663
32,25,0,EVALUATED,0.281137524706737,0.20491918438817533,0.2649374506588182,0.105,0.105,0.28113752470673697,0.20491918438817533
32,25,1,EVALUATED,0.17602773457368087,0.19471827443296516,0.22413482932488096,0.39,0.39000000000000001,0.17602773457368087,0.19471827443296516
32,26,0,EVALUATED,0.18661799411514932,0.21177916051158563,0.26071923725219465,0.28,0.28000000000000003,0.18661799411514932,0.21177916051158563
32,26,1,EVALUATED,0.2893087771690071,0.21681057456059974,0.299677449582795,0.15,0.14999999999999999,0.2893087771690071,0.21681057456059974
32,27,0,EVALUATED,0.17072447371489502,0.21849841908432402,0.3143818920219732,0.085,0.085000000000000006,0.17072447371489502,0.21849841908432402
32,27,1,EVALUATED,0.2318864221436533,0.2137516272012849,0.16921501442212644,0.67,0.67000000000000004,0.23188642214365329,0.21375162720128491
32,28,0,EVALUATED,0.11701529987521944,0.21959910450114123,0.09648471485709155,1.0,1,0.11701529987521944,0.21959910450114123
32,28,1,EVALUATED,0.1518499199222354,0.2197704529038473,0.10299203894590818,1.0,1,0.1518499199222354,0.21977045290384731
32,29,0,EVALUATED,0.31469155815634364,0.19644266635874175,0.03253433019040095,1.0,1,0.31469155815634364,0.19644266635874175
32,29,1,EVALUATED,0.31718929185027234,0.17603110961393584,0.3571888105731907,1.0,1,0.31718929185027234,0.17603110961393584
32,30,0,EVALUATED,0.4182526012502322,0.20480781043423268,0.19250589270758856,0.01,0.01,0.41825260125023223,0.20480781043423268
32,30,1,EVALUATED,0.1405492634442959,0.18062857377992458,0.2653268534862304,0.125,0.125,0.14054926344429591,0.18062857377992458
32,31,0,EVALUATED,0.10608985759573358,0.20388966729966915,0.2755646358189793,0.01,0.01,0.10608985759573358,0.20388966729966915
32,31,1,EVALUATED,0.15384657550407638,0.20358126264894644,0.338300936469155,0.015,0.014999999999999999,0.15384657550407638,0.20358126264894644
32,32,0,EVALUATED,0.2092586465370627,0.22038804322524277,0.31380471965188134,1.0,1,0.20925864653706269,0.22038804322524277
32,32,1,EVALUATED,0.21038047745958238,0.21156742544208018,0.1795118592471388,1.0,1,0.21038047745958238,0.21156742544208018
32,33,0,EVALUATED,0.1890447837260674,0.2252814126311662,0.06055920223452759,1.0,1,0.18904478372606739,0.22528141263116619
32,33,1,EVALUATED,0.24531042667941275,0.22339104704311982,0.005581596776994879,1.0,1,0.24531042667941275,0.22339104704311982
32,34,0,EVALUATED,0.5344583533689227,0.2059280164335138,0.20906451993055453,0.455,0.45500000000000002,0.53445835336892267,0.2059280164335138
32,34,1,EVALUATED,0.31748427671969764,0.19737143218749734,0.16005771070133412,0.77,0.77000000000000002,0.31748427671969764,0.19737143218749734
32,35,0,EVALUATED,0.2532648427098505,0.21018115855346012,0.2769169446193817,0.135,0.13500000000000001,0.2532648427098505,0.21018115855346012
32,35,1,EVALUATED,0.23897571393484143,0.20706525541892745,0.10628867268321944,0.85,0.84999999999999998,0.23897571393484143,0.20706525541892745
32,36,0,EVALUATED,0.2794023737562048,0.2222534250865679,0.6311867371455067,1.0,1,0.2794023737562048,0.2222534250865679
32,36,1,EVALUATED,0.24352674922256767,0.2197568446005337,0.9135827935374005,1.0,1,0.24352674922256767,0.21975684460053371
32,37,0,EVALUATED,0.16891114744062818,0.226114461721605,0.16385728419005335,1.0,1,0.16891114744062818,0.22611446172160499
32,37,1,EVALUATED,0.2321966873409869,0.22755421973651052,0.11717738991744404,1.0,1,0.23219668734098689,0.22755421973651052
32,38,0,EVALUATED,0.12217100508509322,0.19602724480163558,0.24568797299270442,0.01,0.01,0.12217100508509322,0.19602724480163558
32,38,1,EVALUATED,0.12443550239860761,0.1797585889434832,0.2781286331816856,0.025,0.025000000000000001,0.12443550239860761,0.17975858894348321
32,39,0,EVALUATED,0.1902910605656863,0.19829976245859585,0.09950913216432657,1.0,1,0.19029106056568629,0.19829976245859585
32,39,1,EVALUATED,0.2007000672606725,0.1987458448283832,0.18301422869047554,1.0,1,0.20070006726067249,0.1987458448283832
32,40,0,EVALUATED,0.17963070561090771,0.21340734409525652,0.3153912557461973,0.14,0.14000000000000001,0.17963070561090771,0.21340734409525652
32,40,1,EVALUATED,0.16339569992150643,0.21076973409473812,0.3664792643970332,0.03,0.029999999999999999,0.16339569992150643,0.21076973409473812
32,41,0,EVALUATED,0.18201583271956706,0.20001267583380694,0.26285266521200673,0.26,0.26000000000000001,0.18201583271956706,0.20001267583380694
32,41,1,EVALUATED,0.12604581896882924,0.19310717756596027,0.3076731721184356,0.015,0.014999999999999999,0.12604581896882924,0.19310717756596027
32,42,0,EVALUATED,0.3963278490403631,0.21112617202807893,0.2912021133018344,0.1,0.10000000000000001,0.39632784904036311,0.21112617202807893
32,42,1,EVALUATED,0.11636713209420123,0.21582505388385498,0.32459975328125024,0.02,0.02,0.11636713209420123,0.21582505388385498
32,43,0,EVALUATED,0.022166461747862805,0.20844733146744646,0.1494301136272976,1.0,1,0.022166461747862805,0.20844733146744646
32,43,1,EVALUATED,0.03585166358697378,0.20866400985237413,0.2249214218171747,0.0,0,0.035851663586973781,0.20866400985237413
32,44,0,EVALUATED,0.30255379304490065,0.22217739318274307,0.15201527366865958,1.0,1,0.30255379304490065,0.22217739318274307
32,44,1,EVALUATED,0.2807917108639466,0.23107794347205224,0.2628941160318061,1.0,1,0.28079171086394661,0.23107794347205224
32,45,0,EVALUATED,0.5203274240502412,0.22724850244972258,0.08738637452397721,1.0,1,0.52032742405024124,0.22724850244972258
32,45,1,EVALUATED,0.19472088594539275,0.21324929599640682,0.04321581998079577,1.0,1,0.19472088594539275,0.21324929599640682
32,46,0,EVALUATED,0.22657830855732414,0.20740669214645366,0.18530972454264963,0.01,0.01,0.22657830855732414,0.20740669214645366
32,46,1,EVALUATED,0.10998427688808278,0.212117954770299,0.2946546640427604,0.02,0.02,0.10998427688808278,0.21211795477029899
32,47,0,EVALUATED,0.2521806029609279,0.20804676739443753,0.27126340435939356,0.19,0.19,0.25218060296092792,0.20804676739443753
32,47,1,EVALUATED,0.1741974249907863,0.2204758784095583,0.2228097877256641,0.0,0,0.1741974249907863,0.22047587840955829
32,48,0,EVALUATED,0.14032510244061633,0.21523368369536872,0.2989731710351651,0.05,0.050000000000000003,0.14032510244061633,0.21523368369536872
32,48,1,EVALUATED,0.22042053163821548,0.21201399141830116,0.19461465787052787,0.57,0.56999999999999995,0.22042053163821548,0.21201399141830116
32,49,0,EVALUATED,0.05807179287986827,0.19373458862800483,0.22326008699149377,0.0,0,0.058071792879868273,0.19373458862800483
32,49,1,EVALUATED,0.050200034459978,0.18780879560302582,0.21011494036298647,0.0,0,0.050200034459977998,0.18780879560302582
32,50,0,EVALUATED,0.2087793297614676,0.2131825126407717,0.23482733044035567,0.43,0.42999999999999999,0.2087793297614676,0.2131825126407717
32,50,1,EVALUATED,0.20841387643361567,0.21297893738069132,0.237896971642851,0.44,0.44,0.20841387643361567,0.21297893738069132
32,51,0,EVALUATED,0.18867940696755864,0.2000899175355044,0.2655488516990986,0.015,0.014999999999999999,0.18867940696755864,0.2000899175355044
32,51,1,EVALUATED,0.3820159260634086,0.1760548871332369,0.23285502618331946,0.185,0.185,0.38201592606340862,0.17605488713323689
32,52,0,EVALUATED,0.01306760284032288,0.19761753230823273,0.17825589695194835,0.0,0,0.01306760284032288,0.19761753230823273
32,52,1,EVALUATED,0.06045733940991679,0.18527768663135313,0.2203722453129253,0.0,0,0.060457339409916787,0.18527768663135313
32,53,0,EVALUATED,0.1578003247137669,0.21020055255628883,0.3025421922272595,0.075,0.074999999999999997,0.1578003247137669,0.21020055255628883
32,53,1,EVALUATED,0.13277891432766784,0.21580393891243405,0.3183484629715836,0.015,0.014999999999999999,0.13277891432766784,0.21580393891243405
32,54,0,EVALUATED,0.13714484176927141,0.19105535060807838,0.2707898222739644,0.115,0.115,0.13714484176927141,0.19105535060807838
32,54,1,EVALUATED,0.5251917766478453,0.18265965259152508,0.21430042472214011,0.265,0.26500000000000001,0.52519177664784533,0.18265965259152508
