outer_fold,method,rank,ridge_lambda,temperature,mean_balanced_accuracy,fold_scores
1,ENROLLMENT_PCA_TRANSFER,1,0.10000000000000001,0.10000000000000001,0.68933333333333335,0.68666666666666665|0.71000000000000008|0.71999999999999997|0.71666666666666667|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,0.10000000000000001,0.20000000000000001,0.68933333333333335,0.68666666666666665|0.71000000000000008|0.71999999999999997|0.71666666666666667|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,0.10000000000000001,0.5,0.68933333333333335,0.68666666666666665|0.71000000000000008|0.71999999999999997|0.71666666666666667|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,0.10000000000000001,1,0.68933333333333335,0.68666666666666665|0.71000000000000008|0.71999999999999997|0.71666666666666667|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,0.10000000000000001,2,0.68933333333333335,0.68666666666666665|0.71000000000000008|0.71999999999999997|0.71666666666666667|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,0.10000000000000001,5,0.68933333333333335,0.68666666666666665|0.71000000000000008|0.71999999999999997|0.71666666666666667|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,1,0.050000000000000003,0.68977777777777782,0.68555555555555558|0.71444444444444466|0.72222222222222221|0.71333333333333337|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,1,0.10000000000000001,0.68977777777777782,0.68555555555555558|0.71444444444444466|0.72222222222222221|0.71333333333333337|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,1,0.20000000000000001,0.68977777777777782,0.68555555555555558|0.71444444444444466|0.72222222222222221|0.71333333333333337|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,1,0.5,0.68977777777777782,0.68555555555555558|0.71444444444444466|0.72222222222222221|0.71333333333333337|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,1,1,0.68977777777777782,0.68555555555555558|0.71444444444444466|0.72222222222222221|0.71333333333333337|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,1,2,0.68977777777777782,0.68555555555555558|0.71444444444444466|0.72222222222222221|0.71333333333333337|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,1,5,0.68977777777777782,0.68555555555555558|0.71444444444444466|0.72222222222222221|0.71333333333333337|0.6133333333333334
1,ENROLLMENT_PCA_TRANSFER,1,10,0.050000000000000003,0.68488888888888899,0.66666666666666663|0.71000000000000008|0.72333333333333327|0.69777777777777783|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,1,10,0.10000000000000001,0.68488888888888899,0.66666666666666663|0.71000000000000008|0.72333333333333327|0.69777777777777783|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,1,10,0.20000000000000001,0.68488888888888899,0.66666666666666663|0.71000000000000008|0.72333333333333327|0.69777777777777783|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,1,10,0.5,0.68488888888888899,0.66666666666666663|0.71000000000000008|0.72333333333333327|0.69777777777777783|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,1,10,1,0.68488888888888899,0.66666666666666663|0.71000000000000008|0.72333333333333327|0.69777777777777783|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,1,10,2,0.68488888888888899,0.66666666666666663|0.71000000000000008|0.72333333333333327|0.69777777777777783|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,1,10,5,0.68488888888888899,0.66666666666666663|0.71000000000000008|0.72333333333333327|0.69777777777777783|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,1,100,0.050000000000000003,0.67977777777777781,0.65666666666666673|0.69888888888888878|0.71444444444444444|0.69444444444444442|0.63444444444444437
1,ENROLLMENT_PCA_TRANSFER,1,100,0.10000000000000001,0.67977777777777781,0.65666666666666673|0.69888888888888878|0.71444444444444444|0.69444444444444442|0.63444444444444437
1,ENROLLMENT_PCA_TRANSFER,1,100,0.20000000000000001,0.67977777777777781,0.65666666666666673|0.69888888888888878|0.71444444444444444|0.69444444444444442|0.63444444444444437
1,ENROLLMENT_PCA_TRANSFER,1,100,0.5,0.67977777777777781,0.65666666666666673|0.69888888888888878|0.71444444444444444|0.69444444444444442|0.63444444444444437
1,ENROLLMENT_PCA_TRANSFER,1,100,1,0.67977777777777781,0.65666666666666673|0.69888888888888878|0.71444444444444444|0.69444444444444442|0.63444444444444437
1,ENROLLMENT_PCA_TRANSFER,1,100,2,0.67977777777777781,0.65666666666666673|0.69888888888888878|0.71444444444444444|0.69444444444444442|0.63444444444444437
1,ENROLLMENT_PCA_TRANSFER,1,100,5,0.67977777777777781,0.65666666666666673|0.69888888888888878|0.71444444444444444|0.69444444444444442|0.63444444444444437
1,ENROLLMENT_PCA_TRANSFER,2,1.0000000000000001e-05,0.050000000000000003,0.68600000000000005,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.6066666666666668
1,ENROLLMENT_PCA_TRANSFER,2,1.0000000000000001e-05,0.10000000000000001,0.68600000000000005,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.6066666666666668
1,ENROLLMENT_PCA_TRANSFER,2,1.0000000000000001e-05,0.20000000000000001,0.68600000000000005,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.6066666666666668
1,ENROLLMENT_PCA_TRANSFER,2,1.0000000000000001e-05,0.5,0.68600000000000005,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.6066666666666668
1,ENROLLMENT_PCA_TRANSFER,2,1.0000000000000001e-05,1,0.68600000000000005,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.6066666666666668
1,ENROLLMENT_PCA_TRANSFER,2,1.0000000000000001e-05,2,0.68600000000000005,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.6066666666666668
1,ENROLLMENT_PCA_TRANSFER,2,1.0000000000000001e-05,5,0.68600000000000005,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.6066666666666668
1,ENROLLMENT_PCA_TRANSFER,2,0.0001,0.050000000000000003,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.0001,0.10000000000000001,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.0001,0.20000000000000001,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.0001,0.5,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.0001,1,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.0001,2,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.0001,5,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.001,0.050000000000000003,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.001,0.10000000000000001,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.001,0.20000000000000001,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.001,0.5,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.001,1,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.001,2,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.001,5,0.68577777777777782,0.68666666666666665|0.70777777777777784|0.72222222222222221|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.01,0.050000000000000003,0.68622222222222229,0.68666666666666665|0.7088888888888889|0.72222222222222221|0.70777777777777784|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.01,0.10000000000000001,0.68622222222222229,0.68666666666666665|0.7088888888888889|0.72222222222222221|0.70777777777777784|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.01,0.20000000000000001,0.68622222222222229,0.68666666666666665|0.7088888888888889|0.72222222222222221|0.70777777777777784|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.01,0.5,0.68622222222222229,0.68666666666666665|0.7088888888888889|0.72222222222222221|0.70777777777777784|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.01,1,0.68622222222222229,0.68666666666666665|0.7088888888888889|0.72222222222222221|0.70777777777777784|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.01,2,0.68622222222222229,0.68666666666666665|0.7088888888888889|0.72222222222222221|0.70777777777777784|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.01,5,0.68622222222222229,0.68666666666666665|0.7088888888888889|0.72222222222222221|0.70777777777777784|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.10000000000000001,0.050000000000000003,0.68511111111111112,0.68444444444444441|0.70777777777777784|0.72111111111111115|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.10000000000000001,0.10000000000000001,0.68511111111111112,0.68444444444444441|0.70777777777777784|0.72111111111111115|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.10000000000000001,0.20000000000000001,0.68511111111111112,0.68444444444444441|0.70777777777777784|0.72111111111111115|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.10000000000000001,0.5,0.68511111111111112,0.68444444444444441|0.70777777777777784|0.72111111111111115|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.10000000000000001,1,0.68511111111111112,0.68444444444444441|0.70777777777777784|0.72111111111111115|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.10000000000000001,2,0.68511111111111112,0.68444444444444441|0.70777777777777784|0.72111111111111115|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,0.10000000000000001,5,0.68511111111111112,0.68444444444444441|0.70777777777777784|0.72111111111111115|0.70666666666666667|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,2,1,0.050000000000000003,0.68800000000000006,0.68666666666666665|0.71000000000000008|0.72444444444444445|0.70666666666666655|0.61222222222222233
1,ENROLLMENT_PCA_TRANSFER,2,1,0.10000000000000001,0.68800000000000006,0.68666666666666665|0.71000000000000008|0.72444444444444445|0.70666666666666655|0.61222222222222233
1,ENROLLMENT_PCA_TRANSFER,2,1,0.20000000000000001,0.68800000000000006,0.68666666666666665|0.71000000000000008|0.72444444444444445|0.70666666666666655|0.61222222222222233
1,ENROLLMENT_PCA_TRANSFER,2,1,0.5,0.68800000000000006,0.68666666666666665|0.71000000000000008|0.72444444444444445|0.70666666666666655|0.61222222222222233
1,ENROLLMENT_PCA_TRANSFER,2,1,1,0.68800000000000006,0.68666666666666665|0.71000000000000008|0.72444444444444445|0.70666666666666655|0.61222222222222233
1,ENROLLMENT_PCA_TRANSFER,2,1,2,0.68800000000000006,0.68666666666666665|0.71000000000000008|0.72444444444444445|0.70666666666666655|0.61222222222222233
1,ENROLLMENT_PCA_TRANSFER,2,1,5,0.68800000000000006,0.68666666666666665|0.71000000000000008|0.72444444444444445|0.70666666666666655|0.61222222222222233
1,ENROLLMENT_PCA_TRANSFER,2,10,0.050000000000000003,0.68466666666666676,0.66555555555555557|0.70777777777777784|0.72555555555555551|0.69777777777777772|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,2,10,0.10000000000000001,0.68466666666666676,0.66555555555555557|0.70777777777777784|0.72555555555555551|0.69777777777777772|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,2,10,0.20000000000000001,0.68466666666666676,0.66555555555555557|0.70777777777777784|0.72555555555555551|0.69777777777777772|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,2,10,0.5,0.68466666666666676,0.66555555555555557|0.70777777777777784|0.72555555555555551|0.69777777777777772|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,2,10,1,0.68466666666666676,0.66555555555555557|0.70777777777777784|0.72555555555555551|0.69777777777777772|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,2,10,2,0.68466666666666676,0.66555555555555557|0.70777777777777784|0.72555555555555551|0.69777777777777772|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,2,10,5,0.68466666666666676,0.66555555555555557|0.70777777777777784|0.72555555555555551|0.69777777777777772|0.62666666666666671
1,ENROLLMENT_PCA_TRANSFER,2,100,0.050000000000000003,0.67999999999999994,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69222222222222218|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,2,100,0.10000000000000001,0.67999999999999994,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69222222222222218|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,2,100,0.20000000000000001,0.67999999999999994,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69222222222222218|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,2,100,0.5,0.67999999999999994,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69222222222222218|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,2,100,1,0.67999999999999994,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69222222222222218|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,2,100,2,0.67999999999999994,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69222222222222218|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,2,100,5,0.67999999999999994,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69222222222222218|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,3,1.0000000000000001e-05,0.050000000000000003,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,1.0000000000000001e-05,0.10000000000000001,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,1.0000000000000001e-05,0.20000000000000001,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,1.0000000000000001e-05,0.5,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,1.0000000000000001e-05,1,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,1.0000000000000001e-05,2,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,1.0000000000000001e-05,5,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.0001,0.050000000000000003,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.0001,0.10000000000000001,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.0001,0.20000000000000001,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.0001,0.5,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.0001,1,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.0001,2,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.0001,5,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.001,0.050000000000000003,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.001,0.10000000000000001,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.001,0.20000000000000001,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.001,0.5,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.001,1,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.001,2,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.001,5,0.68022222222222228,0.66555555555555557|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.60888888888888892
1,ENROLLMENT_PCA_TRANSFER,3,0.01,0.050000000000000003,0.68066666666666664,0.66666666666666663|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.6100000000000001
1,ENROLLMENT_PCA_TRANSFER,3,0.01,0.10000000000000001,0.68066666666666664,0.66666666666666663|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.6100000000000001
1,ENROLLMENT_PCA_TRANSFER,3,0.01,0.20000000000000001,0.68066666666666664,0.66666666666666663|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.6100000000000001
1,ENROLLMENT_PCA_TRANSFER,3,0.01,0.5,0.68066666666666664,0.66666666666666663|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.6100000000000001
1,ENROLLMENT_PCA_TRANSFER,3,0.01,1,0.68066666666666664,0.66666666666666663|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.6100000000000001
1,ENROLLMENT_PCA_TRANSFER,3,0.01,2,0.68066666666666664,0.66666666666666663|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.6100000000000001
1,ENROLLMENT_PCA_TRANSFER,3,0.01,5,0.68066666666666664,0.66666666666666663|0.70777777777777784|0.7155555555555555|0.70333333333333325|0.6100000000000001
1,ENROLLMENT_PCA_TRANSFER,3,0.10000000000000001,0.050000000000000003,0.68222222222222217,0.67000000000000004|0.7088888888888889|0.7155555555555555|0.70666666666666655|0.60999999999999999
1,ENROLLMENT_PCA_TRANSFER,3,0.10000000000000001,0.10000000000000001,0.68222222222222217,0.67000000000000004|0.7088888888888889|0.7155555555555555|0.70666666666666655|0.60999999999999999
1,ENROLLMENT_PCA_TRANSFER,3,0.10000000000000001,0.20000000000000001,0.68222222222222217,0.67000000000000004|0.7088888888888889|0.7155555555555555|0.70666666666666655|0.60999999999999999
1,ENROLLMENT_PCA_TRANSFER,3,0.10000000000000001,0.5,0.68222222222222217,0.67000000000000004|0.7088888888888889|0.7155555555555555|0.70666666666666655|0.60999999999999999
1,ENROLLMENT_PCA_TRANSFER,3,0.10000000000000001,1,0.68222222222222217,0.67000000000000004|0.7088888888888889|0.7155555555555555|0.70666666666666655|0.60999999999999999
1,ENROLLMENT_PCA_TRANSFER,3,0.10000000000000001,2,0.68222222222222217,0.67000000000000004|0.7088888888888889|0.7155555555555555|0.70666666666666655|0.60999999999999999
1,ENROLLMENT_PCA_TRANSFER,3,0.10000000000000001,5,0.68222222222222217,0.67000000000000004|0.7088888888888889|0.7155555555555555|0.70666666666666655|0.60999999999999999
1,ENROLLMENT_PCA_TRANSFER,3,1,0.050000000000000003,0.68600000000000005,0.67555555555555558|0.71000000000000008|0.72000000000000008|0.70999999999999996|0.61444444444444446
1,ENROLLMENT_PCA_TRANSFER,3,1,0.10000000000000001,0.68600000000000005,0.67555555555555558|0.71000000000000008|0.72000000000000008|0.70999999999999996|0.61444444444444446
1,ENROLLMENT_PCA_TRANSFER,3,1,0.20000000000000001,0.68600000000000005,0.67555555555555558|0.71000000000000008|0.72000000000000008|0.70999999999999996|0.61444444444444446
1,ENROLLMENT_PCA_TRANSFER,3,1,0.5,0.68600000000000005,0.67555555555555558|0.71000000000000008|0.72000000000000008|0.70999999999999996|0.61444444444444446
1,ENROLLMENT_PCA_TRANSFER,3,1,1,0.68600000000000005,0.67555555555555558|0.71000000000000008|0.72000000000000008|0.70999999999999996|0.61444444444444446
1,ENROLLMENT_PCA_TRANSFER,3,1,2,0.68600000000000005,0.67555555555555558|0.71000000000000008|0.72000000000000008|0.70999999999999996|0.61444444444444446
1,ENROLLMENT_PCA_TRANSFER,3,1,5,0.68600000000000005,0.67555555555555558|0.71000000000000008|0.72000000000000008|0.70999999999999996|0.61444444444444446
1,ENROLLMENT_PCA_TRANSFER,3,10,0.050000000000000003,0.68511111111111112,0.66666666666666663|0.70888888888888901|0.72444444444444445|0.69777777777777772|0.62777777777777777
1,ENROLLMENT_PCA_TRANSFER,3,10,0.10000000000000001,0.68511111111111112,0.66666666666666663|0.70888888888888901|0.72444444444444445|0.69777777777777772|0.62777777777777777
1,ENROLLMENT_PCA_TRANSFER,3,10,0.20000000000000001,0.68511111111111112,0.66666666666666663|0.70888888888888901|0.72444444444444445|0.69777777777777772|0.62777777777777777
1,ENROLLMENT_PCA_TRANSFER,3,10,0.5,0.68511111111111112,0.66666666666666663|0.70888888888888901|0.72444444444444445|0.69777777777777772|0.62777777777777777
1,ENROLLMENT_PCA_TRANSFER,3,10,1,0.68511111111111112,0.66666666666666663|0.70888888888888901|0.72444444444444445|0.69777777777777772|0.62777777777777777
1,ENROLLMENT_PCA_TRANSFER,3,10,2,0.68511111111111112,0.66666666666666663|0.70888888888888901|0.72444444444444445|0.69777777777777772|0.62777777777777777
1,ENROLLMENT_PCA_TRANSFER,3,10,5,0.68511111111111112,0.66666666666666663|0.70888888888888901|0.72444444444444445|0.69777777777777772|0.62777777777777777
1,ENROLLMENT_PCA_TRANSFER,3,100,0.050000000000000003,0.68022222222222217,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69333333333333336|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,3,100,0.10000000000000001,0.68022222222222217,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69333333333333336|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,3,100,0.20000000000000001,0.68022222222222217,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69333333333333336|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,3,100,0.5,0.68022222222222217,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69333333333333336|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,3,100,1,0.68022222222222217,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69333333333333336|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,3,100,2,0.68022222222222217,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69333333333333336|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,3,100,5,0.68022222222222217,0.65777777777777779|0.69999999999999984|0.71444444444444444|0.69333333333333336|0.63555555555555554
1,ENROLLMENT_PCA_TRANSFER,5,1.0000000000000001e-05,0.050000000000000003,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,1.0000000000000001e-05,0.10000000000000001,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,1.0000000000000001e-05,0.20000000000000001,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,1.0000000000000001e-05,0.5,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,1.0000000000000001e-05,1,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,1.0000000000000001e-05,2,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,1.0000000000000001e-05,5,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.0001,0.050000000000000003,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.0001,0.10000000000000001,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.0001,0.20000000000000001,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.0001,0.5,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.0001,1,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.0001,2,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.0001,5,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.001,0.050000000000000003,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.001,0.10000000000000001,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.001,0.20000000000000001,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.001,0.5,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
1,ENROLLMENT_PCA_TRANSFER,5,0.001,1,0.68333333333333335,0.6777777777777777|0.70333333333333337|0.72111111111111115|0.7088888888888889|0.60555555555555562
