target,middle,source,session,heldout_class,relative_induced_cycle_discrepancy
3,8,5,0train,tongue,0.9524759382191506
3,8,5,1test,left_hand,1.0543123199891342
3,8,5,1test,right_hand,0.9100861491527201
3,8,5,1test,feet,1.0454451748704332
3,8,5,1test,tongue,1.143556494389078
3,8,6,0train,left_hand,0.7803778758621421
3,8,6,0train,right_hand,0.825866555552268
3,8,6,0train,feet,0.8357024186087881
3,8,6,0train,tongue,0.8300809720046674
3,8,6,1test,left_hand,0.8721451825299819
3,8,6,1test,right_hand,0.8306682546665172
3,8,6,1test,feet,0.7876160377920038
3,8,6,1test,tongue,0.9031941595295254
3,8,7,0train,left_hand,0.6094549516182453
3,8,7,0train,right_hand,0.754587102059559
3,8,7,0train,feet,0.7193195063265044
3,8,7,0train,tongue,0.7970402732488381
3,8,7,1test,left_hand,0.6195485442444306
3,8,7,1test,right_hand,0.48329266322828485
3,8,7,1test,feet,0.6130372790566793
3,8,7,1test,tongue,0.733753369104246
3,8,9,0train,left_hand,0.5051210321028311
3,8,9,0train,right_hand,0.5161847804901079
3,8,9,0train,feet,0.5781983456480947
3,8,9,0train,tongue,0.6639536430771759
3,8,9,1test,left_hand,0.5331412997377869
3,8,9,1test,right_hand,0.49255635799938097
3,8,9,1test,feet,0.570753380209663
3,8,9,1test,tongue,0.5449135959339908
3,9,1,0train,left_hand,0.6414571543323105
3,9,1,0train,right_hand,0.4575638219087276
3,9,1,0train,feet,0.3911328738490553
3,9,1,0train,tongue,0.451544932248427
3,9,1,1test,left_hand,0.5447456181006212
3,9,1,1test,right_hand,0.5877992181108724
3,9,1,1test,feet,0.45754256007557914
3,9,1,1test,tongue,0.3624184304547603
3,9,2,0train,left_hand,0.9330830104502361
3,9,2,0train,right_hand,1.019599898852869
3,9,2,0train,feet,0.9867584162645703
3,9,2,0train,tongue,0.7982906680626375
3,9,2,1test,left_hand,0.9810360722474837
3,9,2,1test,right_hand,0.7087023693909131
3,9,2,1test,feet,0.9459197141913567
3,9,2,1test,tongue,0.975911699562054
3,9,4,0train,left_hand,0.8741897592898541
3,9,4,0train,right_hand,0.766101378257494
3,9,4,0train,feet,0.7573276207969987
3,9,4,0train,tongue,0.7823490117069568
3,9,4,1test,left_hand,0.5767502880902395
3,9,4,1test,right_hand,0.5444065437160636
3,9,4,1test,feet,0.5582124658041079
3,9,4,1test,tongue,0.5568811021486302
3,9,5,0train,left_hand,0.7967233902162767
3,9,5,0train,right_hand,0.8187170051903234
3,9,5,0train,feet,0.8241869863375988
3,9,5,0train,tongue,0.917889998900593
3,9,5,1test,left_hand,0.824341682761152
3,9,5,1test,right_hand,0.9266099892436415
3,9,5,1test,feet,0.8969912722971852
3,9,5,1test,tongue,1.052804795380292
3,9,6,0train,left_hand,0.732776765128735
3,9,6,0train,right_hand,0.7649436328085214
3,9,6,0train,feet,0.7303882487686586
3,9,6,0train,tongue,0.7789318802145727
3,9,6,1test,left_hand,0.8065077775447382
3,9,6,1test,right_hand,0.8444300650189295
3,9,6,1test,feet,0.90529943738348
3,9,6,1test,tongue,0.7985142841074179
3,9,7,0train,left_hand,0.6290585716677751
3,9,7,0train,right_hand,0.5223749588512371
3,9,7,0train,feet,0.5147969030276217
3,9,7,0train,tongue,0.6001194974838571
3,9,7,1test,left_hand,0.6738885889628563
3,9,7,1test,right_hand,0.48071916761135125
3,9,7,1test,feet,0.5789073104054733
3,9,7,1test,tongue,0.6052427941378289
3,9,8,0train,left_hand,0.5363851619298614
3,9,8,0train,right_hand,0.6203039533889684
3,9,8,0train,feet,0.5333341783230368
3,9,8,0train,tongue,0.6613137032063086
3,9,8,1test,left_hand,0.7616408083603242
3,9,8,1test,right_hand,0.7677667057444638
3,9,8,1test,feet,0.660022018266281
3,9,8,1test,tongue,0.7582459224294802
4,1,2,0train,left_hand,1.0625766762602218
4,1,2,0train,right_hand,0.8989249002979064
4,1,2,0train,feet,1.1160820536535365
4,1,2,0train,tongue,0.9076580973660102
4,1,2,1test,left_hand,0.9244209122734222
4,1,2,1test,right_hand,0.8122415929831749
4,1,2,1test,feet,0.9829993285484584
4,1,2,1test,tongue,0.6689241503766283
4,1,3,0train,left_hand,0.7022165253562469
4,1,3,0train,right_hand,0.6812438439371881
4,1,3,0train,feet,0.5821147100868499
4,1,3,0train,tongue,0.4931975132126254
4,1,3,1test,left_hand,0.5828181793805884
4,1,3,1test,right_hand,0.5657165178147422
4,1,3,1test,feet,0.6100448685236112
4,1,3,1test,tongue,0.512215258864837
4,1,5,0train,left_hand,0.932214529780935
4,1,5,0train,right_hand,0.7678573403654785
4,1,5,0train,feet,0.8536536600556068
4,1,5,0train,tongue,0.899516444479508
4,1,5,1test,left_hand,0.9262722100136875
4,1,5,1test,right_hand,0.966681194153143
4,1,5,1test,feet,0.9805735447487103
4,1,5,1test,tongue,1.0918416163247635
4,1,6,0train,left_hand,0.835914338112349
4,1,6,0train,right_hand,0.7572699090906237
4,1,6,0train,feet,0.8387125904527362
4,1,6,0train,tongue,0.7311990365577765
4,1,6,1test,left_hand,0.8105582251780402
4,1,6,1test,right_hand,0.8538498382076755
4,1,6,1test,feet,0.8808980777993528
4,1,6,1test,tongue,0.760197531468687
4,1,7,0train,left_hand,0.5668181305111882
4,1,7,0train,right_hand,0.6399398627348993
4,1,7,0train,feet,0.6165569848645417
4,1,7,0train,tongue,0.6335441812762718
4,1,7,1test,left_hand,0.6714948735712238
4,1,7,1test,right_hand,0.6577580308017188
4,1,7,1test,feet,0.7254721261120783
4,1,7,1test,tongue,0.5999617431661236
4,1,8,0train,left_hand,0.8389660857840213
4,1,8,0train,right_hand,0.6918823050373488
4,1,8,0train,feet,0.6774988991230301
4,1,8,0train,tongue,0.7934704029931612
4,1,8,1test,left_hand,0.792907318447376
4,1,8,1test,right_hand,0.8203791990542071
4,1,8,1test,feet,0.6877364223340782
4,1,8,1test,tongue,0.8827299046177662
4,1,9,0train,left_hand,0.6255740505375028
4,1,9,0train,right_hand,0.5785400213808882
4,1,9,0train,feet,0.5609983853116316
4,1,9,0train,tongue,0.6237149868579303
4,1,9,1test,left_hand,0.6524183950484793
4,1,9,1test,right_hand,0.5007871020481504
4,1,9,1test,feet,0.6169325312574812
4,1,9,1test,tongue,0.5463002867783837
4,2,1,0train,left_hand,0.6502990562084244
4,2,1,0train,right_hand,0.7040106933095349
4,2,1,0train,feet,0.505296147794103
4,2,1,0train,tongue,0.586676523068909
4,2,1,1test,left_hand,0.6760800166312286
4,2,1,1test,right_hand,0.5692577004420489
4,2,1,1test,feet,0.5692258019826996
4,2,1,1test,tongue,0.5929245154029569
4,2,3,0train,left_hand,0.7268421180875276
4,2,3,0train,right_hand,0.6669522744095602
4,2,3,0train,feet,0.700018771153845
4,2,3,0train,tongue,0.591142642375655
4,2,3,1test,left_hand,0.8348253957724067
4,2,3,1test,right_hand,0.6703087724315314
4,2,3,1test,feet,0.7054425803299437
4,2,3,1test,tongue,0.826720540537784
4,2,5,0train,left_hand,0.8391636642514778
4,2,5,0train,right_hand,0.8725082852863342
4,2,5,0train,feet,0.7983378341526695
4,2,5,0train,tongue,0.8699022995524369
4,2,5,1test,left_hand,0.9206710536972997
4,2,5,1test,right_hand,0.9397209350255284
4,2,5,1test,feet,0.8850435686232991
4,2,5,1test,tongue,0.9013758908318962
4,2,6,0train,left_hand,0.7785472859959077
4,2,6,0train,right_hand,0.8128234608613933
4,2,6,0train,feet,0.8909686197823175
4,2,6,0train,tongue,0.7503697179107714
4,2,6,1test,left_hand,0.7286881072443749
4,2,6,1test,right_hand,0.7452682622713523
4,2,6,1test,feet,0.8403065055208004
4,2,6,1test,tongue,0.6849327345675613
4,2,7,0train,left_hand,0.7420541276606958
4,2,7,0train,right_hand,0.6384848858909408
4,2,7,0train,feet,0.5931509572818416
4,2,7,0train,tongue,0.6279269567545455
4,2,7,1test,left_hand,0.6156604608354374
4,2,7,1test,right_hand,0.5542231059088517
4,2,7,1test,feet,0.5701721332110229
4,2,7,1test,tongue,0.6515293430824399
4,2,8,0train,left_hand,0.7972327787546959
4,2,8,0train,right_hand,0.7747542857104582
4,2,8,0train,feet,0.6185550489962514
4,2,8,0train,tongue,0.8912336407087406
4,2,8,1test,left_hand,0.9020661003097945
4,2,8,1test,right_hand,0.8225489864771295
4,2,8,1test,feet,0.7649266905893382
4,2,8,1test,tongue,0.84666837110918
4,2,9,0train,left_hand,0.6722910522843147
4,2,9,0train,right_hand,0.6280745098137082
4,2,9,0train,feet,0.6388104211736189
4,2,9,0train,tongue,0.6437504525046174
4,2,9,1test,left_hand,0.7372374324629429
4,2,9,1test,right_hand,0.5323253392663848
4,2,9,1test,feet,0.6275600992140674
4,2,9,1test,tongue,0.5856588410671147
4,3,1,0train,left_hand,0.5623682464073507
4,3,1,0train,right_hand,0.62031673251167
4,3,1,0train,feet,0.5735668201105473
4,3,1,0train,tongue,0.4890601129546683
4,3,1,1test,left_hand,0.4561094860697803
4,3,1,1test,right_hand,0.3995592687867248
4,3,1,1test,feet,0.4376287504399932
4,3,1,1test,tongue,0.36399803106612855
4,3,2,0train,left_hand,0.8596273925605209
4,3,2,0train,right_hand,1.0590662533897168
4,3,2,0train,feet,1.0889276045013008
4,3,2,0train,tongue,0.7826729574761339
4,3,2,1test,left_hand,0.9119949785693681
4,3,2,1test,right_hand,0.7521145819811975
4,3,2,1test,feet,0.9587287586818813
4,3,2,1test,tongue,0.6603505143971076
4,3,5,0train,left_hand,0.9069759278656819
4,3,5,0train,right_hand,0.8250937484358704
4,3,5,0train,feet,0.8992081964287678
4,3,5,0train,tongue,0.8933690080273292
4,3,5,1test,left_hand,0.9711284731520852
4,3,5,1test,right_hand,0.888596792927368
4,3,5,1test,feet,0.9504056775393538
4,3,5,1test,tongue,1.239295352027122
4,3,6,0train,left_hand,0.7671910400228703
4,3,6,0train,right_hand,0.8462766501532527
4,3,6,0train,feet,0.8567713424751937
4,3,6,0train,tongue,0.7313421724351449
4,3,6,1test,left_hand,0.8128186489413665
4,3,6,1test,right_hand,0.8270537559775093
4,3,6,1test,feet,0.7664430231084447
4,3,6,1test,tongue,0.728198403308338
4,3,7,0train,left_hand,0.5550297663443577
4,3,7,0train,right_hand,0.5603618659207618
4,3,7,0train,feet,0.7601612406542483
4,3,7,0train,tongue,0.7011826103313784
4,3,7,1test,left_hand,0.6707240661852626
4,3,7,1test,right_hand,0.6163494512454586
4,3,7,1test,feet,0.7018032761978875
4,3,7,1test,tongue,0.6185506666422359
4,3,8,0train,left_hand,0.6884086665367708
4,3,8,0train,right_hand,0.6677915289368576
4,3,8,0train,feet,0.5527451468719152
4,3,8,0train,tongue,0.734866007579531
4,3,8,1test,left_hand,0.8228707923869769
4,3,8,1test,right_hand,0.7510421273378005
4,3,8,1test,feet,0.6333884149272829
4,3,8,1test,tongue,0.888256741898011
4,3,9,0train,left_hand,0.5978981583011003
4,3,9,0train,right_hand,0.47565955522977493
4,3,9,0train,feet,0.5170858334865526
4,3,9,0train,tongue,0.5939941862221277
4,3,9,1test,left_hand,0.5504216645549539
4,3,9,1test,right_hand,0.4811328377854383
4,3,9,1test,feet,0.5244269083334681
4,3,9,1test,tongue,0.5881268663797874
4,5,1,0train,left_hand,0.6370884175839442
4,5,1,0train,right_hand,0.47417131731204026
4,5,1,0train,feet,0.5288967667464506
4,5,1,0train,tongue,0.6230567431485909
4,5,1,1test,left_hand,0.5276374028879673
4,5,1,1test,right_hand,0.4992867004368585
4,5,1,1test,feet,0.5600913343705932
4,5,1,1test,tongue,0.6085796444414359
4,5,2,0train,left_hand,0.9405554629363538
4,5,2,0train,right_hand,1.0138119329529838
4,5,2,0train,feet,1.1478862547226332
4,5,2,0train,tongue,0.7100490528587267
4,5,2,1test,left_hand,0.6161408628254916
4,5,2,1test,right_hand,0.685653626874716
4,5,2,1test,feet,0.9900753990183312
4,5,2,1test,tongue,0.6566478099033615
4,5,3,0train,left_hand,0.7000381267079312
4,5,3,0train,right_hand,0.6233322128922564
4,5,3,0train,feet,0.7520183136197203
4,5,3,0train,tongue,0.6414750528181551
4,5,3,1test,left_hand,0.7440948902550002
4,5,3,1test,right_hand,0.7680121435708278
4,5,3,1test,feet,0.6884085492729366
4,5,3,1test,tongue,0.7989428716927428
4,5,6,0train,left_hand,0.7777447980392305
4,5,6,0train,right_hand,0.7770230516363483
4,5,6,0train,feet,0.7726294109831192
4,5,6,0train,tongue,0.7511544561150036
4,5,6,1test,left_hand,0.7777965914321799
4,5,6,1test,right_hand,0.7291684833360771
4,5,6,1test,feet,0.8415690649923758
4,5,6,1test,tongue,0.7447886534268274
4,5,7,0train,left_hand,0.6205725939123751
4,5,7,0train,right_hand,0.6563263636332074
4,5,7,0train,feet,0.6022261752733946
4,5,7,0train,tongue,0.6801346768765084
4,5,7,1test,left_hand,0.5982033044259291
4,5,7,1test,right_hand,0.7183477710643551
4,5,7,1test,feet,0.6394922674412054
4,5,7,1test,tongue,0.6956274748231756
4,5,8,0train,left_hand,0.6756235275162424
4,5,8,0train,right_hand,0.7024865859855337
4,5,8,0train,feet,0.7439172776931144
4,5,8,0train,tongue,0.7580186940022873
4,5,8,1test,left_hand,0.8949628114272641
4,5,8,1test,right_hand,0.8323979320911697
4,5,8,1test,feet,0.7009681591218411
4,5,8,1test,tongue,0.855136565675081
4,5,9,0train,left_hand,0.6038619114019371
4,5,9,0train,right_hand,0.6434565042885695
4,5,9,0train,feet,0.5905687792382298
4,5,9,0train,tongue,0.6744925342145827
4,5,9,1test,left_hand,0.6951906978924325
4,5,9,1test,right_hand,0.5416443578019676
4,5,9,1test,feet,0.5921198680931752
4,5,9,1test,tongue,0.6098432125336933
4,6,1,0train,left_hand,0.6309251593429501
4,6,1,0train,right_hand,0.5716472155625489
4,6,1,0train,feet,0.47683886953186605
4,6,1,0train,tongue,0.5603729947299206
4,6,1,1test,left_hand,0.5427248140487382
4,6,1,1test,right_hand,0.5280590235692151
4,6,1,1test,feet,0.42548708474915825
4,6,1,1test,tongue,0.4646578310801992
4,6,2,0train,left_hand,0.9915375958941911
4,6,2,0train,right_hand,0.8424477214103505
4,6,2,0train,feet,1.082241924890745
4,6,2,0train,tongue,0.6809081837553939
4,6,2,1test,left_hand,0.6440773058797555
4,6,2,1test,right_hand,0.6767910220275406
4,6,2,1test,feet,0.899260921860783
4,6,2,1test,tongue,0.6007591827903624
4,6,3,0train,left_hand,0.5586107029933715
4,6,3,0train,right_hand,0.9190541128093965
4,6,3,0train,feet,0.6834202693318071
4,6,3,0train,tongue,0.5345603336881619
4,6,3,1test,left_hand,0.697767035497014
4,6,3,1test,right_hand,0.846280309361845
4,6,3,1test,feet,0.546073536221514
4,6,3,1test,tongue,0.7236962267826365
4,6,5,0train,left_hand,0.8833159740645313
4,6,5,0train,right_hand,0.8125027267123461
4,6,5,0train,feet,0.8897148605446129
4,6,5,0train,tongue,0.9438585005850766
4,6,5,1test,left_hand,1.013127684584384
4,6,5,1test,right_hand,0.827300407673539
4,6,5,1test,feet,0.896381254239963
4,6,5,1test,tongue,0.9836025233207518
4,6,7,0train,left_hand,0.6321724672822903
4,6,7,0train,right_hand,0.6623659069722584
4,6,7,0train,feet,0.6740400488090306
4,6,7,0train,tongue,0.7254969524072663
4,6,7,1test,left_hand,0.5851467783413458
4,6,7,1test,right_hand,0.6466628322241933
4,6,7,1test,feet,0.7223929363799774
4,6,7,1test,tongue,0.659388880125035
4,6,8,0train,left_hand,0.716090277300214
4,6,8,0train,right_hand,0.7806042167875495
4,6,8,0train,feet,0.6396737531823695
4,6,8,0train,tongue,0.7550279691296545
4,6,8,1test,left_hand,0.7877562428864621
4,6,8,1test,right_hand,0.8036936940875241
4,6,8,1test,feet,0.7047326027368527
4,6,8,1test,tongue,0.8243619242912624
4,6,9,0train,left_hand,0.6262368697272765
4,6,9,0train,right_hand,0.6715540272080114
4,6,9,0train,feet,0.5683431050693913
4,6,9,0train,tongue,0.664522674877383
4,6,9,1test,left_hand,0.7001330544914516
4,6,9,1test,right_hand,0.5250634711133816
4,6,9,1test,feet,0.5527835653680941
4,6,9,1test,tongue,0.5797093167662883
4,7,1,0train,left_hand,0.4812630803726008
4,7,1,0train,right_hand,0.6142381510562184
4,7,1,0train,feet,0.47912793850094954
4,7,1,0train,tongue,0.4536293740108071
4,7,1,1test,left_hand,0.5080160071050822
4,7,1,1test,right_hand,0.585436108924329
4,7,1,1test,feet,0.5148028721486855
4,7,1,1test,tongue,0.43369646756183255
4,7,2,0train,left_hand,1.0348604073582341
4,7,2,0train,right_hand,1.0778776049847383
4,7,2,0train,feet,1.0740151436375187
4,7,2,0train,tongue,0.7774329357430918
4,7,2,1test,left_hand,0.7886311748621179
4,7,2,1test,right_hand,0.7752724581275945
4,7,2,1test,feet,0.9635201922371999
4,7,2,1test,tongue,0.7530103515549488
4,7,3,0train,left_hand,0.521557219695241
4,7,3,0train,right_hand,0.588598319025956
4,7,3,0train,feet,0.7707979902529185
4,7,3,0train,tongue,0.5876513930543212
4,7,3,1test,left_hand,0.7516280819339808
4,7,3,1test,right_hand,0.7643822543725125
4,7,3,1test,feet,0.6843619344400512
4,7,3,1test,tongue,0.5935436436000727
4,7,5,0train,left_hand,0.9025219531166649
4,7,5,0train,right_hand,0.9394282246272337
4,7,5,0train,feet,0.8111818600638171
4,7,5,0train,tongue,0.8630807356231774
4,7,5,1test,left_hand,1.0417040646636337
4,7,5,1test,right_hand,0.9245989564708059
4,7,5,1test,feet,0.8686517852765964
4,7,5,1test,tongue,1.1141386858670204
4,7,6,0train,left_hand,0.8010165577275166
4,7,6,0train,right_hand,0.8543398560735401
4,7,6,0train,feet,0.8530611962784774
4,7,6,0train,tongue,0.717100529477719
4,7,6,1test,left_hand,0.7816754469594912
4,7,6,1test,right_hand,0.8044474150400831
4,7,6,1test,feet,0.9191787119279937
4,7,6,1test,tongue,0.8036568263075414
4,7,8,0train,left_hand,0.6182182935105583
4,7,8,0train,right_hand,0.6856371433533867
4,7,8,0train,feet,0.7022251792290213
4,7,8,0train,tongue,0.8327575892891268
4,7,8,1test,left_hand,0.7891747043785946
4,7,8,1test,right_hand,0.7315278928785226
4,7,8,1test,feet,0.7124949647348638
4,7,8,1test,tongue,0.9272271949334194
4,7,9,0train,left_hand,0.6056730306725208
4,7,9,0train,right_hand,0.4899920363481917
4,7,9,0train,feet,0.5906341838471827
4,7,9,0train,tongue,0.6439818986804469
4,7,9,1test,left_hand,0.600139483774791
4,7,9,1test,right_hand,0.46021100951346244
4,7,9,1test,feet,0.5506805158376689
4,7,9,1test,tongue,0.5687149711134136
4,8,1,0train,left_hand,0.5992614607497257
4,8,1,0train,right_hand,0.5565380240108465
4,8,1,0train,feet,0.5716293994281882
4,8,1,0train,tongue,0.7060124071586307
4,8,1,1test,left_hand,0.5505806930854922
4,8,1,1test,right_hand,0.5933288360946112
4,8,1,1test,feet,0.5227151520556264
4,8,1,1test,tongue,0.667067329762777
4,8,2,0train,left_hand,0.9455040298419449
4,8,2,0train,right_hand,0.881290280682915
4,8,2,0train,feet,1.0464799937157276
4,8,2,0train,tongue,1.044263654073483
4,8,2,1test,left_hand,0.8602795792575217
4,8,2,1test,right_hand,0.801220986126828
4,8,2,1test,feet,1.030114780623474
4,8,2,1test,tongue,0.6857346924769445
4,8,3,0train,left_hand,0.579086246856078
4,8,3,0train,right_hand,0.7080434419204188
4,8,3,0train,feet,0.4903076619526864
4,8,3,0train,tongue,0.5554783181349553
4,8,3,1test,left_hand,0.6633231944089297
4,8,3,1test,right_hand,0.734659537929004
4,8,3,1test,feet,0.5818907459592537
4,8,3,1test,tongue,0.8026390299406544
4,8,5,0train,left_hand,0.8706194828661126
4,8,5,0train,right_hand,0.8047475755860517
4,8,5,0train,feet,0.8550324689944766
4,8,5,0train,tongue,1.0128033065810684
4,8,5,1test,left_hand,0.9975159718017506
4,8,5,1test,right_hand,0.9054587039580975
4,8,5,1test,feet,0.8754253214896321
4,8,5,1test,tongue,1.0750586298773952
4,8,6,0train,left_hand,0.7683197859450697
4,8,6,0train,right_hand,0.8238699748288235
4,8,6,0train,feet,0.8476112086319464
4,8,6,0train,tongue,0.8075112219639566
4,8,6,1test,left_hand,0.8240118106102845
4,8,6,1test,right_hand,0.7629261975435564
4,8,6,1test,feet,0.8046824776584423
4,8,6,1test,tongue,0.7745306362478671
4,8,7,0train,left_hand,0.6089143011890051
4,8,7,0train,right_hand,0.6719632530136027
4,8,7,0train,feet,0.7413829552750875
4,8,7,0train,tongue,0.7747628556495703
4,8,7,1test,left_hand,0.5470743980452749
4,8,7,1test,right_hand,0.5692240970788747
4,8,7,1test,feet,0.7575642425698612
4,8,7,1test,tongue,0.7591651570993992
4,8,9,0train,left_hand,0.6290900335791255
4,8,9,0train,right_hand,0.5384465326243665
4,8,9,0train,feet,0.5481381904860397
4,8,9,0train,tongue,0.63670475350226
4,8,9,1test,left_hand,0.6125473666311787
4,8,9,1test,right_hand,0.5212375713416261
4,8,9,1test,feet,0.5382875838417414
4,8,9,1test,tongue,0.6509759916882777
4,9,1,0train,left_hand,0.625866226508628
4,9,1,0train,right_hand,0.6169125669407503
4,9,1,0train,feet,0.52996161509077
4,9,1,0train,tongue,0.5888736890500073
4,9,1,1test,left_hand,0.5508839905931814
4,9,1,1test,right_hand,0.6090663710007149
4,9,1,1test,feet,0.49104835995806734
4,9,1,1test,tongue,0.4636392143309178
4,9,2,0train,left_hand,0.9594020417195998
4,9,2,0train,right_hand,0.8577398995942702
4,9,2,0train,feet,1.1175146948975392
4,9,2,0train,tongue,0.7634426987936658
4,9,2,1test,left_hand,0.9237748037278565
4,9,2,1test,right_hand,0.8080743129507002
4,9,2,1test,feet,1.0245842662281746
4,9,2,1test,tongue,0.6505204336560722
4,9,3,0train,left_hand,0.6480083425984947
4,9,3,0train,right_hand,0.5324351026224003
4,9,3,0train,feet,0.5773350201559434
4,9,3,0train,tongue,0.5399998649190924
4,9,3,1test,left_hand,0.6336239278550866
4,9,3,1test,right_hand,0.8216810018233441
4,9,3,1test,feet,0.5294549256588943
4,9,3,1test,tongue,0.6626067615462434
4,9,5,0train,left_hand,0.9134838476910201
4,9,5,0train,right_hand,0.8484605832623705
4,9,5,0train,feet,0.9519983547806105
4,9,5,0train,tongue,0.8857008357776124
4,9,5,1test,left_hand,0.8575192353398945
4,9,5,1test,right_hand,0.8871221833792
4,9,5,1test,feet,0.9289823077271256
4,9,5,1test,tongue,1.0878665615604015
4,9,6,0train,left_hand,0.7786168088283908
4,9,6,0train,right_hand,0.8513978790773228
4,9,6,0train,feet,0.8165694962099366
4,9,6,0train,tongue,0.7739157679504837
4,9,6,1test,left_hand,0.8154769025778625
4,9,6,1test,right_hand,0.8108743122451036
4,9,6,1test,feet,0.803053941876863
4,9,6,1test,tongue,0.7901094117630473
4,9,7,0train,left_hand,0.622675215462694
4,9,7,0train,right_hand,0.5524717937843502
4,9,7,0train,feet,0.6788743662079442
4,9,7,0train,tongue,0.7201260251704167
4,9,7,1test,left_hand,0.5530430420754618
4,9,7,1test,right_hand,0.5414989363220575
4,9,7,1test,feet,0.6815011356530284
4,9,7,1test,tongue,0.6547042682091525
4,9,8,0train,left_hand,0.6816106770634872
4,9,8,0train,right_hand,0.6608392196469097
4,9,8,0train,feet,0.6142336356090343
4,9,8,0train,tongue,0.7664490575330928
4,9,8,1test,left_hand,0.8278793055065373
4,9,8,1test,right_hand,0.8236218744098865
4,9,8,1test,feet,0.6249674890217911
4,9,8,1test,tongue,0.8477456584565425
5,1,2,0train,left_hand,1.0062269581685848
5,1,2,0train,right_hand,0.8810014246477073
5,1,2,0train,feet,1.0120355151964724
5,1,2,0train,tongue,1.0102535257680643
5,1,2,1test,left_hand,0.7145764820758322
5,1,2,1test,right_hand,0.7240959371615818
5,1,2,1test,feet,0.8497864047457441
5,1,2,1test,tongue,0.6691282569119932
5,1,3,0train,left_hand,0.6511865035793094
5,1,3,0train,right_hand,0.5687654116641667
5,1,3,0train,feet,0.5899799207990469
5,1,3,0train,tongue,0.6537957570191267
5,1,3,1test,left_hand,0.7161721215224855
5,1,3,1test,right_hand,0.653560769729546
5,1,3,1test,feet,0.7155019948140999
5,1,3,1test,tongue,0.4705097611230505
5,1,4,0train,left_hand,0.8416848535639792
5,1,4,0train,right_hand,0.7897330441073069
5,1,4,0train,feet,0.8055772450680784
5,1,4,0train,tongue,0.7595025586648547
5,1,4,1test,left_hand,0.5653951411886448
5,1,4,1test,right_hand,0.5304905973630463
5,1,4,1test,feet,0.5815257457467248
5,1,4,1test,tongue,0.5464428713603927
5,1,6,0train,left_hand,0.7486342975389446
5,1,6,0train,right_hand,0.8211216245662627
5,1,6,0train,feet,0.7872816444246729
5,1,6,0train,tongue,0.7626619344019404
5,1,6,1test,left_hand,0.8358980562078383
5,1,6,1test,right_hand,0.7787973471458453
5,1,6,1test,feet,0.9069463135564386
5,1,6,1test,tongue,0.7665060203727382
5,1,7,0train,left_hand,0.506933612435515
5,1,7,0train,right_hand,0.6449560123776376
5,1,7,0train,feet,0.5258161678997741
5,1,7,0train,tongue,0.6530152741710513
5,1,7,1test,left_hand,0.689116727819728
5,1,7,1test,right_hand,0.7718434916243493
5,1,7,1test,feet,0.7181808863691186
5,1,7,1test,tongue,0.5979027262372022
5,1,8,0train,left_hand,0.8109081433621435
5,1,8,0train,right_hand,0.6674716678586432
5,1,8,0train,feet,0.7373321443638635
5,1,8,0train,tongue,0.8898041065255795
5,1,8,1test,left_hand,0.9095763883568175
5,1,8,1test,right_hand,0.7891535778038993
5,1,8,1test,feet,0.8444031322266603
5,1,8,1test,tongue,0.9598943070006297
5,1,9,0train,left_hand,0.6208628042130472
5,1,9,0train,right_hand,0.5984073101768925
5,1,9,0train,feet,0.5838162984226638
5,1,9,0train,tongue,0.6626891122860311
5,1,9,1test,left_hand,0.6999514511805688
5,1,9,1test,right_hand,0.5010971370530458
5,1,9,1test,feet,0.6182242644617473
5,1,9,1test,tongue,0.5610484474716984
5,2,1,0train,left_hand,0.4847904087040922
5,2,1,0train,right_hand,0.5813598274130785
5,2,1,0train,feet,0.5240199376168455
5,2,1,0train,tongue,0.5871699205089371
5,2,1,1test,left_hand,0.6339884890899141
5,2,1,1test,right_hand,0.6531400988738282
5,2,1,1test,feet,0.6002952640594779
5,2,1,1test,tongue,0.5018755398605539
5,2,3,0train,left_hand,0.7461323260365663
5,2,3,0train,right_hand,0.8229250371767964
5,2,3,0train,feet,0.7948317808893284
5,2,3,0train,tongue,0.732562910013357
5,2,3,1test,left_hand,0.6186775704075023
5,2,3,1test,right_hand,0.8365212251162163
5,2,3,1test,feet,0.6884791959839675
5,2,3,1test,tongue,0.6326435021579399
5,2,4,0train,left_hand,0.8184924889842274
5,2,4,0train,right_hand,0.8648855362080552
5,2,4,0train,feet,0.7432165734492698
5,2,4,0train,tongue,0.8571735765706108
5,2,4,1test,left_hand,0.5004787124911607
5,2,4,1test,right_hand,0.5748964585718612
5,2,4,1test,feet,0.5658393684862072
5,2,4,1test,tongue,0.5178622160640166
5,2,6,0train,left_hand,0.8163481061306134
5,2,6,0train,right_hand,0.7500230783721644
5,2,6,0train,feet,0.8309997279294717
5,2,6,0train,tongue,0.7317115860811069
5,2,6,1test,left_hand,0.7614338905551449
5,2,6,1test,right_hand,0.7291666627746514
5,2,6,1test,feet,0.7953570907383997
5,2,6,1test,tongue,0.7725005507456034
5,2,7,0train,left_hand,0.6784538273197221
5,2,7,0train,right_hand,0.6808279783666479
5,2,7,0train,feet,0.6601307002654393
5,2,7,0train,tongue,0.6605248731433072
5,2,7,1test,left_hand,0.652685609966505
5,2,7,1test,right_hand,0.6092290452853141
5,2,7,1test,feet,0.6991225536835899
5,2,7,1test,tongue,0.6665435221738154
5,2,8,0train,left_hand,0.8046848717846645
