target,source,train_session,test_session,heldout_class,permutation_index,gain
6,1,1test,0train,left_hand,0,-0.08293834227539043
6,1,1test,0train,left_hand,1,-0.6860991337787927
6,1,1test,0train,left_hand,2,-0.6719504773971854
6,1,1test,0train,left_hand,3,-0.37572464453221976
6,1,1test,0train,left_hand,4,-0.3429663973756434
6,1,1test,0train,right_hand,0,0.5760763233931785
6,1,1test,0train,right_hand,1,-0.7357636168614663
6,1,1test,0train,right_hand,2,-0.8929668222299734
6,1,1test,0train,right_hand,3,0.5640859731973702
6,1,1test,0train,right_hand,4,-0.12407408178444257
6,1,1test,0train,feet,0,0.4737382804959227
6,1,1test,0train,feet,1,0.06960587490447767
6,1,1test,0train,feet,2,0.3737272191208918
6,1,1test,0train,feet,3,0.34846016029131444
6,1,1test,0train,feet,4,0.21489761616228353
6,1,1test,0train,tongue,0,-1.210169420579537
6,1,1test,0train,tongue,1,0.6156657875431728
6,1,1test,0train,tongue,2,-0.7729094329902777
6,1,1test,0train,tongue,3,-0.9559749810273468
6,1,1test,0train,tongue,4,-0.4432667860841759
6,2,0train,1test,left_hand,0,0.065310456744883
6,2,0train,1test,left_hand,1,0.03094515083530114
6,2,0train,1test,left_hand,2,-0.020482686229971403
6,2,0train,1test,left_hand,3,-0.0035489713289433844
6,2,0train,1test,left_hand,4,0.13137359619932232
6,2,0train,1test,right_hand,0,0.26118847214564656
6,2,0train,1test,right_hand,1,0.07256126536395135
6,2,0train,1test,right_hand,2,-0.07597160840955208
6,2,0train,1test,right_hand,3,-0.054867413764737805
6,2,0train,1test,right_hand,4,-0.25836805915204697
6,2,0train,1test,feet,0,0.23487116067807745
6,2,0train,1test,feet,1,0.19204658661730034
6,2,0train,1test,feet,2,0.2252509204859916
6,2,0train,1test,feet,3,0.30578028772901655
6,2,0train,1test,feet,4,0.2237821068397028
6,2,0train,1test,tongue,0,0.01897238708348503
6,2,0train,1test,tongue,1,0.42203252182813156
6,2,0train,1test,tongue,2,0.09170330368444368
6,2,0train,1test,tongue,3,0.05711078324833929
6,2,0train,1test,tongue,4,-0.06299659932402069
6,2,1test,0train,left_hand,0,-0.07959974484038967
6,2,1test,0train,left_hand,1,-0.10929352767443579
6,2,1test,0train,left_hand,2,-0.19896787557445306
6,2,1test,0train,left_hand,3,-0.0653420505400022
6,2,1test,0train,left_hand,4,-0.013350699327685178
6,2,1test,0train,right_hand,0,-0.03055465520624967
6,2,1test,0train,right_hand,1,-0.33288731548348105
6,2,1test,0train,right_hand,2,-0.41505307344135245
6,2,1test,0train,right_hand,3,0.03885254020761586
6,2,1test,0train,right_hand,4,0.0658636663377623
6,2,1test,0train,feet,0,0.2284024958237174
6,2,1test,0train,feet,1,0.3708918125572003
6,2,1test,0train,feet,2,0.3766950185880633
6,2,1test,0train,feet,3,0.31232657288145016
6,2,1test,0train,feet,4,0.4627121499658169
6,2,1test,0train,tongue,0,-0.20128405276525285
6,2,1test,0train,tongue,1,-0.5490191444329766
6,2,1test,0train,tongue,2,-0.35834694023984337
6,2,1test,0train,tongue,3,0.11429277157467377
6,2,1test,0train,tongue,4,-0.0070051336717464885
6,3,0train,1test,left_hand,0,-0.04977218210926804
6,3,0train,1test,left_hand,1,-0.4192341012625178
6,3,0train,1test,left_hand,2,-0.12930163603107347
6,3,0train,1test,left_hand,3,-0.2797769412968387
6,3,0train,1test,left_hand,4,-0.23292008858325808
6,3,0train,1test,right_hand,0,-0.3132226508486662
6,3,0train,1test,right_hand,1,-0.10104094127951502
6,3,0train,1test,right_hand,2,-0.129568428231857
6,3,0train,1test,right_hand,3,-0.7335243597275038
6,3,0train,1test,right_hand,4,-0.7401470993580714
6,3,0train,1test,feet,0,0.11842467537173929
6,3,0train,1test,feet,1,0.43265766933293803
6,3,0train,1test,feet,2,0.2831501894311397
6,3,0train,1test,feet,3,0.18499189036982644
6,3,0train,1test,feet,4,0.38318812229459254
6,3,0train,1test,tongue,0,0.03895748566209889
6,3,0train,1test,tongue,1,-0.005077370242585033
6,3,0train,1test,tongue,2,-0.689456056042955
6,3,0train,1test,tongue,3,-0.3267012126956086
6,3,0train,1test,tongue,4,-0.26297913322506616
6,3,1test,0train,left_hand,0,-0.4036850157598568
6,3,1test,0train,left_hand,1,-0.20684230604977083
6,3,1test,0train,left_hand,2,-0.2682221887495704
6,3,1test,0train,left_hand,3,-0.3677517659871308
6,3,1test,0train,left_hand,4,-0.6364173719637582
6,3,1test,0train,right_hand,0,0.19873707579594324
6,3,1test,0train,right_hand,1,-0.19055857900478212
6,3,1test,0train,right_hand,2,-0.5115590449319303
6,3,1test,0train,right_hand,3,-0.26045658821983153
6,3,1test,0train,right_hand,4,-0.34749047884942463
6,3,1test,0train,feet,0,0.9310601656744482
6,3,1test,0train,feet,1,0.3437801052875449
6,3,1test,0train,feet,2,0.6804300548423128
6,3,1test,0train,feet,3,0.6442740402346252
6,3,1test,0train,feet,4,0.5499751184815718
6,3,1test,0train,tongue,0,-0.7088862981706887
6,3,1test,0train,tongue,1,-0.06013621862525387
6,3,1test,0train,tongue,2,-0.5864058030430748
6,3,1test,0train,tongue,3,-0.3856181935635572
6,3,1test,0train,tongue,4,-0.4686293870193037
6,4,0train,1test,left_hand,0,-0.08069311075407803
6,4,0train,1test,left_hand,1,-0.38454808186730904
6,4,0train,1test,left_hand,2,-0.4697274959065123
6,4,0train,1test,left_hand,3,-0.3256843593112282
6,4,0train,1test,left_hand,4,-0.5035686913629485
6,4,0train,1test,right_hand,0,0.04644519391759161
6,4,0train,1test,right_hand,1,0.33257484365317236
6,4,0train,1test,right_hand,2,-0.03988088056682759
6,4,0train,1test,right_hand,3,-0.3189439975011523
6,4,0train,1test,right_hand,4,-0.4993528752451071
6,4,0train,1test,feet,0,-0.6518574488855969
6,4,0train,1test,feet,1,-0.20300616593467158
6,4,0train,1test,feet,2,-0.49814829544379047
6,4,0train,1test,feet,3,-0.5853972363961234
6,4,0train,1test,feet,4,-0.3471222640635251
6,4,0train,1test,tongue,0,0.5352854334424171
6,4,0train,1test,tongue,1,0.3978243798323593
6,4,0train,1test,tongue,2,0.1911323780401002
6,4,0train,1test,tongue,3,0.6408718409536771
6,4,0train,1test,tongue,4,0.36908476520637423
6,4,1test,0train,left_hand,0,-0.11862174708186596
6,4,1test,0train,left_hand,1,-0.44667030829885973
6,4,1test,0train,left_hand,2,-0.3692579163450915
6,4,1test,0train,left_hand,3,-0.23596859939063647
6,4,1test,0train,left_hand,4,-0.270551161719554
6,4,1test,0train,right_hand,0,-0.6468544662638338
6,4,1test,0train,right_hand,1,-0.27079926061245163
6,4,1test,0train,right_hand,2,-0.3826279730253652
6,4,1test,0train,right_hand,3,-0.33046086686692666
6,4,1test,0train,right_hand,4,-0.01599313022010662
6,4,1test,0train,feet,0,0.09326977371906675
6,4,1test,0train,feet,1,0.07024426084450452
6,4,1test,0train,feet,2,0.1390167965562905
6,4,1test,0train,feet,3,0.10041014747244881
6,4,1test,0train,feet,4,-0.02269626863972629
6,4,1test,0train,tongue,0,-0.17154778791321723
6,4,1test,0train,tongue,1,0.20793460660084762
6,4,1test,0train,tongue,2,-0.1099526011271077
6,4,1test,0train,tongue,3,-0.24739606504986766
6,4,1test,0train,tongue,4,-0.1972941154115362
6,5,0train,1test,left_hand,0,0.0811727321091602
6,5,0train,1test,left_hand,1,0.0031962665325072637
6,5,0train,1test,left_hand,2,0.008554522879768212
6,5,0train,1test,left_hand,3,0.062185255658231964
6,5,0train,1test,left_hand,4,-0.005602288695495394
6,5,0train,1test,right_hand,0,-0.12377850356099107
6,5,0train,1test,right_hand,1,-0.12287337123472297
6,5,0train,1test,right_hand,2,-0.2786631275943041
6,5,0train,1test,right_hand,3,-0.38409246272188713
6,5,0train,1test,right_hand,4,-0.3748989712157733
6,5,0train,1test,feet,0,-0.08269275579150304
6,5,0train,1test,feet,1,0.009598199854604306
6,5,0train,1test,feet,2,0.029869899760111562
6,5,0train,1test,feet,3,-0.030590595400515452
6,5,0train,1test,feet,4,-0.038613413421569875
6,5,0train,1test,tongue,0,0.48908991116800027
6,5,0train,1test,tongue,1,0.1448282952026645
6,5,0train,1test,tongue,2,0.6073528840115408
6,5,0train,1test,tongue,3,0.6147777846443676
6,5,0train,1test,tongue,4,0.5626812832190393
6,5,1test,0train,left_hand,0,0.14946432313199343
6,5,1test,0train,left_hand,1,-0.017513912920636643
6,5,1test,0train,left_hand,2,0.03280756581272615
6,5,1test,0train,left_hand,3,0.14111515796033924
6,5,1test,0train,left_hand,4,0.1424340322833928
6,5,1test,0train,right_hand,0,0.06100299677052612
6,5,1test,0train,right_hand,1,0.03260088139662076
6,5,1test,0train,right_hand,2,-0.19194429118363932
6,5,1test,0train,right_hand,3,0.1380324332684164
6,5,1test,0train,right_hand,4,-0.15318625452257795
6,5,1test,0train,feet,0,0.13964206297786264
6,5,1test,0train,feet,1,0.16269345722446105
6,5,1test,0train,feet,2,0.19121405360491406
6,5,1test,0train,feet,3,0.2537979049846919
6,5,1test,0train,feet,4,0.11298204333091721
6,5,1test,0train,tongue,0,-0.22405793636547644
6,5,1test,0train,tongue,1,0.07818585140798606
6,5,1test,0train,tongue,2,0.10320538555241265
6,5,1test,0train,tongue,3,-0.08502711882765634
6,5,1test,0train,tongue,4,0.005220503194403037
6,7,0train,1test,left_hand,0,0.027725459987711032
6,7,0train,1test,left_hand,1,-0.01071731810535348
6,7,0train,1test,left_hand,2,0.1672540962424962
6,7,0train,1test,left_hand,3,-0.0495683480917255
6,7,0train,1test,left_hand,4,-0.09929750235778867
6,7,0train,1test,right_hand,0,-0.031138206947781022
6,7,0train,1test,right_hand,1,-0.11711337227429741
6,7,0train,1test,right_hand,2,-0.20831091789880762
6,7,0train,1test,right_hand,3,-0.7509379085902097
6,7,0train,1test,right_hand,4,-0.9210706164925626
6,7,0train,1test,feet,0,0.5816872742068393
6,7,0train,1test,feet,1,0.823196273633388
6,7,0train,1test,feet,2,0.6220319872874063
6,7,0train,1test,feet,3,0.46369444684827976
6,7,0train,1test,feet,4,0.5589976188150292
6,7,0train,1test,tongue,0,0.23151513731138085
6,7,0train,1test,tongue,1,-0.8169712096067849
6,7,0train,1test,tongue,2,-0.10332434294420256
6,7,0train,1test,tongue,3,0.9174904597993967
6,7,0train,1test,tongue,4,0.43479687379460596
6,7,1test,0train,left_hand,0,0.3599920131859713
6,7,1test,0train,left_hand,1,-0.27289302224190215
6,7,1test,0train,left_hand,2,-0.29262887112534863
6,7,1test,0train,left_hand,3,-0.15617573009073404
6,7,1test,0train,left_hand,4,-0.1505957923442054
6,7,1test,0train,right_hand,0,-0.1956322776139945
6,7,1test,0train,right_hand,1,-0.12013388698888439
6,7,1test,0train,right_hand,2,0.04463706032748016
6,7,1test,0train,right_hand,3,0.2557209233863955
6,7,1test,0train,right_hand,4,0.35406908416569727
6,7,1test,0train,feet,0,1.0249962594908177
6,7,1test,0train,feet,1,0.6993529782242831
6,7,1test,0train,feet,2,0.7787183245770632
6,7,1test,0train,feet,3,1.1626066700637971
6,7,1test,0train,feet,4,0.8947774308380962
6,7,1test,0train,tongue,0,-0.3650647775448679
6,7,1test,0train,tongue,1,0.02060877503101377
6,7,1test,0train,tongue,2,-0.2535400878127563
6,7,1test,0train,tongue,3,-0.7587261445721287
6,7,1test,0train,tongue,4,-0.3551528348846542
6,8,0train,1test,left_hand,0,-0.4271055986618344
6,8,0train,1test,left_hand,1,-0.04087775538148897
6,8,0train,1test,left_hand,2,-0.4966370612085145
6,8,0train,1test,left_hand,3,-0.5309491499160495
6,8,0train,1test,left_hand,4,-0.5132067454978007
6,8,0train,1test,right_hand,0,-0.5450386154849078
6,8,0train,1test,right_hand,1,-0.670945687502611
6,8,0train,1test,right_hand,2,-0.909533607578624
6,8,0train,1test,right_hand,3,-0.41369299335225884
6,8,0train,1test,right_hand,4,-0.797945691737509
6,8,0train,1test,feet,0,0.23683103721486232
6,8,0train,1test,feet,1,0.16151358813856964
6,8,0train,1test,feet,2,0.18643057603807356
6,8,0train,1test,feet,3,0.21737106099889636
6,8,0train,1test,feet,4,0.23771397679247253
6,8,0train,1test,tongue,0,1.0699696792238846
6,8,0train,1test,tongue,1,1.4374648886844206
6,8,0train,1test,tongue,2,1.2516854778728401
6,8,0train,1test,tongue,3,1.8992232968801428
6,8,0train,1test,tongue,4,1.8701246256282857
6,8,1test,0train,left_hand,0,-0.4499223740005598
6,8,1test,0train,left_hand,1,-0.33925009606944245
6,8,1test,0train,left_hand,2,-0.44995188965837274
6,8,1test,0train,left_hand,3,-0.26868019391841247
6,8,1test,0train,left_hand,4,-0.7081903731485568
6,8,1test,0train,right_hand,0,-0.49006336487656155
6,8,1test,0train,right_hand,1,0.08643578417466102
6,8,1test,0train,right_hand,2,0.18596632893221932
6,8,1test,0train,right_hand,3,-0.8883726176010343
6,8,1test,0train,right_hand,4,-0.7378052714036811
6,8,1test,0train,feet,0,0.48342029613056425
6,8,1test,0train,feet,1,0.6533739569861114
6,8,1test,0train,feet,2,0.5095207726899726
6,8,1test,0train,feet,3,0.38570518941217946
6,8,1test,0train,feet,4,0.6132062571852903
6,8,1test,0train,tongue,0,0.2683631149298433
6,8,1test,0train,tongue,1,0.1725615734068695
6,8,1test,0train,tongue,2,0.3097112850298309
6,8,1test,0train,tongue,3,-0.3164589742714732
6,8,1test,0train,tongue,4,-0.3440432585371429
6,9,0train,1test,left_hand,0,0.5124556358864307
6,9,0train,1test,left_hand,1,-0.42821980975111273
6,9,0train,1test,left_hand,2,-0.2039534066316726
6,9,0train,1test,left_hand,3,-0.04124170799350324
6,9,0train,1test,left_hand,4,-0.1524457198981004
6,9,0train,1test,right_hand,0,-0.7493575818340217
6,9,0train,1test,right_hand,1,-0.6086805850877339
6,9,0train,1test,right_hand,2,-0.7904411905159541
6,9,0train,1test,right_hand,3,-0.47935947037787363
6,9,0train,1test,right_hand,4,-0.22070092262363605
6,9,0train,1test,feet,0,0.5816673884821526
6,9,0train,1test,feet,1,0.601208269512397
6,9,0train,1test,feet,2,0.5011912883959764
6,9,0train,1test,feet,3,0.3167874186382549
6,9,0train,1test,feet,4,0.28568175204863566
6,9,0train,1test,tongue,0,1.1772997204642799
6,9,0train,1test,tongue,1,-0.30810408769249875
6,9,0train,1test,tongue,2,0.9059376997123003
6,9,0train,1test,tongue,3,1.6460176746607473
6,9,0train,1test,tongue,4,1.6978602594116232
6,9,1test,0train,left_hand,0,-0.1447525653913635
6,9,1test,0train,left_hand,1,-0.02609223497459423
6,9,1test,0train,left_hand,2,-0.4448525274152182
6,9,1test,0train,left_hand,3,0.10579156615357954
6,9,1test,0train,left_hand,4,-0.20596104587118136
6,9,1test,0train,right_hand,0,-0.34516458155446417
6,9,1test,0train,right_hand,1,-0.714640014109416
6,9,1test,0train,right_hand,2,-0.9625543530710376
6,9,1test,0train,right_hand,3,-0.20326217991353346
6,9,1test,0train,right_hand,4,-0.760813125101464
6,9,1test,0train,feet,0,0.6568180036843079
6,9,1test,0train,feet,1,0.6524344187023252
6,9,1test,0train,feet,2,0.6334679838747914
6,9,1test,0train,feet,3,0.5116433634496389
6,9,1test,0train,feet,4,0.781857558829965
6,9,1test,0train,tongue,0,0.05156531944090048
6,9,1test,0train,tongue,1,-0.20745545161597967
6,9,1test,0train,tongue,2,-0.2999470652397864
6,9,1test,0train,tongue,3,-0.8684781075001027
6,9,1test,0train,tongue,4,-0.7234060945429768
7,1,0train,1test,left_hand,0,0.31455644249365855
7,1,0train,1test,left_hand,1,-0.6122738498099929
7,1,0train,1test,left_hand,2,-0.9136320501178905
7,1,0train,1test,left_hand,3,-0.874396588535697
7,1,0train,1test,left_hand,4,-1.2263515065601274
7,1,0train,1test,right_hand,0,0.4785650056146753
7,1,0train,1test,right_hand,1,-0.7365659905097286
7,1,0train,1test,right_hand,2,-1.7238081728327308
7,1,0train,1test,right_hand,3,-0.8569428294094341
7,1,0train,1test,right_hand,4,-1.7759653551606207
7,1,0train,1test,feet,0,-0.47836826452315506
7,1,0train,1test,feet,1,0.4296041735801146
7,1,0train,1test,feet,2,-0.675720601872658
7,1,0train,1test,feet,3,-0.505748311170092
7,1,0train,1test,feet,4,-0.6481057349866992
7,1,0train,1test,tongue,0,-0.16785665976488762
7,1,0train,1test,tongue,1,0.1490777313424781
7,1,0train,1test,tongue,2,-0.5914719491719356
7,1,0train,1test,tongue,3,-0.13970552417492443
7,1,0train,1test,tongue,4,-0.2922661979220429
7,1,1test,0train,left_hand,0,0.13672607860689778
7,1,1test,0train,left_hand,1,-0.7424375272005136
7,1,1test,0train,left_hand,2,-0.8588406926017326
7,1,1test,0train,left_hand,3,-0.9073275151640686
7,1,1test,0train,left_hand,4,-1.1312774852388117
7,1,1test,0train,right_hand,0,0.4917105482746078
7,1,1test,0train,right_hand,1,-1.621536095334232
7,1,1test,0train,right_hand,2,-2.353479562311172
7,1,1test,0train,right_hand,3,-1.164088606681828
7,1,1test,0train,right_hand,4,-2.0945156117544697
7,1,1test,0train,feet,0,-0.6393498570805836
7,1,1test,0train,feet,1,0.032965798052636774
7,1,1test,0train,feet,2,-0.8024429174926988
7,1,1test,0train,feet,3,-0.7888645151681382
7,1,1test,0train,feet,4,-0.8131653098890825
7,1,1test,0train,tongue,0,-0.5203699257565756
7,1,1test,0train,tongue,1,-0.09768483610276224
7,1,1test,0train,tongue,2,-0.5242691664780642
7,1,1test,0train,tongue,3,-0.5480973407794366
7,1,1test,0train,tongue,4,-0.34421606009137595
7,2,0train,1test,left_hand,0,0.35520017057762643
7,2,0train,1test,left_hand,1,0.07547050351953999
7,2,0train,1test,left_hand,2,0.20453405516757428
7,2,0train,1test,left_hand,3,0.05929343275449939
7,2,0train,1test,left_hand,4,0.15776552519065667
7,2,0train,1test,right_hand,0,0.49427903274845775
7,2,0train,1test,right_hand,1,0.1495282857336806
7,2,0train,1test,right_hand,2,0.18580699898106978
7,2,0train,1test,right_hand,3,0.14650834802238766
7,2,0train,1test,right_hand,4,-0.0408959284154633
7,2,0train,1test,feet,0,1.3666027718788005
7,2,0train,1test,feet,1,0.9463545642330673
7,2,0train,1test,feet,2,1.1995882594297327
7,2,0train,1test,feet,3,1.1104714272348957
7,2,0train,1test,feet,4,1.2380122333148478
7,2,0train,1test,tongue,0,0.07732377323437034
7,2,0train,1test,tongue,1,0.0959133193170234
7,2,0train,1test,tongue,2,0.09788988318820246
7,2,0train,1test,tongue,3,0.12969996323143507
7,2,0train,1test,tongue,4,0.12021053310742658
7,2,1test,0train,left_hand,0,0.30184133886022746
7,2,1test,0train,left_hand,1,-0.035963943379617835
7,2,1test,0train,left_hand,2,0.06320407283370377
7,2,1test,0train,left_hand,3,-0.11982528136488313
7,2,1test,0train,left_hand,4,0.08490435347711311
7,2,1test,0train,right_hand,0,0.909078444333566
7,2,1test,0train,right_hand,1,0.40533900460622707
7,2,1test,0train,right_hand,2,0.41574826403433907
7,2,1test,0train,right_hand,3,0.3834660063508124
7,2,1test,0train,right_hand,4,0.1992443981848928
7,2,1test,0train,feet,0,1.9544944296539224
7,2,1test,0train,feet,1,1.7003282038060985
7,2,1test,0train,feet,2,1.6713231300768099
7,2,1test,0train,feet,3,2.106869787919988
7,2,1test,0train,feet,4,1.578255035088162
7,2,1test,0train,tongue,0,0.1550238155019259
7,2,1test,0train,tongue,1,0.0389477181059934
7,2,1test,0train,tongue,2,0.19053489669914758
7,2,1test,0train,tongue,3,0.23842409413711074
7,2,1test,0train,tongue,4,0.29606093257976474
7,3,0train,1test,left_hand,0,-0.18099577970765002
7,3,0train,1test,left_hand,1,0.06598507277916021
7,3,0train,1test,left_hand,2,-0.43488388024912283
7,3,0train,1test,left_hand,3,0.23092706882440162
7,3,0train,1test,left_hand,4,-0.4001718599015818
7,3,0train,1test,right_hand,0,-0.03175247063026099
7,3,0train,1test,right_hand,1,-0.5506277864611262
7,3,0train,1test,right_hand,2,-1.3789374653220392
7,3,0train,1test,right_hand,3,-0.6892048599638967
7,3,0train,1test,right_hand,4,-1.5331286877423005
7,3,0train,1test,feet,0,-0.2854773739023675
7,3,0train,1test,feet,1,0.1812427668361415
7,3,0train,1test,feet,2,-0.18916080673297508
7,3,0train,1test,feet,3,-0.23825727217445158
7,3,0train,1test,feet,4,-0.16119275184260173
7,3,0train,1test,tongue,0,-0.19659060875493434
7,3,0train,1test,tongue,1,-0.0027836097227398326
7,3,0train,1test,tongue,2,-0.19453115724878206
7,3,0train,1test,tongue,3,-0.13219885762483247
7,3,0train,1test,tongue,4,-0.14017811431389743
7,3,1test,0train,left_hand,0,0.10384990486614387
7,3,1test,0train,left_hand,1,-0.035162108398909986
7,3,1test,0train,left_hand,2,-0.23509291218061001
7,3,1test,0train,left_hand,3,-0.062482112664786094
7,3,1test,0train,left_hand,4,-0.059967823812885346
7,3,1test,0train,right_hand,0,0.13286243559152622
7,3,1test,0train,right_hand,1,-0.39585342145529223
7,3,1test,0train,right_hand,2,-1.1460282685285716
7,3,1test,0train,right_hand,3,0.00030485157722859313
7,3,1test,0train,right_hand,4,-1.5138283948209432
7,3,1test,0train,feet,0,-0.6677231974820275
7,3,1test,0train,feet,1,-0.029231595936431765
7,3,1test,0train,feet,2,-0.49088543181923683
7,3,1test,0train,feet,3,-0.2680046061836403
7,3,1test,0train,feet,4,-0.17770346236875345
7,3,1test,0train,tongue,0,-0.2251207371530886
7,3,1test,0train,tongue,1,-0.11906348630252966
7,3,1test,0train,tongue,2,-0.17953253156348964
7,3,1test,0train,tongue,3,-0.17603037704846908
7,3,1test,0train,tongue,4,-0.14522490167339014
7,4,0train,1test,left_hand,0,0.42035266643510905
7,4,0train,1test,left_hand,1,0.15165587571429395
7,4,0train,1test,left_hand,2,-0.13754338701613045
7,4,0train,1test,left_hand,3,0.11766478317146267
7,4,0train,1test,left_hand,4,-0.2119518546564847
7,4,0train,1test,right_hand,0,0.26617695083488024
7,4,0train,1test,right_hand,1,0.0045157610746155985
7,4,0train,1test,right_hand,2,-0.19078316766782133
7,4,0train,1test,right_hand,3,-0.06836559342776027
7,4,0train,1test,right_hand,4,-0.2550434019929162
7,4,0train,1test,feet,0,0.41468181835956264
7,4,0train,1test,feet,1,1.290284212412493
7,4,0train,1test,feet,2,0.4131532766000534
7,4,0train,1test,feet,3,0.7701925999832699
7,4,0train,1test,feet,4,0.5947623035341074
7,4,0train,1test,tongue,0,0.11586118596912559
7,4,0train,1test,tongue,1,0.14164462914561787
7,4,0train,1test,tongue,2,0.02027055357639085
7,4,0train,1test,tongue,3,0.024223040946128593
7,4,0train,1test,tongue,4,-0.0776676416475226
7,4,1test,0train,left_hand,0,0.10545022827946626
7,4,1test,0train,left_hand,1,-0.012745419348865306
7,4,1test,0train,left_hand,2,-0.08292105354821577
7,4,1test,0train,left_hand,3,-0.05938780966570134
7,4,1test,0train,left_hand,4,-0.11366916426791207
7,4,1test,0train,right_hand,0,0.10746596583456014
7,4,1test,0train,right_hand,1,-0.411256681947781
7,4,1test,0train,right_hand,2,-0.07901258205004513
7,4,1test,0train,right_hand,3,-0.32610643494354785
7,4,1test,0train,right_hand,4,-0.011798089515999921
7,4,1test,0train,feet,0,0.027604230803395247
7,4,1test,0train,feet,1,0.14869386715933253
7,4,1test,0train,feet,2,-0.016357318342659743
7,4,1test,0train,feet,3,-0.0230888767221733
7,4,1test,0train,feet,4,-0.003753049477558834
7,4,1test,0train,tongue,0,-0.06696969791739427
7,4,1test,0train,tongue,1,0.08229694454430736
7,4,1test,0train,tongue,2,-0.06981502035517484
7,4,1test,0train,tongue,3,-0.02351213371511407
7,4,1test,0train,tongue,4,-0.04348184089479834
7,5,0train,1test,left_hand,0,0.01780154743898399
7,5,0train,1test,left_hand,1,-0.1304775481671031
7,5,0train,1test,left_hand,2,-0.24117006031380284
7,5,0train,1test,left_hand,3,-0.08029497367875948
7,5,0train,1test,left_hand,4,-0.14482004819780014
7,5,0train,1test,right_hand,0,-0.0337051536618419
7,5,0train,1test,right_hand,1,-0.433771286842744
7,5,0train,1test,right_hand,2,-0.40323482327870097
7,5,0train,1test,right_hand,3,-0.40390824963653993
7,5,0train,1test,right_hand,4,-0.36140278295199
7,5,0train,1test,feet,0,0.1837204800943122
7,5,0train,1test,feet,1,0.1895625368525915
7,5,0train,1test,feet,2,0.09017938887256816
7,5,0train,1test,feet,3,-0.017345983128391085
7,5,0train,1test,feet,4,-0.012482005799249185
7,5,0train,1test,tongue,0,-0.016056404207599795
7,5,0train,1test,tongue,1,0.023058885317072342
7,5,0train,1test,tongue,2,-0.04815207393819998
7,5,0train,1test,tongue,3,-0.07480437599309964
7,5,0train,1test,tongue,4,-0.05259830771952945
7,5,1test,0train,left_hand,0,0.010730488840810515
7,5,1test,0train,left_hand,1,-0.1915611503696394
7,5,1test,0train,left_hand,2,-0.14797683326097877
7,5,1test,0train,left_hand,3,-0.18136440103067464
7,5,1test,0train,left_hand,4,-0.1730815184551373
7,5,1test,0train,right_hand,0,-0.07230715654112008
7,5,1test,0train,right_hand,1,-0.2418230286716342
7,5,1test,0train,right_hand,2,-0.2858489134590584
7,5,1test,0train,right_hand,3,-0.23340090838068284
7,5,1test,0train,right_hand,4,-0.16312942336066383
7,5,1test,0train,feet,0,-0.11243697125229712
7,5,1test,0train,feet,1,-0.030840777065842206
7,5,1test,0train,feet,2,-0.13206334459168023
7,5,1test,0train,feet,3,-0.0135542455728771
7,5,1test,0train,feet,4,-0.0856126747651359
7,5,1test,0train,tongue,0,-0.09599172705572445
7,5,1test,0train,tongue,1,-0.037982680232325206
7,5,1test,0train,tongue,2,-0.07782427501931666
7,5,1test,0train,tongue,3,-0.16730224428704543
7,5,1test,0train,tongue,4,-0.0783370128831925
7,6,0train,1test,left_hand,0,0.12257497378627513
7,6,0train,1test,left_hand,1,0.07345187434205913
7,6,0train,1test,left_hand,2,0.046951529411411785
7,6,0train,1test,left_hand,3,0.06543811093589602
7,6,0train,1test,left_hand,4,0.04656229295190284
7,6,0train,1test,right_hand,0,-0.07002280815261819
7,6,0train,1test,right_hand,1,-0.030994560975450947
7,6,0train,1test,right_hand,2,-0.31401028791057495
7,6,0train,1test,right_hand,3,-0.01434824274419022
7,6,0train,1test,right_hand,4,-0.28177060929233033
7,6,0train,1test,feet,0,0.5780219925745784
7,6,0train,1test,feet,1,1.077659830462088
7,6,0train,1test,feet,2,0.5557697784328035
7,6,0train,1test,feet,3,0.7271042579134124
7,6,0train,1test,feet,4,0.6841393531698559
7,6,0train,1test,tongue,0,0.015557508147715726
7,6,0train,1test,tongue,1,-0.11314588511759482
7,6,0train,1test,tongue,2,0.09782705375677803
7,6,0train,1test,tongue,3,0.006837030085773854
7,6,0train,1test,tongue,4,0.04130210746077001
7,6,1test,0train,left_hand,0,0.13257175106996721
7,6,1test,0train,left_hand,1,-0.14271777766020222
7,6,1test,0train,left_hand,2,0.040080381854076585
7,6,1test,0train,left_hand,3,-0.11922725678842205
7,6,1test,0train,left_hand,4,-0.01638734109512696
7,6,1test,0train,right_hand,0,-0.1218852611342558
7,6,1test,0train,right_hand,1,-0.05755937314538806
7,6,1test,0train,right_hand,2,0.15238457635696645
7,6,1test,0train,right_hand,3,-0.009293432827866877
7,6,1test,0train,right_hand,4,0.2026645737483488
7,6,1test,0train,feet,0,0.9059643169871812
7,6,1test,0train,feet,1,0.5759140844398303
7,6,1test,0train,feet,2,0.9281129055207777
7,6,1test,0train,feet,3,0.6333254428545023
7,6,1test,0train,feet,4,0.7303080132793458
7,6,1test,0train,tongue,0,-0.07258382276909403
7,6,1test,0train,tongue,1,0.029792648050257275
7,6,1test,0train,tongue,2,-0.09719151805101522
7,6,1test,0train,tongue,3,-0.07137022586011732
7,6,1test,0train,tongue,4,-0.06906780095918508
7,8,0train,1test,left_hand,0,-0.0891389422103126
7,8,0train,1test,left_hand,1,0.807633600423957
