target,source,session,session_index,heldout_class,heldout_index,permutation_index,permutation,raw_error,action_error,gain
8,4,1test,1,left_hand,0,3,2|0|1,0.505068035075798,0.7571307296887673,-0.25206269461296926
8,4,1test,1,left_hand,0,4,2|1|0,0.505068035075798,0.6379778193459882,-0.13290978427019018
8,4,1test,1,right_hand,1,0,0|2|1,0.9613274723367098,1.412191087340634,-0.45086361500392425
8,4,1test,1,right_hand,1,1,1|0|2,0.9613274723367098,0.8517545318891904,0.10957294044751942
8,4,1test,1,right_hand,1,2,1|2|0,0.9613274723367098,0.9578798495786359,0.003447622758073865
8,4,1test,1,right_hand,1,3,2|0|1,0.9613274723367098,0.9823475621776083,-0.021020089840898537
8,4,1test,1,right_hand,1,4,2|1|0,0.9613274723367098,1.3161664156668624,-0.35483894333015265
8,4,1test,1,feet,2,0,0|2|1,4.758612025801909,3.9492593405127665,0.8093526852891428
8,4,1test,1,feet,2,1,1|0|2,4.758612025801909,4.341396683113729,0.4172153426881806
8,4,1test,1,feet,2,2,1|2|0,4.758612025801909,3.5617992489157415,1.1968127768861678
8,4,1test,1,feet,2,3,2|0|1,4.758612025801909,3.985737134782749,0.7728748910191605
8,4,1test,1,feet,2,4,2|1|0,4.758612025801909,3.62830967087813,1.1303023549237792
8,4,1test,1,tongue,3,0,0|2|1,0.4218824023515676,0.40049862849540824,0.02138377385615936
8,4,1test,1,tongue,3,1,1|0|2,0.4218824023515676,0.48960156050457515,-0.06771915815300755
8,4,1test,1,tongue,3,2,1|2|0,0.4218824023515676,0.5384470894906079,-0.11656468713904033
8,4,1test,1,tongue,3,3,2|0|1,0.4218824023515676,0.4365333348993061,-0.014650932547738527
8,4,1test,1,tongue,3,4,2|1|0,0.4218824023515676,0.5442096784165948,-0.12232727606502725
8,5,0train,0,left_hand,0,0,0|2|1,0.9159817204749054,0.8687438436277969,0.04723787684710856
8,5,0train,0,left_hand,0,1,1|0|2,0.9159817204749054,0.6922257303402771,0.22375599013462832
8,5,0train,0,left_hand,0,2,1|2|0,0.9159817204749054,0.6652156340580228,0.2507660864168827
8,5,0train,0,left_hand,0,3,2|0|1,0.9159817204749054,0.8486344975757613,0.06734722289914419
8,5,0train,0,left_hand,0,4,2|1|0,0.9159817204749054,0.7383004553041782,0.17768126517072724
8,5,0train,0,right_hand,1,0,0|2|1,1.0466828724576724,1.0510681798581563,-0.004385307400483818
8,5,0train,0,right_hand,1,1,1|0|2,1.0466828724576724,0.9122052461874783,0.1344776262701941
8,5,0train,0,right_hand,1,2,1|2|0,1.0466828724576724,0.9090536942092662,0.13762917824840626
8,5,0train,0,right_hand,1,3,2|0|1,1.0466828724576724,0.952971676864598,0.09371119559307439
8,5,0train,0,right_hand,1,4,2|1|0,1.0466828724576724,0.8542889043930825,0.19239396806458997
8,5,0train,0,feet,2,0,0|2|1,1.0802003737124162,1.0176344390432592,0.06256593466915694
8,5,0train,0,feet,2,1,1|0|2,1.0802003737124162,1.0811443124803728,-0.0009439387679566202
8,5,0train,0,feet,2,2,1|2|0,1.0802003737124162,1.0011216235904745,0.07907875012194165
8,5,0train,0,feet,2,3,2|0|1,1.0802003737124162,1.086376087144095,-0.006175713431678886
8,5,0train,0,feet,2,4,2|1|0,1.0802003737124162,1.0503489442832339,0.029851429429182286
8,5,0train,0,tongue,3,0,0|2|1,0.8526352035079263,0.7266127244094218,0.1260224790985045
8,5,0train,0,tongue,3,1,1|0|2,0.8526352035079263,0.7368967071205142,0.11573849638741207
8,5,0train,0,tongue,3,2,1|2|0,0.8526352035079263,0.7336516336301196,0.11898356987780667
8,5,0train,0,tongue,3,3,2|0|1,0.8526352035079263,0.7099597157616588,0.14267548774626748
8,5,0train,0,tongue,3,4,2|1|0,0.8526352035079263,0.718857278519984,0.13377792498794228
8,5,1test,1,left_hand,0,0,0|2|1,0.8593860393376842,0.8860432828114834,-0.026657243473799164
8,5,1test,1,left_hand,0,1,1|0|2,0.8593860393376842,0.7539691204340886,0.10541691890359561
8,5,1test,1,left_hand,0,2,1|2|0,0.8593860393376842,0.7373218917923156,0.12206414754536865
8,5,1test,1,left_hand,0,3,2|0|1,0.8593860393376842,0.8406720603672619,0.018713978970422263
8,5,1test,1,left_hand,0,4,2|1|0,0.8593860393376842,0.8217995021806086,0.037586537157075606
8,5,1test,1,right_hand,1,0,0|2|1,0.82329759807939,0.8403592631929843,-0.017061665113594304
8,5,1test,1,right_hand,1,1,1|0|2,0.82329759807939,0.7447400145664569,0.07855758351293307
8,5,1test,1,right_hand,1,2,1|2|0,0.82329759807939,0.6576950756779346,0.16560252240145534
8,5,1test,1,right_hand,1,3,2|0|1,0.82329759807939,0.7733946209206661,0.04990297715872383
8,5,1test,1,right_hand,1,4,2|1|0,0.82329759807939,0.7219655991978634,0.10133199888152655
8,5,1test,1,feet,2,0,0|2|1,1.3162850206428685,0.9547494406418943,0.3615355800009742
8,5,1test,1,feet,2,1,1|0|2,1.3162850206428685,1.0927992704776335,0.22348575016523498
8,5,1test,1,feet,2,2,1|2|0,1.3162850206428685,1.0737339188633925,0.24255110177947592
8,5,1test,1,feet,2,3,2|0|1,1.3162850206428685,1.0346289109475537,0.28165610969531474
8,5,1test,1,feet,2,4,2|1|0,1.3162850206428685,1.1936772581762258,0.12260776246664262
8,5,1test,1,tongue,3,0,0|2|1,1.0322015201786792,0.7560757708501841,0.2761257493284951
8,5,1test,1,tongue,3,1,1|0|2,1.0322015201786792,0.7566900042573643,0.27551151592131484
8,5,1test,1,tongue,3,2,1|2|0,1.0322015201786792,0.7978056725877533,0.2343958475909259
8,5,1test,1,tongue,3,3,2|0|1,1.0322015201786792,0.7600678140968908,0.27213370608178833
8,5,1test,1,tongue,3,4,2|1|0,1.0322015201786792,0.8193911242578781,0.2128103959208011
8,6,0train,0,left_hand,0,0,0|2|1,0.5646024705472399,0.6217300276522209,-0.057127557104980964
8,6,0train,0,left_hand,0,1,1|0|2,0.5646024705472399,0.5983285204347866,-0.03372604988754668
8,6,0train,0,left_hand,0,2,1|2|0,0.5646024705472399,0.6295112097638378,-0.0649087392165979
8,6,0train,0,left_hand,0,3,2|0|1,0.5646024705472399,0.6654308680406013,-0.10082839749336137
8,6,0train,0,left_hand,0,4,2|1|0,0.5646024705472399,0.6872854877818013,-0.12268301723456143
8,6,0train,0,right_hand,1,0,0|2|1,0.7886172046005656,0.7535795670556085,0.035037637544957145
8,6,0train,0,right_hand,1,1,1|0|2,0.7886172046005656,0.5973719110962552,0.1912452935043104
8,6,0train,0,right_hand,1,2,1|2|0,0.7886172046005656,0.8398211210904633,-0.05120391648989764
8,6,0train,0,right_hand,1,3,2|0|1,0.7886172046005656,0.8196098185480705,-0.030992613947504855
8,6,0train,0,right_hand,1,4,2|1|0,0.7886172046005656,0.8602409387432213,-0.07162373414265566
8,6,0train,0,feet,2,0,0|2|1,2.63203297876247,2.028060628769965,0.6039723499925049
8,6,0train,0,feet,2,1,1|0|2,2.63203297876247,2.163283071521186,0.46874990724128374
8,6,0train,0,feet,2,2,1|2|0,2.63203297876247,1.844927314148104,0.7871056646143659
8,6,0train,0,feet,2,3,2|0|1,2.63203297876247,1.7570090275137737,0.8750239512486961
