target,source,session,session_index,heldout_class,heldout_index,raw_error,action_error,gain,half_A_raw_error,half_A_action_error,half_A_gain,half_B_raw_error,half_B_action_error,half_B_gain,D_eq,D_split,D_threshold,prediction_normalization,equivalent_prediction_count,identifiability,best_objective,best_gradient_norm,best_determinant
3,4,0train,0,right_hand,1,0.7766747547347259,0.7235173139888721,0.05315744074585382,0.8446951669533578,0.7764103473221436,0.06828481963121413,0.773427085146313,0.7343419651832914,0.03908511996302155,0.0,1.388824242246792,1.388824242246792,0.33698653572500875,1,PREDICTIVELY_IDENTIFIABLE,1.3104634634767454,1.638650471162215e-08,-1.000000000000008
3,4,0train,0,feet,2,0.924297242082002,0.7289066799577959,0.19539056212420614,1.0242146605159284,0.8720123500383249,0.15220231047760346,1.2183370452534745,0.6662329392175617,0.5521041060359129,0.0,1.5049504526642716,1.5049504526642716,0.33419411313214004,1,PREDICTIVELY_IDENTIFIABLE,1.761356234586211,3.446482275269628e-08,-1.000000000000007
3,4,0train,0,tongue,3,0.6706073743484876,0.6387865997551937,0.03182077459329391,0.7962821478818558,0.7748294090698513,0.02145273881200449,0.5893952247356933,0.4912431448638812,0.09815207987181207,0.0,1.222492452355973,1.222492452355973,0.3883240593836109,1,PREDICTIVELY_IDENTIFIABLE,1.179934291055093,2.655221315556819e-06,-1.0000000000000038
3,4,1test,1,left_hand,0,0.5127268403887805,0.475595575896942,0.037131264491838456,0.4951027284776542,0.4471169687812525,0.047985759696401675,0.6322459356254136,0.5746943362874364,0.057551599337977266,0.0,0.6818288360563115,0.6818288360563115,0.7385307349548706,1,PREDICTIVELY_IDENTIFIABLE,1.0076481981107797,5.9052113239351e-07,-1.0000000000000075
3,4,1test,1,right_hand,1,0.8243099601333356,0.5314281356752332,0.2928818244581024,0.7962461359397296,0.5417013477766519,0.2545447881630777,0.9362528433230403,0.5242827083363452,0.4119701349866951,0.0,0.8578414014617152,0.8578414014617152,0.6407479194129061,1,PREDICTIVELY_IDENTIFIABLE,0.8439260858563505,6.915171772914155e-06,0.9999999999999933
3,4,1test,1,feet,2,1.8767996484514828,0.8728872075399721,1.0039124409115108,1.6480869823786268,0.9096812390632241,0.7384057433154028,2.0873714788852293,0.937429292076028,1.1499421868092012,0.0,0.7598292912940958,0.7598292912940958,0.7448420301229215,1,PREDICTIVELY_IDENTIFIABLE,1.058134018899543,4.295979738432186e-06,1.0000000000000053
3,4,1test,1,tongue,3,0.5423176238422827,0.3706090069414355,0.17170861690084716,0.5413493815366309,0.4331661336520434,0.10818324788458755,0.6545877586716193,0.38418182861357486,0.2704059300580445,0.0,0.7815069798902451,0.7815069798902451,0.6279804099478175,1,PREDICTIVELY_IDENTIFIABLE,0.8819014622503513,1.5764159683480688e-08,1.0000000000000036
3,5,0train,0,left_hand,0,0.8701322456605426,0.7357933106074843,0.13433893505305827,0.9382583509035917,0.8158744636981703,0.12238388720542137,1.0026587949304995,0.6322252698717626,0.37043352505873683,0.0,1.3590159847625807,1.3590159847625807,0.3137482738327646,1,PREDICTIVELY_IDENTIFIABLE,1.8230544764961845,1.1296211566510317e-06,-1.000000000000002
3,5,0train,0,right_hand,1,0.875120848170246,0.947893214947388,-0.07277236677714194,0.9648860908906548,0.9240901394910852,0.0407959513995696,0.8340535971309231,0.7917433274271906,0.04231026970373253,0.0,1.5758427680933074,1.5758427680933074,0.2394568701554207,1,PREDICTIVELY_IDENTIFIABLE,1.7274324412358943,2.5483285102389e-07,1.0
3,5,0train,0,feet,2,0.8110729468974079,0.8683415581451311,-0.0572686112477232,0.9755533583026385,0.9242499839717625,0.05130337433087595,0.9237462969264956,0.7676056211859847,0.15614067574051083,0.0,1.7120294277134418,1.7120294277134418,0.2341365531163086,1,PREDICTIVELY_IDENTIFIABLE,2.2486716543082848,5.1459107112694414e-08,-0.9999999999999981
3,5,0train,0,tongue,3,0.7729281603163721,0.728174801661749,0.044753358654623154,0.9308526616993051,0.8810829893540911,0.04976967234521401,0.6575405264245667,0.5351555802923503,0.1223849461322164,0.0,1.4267208755999845,1.4267208755999845,0.34388182782698107,1,PREDICTIVELY_IDENTIFIABLE,1.6118785487514249,3.945630795685196e-07,0.9999999999999992
3,5,1test,1,left_hand,0,0.862329527916733,0.8256173104639103,0.036712217452822715,0.9438115707124763,0.8708886424397335,0.07292292827274283,0.864397713151595,0.747606508170929,0.11679120498066597,0.0,1.4123228246234487,1.4123228246234487,0.2699024838013474,1,PREDICTIVELY_IDENTIFIABLE,2.029516779605333,1.710621917378546e-07,0.9999999999999925
3,5,1test,1,right_hand,1,0.7514404766700264,0.7951399700712998,-0.043699493401273326,0.8472199531715225,0.8003061840621094,0.04691376910941314,0.7176638464385305,0.7001889555849371,0.01747489085359344,0.0,1.3360224786680897,1.3360224786680897,0.27963509734077513,1,PREDICTIVELY_IDENTIFIABLE,1.8742511269208038,3.732676352051579e-07,0.9999999999999968
3,5,1test,1,feet,2,0.8831070018024864,0.7439117353159327,0.13919526648655367,0.9259574307415047,0.9260686563475774,-0.00011122560607268461,1.0157587319658854,0.7794056765287071,0.23635305543717833,0.0,1.482077094370002,1.482077094370002,0.29915262268293535,1,PREDICTIVELY_IDENTIFIABLE,2.428505437087242,3.102208334669571e-07,0.9999999999999976
3,5,1test,1,tongue,3,0.904591646717874,0.86314617281601,0.04144547390186393,1.1008132855515178,0.9647930057536791,0.1360202797978387,0.7588916555469375,0.6954474087414175,0.06344424680551997,0.0,1.7679135508071133,1.7679135508071133,0.3751822278639139,1,PREDICTIVELY_IDENTIFIABLE,1.6367265340042318,1.4427282197385962e-06,-1.0000000000000013
3,6,0train,0,left_hand,0,0.5059953049725265,0.47833373546624586,0.02766156950628068,0.6341060639258356,0.5905028741037809,0.04360318982205469,0.6813981360063914,0.5373937539910352,0.14400438201535626,0.0,0.9822868648417791,0.9822868648417791,0.5253317795425723,1,PREDICTIVELY_IDENTIFIABLE,1.2995959793882497,4.168587039068699e-07,-0.9999999999999969
3,6,0train,0,right_hand,1,0.760776308020697,0.6053578993996904,0.15541840862100653,0.8154667972656185,0.5027541590666794,0.31271263819893913,0.8459915943808846,0.6754326587537266,0.17055893562715796,0.0,1.3225993873394108,1.3225993873394108,0.4071127414521278,1,PREDICTIVELY_IDENTIFIABLE,1.2628309096045556,5.39302768299326e-07,-0.9999999999999972
3,6,0train,0,feet,2,1.4007369384671964,0.697180638245933,0.7035563002212634,1.361392042635234,0.7002749315156878,0.6611171111195462,1.671071281965542,0.9767484428329881,0.6943228391325539,0.0,1.3054818373959185,1.3054818373959185,0.5069328894161762,1,PREDICTIVELY_IDENTIFIABLE,1.556896883847483,9.913669985860551e-08,-0.9999999999999996
3,6,0train,0,tongue,3,0.674585934513405,0.6111270388430573,0.06345889567034768,0.7304445097253388,0.6375416001887575,0.09290290953658131,0.7671997949140558,0.6165256133835121,0.15067418153054368,0.0,1.2847759928317861,1.2847759928317861,0.4101959861134118,1,PREDICTIVELY_IDENTIFIABLE,0.99660482204103,2.2199866951019794e-06,1.0000000000000002
3,6,1test,1,left_hand,0,0.5488794842173002,0.5082816810282362,0.04059780318906392,0.5003448980924798,0.44030338227379906,0.06004151581868078,0.7732662588277839,0.6196470849301688,0.15361917389761504,0.0,1.0508257016801759,1.0508257016801759,0.48367009916519066,1,PREDICTIVELY_IDENTIFIABLE,2.0687879266664337,4.734457366162178e-06,0.9999999999999998
3,6,1test,1,right_hand,1,0.7876518084138744,0.6510929230177618,0.1365588853961126,0.768216300949874,0.6044949900153175,0.16372131093455655,0.8901688386336473,0.7651161999603255,0.12505263867332173,0.0,1.25395574465176,1.25395574465176,0.38738926988341377,1,PREDICTIVELY_IDENTIFIABLE,1.7783017917378987,4.165892123721297e-07,-0.9999999999999957
3,6,1test,1,feet,2,1.4979476878816462,1.046375912063223,0.4515717758184232,1.3344328947240727,0.8484749119215477,0.485957982802525,1.8855291443760356,1.3274183980347887,0.5581107463412469,0.0,1.0645910090227726,1.0645910090227726,0.6659953985697822,1,PREDICTIVELY_IDENTIFIABLE,2.125388510196413,6.8099217865716675e-06,1.000000000000002
3,6,1test,1,tongue,3,1.0220887153683538,0.9883954803914289,0.03369323497692489,0.9514945948515338,0.7855460790621925,0.16594851578934122,1.188644800788141,1.2451064259152491,-0.05646162512710817,0.0,1.6223917314799012,1.6223917314799012,0.3943080349795292,1,PREDICTIVELY_IDENTIFIABLE,1.220372195327695,9.701041738924672e-07,-0.9999999999999966
3,7,0train,0,left_hand,0,0.6121377145683514,0.6925969203020562,-0.0804592057337048,0.5872698769541894,0.579137320346962,0.008132556607227448,0.7954638231536555,0.8354508884232104,-0.03998706526955487,0.0,0.8221305253146846,0.8221305253146846,0.8031896641999363,1,PREDICTIVELY_IDENTIFIABLE,0.7081165095694195,2.2612158935927335e-07,1.0000000000000009
3,7,0train,0,right_hand,1,0.5922013814916778,0.545934263924128,0.046267117567549754,0.5757364317932407,0.5616957682126451,0.014040663580595636,0.7775570683096534,0.6667143549372039,0.11084271337244955,0.0,0.8748963534026665,0.8748963534026665,0.5399887550786341,1,PREDICTIVELY_IDENTIFIABLE,0.6891784951094757,5.0020170864541583e-08,0.9999999999999987
3,7,0train,0,feet,2,0.8091931836409428,0.6633066751765754,0.14588650846436746,0.9945544971868716,0.8200720298636842,0.1744824673231874,0.7766706070457204,0.9195894178014017,-0.14291881075568125,0.0,1.0996972456411402,1.0996972456411402,0.5522335710478358,1,PREDICTIVELY_IDENTIFIABLE,0.9427855492930118,9.393375299625464e-07,0.9999999999999996
3,7,0train,0,tongue,3,0.3204464097030609,0.20959212068811592,0.11085428901494496,0.3078302950094077,0.26681236014168874,0.04101793486771893,0.4980246456491439,0.3228850558854461,0.1751395897636978,0.0,0.8146896884599024,0.8146896884599024,0.9707402431657174,1,PREDICTIVELY_IDENTIFIABLE,0.9143771499956976,3.854984182921055e-06,1.0000000000000047
3,7,1test,1,left_hand,0,0.5723378865840869,0.32624773646246175,0.24609015012162516,0.5146756411264656,0.34186723102352495,0.17280841010294062,0.7290285176321593,0.43713696102648475,0.2918915566056745,0.0,0.7719882774115332,0.7719882774115332,0.7186139493028546,1,PREDICTIVELY_IDENTIFIABLE,0.6218897288472196,4.773789378707734e-06,-1.0000000000000033
3,7,1test,1,right_hand,1,0.46153752660260366,0.3528500469626972,0.10868747963990649,0.4816154949389144,0.40962214896812305,0.07199334597079138,0.5326814651579094,0.4083336565988239,0.12434780855908545,0.0,0.7593366166535478,0.7593366166535478,0.6713737255228349,1,PREDICTIVELY_IDENTIFIABLE,0.5395108279407503,5.048300538528023e-06,0.9999999999999998
3,7,1test,1,feet,2,0.9699225883597389,0.6629485829953881,0.3069740053643508,0.9790606931421523,0.6236324797861461,0.35542821335600616,1.116710450220708,0.7715617433508054,0.3451487068699025,0.0,0.9763623598766644,0.9763623598766644,0.6255715859806181,1,PREDICTIVELY_IDENTIFIABLE,0.6775785759733033,7.617047563627156e-06,1.000000000000001
3,7,1test,1,tongue,3,0.26948578814815477,0.2603019444679771,0.009183843680177661,0.29347218869220104,0.25289038444777434,0.0405818042444267,0.3527657294237806,0.266677879408067,0.08608785001571362,0.0,0.6848363363721953,0.6848363363721953,0.9457638268527163,1,PREDICTIVELY_IDENTIFIABLE,0.6564709585630099,1.148113358490697e-06,0.9999999999999958
3,8,0train,0,left_hand,0,0.4494451430562647,0.37128416229173483,0.07816098076452987,0.4410220637359312,0.3133598707340973,0.1276621930018339,0.6558127560560585,0.49812684719770356,0.15768590885835493,0.0,0.911306254813962,0.911306254813962,0.8352877305506433,1,PREDICTIVELY_IDENTIFIABLE,0.9875727773253506,6.2776311474122444e-06,0.9999999999999887
3,8,0train,0,right_hand,1,0.7564788021492524,0.4580042727656593,0.29847452938359315,0.7824274300035217,0.43909883866216287,0.3433285913413588,0.8704361845508961,0.5349812141927663,0.33545497035812977,0.0,1.0033517459754715,1.0033517459754715,0.7059854155661252,1,PREDICTIVELY_IDENTIFIABLE,0.895761443919595,2.6203171403998215e-08,1.000000000000001
3,8,0train,0,feet,2,1.317987811513802,1.5176107311054339,-0.19962291959163192,1.3417994443239898,1.445288559416912,-0.10348911509292225,1.3594337012515436,1.8609499465722394,-0.5015162453206958,0.0,1.0622724689323575,1.0622724689323575,0.5464265798769057,1,PREDICTIVELY_IDENTIFIABLE,0.7054237018756809,6.696089100218803e-08,1.0000000000000007
3,8,0train,0,tongue,3,0.4670577993547983,0.3505573220771702,0.11650047727762808,0.3341995697595657,0.19725785410847807,0.13694171565108765,1.083425949374308,0.7430024168165081,0.3404235325577998,0.0,0.6721858917428014,0.6721858917428014,1.3216789050137612,1,PREDICTIVELY_IDENTIFIABLE,0.9206517641718418,2.5644171886902274e-07,1.000000000000004
3,8,1test,1,left_hand,0,0.5427746185727017,0.5072984651463421,0.03547615342635957,0.48343331791801697,0.45666839782505564,0.02676492009296133,0.7548657467678997,0.653375043034741,0.10149070373315872,0.0,0.7770722122535089,0.7770722122535089,0.9495911194372056,1,PREDICTIVELY_IDENTIFIABLE,0.9852806691048429,7.0802939505081385e-06,-1.000000000000001
3,8,1test,1,right_hand,1,0.8083040658696573,0.7262256590108075,0.08207840685884982,0.8359498911183701,0.6962082694064207,0.13974162171194948,0.840658677387656,0.7364263955912359,0.10423228179642008,0.0,1.1541156129854802,1.1541156129854802,0.6824005035177123,1,PREDICTIVELY_IDENTIFIABLE,0.6943859878074212,5.886060770580388e-07,1.0000000000000013
3,8,1test,1,feet,2,1.1529252988198857,1.2459673587083986,-0.09304205988851288,1.3448199398781853,1.2040736295583467,0.14074631031983853,1.093591533401654,1.360691477045258,-0.2670999436436041,0.0,1.2444637043578946,1.2444637043578946,0.44383590167153053,1,PREDICTIVELY_IDENTIFIABLE,0.8447553036368389,3.890089506465096e-06,1.0000000000000036
3,8,1test,1,tongue,3,0.5362642592474758,0.35873605832310207,0.1775282009243737,0.4291383216011358,0.328333460583525,0.10080486101761077,0.8061861318515323,0.5005613211990112,0.3056248106525211,0.0,0.8169230835693115,0.8169230835693115,1.1466563785693846,1,PREDICTIVELY_IDENTIFIABLE,0.9682327746837665,9.508471610690185e-06,-0.9999999999999993
3,9,0train,0,left_hand,0,0.4826034993087858,0.3801159349827853,0.10248756432600054,0.4777784785341493,0.3860671921419996,0.0917112863921497,1.0297152269682002,0.8463047496220265,0.18341047734617366,0.0,0.82444077161942,0.82444077161942,1.018378415888349,1,PREDICTIVELY_IDENTIFIABLE,0.7385582122116785,1.981649311233705e-07,-1.0000000000000009
3,9,0train,0,right_hand,1,0.569683859672413,0.4106423011608912,0.1590415585115218,0.573460591482763,0.39735117908275275,0.1761094124000102,0.7372134324436217,0.5822384751066708,0.15497495733695088,0.0,1.0779741376712764,1.0779741376712764,0.6445351809558059,1,PREDICTIVELY_IDENTIFIABLE,0.6881918293754484,3.6687487039113053e-06,0.9999999999999992
3,9,0train,0,feet,2,0.7892291245090781,0.8360464601745831,-0.046817335665504944,0.9305927069571954,0.8552473166422655,0.07534539031492993,0.8627829655984524,1.1068150879087748,-0.24403212231032245,0.0,1.2673434760707265,1.2673434760707265,0.4935189988657451,1,PREDICTIVELY_IDENTIFIABLE,0.7535072446945286,1.035392619309602e-06,-1.0000000000000016
3,9,0train,0,tongue,3,0.35378693124034954,0.28320245869215144,0.07058447254819811,0.2603388641820188,0.14228382017877297,0.11805504400324582,0.9222277214938178,0.8464288853991477,0.07579883609467009,0.0,0.6579231656719713,0.6579231656719713,1.3984166952598038,1,PREDICTIVELY_IDENTIFIABLE,0.782003977944844,2.9266607323604683e-08,-1.000000000000009
3,9,1test,1,left_hand,0,2.7958256727869,2.6947950118192137,0.10103066096768654,2.2838965344252697,2.164949314705853,0.1189472197194168,3.496127667611706,3.1225882180034925,0.3735394496082134,0.0,0.6039092851970039,0.6039092851970039,2.2275745455534977,1,PREDICTIVELY_IDENTIFIABLE,2.0050103699282738,1.5522763853230992e-07,-0.9999999999999991
3,9,1test,1,right_hand,1,1.1962248274991025,0.8828042380869003,0.3134205894122022,1.185679978944891,0.9037875275067562,0.2818924514381349,1.323287361493016,0.7881023431876386,0.5351850183053775,0.0,1.249144606291739,1.249144606291739,0.5879333433060754,1,PREDICTIVELY_IDENTIFIABLE,3.34687021891699,5.28569888184484e-08,-1.0000000000000027
3,9,1test,1,feet,2,1.283401390212179,1.3962545347539148,-0.11285314454173578,1.454546958997625,1.4829627031263424,-0.02841574412871739,1.3319910413188212,1.4606367455833011,-0.12864570426447997,0.0,1.1017659981683172,1.1017659981683172,0.9554286019114693,1,PREDICTIVELY_IDENTIFIABLE,3.759043957000588,1.2089471225275528e-07,1.0000000000000053
3,9,1test,1,tongue,3,0.964262443639393,0.9912100584676169,-0.026947614828223942,0.8354040931880738,0.765769576314691,0.06963451687338285,1.2686824814478899,1.203059613612488,0.06562286783540183,0.0,0.6265437140689616,0.6265437140689616,1.919209842534093,1,PREDICTIVELY_IDENTIFIABLE,3.075289133376665,1.8411355024783747e-08,1.000000000000009
4,1,0train,0,left_hand,0,2.9320494135108133,2.728234499888681,0.2038149136221321,3.819440222483649,3.9478283652268376,-0.12838814274318855,2.0514441872288605,1.7024433626671478,0.34900082456171266,0.0,1.0326357753548423,1.0326357753548423,0.980884424889262,1,PREDICTIVELY_IDENTIFIABLE,2.330166077028779,1.551315874811103e-07,1.000000000000006
4,1,0train,0,right_hand,1,11.225085152790175,10.705997406989223,0.5190877458009524,9.743673714151566,8.975193746700791,0.7684799674507747,9.28055173894742,8.5086986033726,0.771853135574819,0.0,0.8141709651197012,0.8141709651197012,1.2100460271357798,1,PREDICTIVELY_IDENTIFIABLE,1.6948672310161985,5.6252062944955085e-06,0.9999999999999981
4,1,0train,0,feet,2,4.564270317148537,3.8612167950480973,0.7030535221004399,5.153149872456835,4.135409089900852,1.0177407825559825,2.5882925507044794,1.7029522064757987,0.8853403442286807,0.0,0.8374551444280434,0.8374551444280434,0.7783656963593761,1,PREDICTIVELY_IDENTIFIABLE,2.4271793611799515,5.001504189547629e-07,1.0000000000000036
4,1,0train,0,tongue,3,9.09427392487625,7.734626893661074,1.359647031215176,8.832796543655629,7.2273610287507175,1.6054355149049115,7.316922720064715,6.292893933043416,1.0240287870212992,0.0,0.6982732270424473,0.6982732270424473,1.3220448920963839,1,PREDICTIVELY_IDENTIFIABLE,1.6798505789620446,2.524868483980147e-07,1.0000000000000078
4,1,1test,1,left_hand,0,1.0768910846758626,0.8297132955761453,0.24717778909971733,0.9586239936809574,0.8482097132338847,0.11041428044707269,1.6369591814722355,1.0048439107631677,0.6321152707090678,0.0,0.9564517277662143,0.9564517277662143,1.1005516105860313,1,PREDICTIVELY_IDENTIFIABLE,1.2513207400313333,5.394425301840471e-08,1.000000000000002
4,1,1test,1,right_hand,1,2.656217628077865,1.9151450135279429,0.7410726145499222,2.6550129687112287,2.506090006188805,0.14892296252242376,2.662699396013136,1.3945088220279398,1.2681905739851962,0.0,0.9538425667712072,0.9538425667712072,1.3174556102204784,1,PREDICTIVELY_IDENTIFIABLE,0.9317856528591326,1.2347221684989578e-07,-1.0000000000000042
4,1,1test,1,feet,2,1.1861420275911199,0.5037357958856254,0.6824062317054944,0.9712841174403543,0.5517870984283095,0.4194970190120447,1.6104517158037535,0.5299125835700339,1.0805391322337194,0.0,0.7301177944943903,0.7301177944943903,0.9923476345788151,1,PREDICTIVELY_IDENTIFIABLE,1.3807357937164315,2.9820306580459207e-06,-0.999999999999998
4,1,1test,1,tongue,3,2.3047168631095136,1.4970929045012684,0.8076239586082452,1.3473410142939821,0.9437055357818109,0.4036354785121712,3.5816869005562726,2.385948284981554,1.1957386155747187,0.0,0.730592447403441,0.730592447403441,1.2448871329029247,1,PREDICTIVELY_IDENTIFIABLE,1.0602267360973179,3.9351694779050534e-07,1.000000000000005
4,2,0train,0,left_hand,0,1.053998177923433,0.8920517180352225,0.16194645988821055,1.7203893489536477,1.41793788022929,0.3024514687243578,1.2931377837449383,0.9856424430042559,0.3074953407406824,0.0,1.6089046527157398,1.6089046527157398,0.3286919944959826,1,PREDICTIVELY_IDENTIFIABLE,0.4941538372200787,5.142375999794767e-06,-0.9999999999999969
4,2,0train,0,right_hand,1,1.6093929666916114,1.063698755027435,0.5456942116641763,1.8790066495917392,1.1032178805156236,0.7757887690761156,1.6215636775586901,0.9752786635820909,0.6462850139765992,0.0,1.4086081844208327,1.4086081844208327,0.3510860669271504,1,PREDICTIVELY_IDENTIFIABLE,0.548045724263764,4.794351561645518e-06,-1.0000000000000002
4,2,0train,0,feet,2,4.398760042921445,2.916707219323158,1.4820528235982873,5.176152631559748,3.189285958796038,1.9868666727637097,2.557416142800139,1.5749481708903126,0.9824679719098266,0.0,1.3523292566897724,1.3523292566897724,0.6734734015407012,1,PREDICTIVELY_IDENTIFIABLE,0.35722753739991475,8.052254923053817e-07,0.9999999999999992
4,2,0train,0,tongue,3,2.0525698455730748,2.2155132335096503,-0.1629433879365756,2.253013986334783,1.9043382942166753,0.34867569211810756,1.9670533041775249,2.0089190742916667,-0.04186577011414183,0.0,1.5002111657120925,1.5002111657120925,0.41996011134427264,1,PREDICTIVELY_IDENTIFIABLE,0.3374949339502064,4.827992967454632e-06,-1.0000000000000036
4,2,1test,1,left_hand,0,1.6143085989566437,1.4352735117855737,0.17903508717106997,2.1685856346671573,1.9506040807069018,0.21798155396025543,1.1474611971708952,1.0172731953703718,0.13018800180052348,0.0,1.3683109993609437,1.3683109993609437,0.3865975500544662,1,PREDICTIVELY_IDENTIFIABLE,1.2162078995511991,7.009747290365806e-06,-0.9999999999999998
4,2,1test,1,right_hand,1,0.8321860775129192,0.662270087230773,0.1699159902821462,1.1321574473704668,0.8843432828411221,0.24781416452934468,0.7349689942378153,0.6196897971505857,0.11527919708722956,0.0,1.4778121072304229,1.4778121072304229,0.3093068910204543,1,PREDICTIVELY_IDENTIFIABLE,1.7243897794908534,1.0865713068781896e-06,0.9999999999999998
4,2,1test,1,feet,2,1.0344178963725719,0.6988641872084553,0.33555370916411653,1.3761010169350407,0.9159552447646689,0.4601457721703718,0.8693529977536574,0.572198021960044,0.2971549757936134,0.0,1.3683374893216442,1.3683374893216442,0.5319799460726733,1,PREDICTIVELY_IDENTIFIABLE,1.710930469242471,1.922935337602057e-06,0.9999999999999989
4,2,1test,1,tongue,3,2.1645455693996563,2.2116882936747824,-0.04714272427512611,2.6791736536712136,2.652664445993113,0.026509207678100832,1.6886045513096781,1.6916897969026472,-0.003085245592969077,0.0,0.9909875152038166,0.9909875152038166,0.49238033642992524,1,PREDICTIVELY_IDENTIFIABLE,1.1190212591561226,1.948453020881132e-06,-0.9999999999999954
4,3,0train,0,left_hand,0,2.6995156187726757,3.018114082384245,-0.3185984636115693,7.669121036761168,7.784189825386987,-0.11506878862581882,1.2954105529751876,1.044393350753502,0.25101720222168566,0.0,1.0431288792776734,1.0431288792776734,1.0215341964572235,1,PREDICTIVELY_IDENTIFIABLE,1.4714451310553534,8.544184928249329e-06,0.9999999999999958
4,3,0train,0,right_hand,1,6.760553115138541,6.297844503875478,0.4627086112630634,7.695023268238335,7.072960663132967,0.6220626051053673,4.382503732764308,4.1610340086138535,0.22146972415045418,0.0,0.9821194112274382,0.9821194112274382,0.9942236030393699,1,PREDICTIVELY_IDENTIFIABLE,1.310463463480172,1.4038765253283649e-07,-1.0000000000000089
4,3,0train,0,feet,2,3.13443716349066,2.471837697050102,0.6625994664405579,3.616602350056099,2.9429992288705495,0.6736031211855495,2.359236262980733,1.290127928371381,1.069108334609352,0.0,1.0788902468620225,1.0788902468620225,0.6154216224351957,1,PREDICTIVELY_IDENTIFIABLE,1.7613562346220337,1.060326825278176e-06,-1.0000000000000029
4,3,0train,0,tongue,3,5.955195047290311,5.541424629452237,0.4137704178380739,10.518845285008686,10.291553164197978,0.2272921208107075,2.3029131270050147,1.8821529320626684,0.4207601949423463,0.0,0.8570109296962642,0.8570109296962642,1.1571992184446998,1,PREDICTIVELY_IDENTIFIABLE,1.1770592493553187,5.6802888893698615e-06,-0.9999999999999934
4,3,1test,1,left_hand,0,0.8693148876758187,0.794599637904019,0.07471524977179966,0.8938908902778601,0.8072542558285041,0.08663663444935599,0.9948506588471121,0.9042921910273333,0.09055846781977883,0.0,0.9831133476984526,0.9831133476984526,0.9616435125793583,1,PREDICTIVELY_IDENTIFIABLE,1.0066469356205465,1.0047329272849942e-08,1.0000000000000118
4,3,1test,1,right_hand,1,2.3994575127146236,1.5469171047644428,0.8525404079501808,2.6234604027008332,1.757779148302714,0.8656812543981192,2.1431349824214663,1.246736828460813,0.8963981539606534,0.0,0.9508105076876282,0.9508105076876282,1.0931970801625552,1,PREDICTIVELY_IDENTIFIABLE,0.84392608582543,6.893750032255685e-06,0.9999999999999949
4,3,1test,1,feet,2,1.4393929703843407,0.6538528783256206,0.7855400920587201,1.4293078040979426,0.7973201745211925,0.63198762957675,1.4986858099572107,0.6809696728285685,0.8177161371286422,0.0,1.123381935326337,1.123381935326337,0.6522962880137926,1,PREDICTIVELY_IDENTIFIABLE,1.057101690331211,4.115639185545175e-06,-0.9999999999999978
4,3,1test,1,tongue,3,1.9222007197597404,1.258890908838264,0.6633098109214763,2.2244289372783737,1.764799380962031,0.4596295563163426,1.7686218957782978,1.038015758399532,0.7306061373787658,0.0,0.6789386362376886,0.6789386362376886,1.182275268146903,1,PREDICTIVELY_IDENTIFIABLE,0.8879971076159797,4.746216991858379e-08,0.999999999999999
4,5,0train,0,left_hand,0,0.8505494377170957,0.5095379073671076,0.3410115303499881,1.3178624540009543,0.8825118313318779,0.4353506226690763,0.8090577966414174,0.4495300794082312,0.3595277172331862,0.0,1.3926688802577305,1.3926688802577305,0.3137482738327644,1,PREDICTIVELY_IDENTIFIABLE,0.13407008211203658,4.999981272441946e-06,0.9999999999999896
4,5,0train,0,right_hand,1,1.1830456483303449,0.8336653040524196,0.3493803442779253,1.2621937759059483,0.9145172982708141,0.3476764776351342,1.386835038322956,0.8600656325408714,0.5267694057820845,0.0,1.6099172165872666,1.6099172165872666,0.2394568701554206,1,PREDICTIVELY_IDENTIFIABLE,0.13202870077052475,4.3404369124799895e-07,0.9999999999999983
4,5,0train,0,feet,2,1.1441204871227144,0.8416596284361451,0.30246085868656936,1.4404956344170066,1.0456387244150542,0.39485691000195233,1.0700648476830064,0.7540568717148523,0.3160079759681541,0.0,1.6536428080896861,1.6536428080896861,0.23413655311630854,1,PREDICTIVELY_IDENTIFIABLE,0.1379554893415609,1.2518718181944244e-06,-0.9999999999999969
4,5,0train,0,tongue,3,1.1608187942239168,0.7420084643089158,0.418810329915001,1.3602350367773157,0.9121488096458239,0.4480862271314918,1.260688632917458,0.6430474666780179,0.6176411662394401,0.0,1.4151499311239346,1.4151499311239346,0.34388182782698135,1,PREDICTIVELY_IDENTIFIABLE,0.14150148122698009,2.6179891395931797e-07,-1.0000000000000038
4,5,1test,1,left_hand,0,0.9562663380918636,0.754642305010128,0.2016240330817356,1.1259098678417754,0.87227129441674,0.2536385734250354,0.9040182128383674,0.6512535725540709,0.25276464028429646,0.0,1.419682652809316,1.419682652809316,0.2699024838013476,1,PREDICTIVELY_IDENTIFIABLE,0.8150387180304459,1.1293553808978819e-06,0.9999999999999967
4,5,1test,1,right_hand,1,0.9090137794313427,0.8169490774002407,0.09206470203110195,0.9161257070734514,0.9420138303712582,-0.025888123297806764,1.0981674816325897,0.750433077584938,0.34773440404765166,0.0,1.5603054757945314,1.5603054757945314,0.2796350973407752,1,PREDICTIVELY_IDENTIFIABLE,0.9130432880765149,3.698149272179129e-07,-0.999999999999995
