dataset,geometry,template,split,subject,session,class,U_frobenius_norm,population_template_frobenius_norm
BNCI2014_001,LE,session_specific,B,1,0train,right_hand,1.0453365109978645,0.3055166477447811
BNCI2014_001,LE,session_specific,B,1,0train,feet,0.69082485558827789,0.2207815589960144
BNCI2014_001,LE,session_specific,B,1,0train,tongue,1.2811943567714599,0.55687171145666603
BNCI2014_001,LE,session_specific,B,1,1test,left_hand,1.0622448124072381,0.57750109102879943
BNCI2014_001,LE,session_specific,B,1,1test,right_hand,1.2647105031682218,0.34942567424402182
BNCI2014_001,LE,session_specific,B,1,1test,feet,0.90477332784570574,0.29586498929176996
BNCI2014_001,LE,session_specific,B,1,1test,tongue,1.3837127402051985,0.58880295204373512
BNCI2014_001,LE,session_specific,B,2,0train,left_hand,0.26788339996167665,0.58404313481039039
BNCI2014_001,LE,session_specific,B,2,0train,right_hand,0.33332107673517974,0.40583300558265067
BNCI2014_001,LE,session_specific,B,2,0train,feet,0.58281852127244838,0.27052530441253836
BNCI2014_001,LE,session_specific,B,2,0train,tongue,0.3588306022953881,0.71147288679334875
BNCI2014_001,LE,session_specific,B,2,1test,left_hand,0.26771029833007742,0.6994935151098568
BNCI2014_001,LE,session_specific,B,2,1test,right_hand,0.32228983505234204,0.46320398548463465
BNCI2014_001,LE,session_specific,B,2,1test,feet,0.51217000176869432,0.35587441032628564
BNCI2014_001,LE,session_specific,B,2,1test,tongue,0.4298618091203058,0.76332346185293642
BNCI2014_001,LE,session_specific,B,3,0train,left_hand,0.7490330076437125,0.51228008626156041
BNCI2014_001,LE,session_specific,B,3,0train,right_hand,0.75064628783783516,0.33858893640864512
BNCI2014_001,LE,session_specific,B,3,0train,feet,0.54192543532420712,0.23701136632312303
BNCI2014_001,LE,session_specific,B,3,0train,tongue,0.81059220842853885,0.60612655833041795
BNCI2014_001,LE,session_specific,B,3,1test,left_hand,0.78670428005706572,0.61404030554901678
BNCI2014_001,LE,session_specific,B,3,1test,right_hand,0.97579630565274544,0.38357785964462976
BNCI2014_001,LE,session_specific,B,3,1test,feet,0.57377148554764423,0.33325419696005987
BNCI2014_001,LE,session_specific,B,3,1test,tongue,0.98777588623482038,0.63034443425289755
BNCI2014_001,LE,session_specific,B,4,0train,left_hand,0.55166350828952038,0.52993094448028566
BNCI2014_001,LE,session_specific,B,4,0train,right_hand,0.31549781134774013,0.39085026623884284
BNCI2014_001,LE,session_specific,B,4,0train,feet,0.40848143016316846,0.26031833087456763
BNCI2014_001,LE,session_specific,B,4,0train,tongue,0.38814267233597577,0.65980142384818563
BNCI2014_001,LE,session_specific,B,4,1test,left_hand,0.65920104591346462,0.62369991744375164
BNCI2014_001,LE,session_specific,B,4,1test,right_hand,0.66723663512728071,0.42661234119482772
BNCI2014_001,LE,session_specific,B,4,1test,feet,0.70903971614925343,0.33786047517744605
BNCI2014_001,LE,session_specific,B,4,1test,tongue,0.59657691675659064,0.6822648103295722
BNCI2014_001,LE,session_specific,B,5,0train,left_hand,0.37386281818879863,0.55718082392440849
BNCI2014_001,LE,session_specific,B,5,0train,right_hand,0.23905423628151551,0.40332004003096167
BNCI2014_001,LE,session_specific,B,5,0train,feet,0.24999035572313033,0.26987154615280656
BNCI2014_001,LE,session_specific,B,5,0train,tongue,0.39097790426772128,0.66675939481709035
BNCI2014_001,LE,session_specific,B,5,1test,left_hand,0.27517090151588608,0.67492949664821478
BNCI2014_001,LE,session_specific,B,5,1test,right_hand,0.31065475709075191,0.45968647308696159
BNCI2014_001,LE,session_specific,B,5,1test,feet,0.30530809054389008,0.36879761699440083
BNCI2014_001,LE,session_specific,B,5,1test,tongue,0.39255677030813158,0.72003862399841612
BNCI2014_001,LE,session_specific,B,6,0train,left_hand,0.58598258824499228,0.52572848256628446
BNCI2014_001,LE,session_specific,B,6,0train,right_hand,0.32377130960037698,0.3941906924262093
BNCI2014_001,LE,session_specific,B,6,0train,feet,0.50914023146838827,0.25676829880191993
BNCI2014_001,LE,session_specific,B,6,0train,tongue,0.40852575028829569,0.66781617267462667
BNCI2014_001,LE,session_specific,B,6,1test,left_hand,0.41667556573020592,0.66094913885566542
BNCI2014_001,LE,session_specific,B,6,1test,right_hand,0.33121147177418409,0.46447246815057192
BNCI2014_001,LE,session_specific,B,6,1test,feet,0.66049701667362914,0.34297464969483155
BNCI2014_001,LE,session_specific,B,6,1test,tongue,0.41052546617581603,0.74900653372899317
BNCI2014_001,LE,session_specific,B,7,0train,left_hand,0.60896195433413269,0.53187825423477308
BNCI2014_001,LE,session_specific,B,7,0train,right_hand,0.47109589341499492,0.37785384883848094
BNCI2014_001,LE,session_specific,B,7,0train,feet,0.44033675007674178,0.25909527951998296
BNCI2014_001,LE,session_specific,B,7,0train,tongue,0.76825028971355047,0.61746304882138858
BNCI2014_001,LE,session_specific,B,7,1test,left_hand,0.54167709883588011,0.64760845464809202
BNCI2014_001,LE,session_specific,B,7,1test,right_hand,0.61536185541162602,0.4229004079915798
BNCI2014_001,LE,session_specific,B,7,1test,feet,0.51072708322545923,0.37333897765085378
BNCI2014_001,LE,session_specific,B,7,1test,tongue,0.87686668478487884,0.64105012610984113
BNCI2014_001,LE,session_specific,B,8,0train,left_hand,0.6067814711432904,0.53291580287666174
BNCI2014_001,LE,session_specific,B,8,0train,right_hand,0.61457633436975112,0.35503449609280652
BNCI2014_001,LE,session_specific,B,8,0train,feet,0.52492832271686829,0.28818497837538409
BNCI2014_001,LE,session_specific,B,8,0train,tongue,1.1996446997337178,0.56806466087168983
BNCI2014_001,LE,session_specific,B,8,1test,left_hand,0.8803317182401722,0.60966427624145114
BNCI2014_001,LE,session_specific,B,8,1test,right_hand,0.61660890335391694,0.43188438326454126
BNCI2014_001,LE,session_specific,B,8,1test,feet,0.38165960740126981,0.38017852447178507
BNCI2014_001,LE,session_specific,B,8,1test,tongue,1.0455500815252456,0.630323383208651
BNCI2014_001,LE,session_specific,B,9,0train,left_hand,1.0658965901829205,0.46354596786124724
BNCI2014_001,LE,session_specific,B,9,0train,right_hand,0.53714976298995332,0.36860968582797332
BNCI2014_001,LE,session_specific,B,9,0train,feet,0.42263767754596626,0.26366852922321743
BNCI2014_001,LE,session_specific,B,9,0train,tongue,1.2840607726401729,0.54901769889490792
BNCI2014_001,LE,session_specific,B,9,1test,left_hand,2.0144485512944894,0.46685045522083829
BNCI2014_001,LE,session_specific,B,9,1test,right_hand,0.42210424752580389,0.48029909870293247
BNCI2014_001,LE,session_specific,B,9,1test,feet,0.79629374728585434,0.32852175794183441
BNCI2014_001,LE,session_specific,B,9,1test,tongue,1.7215989199289674,0.54086506632337272
BNCI2014_001,LE,pooled_session,B,1,0train,left_hand,0.99505807224416942,0.52072564628601414
BNCI2014_001,LE,pooled_session,B,1,0train,right_hand,1.0453365109978645,0.32193843286836854
BNCI2014_001,LE,pooled_session,B,1,0train,feet,0.69082485558827789,0.24714313724164957
BNCI2014_001,LE,pooled_session,B,1,0train,tongue,1.2811943567714599,0.56959056891635296
BNCI2014_001,LE,pooled_session,B,1,1test,left_hand,1.0622448124072381,0.52072564628601414
BNCI2014_001,LE,pooled_session,B,1,1test,right_hand,1.2647105031682218,0.32193843286836854
BNCI2014_001,LE,pooled_session,B,1,1test,feet,0.90477332784570574,0.24714313724164957
BNCI2014_001,LE,pooled_session,B,1,1test,tongue,1.3837127402051985,0.56959056891635296
BNCI2014_001,LE,pooled_session,B,2,0train,left_hand,0.26788339996167665,0.63798035243824103
BNCI2014_001,LE,pooled_session,B,2,0train,right_hand,0.33332107673517974,0.42982447452858474
BNCI2014_001,LE,pooled_session,B,2,0train,feet,0.58281852127244838,0.30423673615662411
BNCI2014_001,LE,pooled_session,B,2,0train,tongue,0.3588306022953881,0.73498245026076459
BNCI2014_001,LE,pooled_session,B,2,1test,left_hand,0.26771029833007742,0.63798035243824103
BNCI2014_001,LE,pooled_session,B,2,1test,right_hand,0.32228983505234204,0.42982447452858474
BNCI2014_001,LE,pooled_session,B,2,1test,feet,0.51217000176869432,0.30423673615662411
BNCI2014_001,LE,pooled_session,B,2,1test,tongue,0.4298618091203058,0.73498245026076459
BNCI2014_001,LE,pooled_session,B,3,0train,left_hand,0.7490330076437125,0.55913870820123601
BNCI2014_001,LE,pooled_session,B,3,0train,right_hand,0.75064628783783516,0.35611187894251178
BNCI2014_001,LE,pooled_session,B,3,0train,feet,0.54192543532420712,0.27643688777665981
BNCI2014_001,LE,pooled_session,B,3,0train,tongue,0.81059220842853885,0.61558330071029588
BNCI2014_001,LE,pooled_session,B,3,1test,left_hand,0.78670428005706572,0.55913870820123601
BNCI2014_001,LE,pooled_session,B,3,1test,right_hand,0.97579630565274544,0.35611187894251178
BNCI2014_001,LE,pooled_session,B,3,1test,feet,0.57377148554764423,0.27643688777665981
BNCI2014_001,LE,pooled_session,B,3,1test,tongue,0.98777588623482038,0.61558330071029588
BNCI2014_001,LE,pooled_session,B,4,0train,left_hand,0.55166350828952038,0.57285266115606881
BNCI2014_001,LE,pooled_session,B,4,0train,right_hand,0.31549781134774013,0.40335055367990741
BNCI2014_001,LE,pooled_session,B,4,0train,feet,0.40848143016316846,0.29181077853534837
BNCI2014_001,LE,pooled_session,B,4,0train,tongue,0.38814267233597577,0.66808372921558468
BNCI2014_001,LE,pooled_session,B,4,1test,left_hand,0.65920104591346462,0.57285266115606881
BNCI2014_001,LE,pooled_session,B,4,1test,right_hand,0.66723663512728071,0.40335055367990741
BNCI2014_001,LE,pooled_session,B,4,1test,feet,0.70903971614925343,0.29181077853534837
BNCI2014_001,LE,pooled_session,B,4,1test,tongue,0.59657691675659064,0.66808372921558468
BNCI2014_001,LE,pooled_session,B,5,0train,left_hand,0.37386281818879863,0.61179877154172058
BNCI2014_001,LE,pooled_session,B,5,0train,right_hand,0.23905423628151551,0.42721939879396431
BNCI2014_001,LE,pooled_session,B,5,0train,feet,0.24999035572313033,0.31075521713104975
BNCI2014_001,LE,pooled_session,B,5,0train,tongue,0.39097790426772128,0.69078912057123376
BNCI2014_001,LE,pooled_session,B,5,1test,left_hand,0.27517090151588608,0.61179877154172058
BNCI2014_001,LE,pooled_session,B,5,1test,right_hand,0.31065475709075191,0.42721939879396431
BNCI2014_001,LE,pooled_session,B,5,1test,feet,0.30530809054389008,0.31075521713104975
BNCI2014_001,LE,pooled_session,B,5,1test,tongue,0.39255677030813158,0.69078912057123376
BNCI2014_001,LE,pooled_session,B,6,0train,left_hand,0.58598258824499228,0.58954124845382905
BNCI2014_001,LE,pooled_session,B,6,0train,right_hand,0.32377130960037698,0.42437862801309861
BNCI2014_001,LE,pooled_session,B,6,0train,feet,0.50914023146838827,0.29083584180001626
BNCI2014_001,LE,pooled_session,B,6,0train,tongue,0.40852575028829569,0.70593463619474206
BNCI2014_001,LE,pooled_session,B,6,1test,left_hand,0.41667556573020592,0.58954124845382905
BNCI2014_001,LE,pooled_session,B,6,1test,right_hand,0.33121147177418409,0.42437862801309861
BNCI2014_001,LE,pooled_session,B,6,1test,feet,0.66049701667362914,0.29083584180001626
BNCI2014_001,LE,pooled_session,B,6,1test,tongue,0.41052546617581603,0.70593463619474206
BNCI2014_001,LE,pooled_session,B,7,0train,left_hand,0.60896195433413269,0.58599043844945198
BNCI2014_001,LE,pooled_session,B,7,0train,right_hand,0.47109589341499492,0.39572985724658832
BNCI2014_001,LE,pooled_session,B,7,0train,feet,0.44033675007674178,0.30735835014257412
BNCI2014_001,LE,pooled_session,B,7,0train,tongue,0.76825028971355047,0.62623611030041004
BNCI2014_001,LE,pooled_session,B,7,1test,left_hand,0.54167709883588011,0.58599043844945198
BNCI2014_001,LE,pooled_session,B,7,1test,right_hand,0.61536185541162602,0.39572985724658832
BNCI2014_001,LE,pooled_session,B,7,1test,feet,0.51072708322545923,0.30735835014257412
BNCI2014_001,LE,pooled_session,B,7,1test,tongue,0.87686668478487884,0.62623611030041004
BNCI2014_001,LE,pooled_session,B,8,0train,left_hand,0.6067814711432904,0.56731658813636998
BNCI2014_001,LE,pooled_session,B,8,0train,right_hand,0.61457633436975112,0.38893830609058627
BNCI2014_001,LE,pooled_session,B,8,0train,feet,0.52492832271686829,0.32745670526367893
BNCI2014_001,LE,pooled_session,B,8,0train,tongue,1.1996446997337178,0.59631480521857605
BNCI2014_001,LE,pooled_session,B,8,1test,left_hand,0.8803317182401722,0.56731658813636998
BNCI2014_001,LE,pooled_session,B,8,1test,right_hand,0.61660890335391694,0.38893830609058627
BNCI2014_001,LE,pooled_session,B,8,1test,feet,0.38165960740126981,0.32745670526367893
BNCI2014_001,LE,pooled_session,B,8,1test,tongue,1.0455500815252456,0.59631480521857605
BNCI2014_001,LE,pooled_session,B,9,0train,left_hand,1.0658965901829205,0.46121075612305629
BNCI2014_001,LE,pooled_session,B,9,0train,right_hand,0.53714976298995332,0.41990339625157763
BNCI2014_001,LE,pooled_session,B,9,0train,feet,0.42263767754596626,0.28854271771185619
BNCI2014_001,LE,pooled_session,B,9,0train,tongue,1.2840607726401729,0.54185283360030345
BNCI2014_001,LE,pooled_session,B,9,1test,left_hand,2.0144485512944894,0.46121075612305629
BNCI2014_001,LE,pooled_session,B,9,1test,right_hand,0.42210424752580389,0.41990339625157763
BNCI2014_001,LE,pooled_session,B,9,1test,feet,0.79629374728585434,0.28854271771185619
BNCI2014_001,LE,pooled_session,B,9,1test,tongue,1.7215989199289674,0.54185283360030345
BNCI2014_001,LE,session_specific,F,1,0train,left_hand,0.87713355459666242,0.49974865608452129
BNCI2014_001,LE,session_specific,F,1,0train,right_hand,1.0825276221119586,0.33214119121469143
BNCI2014_001,LE,session_specific,F,1,0train,feet,0.68932505161804847,0.20972882240408683
BNCI2014_001,LE,session_specific,F,1,0train,tongue,1.1987398090981967,0.60934938873394318
BNCI2014_001,LE,session_specific,F,1,1test,left_hand,0.99344783599706887,0.61113383620041772
BNCI2014_001,LE,session_specific,F,1,1test,right_hand,1.1804517883697281,0.35034049497553815
BNCI2014_001,LE,session_specific,F,1,1test,feet,0.9017291043557305,0.29345105961411466
BNCI2014_001,LE,session_specific,F,1,1test,tongue,1.1335550854480545,0.61066024352408421
BNCI2014_001,LE,session_specific,F,2,0train,left_hand,0.28977815984754274,0.58527642359891874
BNCI2014_001,LE,session_specific,F,2,0train,right_hand,0.29677561851647988,0.44395162598654853
BNCI2014_001,LE,session_specific,F,2,0train,feet,0.60957492841796801,0.25751572982440091
BNCI2014_001,LE,session_specific,F,2,0train,tongue,0.36392934593814685,0.75089040279843655
BNCI2014_001,LE,session_specific,F,2,1test,left_hand,0.36235094531643486,0.74692916968172529
BNCI2014_001,LE,session_specific,F,2,1test,right_hand,0.27152940794122937,0.46610231946157715
BNCI2014_001,LE,session_specific,F,2,1test,feet,0.47671270958065143,0.37206108881425576
BNCI2014_001,LE,session_specific,F,2,1test,tongue,0.45867918222192017,0.77068537346670041
BNCI2014_001,LE,session_specific,F,3,0train,left_hand,0.94347534937884303,0.49411071447366484
BNCI2014_001,LE,session_specific,F,3,0train,right_hand,0.87937614153967947,0.35407199596643135
BNCI2014_001,LE,session_specific,F,3,0train,feet,0.54119925294567806,0.22061299122609279
BNCI2014_001,LE,session_specific,F,3,0train,tongue,1.09106981041735,0.61234596146924858
BNCI2014_001,LE,session_specific,F,3,1test,left_hand,0.86147531357110319,0.62759085772631096
BNCI2014_001,LE,session_specific,F,3,1test,right_hand,0.95245509819048524,0.38062283987507345
BNCI2014_001,LE,session_specific,F,3,1test,feet,0.56636120470061468,0.33678683193686587
BNCI2014_001,LE,session_specific,F,3,1test,tongue,1.0886792391285931,0.61263630440464301
BNCI2014_001,LE,session_specific,F,4,0train,left_hand,0.41376972422576791,0.55617071314960476
BNCI2014_001,LE,session_specific,F,4,0train,right_hand,0.30381128835805993,0.42522710846727507
BNCI2014_001,LE,session_specific,F,4,0train,feet,0.30525861009663363,0.25449193333072478
BNCI2014_001,LE,session_specific,F,4,0train,tongue,0.34233924150323947,0.70822161944905315
BNCI2014_001,LE,session_specific,F,4,1test,left_hand,0.69577577164579374,0.64977090271309546
BNCI2014_001,LE,session_specific,F,4,1test,right_hand,0.59095604173937799,0.42488964904626841
BNCI2014_001,LE,session_specific,F,4,1test,feet,0.69841243264737518,0.33775468261553582
BNCI2014_001,LE,session_specific,F,4,1test,tongue,0.57770955015604941,0.67530564831206541
BNCI2014_001,LE,session_specific,F,5,0train,left_hand,0.28108502462199592,0.57795084821889231
BNCI2014_001,LE,session_specific,F,5,0train,right_hand,0.20224167014679056,0.44282338603770943
BNCI2014_001,LE,session_specific,F,5,0train,feet,0.20032113357094886,0.26221607982766071
BNCI2014_001,LE,session_specific,F,5,0train,tongue,0.28432763451938581,0.72037083692880732
BNCI2014_001,LE,session_specific,F,5,1test,left_hand,0.2297454305841706,0.7116074278954988
BNCI2014_001,LE,session_specific,F,5,1test,right_hand,0.23559900912056744,0.45983922011946377
BNCI2014_001,LE,session_specific,F,5,1test,feet,0.26128608652484292,0.37160942726098301
BNCI2014_001,LE,session_specific,F,5,1test,tongue,0.31701227107718344,0.72710600651485702
BNCI2014_001,LE,session_specific,F,6,0train,left_hand,0.47055091912706348,0.54997906916024764
BNCI2014_001,LE,session_specific,F,6,0train,right_hand,0.3389226585206479,0.42037851866735526
BNCI2014_001,LE,session_specific,F,6,0train,feet,0.44330610119054681,0.25377339460397702
BNCI2014_001,LE,session_specific,F,6,0train,tongue,0.36089846361035866,0.70856359921114587
BNCI2014_001,LE,session_specific,F,6,1test,left_hand,0.44169081456884929,0.67979593324920806
BNCI2014_001,LE,session_specific,F,6,1test,right_hand,0.31821669986416262,0.45271632167361314
BNCI2014_001,LE,session_specific,F,6,1test,feet,0.60257107536273224,0.34035522385980344
BNCI2014_001,LE,session_specific,F,6,1test,tongue,0.31371552641278494,0.73394653506461471
BNCI2014_001,LE,session_specific,F,7,0train,left_hand,0.7106615747513092,0.52878219547645644
BNCI2014_001,LE,session_specific,F,7,0train,right_hand,0.46439022207910102,0.40870648689976591
BNCI2014_001,LE,session_specific,F,7,0train,feet,0.46127471407661957,0.2457449631399716
BNCI2014_001,LE,session_specific,F,7,0train,tongue,0.87192161148852343,0.64463309425516879
BNCI2014_001,LE,session_specific,F,7,1test,left_hand,0.62605315595716482,0.66515482269599702
BNCI2014_001,LE,session_specific,F,7,1test,right_hand,0.59210120044116776,0.42138389683508781
BNCI2014_001,LE,session_specific,F,7,1test,feet,0.52351345732521937,0.36925027065161625
BNCI2014_001,LE,session_specific,F,7,1test,tongue,0.87987463443944303,0.636077171867939
BNCI2014_001,LE,session_specific,F,8,0train,left_hand,0.74821588571364883,0.52576831026081172
BNCI2014_001,LE,session_specific,F,8,0train,right_hand,0.62999614150890948,0.38596954814350271
BNCI2014_001,LE,session_specific,F,8,0train,feet,0.47658439067819275,0.27530557568565961
BNCI2014_001,LE,session_specific,F,8,0train,tongue,1.2270739827436048,0.60241924148479309
BNCI2014_001,LE,session_specific,F,8,1test,left_hand,0.85622031657821107,0.64031358186128273
BNCI2014_001,LE,session_specific,F,8,1test,right_hand,0.57531495957017598,0.42673369786013993
BNCI2014_001,LE,session_specific,F,8,1test,feet,0.35632362364006415,0.38863614324312179
BNCI2014_001,LE,session_specific,F,8,1test,tongue,1.0279157085368795,0.62268922170482588
BNCI2014_001,LE,session_specific,F,9,0train,left_hand,0.9274122565898999,0.49447758758011978
BNCI2014_001,LE,session_specific,F,9,0train,right_hand,0.58756187357881196,0.38771213652059927
BNCI2014_001,LE,session_specific,F,9,0train,feet,0.4128393552389506,0.25347860501255109
BNCI2014_001,LE,session_specific,F,9,0train,tongue,1.3273062158641711,0.58368656577769695
BNCI2014_001,LE,session_specific,F,9,1test,left_hand,2.1154309415754167,0.48436092274335957
BNCI2014_001,LE,session_specific,F,9,1test,right_hand,0.45967295200846209,0.46563312198177059
BNCI2014_001,LE,session_specific,F,9,1test,feet,0.78949328592512946,0.33584067708812992
BNCI2014_001,LE,session_specific,F,9,1test,tongue,1.8074561960331195,0.5230427324671979
BNCI2014_001,LE,pooled_session,F,1,0train,left_hand,0.87713355459666242,0.5528964483183556
BNCI2014_001,LE,pooled_session,F,1,0train,right_hand,1.0825276221119586,0.33841134183675442
BNCI2014_001,LE,pooled_session,F,1,0train,feet,0.68932505161804847,0.24175483892540275
BNCI2014_001,LE,pooled_session,F,1,0train,tongue,1.1987398090981967,0.6077475431157574
BNCI2014_001,LE,pooled_session,F,1,1test,left_hand,0.99344783599706887,0.5528964483183556
BNCI2014_001,LE,pooled_session,F,1,1test,right_hand,1.1804517883697281,0.33841134183675442
BNCI2014_001,LE,pooled_session,F,1,1test,feet,0.9017291043557305,0.24175483892540275
BNCI2014_001,LE,pooled_session,F,1,1test,tongue,1.1335550854480545,0.6077475431157574
BNCI2014_001,LE,pooled_session,F,2,0train,left_hand,0.28977815984754274,0.66366522565348429
BNCI2014_001,LE,pooled_session,F,2,0train,right_hand,0.29677561851647988,0.45265216820706855
BNCI2014_001,LE,pooled_session,F,2,0train,feet,0.60957492841796801,0.30534799245764827
BNCI2014_001,LE,pooled_session,F,2,0train,tongue,0.36392934593814685,0.75912819731521919
BNCI2014_001,LE,pooled_session,F,2,1test,left_hand,0.36235094531643486,0.66366522565348429
BNCI2014_001,LE,pooled_session,F,2,1test,right_hand,0.27152940794122937,0.45265216820706855
BNCI2014_001,LE,pooled_session,F,2,1test,feet,0.47671270958065143,0.30534799245764827
BNCI2014_001,LE,pooled_session,F,2,1test,tongue,0.45867918222192017,0.75912819731521919
BNCI2014_001,LE,pooled_session,F,3,0train,left_hand,0.94347534937884303,0.5581365310598162
BNCI2014_001,LE,pooled_session,F,3,0train,right_hand,0.87937614153967947,0.36451604964811291
BNCI2014_001,LE,pooled_session,F,3,0train,feet,0.54119925294567806,0.26945686366522031
BNCI2014_001,LE,pooled_session,F,3,0train,tongue,1.09106981041735,0.61066804540760578
BNCI2014_001,LE,pooled_session,F,3,1test,left_hand,0.86147531357110319,0.5581365310598162
BNCI2014_001,LE,pooled_session,F,3,1test,right_hand,0.95245509819048524,0.36451604964811291
BNCI2014_001,LE,pooled_session,F,3,1test,feet,0.56636120470061468,0.26945686366522031
BNCI2014_001,LE,pooled_session,F,3,1test,tongue,1.0886792391285931,0.61066804540760578
BNCI2014_001,LE,pooled_session,F,4,0train,left_hand,0.41376972422576791,0.60079514851999594
BNCI2014_001,LE,pooled_session,F,4,0train,right_hand,0.30381128835805993,0.42191811073373153
BNCI2014_001,LE,pooled_session,F,4,0train,feet,0.30525861009663363,0.29051230786032284
BNCI2014_001,LE,pooled_session,F,4,0train,tongue,0.34233924150323947,0.68985531749333706
BNCI2014_001,LE,pooled_session,F,4,1test,left_hand,0.69577577164579374,0.60079514851999594
BNCI2014_001,LE,pooled_session,F,4,1test,right_hand,0.59095604173937799,0.42191811073373153
BNCI2014_001,LE,pooled_session,F,4,1test,feet,0.69841243264737518,0.29051230786032284
BNCI2014_001,LE,pooled_session,F,4,1test,tongue,0.57770955015604941,0.68985531749333706
BNCI2014_001,LE,pooled_session,F,5,0train,left_hand,0.28108502462199592,0.64238258167029294
BNCI2014_001,LE,pooled_session,F,5,0train,right_hand,0.20224167014679056,0.44925794617927006
BNCI2014_001,LE,pooled_session,F,5,0train,feet,0.20032113357094886,0.30944332234008792
BNCI2014_001,LE,pooled_session,F,5,0train,tongue,0.28432763451938581,0.72203917133687712
BNCI2014_001,LE,pooled_session,F,5,1test,left_hand,0.2297454305841706,0.64238258167029294
BNCI2014_001,LE,pooled_session,F,5,1test,right_hand,0.23559900912056744,0.44925794617927006
BNCI2014_001,LE,pooled_session,F,5,1test,feet,0.26128608652484292,0.30944332234008792
BNCI2014_001,LE,pooled_session,F,5,1test,tongue,0.31701227107718344,0.72203917133687712
BNCI2014_001,LE,pooled_session,F,6,0train,left_hand,0.47055091912706348,0.61284341427305555
BNCI2014_001,LE,pooled_session,F,6,0train,right_hand,0.3389226585206479,0.43392936192073644
BNCI2014_001,LE,pooled_session,F,6,0train,feet,0.44330610119054681,0.28886443717878252
BNCI2014_001,LE,pooled_session,F,6,0train,tongue,0.36089846361035866,0.71971935014171307
BNCI2014_001,LE,pooled_session,F,6,1test,left_hand,0.44169081456884929,0.61284341427305555
BNCI2014_001,LE,pooled_session,F,6,1test,right_hand,0.31821669986416262,0.43392936192073644
BNCI2014_001,LE,pooled_session,F,6,1test,feet,0.60257107536273224,0.28886443717878252
BNCI2014_001,LE,pooled_session,F,6,1test,tongue,0.31371552641278494,0.71971935014171307
BNCI2014_001,LE,pooled_session,F,7,0train,left_hand,0.7106615747513092,0.59496578810845557
BNCI2014_001,LE,pooled_session,F,7,0train,right_hand,0.46439022207910102,0.41256800363946378
BNCI2014_001,LE,pooled_session,F,7,0train,feet,0.46127471407661957,0.29931558779565426
BNCI2014_001,LE,pooled_session,F,7,0train,tongue,0.87192161148852343,0.63841952630912313
BNCI2014_001,LE,pooled_session,F,7,1test,left_hand,0.62605315595716482,0.59496578810845557
BNCI2014_001,LE,pooled_session,F,7,1test,right_hand,0.59210120044116776,0.41256800363946378
BNCI2014_001,LE,pooled_session,F,7,1test,feet,0.52351345732521937,0.29931558779565426
BNCI2014_001,LE,pooled_session,F,7,1test,tongue,0.87987463443944303,0.63841952630912313
BNCI2014_001,LE,pooled_session,F,8,0train,left_hand,0.74821588571364883,0.58076125449408389
BNCI2014_001,LE,pooled_session,F,8,0train,right_hand,0.62999614150890948,0.40407138431665057
BNCI2014_001,LE,pooled_session,F,8,0train,feet,0.47658439067819275,0.32596239403141236
BNCI2014_001,LE,pooled_session,F,8,0train,tongue,1.2270739827436048,0.61096777296073135
BNCI2014_001,LE,pooled_session,F,8,1test,left_hand,0.85622031657821107,0.58076125449408389
BNCI2014_001,LE,pooled_session,F,8,1test,right_hand,0.57531495957017598,0.40407138431665057
BNCI2014_001,LE,pooled_session,F,8,1test,feet,0.35632362364006415,0.32596239403141236
BNCI2014_001,LE,pooled_session,F,8,1test,tongue,1.0279157085368795,0.61096777296073135
BNCI2014_001,LE,pooled_session,F,9,0train,left_hand,0.9274122565898999,0.48745378178317034
BNCI2014_001,LE,pooled_session,F,9,0train,right_hand,0.58756187357881196,0.42410942265072199
BNCI2014_001,LE,pooled_session,F,9,0train,feet,0.4128393552389506,0.28773413638534945
BNCI2014_001,LE,pooled_session,F,9,0train,tongue,1.3273062158641711,0.55172030263607841
BNCI2014_001,LE,pooled_session,F,9,1test,left_hand,2.1154309415754167,0.48745378178317034
BNCI2014_001,LE,pooled_session,F,9,1test,right_hand,0.45967295200846209,0.42410942265072199
BNCI2014_001,LE,pooled_session,F,9,1test,feet,0.78949328592512946,0.28773413638534945
BNCI2014_001,LE,pooled_session,F,9,1test,tongue,1.8074561960331195,0.55172030263607841
