subject,outer_fold,rank,delta_forward,delta_reverse,delta_average
19,2,2,0.1528814348500907,0.82669199719237185,0.48978671602123125
20,3,2,-0.10078581819980181,-0.0031037657273180752,-0.051944791963559944
21,3,2,-0.46909968323301565,-0.11683286614140576,-0.2929662746872107
22,4,2,0.036004328945737685,0.0092252626941659033,0.022614795819951794
23,4,2,-1.4662427313095865,-0.31295306634562903,-0.88959789882760776
24,5,2,0.05731431590931492,0.14492235843344287,0.10111833717137889
25,3,2,0.91264985336234328,0.025853963461279716,0.46925190841181152
26,4,2,-0.11936481921491426,-1.2018231643940285,-0.66059399180447143
27,5,2,-0.089212083676791676,-0.25492763006951502,-0.17206985687315335
28,5,2,-0.1267082906179694,0.010883312187815158,-0.05791248921507712
29,1,2,-1.8146949772929124,-1.3525791384806103,-1.5836370578867613
30,1,2,0.99674194244414638,0.668413784533744,0.83257786348894514
31,0,2,0.24136999413245158,0.4505461605011688,0.34595807731681016
32,3,2,0.68171197718664234,0.64363276947888126,0.66267237333276174
33,4,2,0.34294560337793323,0.2935634113517942,0.31825450736486371
34,5,2,0.0077354069211256204,-0.55429436612237082,-0.2732794796006226
35,4,2,0.50611614635249125,0.13259365036897569,0.3193548983607335
36,1,2,-0.19377184525639882,-0.21320084497479619,-0.20348634511559749
37,0,2,-2.4159964751816565,-1.7066953672464433,-2.0613459212140501
38,1,2,0.089880761949873184,0.21041768201680422,0.15014922198333869
39,3,2,0.35021888644602039,0.16943077988766472,0.25982483316684257
40,2,2,0.32902446216819003,1.4929797026575353,0.91100208241286262
41,3,2,-1.2759054761717621,-0.45711963713525905,-0.86651255665351057
42,2,2,-0.58843499857657333,-0.79444862104049352,-0.69144180980853343
43,0,2,-0.11546592964641583,-0.30391170387840361,-0.20968881676240972
44,5,2,0.069049555093014636,0.61232970322503044,0.34068962915902257
45,0,2,1.1514748800462908,2.0788683526785974,1.6151716163624441
46,0,2,-0.04949900845034344,-0.35391199181615823,-0.20170550013325084
47,5,2,-0.075451192761515573,-0.12080843152514451,-0.098129812143330039
48,5,2,0.062236659808798819,0.0080855574807653964,0.035161108644782106
49,1,2,0.2313331826218136,0.20711315451402518,0.2192231685679194
50,2,2,0.34808753966266232,-0.049401705097362858,0.14934291728264973
51,1,2,-1.177310652420096,-0.9718755414278184,-1.0745930969239572
52,1,2,0.18501690187015574,-0.24551394019993364,-0.030248519164888951
53,4,2,-0.52620423275680372,-1.3796828483135184,-0.95294354053516106
54,1,2,0.70567550607179064,1.3156413128686109,1.0106584094702007
1,2,3,0.43756330243848524,0.47980034111719627,0.45868182177784078
2,3,3,0.85578980240405511,0.86613997386723807,0.86096488813564664
3,4,3,-0.18518599430754992,-0.024403429979935876,-0.1047947121437429
4,0,3,0.14086542816959813,0.045828705870774936,0.093347067020186525
5,5,3,-0.13151956223815248,-0.14176364312715756,-0.13664160268265502
6,5,3,0.73524696777051113,0.37286448842316394,0.55405572809683756
7,4,3,0.024574652254191337,0.036662644388316762,0.030618648321254049
8,2,3,0.31221703432270487,0.064942319711347549,0.18857967701702621
