subject,outer_fold,rank,delta_forward,delta_reverse,delta_average
28,5,34,0.01924034255519011,-0.068113640761871971,-0.024436649103340931
29,1,34,9.1239855848294855,8.9690617944979643,9.0465236896637258
30,1,34,0.059261657024999075,0.10158529868229249,0.080423477853645786
31,0,34,-0.043304243152037833,-0.036433137483720388,-0.03986869031787911
32,3,34,-0.1201803088485754,0.0039059043856262861,-0.058137202231474561
33,4,34,0.21797069014332254,0.34343893656661234,0.28070481335496744
34,5,34,0.0097966822175410972,-0.045831889508816739,-0.018017603645637821
35,4,34,0.0068841055856577217,0.042965094197905007,0.024924599891781363
36,1,34,1.2593065497586646,1.3381264786678944,1.2987165142132795
37,0,34,-0.021456898386693748,0.0033098227941927814,-0.0090735377962504835
38,1,34,0.027461627435513516,0.053957643974412939,0.040709635704963228
39,3,34,0.18696071960894858,0.17572044320521132,0.18134058140707995
40,2,34,-0.0066059044436365573,0.056263742662216371,0.024828919109289908
41,3,34,-0.025191046196491575,-0.025363510117423875,-0.025277278156957725
42,2,34,0.017412029015235007,0.0065239038346109769,0.011967966424922993
43,0,34,-0.11437225286907034,-0.093642588918708525,-0.10400742089388942
44,5,34,0.29863775118829511,0.39165813613361694,0.34514794366095602
45,0,34,-0.10588179892315985,-0.16684569758274129,-0.13636374825295056
46,0,34,-0.060007168953567072,0.027652907503502633,-0.01617713072503222
47,5,34,0.085039946887277632,0.031632436555846202,0.058336191721561917
48,5,34,-0.012919979834931069,-0.080255104070938235,-0.046587541952934651
49,1,34,0.10583013733043546,0.14388055863127291,0.12485534798085418
50,2,34,0.041187815788505458,0.037083657391010549,0.039135736589758004
51,1,34,-0.042930818553636063,-0.04610737123724748,-0.044519094895441771
52,1,34,0.042506313493752397,0.016139083768737988,0.029322698631245193
53,4,34,-0.11376866235832511,-0.062505811983188997,-0.088137237170757055
54,1,34,0.016563388020365215,0.01159605121846714,0.014079719619416177
