dataset,direction,outer_fold,subject,kappa,global_kappa,fixed_reliability_kappa,oracle_continuous_kappa,h_00,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23
openbmi,reverse,1,29,0.9999975283010647,0.29999999999999999,0.97609754502879786,0.059999999999999998,0.95913461386333054,0.57314241670033583,5.9945978079946958,0.97609754502879786,8.1932779706459797,50,2.4483867766336869,4.9699652775050183,0.95025597077655133,0.39034228632570156,5.9945978079946958,0.96847400896225766,6.2962691165165481,50,2.4483867766336869,4.9699652775050183,0.96801325695010987,0.75594254707496999,5.9945978079946967,0.98372108109533818,10.09028682477541,50,2.4483867766336869,4.9699652775050183
openbmi,reverse,1,30,0.28749518361116927,0.29999999999999999,0,0.72999999999999998,-0.097030607068137709,0.31739675369343673,0.065220001363162888,0,3.9401829144034015,50,0.25538206938460439,0.36489693561031994,-0.12423704850180842,0.29991563496676088,0.065220001363162888,0,3.8748480817180928,50,0.25538206938460439,0.36489693561031994,-0.069824165634466986,0.33487787242011258,0.065220001363162888,0,4.0055177470887102,50,0.25538206938460439,0.36489693561031994
openbmi,reverse,1,36,0.98938738467953846,0.29999999999999999,0.96468159962734645,0.34000000000000002,0.93480781084322517,0.24251318617824721,1.7166206823021923,0.96468159962734645,5.3479481376185305,50,1.3101987186309536,2.9764519417722992,0.9305615371920436,0.21880262482765739,1.7166206823021923,0.96122851275803622,4.8097722514710384,50,1.3101987186309534,2.9764519417722992,0.93905408449440686,0.26622374752883704,1.7166206823021926,0.96813468649665668,5.8861240237660226,50,1.3101987186309536,2.9764519417722992
openbmi,reverse,1,38,0.27780225483830995,0.29999999999999999,0,0.72999999999999998,-0.16286308734420374,0.3173859237443829,0.05746833433165062,0,3.2843324234328373,50,0.23972553958986226,0.3877270097951237,-0.17480012649362545,0.31049812584227798,0.05746833433165062,0,3.2175624106710536,50,0.23972553958986226,0.3877270097951237,-0.150926048194782,0.32427372164648782,0.057468334331650626,0,3.3511024361946204,50,0.23972553958986229,0.3877270097951237
openbmi,reverse,1,49,0.31532834434325852,0.29999999999999999,0.098304228581902547,0.82000000000000006,-0.0018041775215104638,0.25336392079113546,0.061594334911693929,0.098304228581902547,3.8099548737934583,50,0.24818206001178636,0.5596476001946521,-0.11266250873316229,0.19793747101791392,0.061594334911693929,0,3.4834656169492089,50,0.24818206001178636,0.5596476001946521,0.10905415369014136,0.30879037056435699,0.061594334911693929,0.19660845716380509,4.1364441306377078,50,0.24818206001178636,0.5596476001946521
openbmi,reverse,1,51,0.47710611988350538,0.29999999999999999,0.24299039900958325,0.42999999999999999,0.085480355103075695,0.5892526455114957,0.1592470052500724,0.24299039900958325,8.3997780853983279,50,0.3990576465250007,0.70658113079844298,-0.15673669342919899,0.32742407422397535,0.1592470052500724,0,7.2280003479649126,50,0.3990576465250007,0.70658113079844298,0.32769740363535038,0.85108121679901616,0.1592470052500724,0.48598079801916649,9.5715558228317423,50,0.3990576465250007,0.70658113079844298
openbmi,reverse,1,52,0.33975299788921759,0.29999999999999999,0.16343119560894775,0.14000000000000001,0.10018747498697908,0.21476187053614504,0.063936304105461209,0.16343119560894775,4.4989807714269414,50,0.25285629140968835,0.65457080424602665,-0.0031828370594771801,0.17215172343835494,0.063936304105461195,0,4.3491499691519007,50,0.25285629140968829,0.65457080424602665,0.20355778703343533,0.25737201763393514,0.063936304105461222,0.32686239121789551,4.6488115737019831,50,0.25285629140968835,0.65457080424602665
openbmi,reverse,1,54,0.5222540433346009,0.29999999999999999,0.21578742669753989,0.10000000000000001,-0.240484656801778,1.4922283837123445,0.13194836415741171,0.21578742669753989,11.747689428127437,50,0.36324697405128059,0.54362485593100496,-0.76108258373610171,0.30001107296009821,0.13194836415741168,0,9.9900608681635568,50,0.36324697405128059,0.54362485593100496,0.28011327013254572,2.6844456944645909,0.13194836415741173,0.43157485339507978,13.505317988091317,50,0.36324697405128059,0.54362485593100496
openbmi,reverse,2,1,0.25136004400429224,0.20000000000000001,0,0.47999999999999998,-0.37249643384984121,0.73668481827780408,0.083045403623458774,0,13.686890107085896,50,0.28817599418317064,0.76234728380671946,-0.53339611750252613,0.50103147602494569,0.083045403623458774,0,13.212195577449984,50,0.28817599418317064,0.76234728380671946,-0.21159675019715635,0.97233816053066247,0.083045403623458788,0,14.161584636721807,50,0.28817599418317064,0.76234728380671946
openbmi,reverse,2,8,0.25294537971734926,0.20000000000000001,0,0,-0.36043382346607916,0.44980632660934888,0.0505369642445112,0,7.1702814601538378,50,0.2248042798625311,0.58816551491829272,-0.47513894301077736,0.33226876807458994,0.050536964244511193,0,6.6475131932065352,50,0.2248042798625311,0.58816551491829272,-0.24572870392138096,0.56734388514410783,0.050536964244511207,0,7.6930497271011413,50,0.2248042798625311,0.58816551491829272
openbmi,reverse,2,9,0.25320533131373707,0.20000000000000001,0,0,-0.17067765378622529,0.39926787809391451,0.070046803904091987,0,4.1349068733618068,50,0.26466356739092745,0.75295157272144053,-0.25348886499631718,0.33305680285076716,0.070046803904091973,0,4.0287893065448488,50,0.26466356739092739,0.75295157272144053,-0.087866442576133422,0.46547895333706191,0.070046803904091987,0,4.241024440178764,50,0.26466356739092745,0.75295157272144053
openbmi,reverse,2,14,0.25251869802179583,0.20000000000000001,0,0.72999999999999998,-0.41752033315800435,0.70071865572018288,0.064901158268819134,0,7.9651252640909131,50,0.25475705734840626,0.64822608706179108,-0.57592138397217507,0.4388557676044505,0.064901158268819134,0,7.0136923147176633,50,0.2547570573484062,0.64822608706179108,-0.25911928234383363,0.96258154383591521,0.064901158268819134,0,8.9165582134641639,50,0.25475705734840626,0.64822608706179108
openbmi,reverse,2,17,0.25254831214434165,0.20000000000000001,0,0.32000000000000001,-0.089273577708109661,0.45344926254522966,0.09483189543579737,0,7.3620629434848937,50,0.30794787779070243,0.64700612720778372,-0.15881350574201208,0.3943191782777144,0.09483189543579737,0,6.6357645404157157,50,0.30794787779070237,0.64700612720778372,-0.019733649674207248,0.51257934681274497,0.09483189543579737,0,8.0883613465540716,50,0.30794787779070243,0.64700612720778372
openbmi,reverse,2,19,0.25310434878929644,0.20000000000000001,0,0.67000000000000004,-0.34365627528238285,0.44843857141185595,0.054625490518847478,0,5.6153893953140752,50,0.23372096722127322,0.68283586664137941,-0.379085358885207,0.41265148361408083,0.054625490518847478,0,5.4318687810166226,50,0.23372096722127322,0.68283586664137941,-0.30822719167955875,0.48422565920963101,0.054625490518847485,0,5.7989100096115287,50,0.23372096722127325,0.68283586664137941
openbmi,reverse,2,40,0.25343050302421999,0.20000000000000001,0.18431958471562826,0.48999999999999999,0.11183436665507702,0.27968739033165801,0.085722111592837338,0.18431958471562826,4.3015874625761734,50,0.29278338681154253,0.47646673614411955,0.0079321485944444901,0.22187230651947315,0.085722111592837338,0.015707651524690551,4.1213294094425432,50,0.29278338681154253,0.47646673614411955,0.21573658471570956,0.33750247414384282,0.085722111592837338,0.35293151790656596,4.4818455157098036,50,0.29278338681154253,0.47646673614411955
openbmi,reverse,2,42,0.25298589463226012,0.20000000000000001,0.11572264485549429,0.72999999999999998,0.06601550934813788,0.30837774536702289,0.087183546987102178,0.11572264485549429,6.3731035801142966,50,0.29526860142436778,0.5476485047754982,0.0013480956741346707,0.26891975992396289,0.087183546987102178,0.0025763379942788118,6.2699571519607566,50,0.29526860142436778,0.5476485047754982,0.1306829230221411,0.34783573081008295,0.087183546987102178,0.22886895171670976,6.4762500082678356,50,0.29526860142436778,0.5476485047754982
openbmi,reverse,2,50,0.25334616199322685,0.20000000000000001,0.24455983708286017,0.78000000000000003,0.1453251728994493,0.27718584900072557,0.091729915421543073,0.24455983708286017,4.8080823044673,50,0.30286946927933012,0.44986168741442734,0.065143108193036842,0.23225512845504587,0.09172991542154306,0.12210599980766046,4.3212522739712327,50,0.30286946927933012,0.44986168741442734,0.22550723760586172,0.32211656954640527,0.091729915421543073,0.36701367435805987,5.2949123349633673,50,0.30286946927933012,0.44986168741442734
openbmi,reverse,3,2,0.32480918824822297,0.40000000000000002,0.053577051844039422,0.31,-0.018041919179847685,0.25727906940554657,0.061356205027594063,0.053577051844039422,3.867415322147187,50,0.24770184704114351,0.68492589649388869,-0.092696077613711764,0.21912654348821226,0.061356205027594056,0,3.6753751171592208,50,0.24770184704114351,0.68492589649388869,0.056612239254016393,0.29543159532288094,0.061356205027594063,0.10715410368807884,4.0594555271351531,50,0.24770184704114354,0.68492589649388869
openbmi,reverse,3,12,0.35084299528595658,0.40000000000000002,0.37309987054057403,0.02,0.23689939781579006,0.26507821495718864,0.10570990597308424,0.37309987054057403,4.5434609932142971,50,0.3251305983340913,0.57454987562886728,0.14740264205641274,0.21506215808263229,0.10570990597308424,0.25481375436803139,4.2194136185619353,50,0.3251305983340913,0.57454987562886728,0.32639615357516738,0.31509427183174499,0.10570990597308424,0.49138598671311662,4.8675083678666589,50,0.32513059833409136,0.57454987562886728
openbmi,reverse,3,13,0.35003464885910962,0.40000000000000002,0.33147294026815249,0.25,0.20398549036471736,0.25685715116610958,0.09605338610768549,0.33147294026815249,5.3095926388279615,50,0.30992480718342874,0.59631031586944905,0.16314029821138709,0.23689540530508607,0.09605338610768549,0.27951811943956512,5.1929244772165841,50,0.30992480718342874,0.59631031586944905,0.2448306825180476,0.27681889702713308,0.09605338610768549,0.38342776109673987,5.4262608004393389,50,0.30992480718342874,0.59631031586944905
openbmi,reverse,3,20,0.35118205549470749,0.40000000000000002,0.35904759181353085,0.16,0.22223888246747747,0.2478519133977628,0.09667329049456222,0.35904759181353085,5.8003074596867137,50,0.31092328715386086,0.61634483380660632,0.18982946057570479,0.22977359165167607,0.096673290494562206,0.31229651493020955,5.6433369329911196,50,0.31092328715386081,0.61634483380660632,0.25464830435925012,0.2659302351438495,0.09667329049456222,0.40579866869685216,5.9572779863823069,50,0.31092328715386086,0.61634483380660632
openbmi,reverse,3,21,0.38916373623935119,0.40000000000000002,0.86014815195027139,0.51000000000000001,0.75760289784820856,0.33454414195505405,0.59803310900749951,0.86014815195027139,4.2290370486054174,50,0.77332600435230392,1.8792027600717505,0.70135710542692553,0.24892416316905275,0.59803310900749951,0.82435582812393937,4.1680891435780598,50,0.77332600435230392,1.8792027600717505,0.81384869026949147,0.42016412074105536,0.59803310900749951,0.89594047577660341,4.289984953632775,50,0.77332600435230392,1.8792027600717505
openbmi,reverse,3,25,0.32910021562041802,0.40000000000000002,0.17498209807202086,0.40000000000000002,0.10062905475261452,0.30115161542886559,0.091256085087913316,0.17498209807202086,6.8995972085125397,50,0.30208622128113249,0.6326533417679473,0.099094591820140382,0.2973586961488231,0.091256085087913302,0.1645912313250337,6.3088990785571788,50,0.30208622128113244,0.6326533417679473,0.10216351768508868,0.30494453470890814,0.09125608508791333,0.185372964819008,7.4902953384679005,50,0.30208622128113249,0.6326533417679473
openbmi,reverse,3,32,0.39333155687043381,0.40000000000000002,0.86317312089277487,0.080000000000000002,0.76209205755307141,0.29919600126986778,0.54666890603938612,0.86317312089277487,4.5788014006078104,50,0.73937061480652999,1.7254963794921414,0.73174937129655981,0.25464963847904226,0.54666890603938612,0.84280139209193528,4.34790585867741,50,0.73937061480652999,1.7254963794921414,0.7924347438095829,0.34374236406069325,0.54666890603938623,0.88354484969361446,4.8096969425382117,50,0.73937061480652999,1.7254963794921414
openbmi,reverse,3,39,0.29672321614709074,0.40000000000000002,0,0.47000000000000003,-0.64179281312949488,2.0218916535441496,0.10894703261859132,0,9.3018284879753956,50,0.33007125385072739,0.812464901074333,-0.70504357215491387,1.5603241895196596,0.10894703261859132,0,7.8917706364112075,50,0.33007125385072739,0.812464901074333,-0.57854205410407589,2.48345911756864,0.10894703261859132,0,10.711886339539586,50,0.33007125385072739,0.812464901074333
openbmi,reverse,3,41,0.31712509112525122,0.40000000000000002,0.079602627223783209,0,-0.0017985151200294522,0.32819868154947313,0.080706886122765165,0.079602627223783209,5.114069972358374,50,0.2840895741183847,0.49466639839599552,-0.09043797417398064,0.27143170312704146,0.080706886122765165,0,4.4877734908583253,50,0.2840895741183847,0.49466639839599552,0.086840943933921735,0.38496565997190479,0.080706886122765178,0.15920525444756642,5.7403664538584227,50,0.2840895741183847,0.49466639839599552
openbmi,reverse,4,3,0.28322273687327087,0.29999999999999999,0.59709219191569618,0.89000000000000001,0.42965392417040682,0.46483672589717578,0.28842623335454343,0.59709219191569618,7.1133664037545348,50,0.53705328725792512,1.406927074187575,0.42919276171164233,0.45976136695691794,0.28842623335454343,0.59269300908026956,7.0562348067791927,50,0.53705328725792512,1.406927074187575,0.43011508662917131,0.46991208483743363,0.28842623335454348,0.6014913747511228,7.1704980007298769,50,0.53705328725792512,1.406927074187575
openbmi,reverse,4,7,0.27915201072974222,0.29999999999999999,0.26338813618436147,0.47000000000000003,0.17079049220323972,0.43925737210708848,0.14908033446298141,0.26338813618436147,10.640127798426851,50,0.38610922607855591,0.89201727746922721,0.062468441056673818,0.35223432204002264,0.14908033446298141,0.117454988160584,10.195263329130704,50,0.38610922607855591,0.89201727746922721,0.27911254334980562,0.52628042217415438,0.14908033446298144,0.40932128420813896,11.084992267722999,50,0.38610922607855591,0.89201727746922721
openbmi,reverse,4,15,0.29360061428900497,0.29999999999999999,0.65887425518032727,0.58999999999999997,0.504219743814457,0.25537672309910908,0.18715732173537863,0.65887425518032727,5.6401386937770948,50,0.43261683015733288,0.83728870018421098,0.47042968755724818,0.23606329683611416,0.18715732173537861,0.63307587058627046,5.3013807964467183,50,0.43261683015733288,0.83728870018421098,0.53800980007166577,0.27469014936210401,0.18715732173537863,0.68467263977438408,5.9788965911074703,50,0.43261683015733293,0.83728870018421098
openbmi,reverse,4,22,0.28821166920652586,0.29999999999999999,0,0.17000000000000001,-0.10042241018993435,0.32414356433605113,0.065361413500922921,0,6.2627146934677018,50,0.25565878334397768,0.56655619908891697,-0.18331575906579878,0.27073820600934384,0.065361413500922907,0,6.1273845731831793,50,0.25565878334397768,0.56655619908891697,-0.017529061314069932,0.37754892266275841,0.065361413500922935,0,6.3980448137522252,50,0.25565878334397768,0.56655619908891697
openbmi,reverse,4,23,0.28910942560500363,0.29999999999999999,0.1484248543435937,0.28000000000000003,0.070215745576496513,0.30035874610322683,0.084694394145298446,0.1484248543435937,5.6871242662034405,50,0.29102301308538892,0.84222983213040215,-0.03396587747479736,0.23821155166212768,0.084694394145298446,0,5.2181442528576198,50,0.29102301308538892,0.84222983213040215,0.17439736862779037,0.362505940544326,0.084694394145298446,0.29684970868718741,6.156104279549262,50,0.29102301308538892,0.84222983213040215
openbmi,reverse,4,26,0.28633472578106167,0.29999999999999999,0.42429038065402247,0.10000000000000001,0.30700979114154026,0.40521181946957152,0.17596189374584395,0.42429038065402247,7.0235565604506522,50,0.4194781206998095,0.90606686630220334,0.17962444426438473,0.28881419950196768,0.17596189374584392,0.25891704684706635,5.9734829245602628,50,0.4194781206998095,0.90606686630220334,0.43439513801869578,0.5216094394371753,0.17596189374584398,0.58966371446097854,8.0736301963410408,50,0.41947812069980955,0.90606686630220334
openbmi,reverse,4,33,0.27964863059254369,0.29999999999999999,0.2305693341245463,0.070000000000000007,0.070972083493191701,0.74602971091222992,0.19433662876865987,0.2305693341245463,6.6177102279449134,50,0.44083628340763858,1.2093720263499392,-0.16390272071722184,0.41888197834320251,0.19433662876865987,0,6.0224574830072797,50,0.44083628340763858,1.2093720263499392,0.30584688770360524,1.0731774434812573,0.1943366287686599,0.46113866824909261,7.212962972882548,50,0.44083628340763864,1.2093720263499392
openbmi,reverse,4,35,0.30020600025247801,0.29999999999999999,0.51837325342958174,0.029999999999999999,0.36887618233263908,0.22140596053569153,0.1149261134864078,0.51837325342958174,2.8066579973739678,50,0.33900754193145588,0.52501530822752807,0.21140384693698205,0.14313872102192127,0.1149261134864078,0.34811769283771976,2.8055716655345,50,0.33900754193145582,0.52501530822752807,0.52634851772829616,0.2996732000494618,0.1149261134864078,0.68862881402144371,2.8077443292134361,50,0.33900754193145588,0.52501530822752807
openbmi,reverse,4,53,0.28784602779613205,0.29999999999999999,0,0.52000000000000002,-0.065499836198924882,0.42635160430274543,0.093469855388897211,0,5.5479639697084497,50,0.30572840134488194,0.55086254972139803,-0.080767744818812826,0.41312775210120839,0.093469855388897211,0,5.4514185938190209,50,0.30572840134488194,0.55086254972139803,-0.050231927579036953,0.43957545650428248,0.093469855388897211,0,5.6445093455978776,50,0.30572840134488194,0.55086254972139803
openbmi,reverse,5,5,0.25967063867928092,0.40000000000000002,0.064282416394170996,0.01,-0.025910947179877498,0.42762553458975272,0.099865074355342059,0.064282416394170996,7.2246573521963624,50,0.31601435783100429,0.93357199504211041,-0.1206107625025776,0.34810375107729441,0.099865074355342059,0,7.0849920539562916,50,0.31601435783100429,0.93357199504211041,0.068788868142822604,0.50714731810221103,0.099865074355342059,0.12856483278834199,7.3643226504364332,50,0.31601435783100434,0.93357199504211041
openbmi,reverse,5,6,0.26415025244741919,0.40000000000000002,0.24001141579733498,0.40000000000000002,0.14117513509964894,0.32547827054631184,0.10706682880268011,0.24001141579733498,5.6637428236222114,50,0.32721067953641136,0.63905192804188993,0.071869786939061056,0.27998531177363689,0.10706682880268011,0.13378580119523512,5.3678518407705482,50,0.32721067953641136,0.63905192804188993,0.21048048326023683,0.37097122931898674,0.10706682880268011,0.34623703039943488,5.9596338064738745,50,0.32721067953641136,0.63905192804188993
openbmi,reverse,5,24,0.26570566329584466,0.40000000000000002,0.23322571977871509,0.16,0.13782156440765955,0.29635341840410484,0.096623421667036261,0.23322571977871509,5.0127842826844109,50,0.31084308206398326,0.52506196448805742,0.070538191472064068,0.25526515114363457,0.096623421667036247,0.12691540041941182,4.8595548264076935,50,0.31084308206398326,0.52506196448805742,0.20510493734325502,0.33744168566457511,0.096623421667036274,0.33953603913801833,5.1660137389611283,50,0.31084308206398331,0.52506196448805742
openbmi,reverse,5,27,0.26056379098946864,0.40000000000000002,0.45500797598726805,0,0.30464977947190836,0.40040907002804188,0.1836765734118834,0.45500797598726805,7.4817551315431112,50,0.42857504991761175,0.80190500867695824,0.24787239787444179,0.35095901451811234,0.1836765734118834,0.3877020934363512,5.5010958764955493,50,0.42857504991761175,0.80190500867695824,0.36142716106937495,0.44985912553797142,0.1836765734118834,0.52231385853818491,9.4624143865906731,50,0.42857504991761175,0.80190500867695824
openbmi,reverse,5,28,0.2656972581129845,0.40000000000000002,0.25323380679480983,0,0.14547001714113603,0.27950767802554238,0.093572687331654067,0.25323380679480983,4.596388474785905,50,0.30589653043415527,0.924713173684925,0.12831316525276568,0.26964272641105136,0.093572687331654053,0.22687742039697981,4.5598966822646378,50,0.30589653043415527,0.924713173684925,0.16262686902950638,0.28937262964003341,0.093572687331654081,0.27959019319263989,4.6328802673071721,50,0.30589653043415527,0.924713173684925
openbmi,reverse,5,34,0.25047318083672987,0.40000000000000002,0.30908040501707984,0.89000000000000001,0.020862590781485807,0.87363590152571069,0.15892426272271232,0.30908040501707984,13.021641121078176,50,0.39865306059619349,0.50466871142849279,-0.4059603400446839,0.24273404697336282,0.15892426272271232,0,12.158736584459179,50,0.39865306059619349,0.50466871142849279,0.44768552160765551,1.5045377560780586,0.15892426272271234,0.61816081003415968,13.884545657697174,50,0.39865306059619349,0.50466871142849279
openbmi,reverse,5,44,0.25621478448658314,0.40000000000000002,0.7784229200455276,0.87,0.64659618575730882,0.46412606767072606,0.52366209060206492,0.7784229200455276,5.4088602849024614,50,0.72364500316250724,1.7602009750350796,0.55044138473641113,0.31848319387892893,0.52366209060206492,0.70889197804814608,5.1236188869443797,50,0.72364500316250713,1.7602009750350796,0.7427509867782065,0.60976894146252314,0.52366209060206492,0.84795386204290912,5.694101682860544,50,0.72364500316250724,1.7602009750350796
openbmi,reverse,5,47,0.263478721159148,0.40000000000000002,0.32923600725172686,0.089999999999999997,0.20180152788799038,0.30960612563878925,0.11539309242419948,0.32923600725172686,6.6488333421337291,50,0.33969558787861742,0.84523843629811901,0.181476961953741,0.29687143641482738,0.11539309242419947,0.30164620755852423,6.5870525629416097,50,0.33969558787861742,0.84523843629811901,0.22212609382223975,0.32234081486275112,0.11539309242419948,0.35682580694492949,6.7106141213258486,50,0.33969558787861742,0.84523843629811901
openbmi,reverse,5,48,0.26094621524637857,0.40000000000000002,0.46304283755554376,0,0.31150545644445937,0.48150589835103169,0.22418264064160409,0.46304283755554376,6.8079325568220259,50,0.47347929272736322,0.92726191830635962,0.30686291432614771,0.46830037059236035,0.22418264064160409,0.44831653256509207,6.5716920181569183,50,0.47347929272736322,0.92726191830635962,0.31614799856277109,0.49471142610970303,0.22418264064160412,0.47776914254599551,7.0441730954871344,50,0.47347929272736322,0.92726191830635962
