dataset,direction,outer_fold,subject,method,balanced_accuracy,macro_f1,accuracy,nll,brier,ece10,kappa,recall_left_hand,recall_right_hand
openbmi,reverse,1,38,ORACLE_CONTINUOUS_KAPPA,0.62000000000000011,0.6186270574066639,0.62,0.6683974525027192,0.47584380768162915,0.08629426282473128,0.72999999999999998,0.68000000000000005,0.56000000000000005
openbmi,reverse,1,38,POPULATION_ONLY,0.55000000000000004,0.54226426609704004,0.55000000000000004,0.65039533675050165,0.46056785883462553,0.074894648917731982,,0.68000000000000005,0.41999999999999998
openbmi,reverse,1,38,IDENTITY_RESIDUAL_CARRY,0.58000000000000007,0.57983193277310918,0.57999999999999996,0.67992818394727905,0.48686584745907041,0.044971998980617517,,0.59999999999999998,0.56000000000000005
openbmi,reverse,1,38,PAST_PROTOTYPE_DIRECT,0.56000000000000005,0.55841027699718992,0.56000000000000005,0.67794845251747915,0.4855114015781683,0.035631358069249858,,0.62,0.5
openbmi,reverse,1,38,LRCM_HISTORICAL_CONTROL,0.57000000000000006,0.56473327259844108,0.56999999999999995,0.67165449072132244,0.48103035837513242,0.0098337202249167074,,0.68000000000000005,0.46000000000000002
openbmi,reverse,1,49,SELECTIVE_GATE,0.71999999999999997,0.71898835808912076,0.71999999999999997,0.63201176837756523,0.43974224267344292,0.15967184335993756,0.31532834434325852,0.78000000000000003,0.66000000000000003
openbmi,reverse,1,49,GLOBAL_KAPPA,0.70999999999999996,0.7092731829573935,0.70999999999999996,0.63228618585947638,0.44003349843849582,0.14914641796852435,0.29999999999999999,0.76000000000000001,0.66000000000000003
openbmi,reverse,1,49,FIXED_RELIABILITY_KAPPA,0.66999999999999993,0.66917293233082709,0.67000000000000004,0.63661617246839253,0.44459111865444323,0.10050577768110044,0.098304228581902547,0.71999999999999997,0.62
openbmi,reverse,1,49,CLASSWISE_SELECTIVE_GATE,0.66999999999999993,0.66917293233082709,0.67000000000000004,0.6366174699480367,0.44459293612857786,0.10062925656245686,0.098304228581902547,0.71999999999999997,0.62
openbmi,reverse,1,49,ORACLE_CONTINUOUS_KAPPA,0.81000000000000005,0.80998099809981006,0.81000000000000005,0.62735166256209707,0.43480893008484212,0.25674865698502652,0.82000000000000006,0.80000000000000004,0.81999999999999995
openbmi,reverse,1,49,POPULATION_ONLY,0.64999999999999991,0.64912280701754388,0.65000000000000002,0.63920599039980852,0.44727832741272439,0.0755874385504893,,0.69999999999999996,0.59999999999999998
openbmi,reverse,1,49,IDENTITY_RESIDUAL_CARRY,0.79000000000000004,0.78997899789978998,0.79000000000000004,0.62775196237118169,0.43528720075187871,0.2332885070337663,,0.78000000000000003,0.80000000000000004
openbmi,reverse,1,49,PAST_PROTOTYPE_DIRECT,0.79000000000000004,0.78997899789978998,0.79000000000000004,0.61554040824570944,0.42342340591523536,0.22267397831915098,,0.80000000000000004,0.78000000000000003
openbmi,reverse,1,49,LRCM_HISTORICAL_CONTROL,0.63,0.62907268170426067,0.63,0.65069819834287468,0.45844889566035563,0.055439487511656824,,0.68000000000000005,0.57999999999999996
openbmi,reverse,1,51,SELECTIVE_GATE,0.58000000000000007,0.57848253713368125,0.57999999999999996,0.67416049527430777,0.48159966088496942,0.0151117694367283,0.47710611988350538,0.64000000000000001,0.52000000000000002
openbmi,reverse,1,51,GLOBAL_KAPPA,0.57000000000000006,0.56961265138624761,0.56999999999999995,0.66792902459394754,0.47527851041039265,0.033351145612287775,0.29999999999999999,0.59999999999999998,0.54000000000000004
openbmi,reverse,1,51,FIXED_RELIABILITY_KAPPA,0.57000000000000006,0.56995699569956992,0.56999999999999995,0.66758088420495298,0.47488483941834903,0.03625319909145857,0.24299039900958325,0.57999999999999996,0.56000000000000005
openbmi,reverse,1,51,CLASSWISE_SELECTIVE_GATE,0.57000000000000006,0.56995699569956992,0.56999999999999995,0.66758164235058504,0.47488440804399518,0.036240479857730344,0.24299039900958325,0.57999999999999996,0.56000000000000005
openbmi,reverse,1,51,ORACLE_CONTINUOUS_KAPPA,0.60000000000000009,0.59935897435897445,0.59999999999999998,0.6717495165962083,0.47918445254182163,0.025647055952205202,0.42999999999999999,0.64000000000000001,0.56000000000000005
openbmi,reverse,1,51,POPULATION_ONLY,0.57000000000000006,0.56995699569956992,0.56999999999999995,0.67519256236245928,0.48211135156220836,0.043836557174408618,,0.56000000000000005,0.57999999999999996
openbmi,reverse,1,51,IDENTITY_RESIDUAL_CARRY,0.48000000000000004,0.47665056360708535,0.47999999999999998,0.73486604789470023,0.53612819698126057,0.17048695862713673,,0.56000000000000005,0.40000000000000002
openbmi,reverse,1,51,PAST_PROTOTYPE_DIRECT,0.5,0.49494949494949492,0.5,0.72582358182971229,0.52844912672387268,0.14208190974469104,,0.59999999999999998,0.40000000000000002
openbmi,reverse,1,51,LRCM_HISTORICAL_CONTROL,0.55000000000000004,0.54995499549954996,0.55000000000000004,0.69836101061615974,0.50431307446252005,0.021298840818799465,,0.56000000000000005,0.54000000000000004
openbmi,reverse,1,52,SELECTIVE_GATE,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.63442114896759005,0.44208893394629145,0.1016229692157056,0.33975299788921759,0.69999999999999996,0.69999999999999996
openbmi,reverse,1,52,GLOBAL_KAPPA,0.69999999999999996,0.69999999999999996,0.69999999999999996,0.63407073587139673,0.44176898426880434,0.10626532649924478,0.29999999999999999,0.69999999999999996,0.69999999999999996
openbmi,reverse,1,52,FIXED_RELIABILITY_KAPPA,0.70999999999999996,0.7099709970997099,0.70999999999999996,0.63335343995632343,0.44111794044914004,0.13248648320311981,0.16343119560894775,0.71999999999999997,0.69999999999999996
openbmi,reverse,1,52,CLASSWISE_SELECTIVE_GATE,0.70999999999999996,0.7099709970997099,0.70999999999999996,0.63335445176434568,0.44112948299613824,0.13250862308573116,0.16343119560894775,0.71999999999999997,0.69999999999999996
openbmi,reverse,1,52,ORACLE_CONTINUOUS_KAPPA,0.70999999999999996,0.7099709970997099,0.70999999999999996,0.63330693583667352,0.44107835291068914,0.13324969316165097,0.14000000000000001,0.71999999999999997,0.69999999999999996
openbmi,reverse,1,52,POPULATION_ONLY,0.68999999999999995,0.68996899689968993,0.68999999999999995,0.63350325175122646,0.4413015304782148,0.12946899685686733,,0.69999999999999996,0.68000000000000005
openbmi,reverse,1,52,IDENTITY_RESIDUAL_CARRY,0.65999999999999992,0.65945512820512819,0.66000000000000003,0.64909308440803448,0.45462899550358188,0.063845983971447987,,0.62,0.69999999999999996
openbmi,reverse,1,52,PAST_PROTOTYPE_DIRECT,0.65000000000000002,0.64968471624462021,0.65000000000000002,0.65005309790794796,0.45396931814327318,0.068817916463780271,,0.62,0.68000000000000005
openbmi,reverse,1,52,LRCM_HISTORICAL_CONTROL,0.71999999999999997,0.71999999999999997,0.71999999999999997,0.64538837359545875,0.4526315978711184,0.17480777414423035,,0.71999999999999997,0.71999999999999997
openbmi,reverse,1,54,SELECTIVE_GATE,0.56999999999999995,0.56260807649272704,0.56999999999999995,0.72494481743758687,0.51637408800938833,0.083151216174353546,0.5222540433346009,0.44,0.69999999999999996
openbmi,reverse,1,54,GLOBAL_KAPPA,0.60000000000000009,0.59935897435897445,0.59999999999999998,0.68738710356758803,0.49412494940429141,0.10282017591050428,0.29999999999999999,0.56000000000000005,0.64000000000000001
openbmi,reverse,1,54,FIXED_RELIABILITY_KAPPA,0.59999999999999998,0.59999999999999998,0.59999999999999998,0.68137857952462544,0.48816642499322299,0.054837916715219211,0.21578742669753989,0.59999999999999998,0.59999999999999998
openbmi,reverse,1,54,CLASSWISE_SELECTIVE_GATE,0.59000000000000008,0.58963066760084071,0.58999999999999997,0.68142046984232119,0.4881910980624582,0.044716535477517798,0.21578742669753989,0.56000000000000005,0.62
openbmi,reverse,1,54,ORACLE_CONTINUOUS_KAPPA,0.63,0.62966670003002712,0.63,0.68113965910272578,0.4883775683697873,0.13200516586784594,0.10000000000000001,0.66000000000000003,0.59999999999999998
openbmi,reverse,1,54,POPULATION_ONLY,0.58000000000000007,0.57729468599033817,0.57999999999999996,0.68592087302436255,0.49213025117801074,0.036744840983879708,,0.66000000000000003,0.5
openbmi,reverse,1,54,IDENTITY_RESIDUAL_CARRY,0.46000000000000002,0.45454545454545453,0.46000000000000002,0.85668031107635412,0.57528735762365357,0.16291686689772727,,0.35999999999999999,0.56000000000000005
openbmi,reverse,1,54,PAST_PROTOTYPE_DIRECT,0.46999999999999997,0.46350845227249721,0.46999999999999997,0.83620538904602637,0.56476961301714712,0.14284614832725295,,0.35999999999999999,0.57999999999999996
openbmi,reverse,1,54,LRCM_HISTORICAL_CONTROL,0.57999999999999996,0.57386363636363635,0.57999999999999996,0.68915386648011723,0.49572291405738111,0.065484200903591513,,0.69999999999999996,0.46000000000000002
openbmi,reverse,2,1,SELECTIVE_GATE,0.70999999999999996,0.7099709970997099,0.70999999999999996,0.59826389256960066,0.41054684252535767,0.10080175506725748,0.25136004400429224,0.71999999999999997,0.69999999999999996
openbmi,reverse,2,1,GLOBAL_KAPPA,0.69999999999999996,0.69987995198079234,0.69999999999999996,0.60775213508785586,0.41998124614398163,0.083568456302569386,0.20000000000000001,0.71999999999999997,0.68000000000000005
openbmi,reverse,2,1,FIXED_RELIABILITY_KAPPA,0.64000000000000001,0.6376811594202898,0.64000000000000001,0.6576145727178685,0.46167284473504999,0.042693276941271868,0,0.71999999999999997,0.56000000000000005
openbmi,reverse,2,1,CLASSWISE_SELECTIVE_GATE,0.64000000000000001,0.6376811594202898,0.64000000000000001,0.6576145727178685,0.46167284473504999,0.042693276941271868,0,0.71999999999999997,0.56000000000000005
openbmi,reverse,2,1,ORACLE_CONTINUOUS_KAPPA,0.80000000000000004,0.79991996798719489,0.80000000000000004,0.57793797910367606,0.38896338162111271,0.20626810604604981,0.47999999999999998,0.78000000000000003,0.81999999999999995
openbmi,reverse,2,1,POPULATION_ONLY,0.64000000000000001,0.6376811594202898,0.64000000000000001,0.6576145727178685,0.46167284473504999,0.042693276941271868,,0.71999999999999997,0.56000000000000005
openbmi,reverse,2,1,IDENTITY_RESIDUAL_CARRY,0.67000000000000004,0.66432712847116271,0.67000000000000004,0.66119586144246412,0.43565974408086411,0.0778163453230203,,0.54000000000000004,0.80000000000000004
openbmi,reverse,2,1,PAST_PROTOTYPE_DIRECT,0.71999999999999997,0.71819645732689208,0.71999999999999997,0.60263137174949222,0.4069887082262052,0.11522719990736856,,0.64000000000000001,0.80000000000000004
openbmi,reverse,2,1,LRCM_HISTORICAL_CONTROL,0.56999999999999995,0.56260807649272704,0.56999999999999995,0.80437401674024256,0.53584294599982407,0.16352165183655204,,0.69999999999999996,0.44
openbmi,reverse,2,8,SELECTIVE_GATE,0.59999999999999998,0.59999999999999998,0.59999999999999998,0.67026993953705916,0.47895263887591094,0.10416264938307593,0.25294537971734926,0.59999999999999998,0.59999999999999998
openbmi,reverse,2,8,GLOBAL_KAPPA,0.58999999999999997,0.58995899589958989,0.58999999999999997,0.66722344645744414,0.47609504373239103,0.077687321930391226,0.20000000000000001,0.59999999999999998,0.57999999999999996
openbmi,reverse,2,8,FIXED_RELIABILITY_KAPPA,0.62,0.62,0.62,0.65662793858784796,0.46607250989519949,0.055689394461283098,0,0.62,0.62
openbmi,reverse,2,8,CLASSWISE_SELECTIVE_GATE,0.62,0.62,0.62,0.65662793858784796,0.46607250989519949,0.055689394461283098,0,0.62,0.62
openbmi,reverse,2,8,ORACLE_CONTINUOUS_KAPPA,0.62,0.62,0.62,0.65662793858784796,0.46607250989519949,0.055689394461283098,0,0.62,0.62
openbmi,reverse,2,8,POPULATION_ONLY,0.62,0.62,0.62,0.65662793858784796,0.46607250989519949,0.055689394461283098,,0.62,0.62
openbmi,reverse,2,8,IDENTITY_RESIDUAL_CARRY,0.53000000000000003,0.52995299529952999,0.53000000000000003,0.7235826122553416,0.52633324063037268,0.111091960124268,,0.52000000000000002,0.54000000000000004
openbmi,reverse,2,8,PAST_PROTOTYPE_DIRECT,0.48999999999999999,0.48872180451127817,0.48999999999999999,0.74105535397798816,0.54085246016466137,0.16533171611580696,,0.44,0.54000000000000004
openbmi,reverse,2,8,LRCM_HISTORICAL_CONTROL,0.58000000000000007,0.57983193277310918,0.57999999999999996,0.66893294003630233,0.47754042554845522,0.081580561552155761,,0.59999999999999998,0.56000000000000005
openbmi,reverse,2,9,SELECTIVE_GATE,0.71999999999999997,0.71988795518207283,0.71999999999999997,0.60487947361840211,0.41413245856414016,0.12147890568694333,0.25320533131373707,0.73999999999999999,0.69999999999999996
openbmi,reverse,2,9,GLOBAL_KAPPA,0.72999999999999998,0.72975678110299269,0.72999999999999998,0.60333137295444406,0.41261224649578826,0.13405566754832304,0.20000000000000001,0.76000000000000001,0.69999999999999996
openbmi,reverse,2,9,FIXED_RELIABILITY_KAPPA,0.77000000000000002,0.76997699769976991,0.77000000000000002,0.59875914298755473,0.40805253688709414,0.18187639474950787,0,0.78000000000000003,0.76000000000000001
openbmi,reverse,2,9,CLASSWISE_SELECTIVE_GATE,0.77000000000000002,0.76997699769976991,0.77000000000000002,0.59875914298755473,0.40805253688709414,0.18187639474950787,0,0.78000000000000003,0.76000000000000001
openbmi,reverse,2,9,ORACLE_CONTINUOUS_KAPPA,0.77000000000000002,0.76997699769976991,0.77000000000000002,0.59875914298755473,0.40805253688709414,0.18187639474950787,0,0.78000000000000003,0.76000000000000001
openbmi,reverse,2,9,POPULATION_ONLY,0.77000000000000002,0.76997699769976991,0.77000000000000002,0.59875914298755473,0.40805253688709414,0.18187639474950787,,0.78000000000000003,0.76000000000000001
openbmi,reverse,2,9,IDENTITY_RESIDUAL_CARRY,0.63,0.62907268170426067,0.63,0.64043425956316213,0.44631304393688731,0.062767730556276963,,0.68000000000000005,0.57999999999999996
openbmi,reverse,2,9,PAST_PROTOTYPE_DIRECT,0.63,0.62966670003002712,0.63,0.64183816018048789,0.44726551178694895,0.042482308219639386,,0.66000000000000003,0.59999999999999998
openbmi,reverse,2,9,LRCM_HISTORICAL_CONTROL,0.75,0.74997499749975005,0.75,0.60967100273777008,0.41852399471788682,0.16083160267641838,,0.76000000000000001,0.73999999999999999
openbmi,reverse,2,14,SELECTIVE_GATE,0.67000000000000004,0.66996699669966997,0.67000000000000004,0.6389503170044325,0.44700744695257127,0.10295036834953881,0.25251869802179583,0.68000000000000005,0.66000000000000003
openbmi,reverse,2,14,GLOBAL_KAPPA,0.65000000000000002,0.64968471624462021,0.65000000000000002,0.63971166436046956,0.44779116424632631,0.083993867448100126,0.20000000000000001,0.68000000000000005,0.62
openbmi,reverse,2,14,FIXED_RELIABILITY_KAPPA,0.62,0.61984793917567027,0.62,0.64325430474371093,0.45138993701328689,0.057317330981817016,0,0.64000000000000001,0.59999999999999998
openbmi,reverse,2,14,CLASSWISE_SELECTIVE_GATE,0.62,0.61984793917567027,0.62,0.64325430474371093,0.45138993701328689,0.057317330981817016,0,0.64000000000000001,0.59999999999999998
openbmi,reverse,2,14,ORACLE_CONTINUOUS_KAPPA,0.76000000000000001,0.76000000000000001,0.76000000000000001,0.63518281658108289,0.44277318690508416,0.18598293013876049,0.72999999999999998,0.76000000000000001,0.76000000000000001
openbmi,reverse,2,14,POPULATION_ONLY,0.62,0.61984793917567027,0.62,0.64325430474371093,0.45138993701328689,0.057317330981817016,,0.64000000000000001,0.59999999999999998
openbmi,reverse,2,14,IDENTITY_RESIDUAL_CARRY,0.72999999999999998,0.72997299729972998,0.72999999999999998,0.6354926763312394,0.44248159427607719,0.14511417797478326,,0.73999999999999999,0.71999999999999997
openbmi,reverse,2,14,PAST_PROTOTYPE_DIRECT,0.73999999999999999,0.73958333333333326,0.73999999999999999,0.63359051684456869,0.44027489193248898,0.15590551073528183,,0.78000000000000003,0.69999999999999996
openbmi,reverse,2,14,LRCM_HISTORICAL_CONTROL,0.66000000000000003,0.65986394557823125,0.66000000000000003,0.65107270914934867,0.45853471016360314,0.10587705213538107,,0.64000000000000001,0.68000000000000005
openbmi,reverse,2,17,SELECTIVE_GATE,0.81000000000000005,0.80952380952380953,0.81000000000000005,0.61035872337778441,0.41817326099838292,0.25537896258443771,0.25254831214434165,0.76000000000000001,0.85999999999999999
openbmi,reverse,2,17,GLOBAL_KAPPA,0.78000000000000003,0.77991196478591429,0.78000000000000003,0.61194311071765006,0.41989252830151047,0.22242615878064059,0.20000000000000001,0.76000000000000001,0.80000000000000004
openbmi,reverse,2,17,FIXED_RELIABILITY_KAPPA,0.66999999999999993,0.66917293233082709,0.67000000000000004,0.62146801244732019,0.43015809179117043,0.093627948510764503,0,0.62,0.71999999999999997
openbmi,reverse,2,17,CLASSWISE_SELECTIVE_GATE,0.66999999999999993,0.66917293233082709,0.67000000000000004,0.62146801244732019,0.43015809179117043,0.093627948510764503,0,0.62,0.71999999999999997
openbmi,reverse,2,17,ORACLE_CONTINUOUS_KAPPA,0.8600000000000001,0.85949417904456049,0.85999999999999999,0.60889117349720157,0.41659614889796531,0.30693891784195526,0.32000000000000001,0.80000000000000004,0.92000000000000004
openbmi,reverse,2,17,POPULATION_ONLY,0.66999999999999993,0.66917293233082709,0.67000000000000004,0.62146801244732019,0.43015809179117043,0.093627948510764503,,0.62,0.71999999999999997
openbmi,reverse,2,17,IDENTITY_RESIDUAL_CARRY,0.63,0.62817807255552205,0.63,0.62909379144583755,0.43892806950007357,0.045151787152216807,,0.69999999999999996,0.56000000000000005
openbmi,reverse,2,17,PAST_PROTOTYPE_DIRECT,0.67999999999999994,0.67948717948717952,0.68000000000000005,0.62107178784082406,0.43081232264083286,0.084915755930834586,,0.71999999999999997,0.64000000000000001
openbmi,reverse,2,17,LRCM_HISTORICAL_CONTROL,0.60000000000000009,0.59935897435897445,0.59999999999999998,0.68416163183249834,0.49032952433115701,0.082045032971434756,,0.56000000000000005,0.64000000000000001
openbmi,reverse,2,19,SELECTIVE_GATE,0.83000000000000007,0.82916289820118583,0.82999999999999996,0.53573532279780589,0.35097783605999916,0.2016190777483107,0.25310434878929644,0.90000000000000002,0.76000000000000001
openbmi,reverse,2,19,GLOBAL_KAPPA,0.82000000000000006,0.81884057971014501,0.81999999999999995,0.5372971088530627,0.35251885258227583,0.1916113790982033,0.20000000000000001,0.90000000000000002,0.73999999999999999
openbmi,reverse,2,19,FIXED_RELIABILITY_KAPPA,0.78000000000000003,0.77920513849859496,0.78000000000000003,0.54374672432871807,0.35892795603056382,0.14978502058381427,0,0.83999999999999997,0.71999999999999997
openbmi,reverse,2,19,CLASSWISE_SELECTIVE_GATE,0.78000000000000003,0.77920513849859496,0.78000000000000003,0.54374672432871807,0.35892795603056382,0.14978502058381427,0,0.83999999999999997,0.71999999999999997
openbmi,reverse,2,19,ORACLE_CONTINUOUS_KAPPA,0.84999999999999998,0.84986487839055147,0.84999999999999998,0.52567394388413258,0.34130907562708024,0.22101847795545379,0.67000000000000004,0.88,0.81999999999999995
openbmi,reverse,2,19,POPULATION_ONLY,0.78000000000000003,0.77920513849859496,0.78000000000000003,0.54374672432871807,0.35892795603056382,0.14978502058381427,,0.83999999999999997,0.71999999999999997
openbmi,reverse,2,19,IDENTITY_RESIDUAL_CARRY,0.80000000000000004,0.79991996798719489,0.80000000000000004,0.52046039465028493,0.33675760766690593,0.1674340331619128,,0.81999999999999995,0.78000000000000003
openbmi,reverse,2,19,PAST_PROTOTYPE_DIRECT,0.81000000000000005,0.80982884596136517,0.81000000000000005,0.51280694797075232,0.33038881867244912,0.16787251422667229,,0.83999999999999997,0.78000000000000003
openbmi,reverse,2,19,LRCM_HISTORICAL_CONTROL,0.77000000000000002,0.76942355889724312,0.77000000000000002,0.54612938336070582,0.3616414353886645,0.13476924817181865,,0.81999999999999995,0.71999999999999997
openbmi,reverse,2,40,SELECTIVE_GATE,0.54000000000000004,0.5398159263705482,0.54000000000000004,0.67902699949727108,0.48597729475369078,0.088671241112931301,0.25343050302421999,0.56000000000000005,0.52000000000000002
openbmi,reverse,2,40,GLOBAL_KAPPA,0.53000000000000003,0.52995299529952999,0.53000000000000003,0.67910554767667475,0.48605971638542345,0.12308743479819528,0.20000000000000001,0.54000000000000004,0.52000000000000002
openbmi,reverse,2,40,FIXED_RELIABILITY_KAPPA,0.53000000000000003,0.52995299529952999,0.53000000000000003,0.67913674078075403,0.48609146809553105,0.12318040126011195,0.18431958471562826,0.54000000000000004,0.52000000000000002
openbmi,reverse,2,40,CLASSWISE_SELECTIVE_GATE,0.51000000000000001,0.50955860274246823,0.51000000000000001,0.67917306949096556,0.48609214052300032,0.13531456465535516,0.18431958471562826,0.47999999999999998,0.54000000000000004
openbmi,reverse,2,40,ORACLE_CONTINUOUS_KAPPA,0.57000000000000006,0.56961265138624761,0.56999999999999995,0.67919945137394899,0.48610320568564691,0.023844832437717334,0.48999999999999999,0.59999999999999998,0.54000000000000004
openbmi,reverse,2,40,POPULATION_ONLY,0.47999999999999998,0.47999999999999998,0.47999999999999998,0.67977796765507525,0.48671615596880535,0.17425128894471675,,0.47999999999999998,0.47999999999999998
openbmi,reverse,2,40,IDENTITY_RESIDUAL_CARRY,0.57000000000000006,0.56961265138624761,0.56999999999999995,0.68251386744826004,0.48923753646091406,0.031067652555570615,,0.59999999999999998,0.54000000000000004
openbmi,reverse,2,40,PAST_PROTOTYPE_DIRECT,0.55000000000000004,0.54995499549954996,0.55000000000000004,0.67608948758839271,0.48281597641930957,0.066799033655663795,,0.56000000000000005,0.54000000000000004
openbmi,reverse,2,40,LRCM_HISTORICAL_CONTROL,0.52000000000000002,0.51923076923076916,0.52000000000000002,0.6807514912189867,0.48753245910545173,0.09770722053361558,,0.56000000000000005,0.47999999999999998
openbmi,reverse,2,42,SELECTIVE_GATE,0.62,0.62,0.62,0.6680534027834989,0.47513395507509221,0.079801955085247178,0.25298589463226012,0.62,0.62
openbmi,reverse,2,42,GLOBAL_KAPPA,0.59999999999999998,0.59983993597438978,0.59999999999999998,0.67322635829470068,0.48012154754960629,0.069840368692757088,0.20000000000000001,0.57999999999999996,0.62
openbmi,reverse,2,42,FIXED_RELIABILITY_KAPPA,0.59000000000000008,0.58897243107769426,0.58999999999999997,0.68232789603160515,0.48877014289076198,0.054562073111702247,0.11572264485549429,0.54000000000000004,0.64000000000000001
openbmi,reverse,2,42,CLASSWISE_SELECTIVE_GATE,0.59000000000000008,0.58897243107769426,0.58999999999999997,0.68234469028548317,0.48878613448124697,0.058239880650874071,0.11572264485549429,0.54000000000000004,0.64000000000000001
openbmi,reverse,2,42,ORACLE_CONTINUOUS_KAPPA,0.65999999999999992,0.65945512820512819,0.66000000000000003,0.6411066544878905,0.44901130176840726,0.092742214684539442,0.72999999999999998,0.62,0.69999999999999996
openbmi,reverse,2,42,POPULATION_ONLY,0.58000000000000007,0.57848253713368125,0.57999999999999996,0.69653554617674862,0.50190999127747959,0.062028729467795363,,0.52000000000000002,0.64000000000000001
openbmi,reverse,2,42,IDENTITY_RESIDUAL_CARRY,0.62,0.61984793917567027,0.62,0.64139833305482097,0.45011927137039281,0.039759809617696089,,0.59999999999999998,0.64000000000000001
openbmi,reverse,2,42,PAST_PROTOTYPE_DIRECT,0.63,0.62907268170426067,0.63,0.63080086314559336,0.44003508974898126,0.076904070884418529,,0.57999999999999996,0.68000000000000005
openbmi,reverse,2,42,LRCM_HISTORICAL_CONTROL,0.46999999999999997,0.46867167919799502,0.46999999999999997,0.73772461064456063,0.53919718194059307,0.11870313978474144,,0.52000000000000002,0.41999999999999998
openbmi,reverse,2,50,SELECTIVE_GATE,0.47999999999999998,0.47916666666666663,0.47999999999999998,0.70574148692917293,0.51247838295018322,0.068180760167376953,0.25334616199322685,0.52000000000000002,0.44
openbmi,reverse,2,50,GLOBAL_KAPPA,0.47999999999999998,0.47916666666666663,0.47999999999999998,0.7076979876315157,0.51443367108702442,0.068258123334328791,0.20000000000000001,0.52000000000000002,0.44
openbmi,reverse,2,50,FIXED_RELIABILITY_KAPPA,0.47999999999999998,0.47916666666666663,0.47999999999999998,0.70605867157144742,0.51279577817622868,0.068193908924395752,0.24455983708286017,0.52000000000000002,0.44
openbmi,reverse,2,50,CLASSWISE_SELECTIVE_GATE,0.47999999999999998,0.4781212364512244,0.47999999999999998,0.70608636036636396,0.51285387765235124,0.068535012750295582,0.24455983708286017,0.54000000000000004,0.41999999999999998
openbmi,reverse,2,50,ORACLE_CONTINUOUS_KAPPA,0.60000000000000009,0.59855479727017258,0.59999999999999998,0.69036592151923515,0.49691598016790828,0.075725315221062989,0.78000000000000003,0.66000000000000003,0.54000000000000004
openbmi,reverse,2,50,POPULATION_ONLY,0.44,0.44,0.44,0.71568708715763307,0.5223526553893989,0.11136914876481385,,0.44,0.44
openbmi,reverse,2,50,IDENTITY_RESIDUAL_CARRY,0.59000000000000008,0.58897243107769426,0.58999999999999997,0.68604339873931341,0.49247085100793264,0.055710617708953837,,0.64000000000000001,0.54000000000000004
openbmi,reverse,2,50,PAST_PROTOTYPE_DIRECT,0.57000000000000006,0.56892230576441105,0.56999999999999995,0.69901361628180381,0.50468193010093787,0.063802816220880465,,0.62,0.52000000000000002
openbmi,reverse,2,50,LRCM_HISTORICAL_CONTROL,0.41000000000000003,0.4085213032581454,0.40999999999999998,0.71315832310083949,0.51984774969614334,0.12739677022418025,,0.46000000000000002,0.35999999999999999
openbmi,reverse,3,2,SELECTIVE_GATE,0.85999999999999999,0.85994397759103647,0.85999999999999999,0.6100901595214806,0.41798945922710162,0.30607733670172488,0.32480918824822297,0.88,0.83999999999999997
openbmi,reverse,3,2,GLOBAL_KAPPA,0.84999999999999998,0.84998499849984999,0.84999999999999998,0.60930308434246505,0.41716945778530812,0.29607456992498232,0.40000000000000002,0.85999999999999999,0.83999999999999997
openbmi,reverse,3,2,FIXED_RELIABILITY_KAPPA,0.75,0.74977479731758589,0.75,0.61342264034644312,0.42149346104343061,0.19379207280898123,0.053577051844039422,0.78000000000000003,0.71999999999999997
openbmi,reverse,3,2,CLASSWISE_SELECTIVE_GATE,0.75,0.74977479731758589,0.75,0.61342259536777377,0.42149325776632579,0.19379739004682819,0.053577051844039422,0.78000000000000003,0.71999999999999997
openbmi,reverse,3,2,ORACLE_CONTINUOUS_KAPPA,0.85999999999999999,0.85994397759103647,0.85999999999999999,0.61025218594267572,0.41815877570700183,0.30607050669954722,0.31,0.88,0.83999999999999997
openbmi,reverse,3,2,POPULATION_ONLY,0.73999999999999999,0.73958333333333326,0.73999999999999999,0.61417200649699666,0.4222851598439516,0.18295840957621773,,0.78000000000000003,0.69999999999999996
openbmi,reverse,3,2,IDENTITY_RESIDUAL_CARRY,0.84999999999999998,0.84986487839055147,0.84999999999999998,0.60515519829931252,0.41302939642941161,0.29152099751873328,,0.88,0.81999999999999995
openbmi,reverse,3,2,PAST_PROTOTYPE_DIRECT,0.79000000000000004,0.78981082974677208,0.79000000000000004,0.59857979040374021,0.40697556181664096,0.22160859800070706,,0.81999999999999995,0.76000000000000001
openbmi,reverse,3,2,LRCM_HISTORICAL_CONTROL,0.73999999999999999,0.73906061822561231,0.73999999999999999,0.61174681700342304,0.41996352317433294,0.18078796211332995,,0.80000000000000004,0.68000000000000005
openbmi,reverse,3,12,SELECTIVE_GATE,0.5,0.5,0.5,0.69457346949244081,0.5012375681384913,0.077257698052918322,0.35084299528595658,0.5,0.5
openbmi,reverse,3,12,GLOBAL_KAPPA,0.5,0.5,0.5,0.70317009559306942,0.50955114633932741,0.085193806330073715,0.40000000000000002,0.5,0.5
openbmi,reverse,3,12,FIXED_RELIABILITY_KAPPA,0.5,0.5,0.5,0.69838820908701993,0.5049395688627869,0.080866935000744919,0.37309987054057403,0.5,0.5
openbmi,reverse,3,12,CLASSWISE_SELECTIVE_GATE,0.51000000000000001,0.50995099509951003,0.51000000000000001,0.69839100960923839,0.50494276800332472,0.070877306227389456,0.37309987054057403,0.5,0.52000000000000002
