outer_fold,inner_fold,method,l2,kappa,mean_balanced_accuracy
2,4,GLOBAL_KAPPA,,0.80000000000000004,0.62888888888888905
2,4,GLOBAL_KAPPA,,0.90000000000000002,0.62888888888888894
2,4,GLOBAL_KAPPA,,1,0.63
3,0,SELECTIVE_GATE,0.0001,,0.6677777777777778
3,0,SELECTIVE_GATE,0.001,,0.67888888888888888
3,0,SELECTIVE_GATE,0.01,,0.67888888888888888
3,0,SELECTIVE_GATE,0.10000000000000001,,0.6855555555555557
3,0,SELECTIVE_GATE,1,,0.67666666666666664
3,0,SELECTIVE_GATE,10,,0.68222222222222217
3,0,GLOBAL_KAPPA,,0,0.65777777777777791
3,0,GLOBAL_KAPPA,,0.10000000000000001,0.67555555555555558
3,0,GLOBAL_KAPPA,,0.20000000000000001,0.68000000000000005
3,0,GLOBAL_KAPPA,,0.29999999999999999,0.67555555555555558
3,0,GLOBAL_KAPPA,,0.40000000000000002,0.67555555555555558
3,0,GLOBAL_KAPPA,,0.5,0.67333333333333334
3,0,GLOBAL_KAPPA,,0.59999999999999998,0.66666666666666652
3,0,GLOBAL_KAPPA,,0.69999999999999996,0.66888888888888898
3,0,GLOBAL_KAPPA,,0.80000000000000004,0.66000000000000003
3,0,GLOBAL_KAPPA,,0.90000000000000002,0.65555555555555556
3,0,GLOBAL_KAPPA,,1,0.65222222222222226
3,1,SELECTIVE_GATE,0.0001,,0.64666666666666672
3,1,SELECTIVE_GATE,0.001,,0.66555555555555546
3,1,SELECTIVE_GATE,0.01,,0.6644444444444445
3,1,SELECTIVE_GATE,0.10000000000000001,,0.66333333333333344
3,1,SELECTIVE_GATE,1,,0.65999999999999992
3,1,SELECTIVE_GATE,10,,0.66000000000000003
3,1,GLOBAL_KAPPA,,0,0.65888888888888886
3,1,GLOBAL_KAPPA,,0.10000000000000001,0.65777777777777779
3,1,GLOBAL_KAPPA,,0.20000000000000001,0.66000000000000003
3,1,GLOBAL_KAPPA,,0.29999999999999999,0.65888888888888886
3,1,GLOBAL_KAPPA,,0.40000000000000002,0.66444444444444439
3,1,GLOBAL_KAPPA,,0.5,0.67111111111111121
3,1,GLOBAL_KAPPA,,0.59999999999999998,0.67222222222222217
3,1,GLOBAL_KAPPA,,0.69999999999999996,0.6644444444444445
3,1,GLOBAL_KAPPA,,0.80000000000000004,0.6644444444444445
3,1,GLOBAL_KAPPA,,0.90000000000000002,0.65222222222222237
3,1,GLOBAL_KAPPA,,1,0.64555555555555566
3,2,SELECTIVE_GATE,0.0001,,0.65111111111111108
3,2,SELECTIVE_GATE,0.001,,0.65333333333333321
3,2,SELECTIVE_GATE,0.01,,0.64999999999999991
3,2,SELECTIVE_GATE,0.10000000000000001,,0.64666666666666672
3,2,SELECTIVE_GATE,1,,0.64888888888888885
3,2,SELECTIVE_GATE,10,,0.64999999999999991
3,2,GLOBAL_KAPPA,,0,0.63555555555555565
3,2,GLOBAL_KAPPA,,0.10000000000000001,0.64555555555555566
3,2,GLOBAL_KAPPA,,0.20000000000000001,0.64999999999999991
3,2,GLOBAL_KAPPA,,0.29999999999999999,0.64666666666666672
3,2,GLOBAL_KAPPA,,0.40000000000000002,0.65111111111111108
3,2,GLOBAL_KAPPA,,0.5,0.65111111111111108
3,2,GLOBAL_KAPPA,,0.59999999999999998,0.63777777777777778
3,2,GLOBAL_KAPPA,,0.69999999999999996,0.63222222222222224
3,2,GLOBAL_KAPPA,,0.80000000000000004,0.63444444444444459
3,2,GLOBAL_KAPPA,,0.90000000000000002,0.62888888888888894
3,2,GLOBAL_KAPPA,,1,0.62333333333333352
3,3,SELECTIVE_GATE,0.0001,,0.75111111111111106
3,3,SELECTIVE_GATE,0.001,,0.76222222222222225
3,3,SELECTIVE_GATE,0.01,,0.75888888888888895
3,3,SELECTIVE_GATE,0.10000000000000001,,0.76444444444444448
3,3,SELECTIVE_GATE,1,,0.76444444444444448
3,3,SELECTIVE_GATE,10,,0.76000000000000001
3,3,GLOBAL_KAPPA,,0,0.74222222222222223
3,3,GLOBAL_KAPPA,,0.10000000000000001,0.75222222222222213
3,3,GLOBAL_KAPPA,,0.20000000000000001,0.76000000000000001
3,3,GLOBAL_KAPPA,,0.29999999999999999,0.76333333333333331
3,3,GLOBAL_KAPPA,,0.40000000000000002,0.76444444444444448
3,3,GLOBAL_KAPPA,,0.5,0.76111111111111107
3,3,GLOBAL_KAPPA,,0.59999999999999998,0.76000000000000012
3,3,GLOBAL_KAPPA,,0.69999999999999996,0.74666666666666659
3,3,GLOBAL_KAPPA,,0.80000000000000004,0.73666666666666669
3,3,GLOBAL_KAPPA,,0.90000000000000002,0.72222222222222221
3,3,GLOBAL_KAPPA,,1,0.71999999999999997
