dataset,direction,outer_fold,subject,kappa,global_kappa,fixed_reliability_kappa,oracle_continuous_kappa,h_00,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23
stieger,chronological,1,61,0.15483740281919342,0.59999999999999998,0.35794629935386879,0.45000000000000001,0.18024408584434187,0.69077031463189753,0.2714870752081403,0.35794629935386879,5.7697396842759501,37.5,0.50442911462455409,0.63819634115923807,-0.28850568898652146,0.4139753547473447,0.13731223439352069,0,5.5369930353759926,37,0.37055665476890404,0.49914068354474678,0.52195456392421025,0.99442654014774257,0.42463632799594875,0.66220335614634618,5.9881300193806091,38,0.65164125713152077,0.82997448447893218
stieger,chronological,1,62,0.15460491912776358,0.59999999999999998,0.22336429615545594,0.71999999999999997,0.028271480171424349,0.76056959100169996,0.21210196015573746,0.22336429615545594,10.621738320481898,37.5,0.45129382565052861,0.65724481553350178,-0.36059550141233909,0.51614592385351143,0.11370141314821311,0,10.127667769710364,37,0.33719640144612029,0.65104507777675513,0.45294837349103984,0.96710314452548829,0.325702075316958,0.60382051346031673,11.388541527381213,38,0.5739765788857405,0.66344455329024843
stieger,chronological,2,3,0.1553095425766246,0.5,0.09293897488654769,0.82000000000000006,-0.16567855116546251,1.327606971809236,0.20039029459447591,0.09293897488654769,13.116376639537004,37.5,0.44119141259876965,0.60448849029613472,-0.70971738882084556,0.57846145899590384,0.11080859569145021,0,7.9576666948579593,36,0.33287925091758153,0.58503543110271583,0.25894869492415834,3.0327550599539386,0.29819790097407894,0.37175589954619076,16.904180190788985,38,0.54607499574149976,0.62394154948955372
stieger,chronological,2,17,0.1179759068684034,0.5,0.50033340952602767,0.72999999999999998,0.28841117049864934,1.1028295344024275,0.63617333283325306,0.50033340952602767,10.984352182961183,37.5,0.73411383269261454,0.92936157032640754,-0.55022173443245692,0.45354667937066379,0.17218344768243632,0,9.4276494511504865,37,0.41494993394677909,0.59302765216592757,0.88109541700878469,2.3642750002597377,1.5848858968698083,0.90979918811532756,12.342017345301096,38,1.2589225142437515,1.8779955842924576
stieger,chronological,2,20,0.27024186940384876,0.5,0.24129834564586944,0.72999999999999998,0.10250013090487202,0.52263290195959367,0.17020130851046031,0.24129834564586944,5.4408804961471571,37.5,0.40517914565776336,0.55406034920032543,-0.24027294997734,0.39929926355971379,0.098448179522239374,0,4.8767718571543295,37,0.31376452878271527,0.52909906513882698,0.40146178319323567,0.63981697270249893,0.28274015745335768,0.5472890895592526,5.7647744215100545,38,0.53173316377047397,0.57902163326182388
stieger,chronological,2,24,0.27389058088200885,0.5,0.13142527155148345,0.68000000000000005,0.035539089858280984,0.55749176603969952,0.14638290187593062,0.13142527155148345,5.3024005672608512,37.5,0.38195004773637764,0.61856181108332509,-0.15404524336139513,0.38734177691117988,0.12257559286556197,0,4.9631079155119444,37,0.34964649015566762,0.57533855033618209,0.11757409060015689,0.72282092985779089,0.19624115409226278,0.20999407823210117,5.5919979210279518,38,0.44779203967994341,0.71775401404722861
stieger,chronological,2,29,0.20374821280936078,0.5,0.38196077486401708,0.5,0.22843099546918924,0.34897130125745573,0.16110133948936251,0.38196077486401708,5.241116112357596,37.5,0.38973476411694175,0.51346612797142366,-0.21457834671358475,0.27107750611672166,0.071062439270952613,0,4.9423791002528015,36,0.26657539134539898,0.45013007922782666,0.59287653799857321,0.4392871271166876,0.26512525155403333,0.74438731832334282,5.5919442429320316,38,0.51490314774143042,0.65458220794854383
stieger,chronological,2,40,0.10499198685049138,0.5,0.30064445993224936,0.68000000000000005,0.082549737396968539,1.5368020851273205,0.32903972209363741,0.30064445993224936,9.4268914788661764,37.25,0.56346407227154482,0.67255662753362977,-0.4948742429276724,0.3384873476701209,0.14999965576113838,0,4.5258595037104765,36,0.38729789021002725,0.59050338666839663,0.67069025029324236,4.3462081489658981,0.51048496436878277,0.80264473944733961,18.850069701807399,38,0.7354110305006919,0.90812616864879903
stieger,chronological,2,43,0.23473857616145682,0.5,0.4943053011681498,0.57000000000000006,0.35451037744978708,0.49245718490513202,0.25010609614390089,0.4943053011681498,5.8841515623848366,37.25,0.49656331533997106,0.54189731592662915,0.23520506473891561,0.44024771096984527,0.17541613162799985,0.37256666920326814,5.4969408297430942,36,0.41882709037023841,0.46989291929024257,0.41772909802771968,0.55337379098802453,0.29958254964454761,0.55081178187689495,6.9364506991640624,38,0.54734134655126099,0.61390171256301584
stieger,chronological,2,45,0.28729930550786326,0.5,0.34683987618764689,0.19,0.24237682261581128,0.30054434664566498,0.1482412189251579,0.34683987618764689,6.3925589583132965,37.5,0.37151068851985625,0.42599502945067602,-0.047873705114703222,0.27762639777533615,0.073390163243085643,0,6.1027929699902659,37,0.27090618900845664,0.36548610834195683,0.59887944438730811,0.32291982819467779,0.27662677439389238,0.74909659559651232,6.7628787035323246,38,0.52609745693378573,0.5640707103335395
stieger,chronological,2,47,0.28260228187808084,0.5,0.14536505818744,0.79000000000000004,-0.012983133878133109,0.41520874030958155,0.10166609082232092,0.14536505818744,5.3710285412887844,37.5,0.31642479268314083,0.46205314538616055,-0.22319388359450409,0.31743473688581486,0.070831816810178666,0,4.5994923563748085,37,0.26614247464502666,0.43870056176736211,0.1836347450742942,0.55767084506772391,0.1327609541879336,0.30617150270093102,6.479449083219901,38,0.36482563273329083,0.51805561408858458
stieger,chronological,2,55,0.14409308294092837,0.5,0.33041316215318217,0.38,0.2611328515729392,0.63033832865276507,0.33586257589196783,0.33041316215318217,10.278450770777017,37.25,0.54211932789731432,0.76403170351666305,-0.037981430138573642,0.47546891218342857,0.11028362869713346,0,7.1594865462200339,36,0.33208979011275475,0.53804940923755551,0.61565233065728597,0.85528430145495205,0.65473433918880075,0.73424954974344725,13.095014155809153,38,0.80458638135179272,1.2847381123636914
stieger,chronological,3,1,0.17428014780405826,0.5,0.28893790620400833,0.32000000000000001,0.16664986153684433,0.55353343576575098,0.18767223015686485,0.28893790620400833,6.8048656101508769,37.5,0.43297165176383973,0.69949882744119374,-0.077525944339071284,0.35066002440918465,0.13507756807403271,0,6.0699876194633298,37,0.36752900303789998,0.67814545242550617,0.34612470064636175,0.89772834945567603,0.23944828373877364,0.51361867963184771,7.7746378952484534,38,0.4908216310767497,0.7208522024568812
stieger,chronological,3,8,0.18785920939254505,0.5,0.40945329968095395,0.93000000000000005,0.29291604357823164,0.40857489438235173,0.20401655685594183,0.40945329968095395,6.5566810052049505,37.5,0.43981170137225351,0.63181169016906202,0.037747073141364378,0.36444086217521743,0.098220426915866438,0.072390352956622231,6.2368069675659736,37,0.31268308892859115,0.5768830364234907,0.55710434860112767,0.4889789682533271,0.32427386275953812,0.68238536119116366,6.805103646721463,38,0.56576803308208024,0.72072991976327405
stieger,chronological,3,10,0.18504344972765321,0.5,0.27401440068059779,0.37,0.13418348645554323,0.52027646323070142,0.18599341946752146,0.27401440068059779,5.5305237543279233,37.5,0.42298105795994601,0.51746049449099851,-0.1837140764137643,0.48285009851683702,0.093323799700798155,0,5.1168506120268535,36,0.3054894428630851,0.50817458929195802,0.40596671762057956,0.53896994825940914,0.28562526996575777,0.57737449265515528,6.1766822012557867,38,0.53443921073004919,0.52674639969003911
stieger,chronological,3,13,0.15135658396146379,0.5,0.13823365213761382,0.040000000000000001,-0.060784354113432734,0.56488975757095095,0.12427267752845589,0.13823365213761382,9.1445625718943617,37.25,0.34539504892237127,0.48122542945301006,-0.5227411090388745,0.37730239056342685,0.078011900120406805,0,8.3394866228962421,35,0.27930610469591749,0.39727138625590197,0.3846991386002902,0.95379536529138664,0.21098836869383375,0.55293460855045529,9.8279762766403334,38,0.45933470225297995,0.63405756404461799
stieger,chronological,3,30,0.16791907487967628,0.5,0.65242696663393995,0.90000000000000002,0.52722680584413517,0.45982483682889952,0.40276489625997863,0.65242696663393995,4.6731233062601643,37.5,0.6189055792465985,1.0149335726846618,0.21574159649134667,0.28610115173610662,0.22182232190331524,0.35292065954165996,4.22520421389462,37,0.47098017145450533,0.87183706985635323,0.77757062349761885,0.77963714148309959,0.72108878477283733,0.85625284673887514,5.2058959462954846,38,0.84916946764049261,1.4309287990978927
stieger,chronological,3,35,0.18548832354904729,0.5,0.57463799065527144,0.01,0.42873192656498593,0.45462340264536183,0.29908692252078345,0.57463799065527144,5.6947710982550914,37.25,0.53565351349692825,0.77268700782140898,0.20848965674836023,0.29694929922165952,0.18198401861392238,0.34325911075326221,5.5008974058572502,37,0.42563207709400647,0.60870134530773756,0.57947212672939497,0.61979342273869764,0.52447168254004572,0.71790582763751232,6.1823132642234055,38,0.7286433754888898,1.1556995068370062
stieger,chronological,3,42,0.18121157571326577,0.5,0.37853293414033878,0,0.24070477583438729,0.45264289466480467,0.24449856461621966,0.37853293414033878,6.3924896492001633,37.5,0.46520537956868757,0.55823998007583631,-0.14438074473424456,0.36738811016578665,0.096888461426896166,0,6.0409344023726064,36,0.31126911415509279,0.50482777769772347,0.65532540104424464,0.51751295637192829,0.5596977668767269,0.78972110112758809,6.9233078655569606,38,0.74812951210116485,0.61165218245394914
stieger,chronological,3,52,0.20054254600541305,0.5,0.72915525457691466,0.070000000000000007,0.62328633163818425,0.91553624824857949,0.83637964118964092,0.72915525457691466,14.802486062940446,37,0.87969452252668645,0.94357397132782284,0.42535621076953328,0.42233142596779671,0.31749240414806862,0.59630710384249241,8.8148998956948095,36,0.56408733338099804,0.75582661484797042,0.7571996677819669,2.185976400934619,1.5296489415801273,0.86179486212176892,22.160268561609172,38,1.2236612172400281,1.1734829589478848
stieger,chronological,3,53,0.1826387014967584,0.5,0.44421198785554239,0.20999999999999999,0.30940284480191893,0.46760328208001933,0.23361123654835567,0.44421198785554239,6.5517089838088634,37.5,0.47696422191131393,0.70823914075410177,0.088116659621286453,0.34383002635136073,0.16509114882262177,0.16025706229107106,6.1272435214511862,37,0.40631410118604272,0.52041185635994869,0.53516783891973285,0.63502494023047995,0.37512747374797561,0.69688043973678437,7.000398272503686,38,0.61247650873153958,1.0037480678393187
stieger,chronological,3,57,0.15768248413693955,0.5,0.1573066934050539,0.89000000000000001,-0.03695517317175654,0.61375237609930755,0.13889826246966167,0.1573066934050539,6.5438120873428529,37.5,0.36808142872785454,0.57998065038334023,-0.3425476254135833,0.31089817898938066,0.090536280296626179,0,6.0025562884106485,37,0.30061696225948575,0.5282503041397445,0.45975951615080712,1.0000961287881145,0.20962825581251882,0.62922677362021562,7.2071546052736615,38,0.45785178367296853,0.63171099662693597
stieger,chronological,3,59,0.14029384798770672,0.5,0.025312927687364383,0.040000000000000001,-0.25357774061494359,1.5020428149712501,0.23378495614653921,0.025312927687364383,11.954386687344591,37.5,0.46745047471920975,0.6659802554757297,-0.54308151111888325,0.45746783688858894,0.11140061134192684,0,10.962145484318199,36,0.33376730118740938,0.56951149672279988,0.05430620849800006,2.6673293358395513,0.37590178539585628,0.10125171074945753,14.047510138216921,38,0.61310829826047553,0.8476497742654896
stieger,chronological,4,2,0.25419113355564887,0.40000000000000002,0.21330934834143478,0.93000000000000005,-0.0079532329321280598,0.64473477325404016,0.12066903419958795,0.21330934834143478,5.1436593919710951,37.5,0.34052432922528814,0.48835553698318629,-0.47805477010893005,0.26701649692407653,0.068952113183580716,0,4.2900661089280661,37,0.2633157787657745,0.46723268215478836,0.29655411144432203,1.7021702522857767,0.17785601011229396,0.45491117981658358,6.4465288834000471,38,0.41207788422869251,0.5201549299377729
stieger,chronological,4,7,0.14650205419450379,0.40000000000000002,0.23926728820074389,0.11,-0.037717993760227053,0.63990224008618168,0.13203909075496162,0.23926728820074389,5.4017814836342648,37.5,0.35701401530243848,0.40689438536337574,-0.45528407886943273,0.28474926682375701,0.064927230370281266,0,4.5066264384368857,36,0.25480822272894033,0.38641222089633087,0.43135570210371366,1.2895658955120228,0.17916118831073574,0.60266329232492477,6.5688300976858267,38,0.42327436528891721,0.43024407070162723
stieger,chronological,4,12,0.023132300261528252,0.40000000000000002,0.45005412281837359,0.54000000000000004,0.25285465262481011,0.66404854908086197,0.28915986644713276,0.45005412281837359,10.744833181104273,37.25,0.52892202781481124,0.93114836154338665,-0.31381587322306442,0.45822058292929341,0.14132187206545632,0,9.5466456115239389,37,0.37816407899009125,0.83284611100984174,0.49475867988183608,1.0755327754052857,0.42286830110028695,0.65914526313283139,11.698524078808822,38,0.65028324682424887,1.0372499854836952
stieger,chronological,4,14,0.97984733597848495,0.40000000000000002,0.84167612786056423,0.52000000000000002,0.7648614768435591,0.69533351245020247,1.6814930691315664,0.84167612786056423,7.4886668460627419,37.5,1.1662207717126354,1.1913468448730051,0.64515946432227989,0.33395528464713958,0.55769644652403483,0.74069624808035206,7.0056664711566956,36,0.74679076488935958,0.47360815194854644,0.90873987290539293,1.1846493648977723,4.5929124039572038,0.93551752892778695,7.9017406800071299,38,2.1431081176546374,3.1233795042526031
stieger,chronological,4,25,0.319132570830653,0.40000000000000002,0.11962011254307291,0.14000000000000001,0.046963779095218455,0.58834882076397343,0.16169418069353331,0.11962011254307291,7.3316867199565365,37.5,0.39786418008050539,0.66435068075219883,-0.098558853946886946,0.41128837303130411,0.11311326181022011,0,5.8803207859653188,36,0.33632315086865505,0.59147893332376866,0.19482182295683029,0.85656056490234733,0.24319141214394663,0.32360742168522466,9.3294277745440386,38,0.49314441307181678,0.88214933305424903
stieger,chronological,4,39,0.094063088219861354,0.40000000000000002,0.14367302851545583,0.14000000000000001,0.0076676630373586976,0.81182233009885296,0.19734483309327205,0.14367302851545583,9.7585904533466916,37.5,0.44104865133763504,0.77412355358750418,-0.20259716979279402,0.41183691197032746,0.13786612323989117,0,9.1012083722761687,36,0.37130327663500517,0.68482811840323554,0.23819749236802759,1.2531407463298141,0.24919258065772834,0.38241757636054591,10.437242021382051,38,0.49919192767684883,0.93843763563738436
stieger,chronological,4,46,0.078989873360727589,0.40000000000000002,0.22237467767879038,0.01,0.10727358801202266,0.52781466121163545,0.16802443973835127,0.22237467767879038,5.092673741042768,36.75,0.40424791023011919,0.68291154408859467,-0.11916175322273508,0.37950471267621533,0.10115693431275091,0,4.5781495922770752,35,0.31805177929505585,0.57650857468232986,0.35754536106944251,0.74253622975024347,0.24722071629622455,0.51457934426101182,5.4221690311352182,38,0.49469354040419222,0.94445915964581328
stieger,chronological,4,50,0.066917777023641781,0.40000000000000002,0.69293929149981237,0.80000000000000004,0.55435252865689555,0.44037511778973565,0.40303803556780371,0.69293929149981237,8.4892157131692709,37.5,0.62210727771119345,0.83369933007934172,0.34374429501301307,0.25813530126486367,0.2055705976418441,0.48903270565297907,8.1922203251928245,36,0.45339893873039017,0.75742178295318396,0.68211433641759178,0.61049757877680288,0.56280034164411719,0.81050672883434671,8.722377007025532,38,0.75020020104243967,0.90997687720549947
stieger,chronological,4,51,0.29900300328640583,0.40000000000000002,0.2894688687095941,0.050000000000000003,0.1891851959282469,0.53749629341391025,0.201125875465305,0.2894688687095941,7.2494976361097736,37.5,0.44380528333405922,0.53916415297819986,-0.054417411764659973,0.40954478168377817,0.13582667663204046,0,6.6070546577261933,36,0.36854670888781582,0.49670508705926686,0.4555953717948909,0.76636496570416957,0.2965444948484588,0.60864745062579828,7.9381212214701682,38,0.54455899115564954,0.61644396282239089
stieger,chronological,4,54,0.00010183824017295883,0.40000000000000002,0.39980545724635441,0.13,0.088250827925037467,1.482811804504597,0.49424236716817049,0.39980545724635441,40.578280675366607,37.5,0.66900639668209527,0.63296072365109812,-0.61791723164797296,0.38373416406867406,0.11232580018250146,0,33.762193745328695,37,0.33515041426574649,0.4890442469437622,0.74249701146826352,3.3795494427154513,0.95401965158517443,0.85205804544085328,48.179179996386367,38,0.9767392956081854,0.84922077328632561
stieger,chronological,4,58,0.57361212779219617,0.40000000000000002,0,0.57999999999999996,-0.31050397630176935,1.5391914939976625,0.18165919548729795,0,12.520220240144317,37.5,0.4252880832005132,0.56376074844627166,-0.52786067933361536,0.77939064471046893,0.16510612393638419,0,10.077895016068833,37,0.40633252876970638,0.4279548641654165,-0.083703719806000026,2.2915735464577489,0.19453197965904226,0,16.619044576961244,38,0.44002820526442843,0.70729197624023077
stieger,chronological,5,6,0.00012979178073656346,0.59999999999999998,0.28960300267523531,1,-0.15919969896337932,4.7408095969804167,0.47494072220125483,0.28960300267523531,24.945731987575694,36.5,0.63818922841247805,0.72942635304172798,-0.9274620271394598,0.79684071644299515,0.17579633699583508,0,7.0908649394972691,34,0.41928073768757262,0.50472849650617335,0.63611703633985139,13.7240636803805,1.1482722760404753,0.69728599732020702,35.53896463705847,38,1.0715746712387688,1.4033905467450136
stieger,chronological,5,9,0.34151858268790686,0.59999999999999998,0.22423480705184951,0.87,0.1453228711417352,0.61144797280908314,0.20431971021237719,0.22423480705184951,7.1613069704388561,37.5,0.44806993485760849,0.67002248700261646,-0.077856106657045884,0.45878247771856523,0.14233796723249395,0,6.3944388091177702,37,0.37727704307642934,0.65448756188921642,0.50397934549465151,0.79359868019604063,0.32081985503301824,0.58677061498477445,8.7995670203835399,38,0.5664096177087905,0.71661404778092586
stieger,chronological,5,18,0.051818484973329672,0.59999999999999998,0.55885114565070304,0,0.41678805562689392,0.74954318693131106,0.4358171865245678,0.55885114565070304,13.150280975633919,36.5,0.65850337491308497,0.98699319243166206,0.17927513237543938,0.52420169532129168,0.32260803023457907,0.28841822356646407,9.5624053164521357,36,0.56798594193393459,0.82030222889860283,0.5415229527378107,1.1846802823913978,0.55563461399815683,0.7001138777873035,16.835676132597577,37,0.74684875304589737,1.3316047335207162
stieger,chronological,5,21,5.9910591730851879e-06,0.59999999999999998,0.62537296593982161,0.78000000000000003,0.43306477891753714,2.6114923867871598,1.4561906356839152,0.62537296593982161,40.215077890556572,29.25,1.1794390389566474,1.1480597120611924,-0.50553505516928221,0.95698247176528706,0.85831586475915245,0,35.001087003005281,27,0.88999539715970855,0.94772334432287264,0.85774311110514312,7.4633746552155289,2.1030880441315998,0.88624079785447274,47.90906835922776,33,1.4593861815737901,1.348396079799512
stieger,chronological,5,23,0.25897950658898411,0.59999999999999998,0.4341320295926735,0.44,0.3119758381154708,0.48749334848746406,0.22987154015544592,0.4341320295926735,8.3186770446672771,37.5,0.47495692618234309,0.73460018836438412,-0.022508676588663075,0.36732984188555023,0.17097587024808575,0,8.1329330271169802,37,0.41402194645188478,0.59309593495918633,0.52921415317981046,0.77737394130502346,0.32308577948120826,0.66513156508245752,8.5931923100584022,38,0.56501129445860399,1.0440012725317893
stieger,chronological,5,27,0.20505899492775692,0.59999999999999998,0.2342500873993596,0.97999999999999998,-0.0097416840850621939,1.0276531917419394,0.20723464561809121,0.2342500873993596,6.8118538204294676,37.5,0.45095244612851088,0.55705505280735368,-0.63977462528850237,0.39180873829012708,0.1502780459323193,0,5.8952057677317349,37,0.38765712418620568,0.50484959808106655,0.4558675495992171,2.4911281987652334,0.31515941106800499,0.58880669938850949,7.6952411431900067,38,0.56577065568269436,0.66341167506061505
