subject,session,permutation_index,permutation,cost,cost_rank,is_identity
33,3,5,0|3|2|1,3.0997275951058816,20,False
33,3,6,1|0|2|3,0.4333344105936916,4,False
33,3,7,1|0|3|2,3.0361448612145887,18,False
33,3,8,1|2|0|3,0.708339720539551,6,False
33,3,9,1|2|3|0,2.1219337599377597,13,False
33,3,10,1|3|0|2,2.709252410628042,16,False
33,3,11,1|3|2|0,1.5200359994053536,10,False
33,3,12,2|0|1|3,0.18226076065156321,2,False
33,3,13,2|0|3|1,3.739467859526435,24,False
33,3,14,2|1|0|3,0.6779695048819544,5,False
33,3,15,2|1|3|0,2.091563544280163,11,False
33,3,16,2|3|0|1,3.412575408939888,22,False
33,3,17,2|3|1|0,1.2689623494632252,8,False
33,3,18,3|0|1|2,2.1003484378423067,12,False
33,3,19,3|0|2|1,3.0547450860962813,19,False
33,3,20,3|1|0|2,2.596057182072698,15,False
33,3,21,3|1|2|0,1.4068407708500095,9,False
33,3,22,3|2|0|1,3.32975039604214,21,False
33,3,23,3|2|1|0,1.1861373365654773,7,False
34,2,0,0|1|2|3,0.1619457370778495,3,True
34,2,1,0|1|3|2,3.355554674389269,24,False
34,2,2,0|2|1|3,0.22404520763871374,4,False
34,2,3,0|2|3|1,2.1110068602100274,11,False
34,2,4,0|3|1|2,3.265875293456228,23,False
34,2,5,0|3|2|1,1.959228008716122,9,False
34,2,6,1|0|2|3,0.06360504257590244,1,False
34,2,7,1|0|3|2,3.257213979887322,22,False
34,2,8,1|2|0|3,0.08372049782940462,2,False
34,2,9,1|2|3|0,2.854076148906463,16,False
34,2,10,1|3|0|2,3.125550583646919,21,False
34,2,11,1|3|2|0,2.7022972974125583,15,False
34,2,12,2|0|1|3,0.2711623741453047,6,False
34,2,13,2|0|3|1,2.158124026716618,12,False
34,2,14,2|1|0|3,0.2291783588379427,5,False
34,2,15,2|1|3|0,2.9995340099150014,20,False
34,2,16,2|3|0|1,2.026460630476215,10,False
34,2,17,2|3|1|0,2.90985462898196,17,False
34,2,18,3|0|1|2,2.957475305223186,19,False
34,2,19,3|0|2|1,1.6508280204830799,7,False
34,2,20,3|1|0|2,2.915491289915824,18,False
34,2,21,3|1|2|0,2.492238003681463,13,False
34,2,22,3|2|0|1,1.6709434757365822,8,False
34,2,23,3|2|1|0,2.5543374742423275,14,False
34,3,0,0|1|2|3,1.3754692102220618,9,True
34,3,1,0|1|3|2,1.3762677793682196,10,False
34,3,2,0|2|1|3,0.6284577126621036,3,False
34,3,3,0|2|3|1,3.859587843206958,24,False
34,3,4,0|3|1|2,0.6290716133547486,4,False
34,3,5,0|3|2|1,3.859403174753445,23,False
34,3,6,1|0|2|3,1.4309440296410925,11,False
34,3,7,1|0|3|2,1.4317425987872503,12,False
34,3,8,1|2|0|3,1.087073665490633,7,False
34,3,9,1|2|3|0,2.5748845416404507,18,False
34,3,10,1|3|0|2,1.087687566183278,8,False
34,3,11,1|3|2|0,2.5746998731869377,17,False
34,3,12,2|0|1|3,0.5811389332721917,1,False
34,3,13,2|0|3|1,3.812269063817046,22,False
34,3,14,2|1|0|3,0.9842800666816904,5,False
34,3,15,2|1|3|0,2.4720909428315077,16,False
34,3,16,2|3|0|1,3.4682140312130736,20,False
34,3,17,2|3|1|0,1.724894776818037,14,False
34,3,18,3|0|1|2,0.5817274223948876,2,False
34,3,19,3|0|2|1,3.812058983793584,21,False
34,3,20,3|1|0|2,0.9848685558043864,6,False
34,3,21,3|1|2|0,2.471880862808046,15,False
34,3,22,3|2|0|1,3.4681886196431244,19,False
34,3,23,3|2|1|0,1.7248693652480878,13,False
35,2,0,0|1|2|3,0.03225364306603743,1,True
35,2,1,0|1|3|2,2.954245946216658,21,False
35,2,2,0|2|1|3,0.032610418854764164,2,False
35,2,3,0|2|3|1,2.930515791217351,19,False
35,2,4,0|3|1|2,2.9113221514011833,18,False
35,2,5,0|3|2|1,2.8872352206131495,17,False
35,2,6,1|0|2|3,0.08615297007819647,3,False
35,2,7,1|0|3|2,3.008145273228817,24,False
35,2,8,1|2|0|3,0.09738361739416942,5,False
35,2,9,1|2|3|0,2.26116352734943,11,False
35,2,10,1|3|0|2,2.976095349940589,22,False
35,2,11,1|3|2|0,2.217882956745229,9,False
35,2,12,2|0|1|3,0.08827820293011542,4,False
35,2,13,2|0|3|1,2.9861835752927024,23,False
35,2,14,2|1|0|3,0.09915207445736163,6,False
35,2,15,2|1|3|0,2.2629319844126226,12,False
35,2,16,2|3|0|1,2.954133652004474,20,False
35,2,17,2|3|1|0,2.220008189597148,10,False
35,2,18,3|0|1|2,2.75245791508035,15,False
35,2,19,3|0|2|1,2.728370984292316,13,False
35,2,20,3|1|0|2,2.763331786607596,16,False
35,2,21,3|1|2|0,2.005119393412236,7,False
35,2,22,3|2|0|1,2.739601631608289,14,False
35,2,23,3|2|1|0,2.0054761692009633,8,False
35,3,0,0|1|2|3,0.0042027142955071515,1,True
35,3,1,0|1|3|2,3.258306737377562,23,False
35,3,2,0|2|1|3,0.06868259189574584,3,False
35,3,3,0|2|3|1,2.958005101164429,21,False
35,3,4,0|3|1|2,2.7475813999072667,16,False
35,3,5,0|3|2|1,2.3827998860938946,12,False
35,3,6,1|0|2|3,0.006516027518659113,2,False
35,3,7,1|0|3|2,3.260620050600714,24,False
35,3,8,1|2|0|3,0.10829784259770003,5,False
35,3,9,1|2|3|0,2.786592388909474,18,False
35,3,10,1|3|0|2,2.787196650609221,19,False
35,3,11,1|3|2|0,2.21138717383894,8,False
35,3,12,2|0|1|3,0.07499468275785066,4,False
35,3,13,2|0|3|1,2.9643171920265337,22,False
35,3,14,2|1|0|3,0.1122966202366529,6,False
35,3,15,2|1|3|0,2.790591166548427,20,False
35,3,16,2|3|0|1,2.490893792035041,14,False
35,3,17,2|3|1|0,2.2798658290781315,10,False
35,3,18,3|0|1|2,2.718221621692737,15,False
35,3,19,3|0|2|1,2.353440107879365,11,False
35,3,20,3|1|0|2,2.7555235591715395,17,False
35,3,21,3|1|2|0,2.1797140824012584,7,False
35,3,22,3|2|0|1,2.455221922958406,13,False
35,3,23,3|2|1|0,2.244193960001497,9,False
36,2,0,0|1|2|3,0.9293010467482217,2,True
36,2,1,0|1|3|2,1.3247795862768006,7,False
36,2,2,0|2|1|3,1.1030772570536174,5,False
36,2,3,0|2|3|1,2.212865229821625,15,False
36,2,4,0|3|1|2,1.4678017591085686,8,False
36,2,5,0|3|2|1,2.1821111923479974,14,False
36,2,6,1|0|2|3,2.7030473352629616,18,False
36,2,7,1|0|3|2,3.098525874791541,23,False
36,2,8,1|2|0|3,2.5123949925936295,17,False
36,2,9,1|2|3|0,1.7141316140418519,10,False
36,2,10,1|3|0|2,2.877119494648581,20,False
36,2,11,1|3|2|0,1.6833775765682244,9,False
36,2,12,2|0|1|3,2.1317518033082776,13,False
36,2,13,2|0|3|1,3.2415397760762854,24,False
36,2,14,2|1|0|3,1.76732325033355,11,False
36,2,15,2|1|3|0,0.9690598717817721,4,False
36,2,16,2|3|0|1,3.0201333959333256,21,False
36,2,17,2|3|1|0,1.1120820446135404,6,False
36,2,18,3|0|1|2,2.3364335230200473,16,False
36,2,19,3|0|2|1,3.0507429562594757,22,False
36,2,20,3|1|0|2,1.9720049700453195,12,False
36,2,21,3|1|2|0,0.7782630519649626,1,False
36,2,22,3|2|0|1,2.8600906135901436,19,False
36,2,23,3|2|1|0,0.9520392622703583,3,False
36,3,0,0|1|2|3,0.46325152406874026,1,True
36,3,1,0|1|3|2,2.1777034208561887,13,False
36,3,2,0|2|1|3,0.5532422579082323,2,False
36,3,3,0|2|3|1,2.4628512014880752,18,False
36,3,4,0|3|1|2,1.8845114121467919,8,False
36,3,5,0|3|2|1,2.079668458939186,10,False
36,3,6,1|0|2|3,1.337251735272064,6,False
36,3,7,1|0|3|2,3.0517036320595126,23,False
36,3,8,1|2|0|3,0.9465181284872201,4,False
36,3,9,1|2|3|0,3.1905879022078407,24,False
36,3,10,1|3|0|2,2.2777872827257792,16,False
36,3,11,1|3|2|0,2.8074051596589515,20,False
36,3,12,2|0|1|3,1.0833686571870322,5,False
36,3,13,2|0|3|1,2.9929776007668756,22,False
36,3,14,2|1|0|3,0.6026443165626965,3,False
36,3,15,2|1|3|0,2.8467140902833172,21,False
36,3,16,2|3|0|1,2.2190612514331427,14,False
36,3,17,2|3|1|0,2.55352208157392,19,False
36,3,18,3|0|1|2,2.1270735959418556,11,False
36,3,19,3|0|2|1,2.32223064273425,17,False
36,3,20,3|1|0|2,1.6463492553175194,7,False
36,3,21,3|1|2|0,2.1759671322506917,12,False
36,3,22,3|2|0|1,1.9314970359494057,9,False
36,3,23,3|2|1|0,2.265957866090184,15,False
37,2,0,0|1|2|3,0.02414536903664888,2,True
37,2,1,0|1|3|2,2.979251125179477,20,False
37,2,2,0|2|1|3,0.0032057268000998253,1,False
37,2,3,0|2|3|1,3.1752423735526136,23,False
37,2,4,0|3|1|2,2.673064614085816,16,False
37,2,5,0|3|2|1,2.889995504695502,19,False
37,2,6,1|0|2|3,0.11002702149052988,4,False
37,2,7,1|0|3|2,3.065132777633358,22,False
37,2,8,1|2|0|3,0.16337427832097767,6,False
37,2,9,1|2|3|0,2.565812142382383,14,False
37,2,10,1|3|0|2,2.8332331656066936,18,False
37,2,11,1|3|2|0,2.280565273525271,10,False
37,2,12,2|0|1|3,0.06487946238500425,3,False
37,2,13,2|0|3|1,3.2369161091375185,24,False
37,2,14,2|1|0|3,0.13916636145200106,5,False
37,2,15,2|1|3|0,2.5416042255134066,13,False
37,2,16,2|3|0|1,3.005016497110854,21,False
37,2,17,2|3|1|0,2.2354177144197456,9,False
37,2,18,3|0|1|2,2.4049699414800543,11,False
37,2,19,3|0|2|1,2.6219008320897403,15,False
37,2,20,3|1|0|2,2.479256840547051,12,False
37,2,21,3|1|2|0,1.926588948465628,8,False
37,2,22,3|2|0|1,2.6752480889201875,17,False
37,2,23,3|2|1|0,1.905649306229079,7,False
37,3,0,0|1|2|3,0.039391449000105654,2,True
37,3,1,0|1|3|2,3.36096817647802,24,False
37,3,2,0|2|1|3,0.099232555099242,4,False
37,3,3,0|2|3|1,3.1898615936544905,22,False
37,3,4,0|3|1|2,2.5601519350512163,14,False
37,3,5,0|3|2|1,2.3292042461285503,11,False
37,3,6,1|0|2|3,0.02359286623537569,1,False
37,3,7,1|0|3|2,3.34516959371329,23,False
37,3,8,1|2|0|3,0.20539471226158168,6,False
37,3,9,1|2|3|0,2.8253347401760056,20,False
37,3,10,1|3|0|2,2.6663140922135558,17,False
37,3,11,1|3|2|0,1.9646773926500654,7,False
37,3,12,2|0|1|3,0.07568225921760632,3,False
37,3,13,2|0|3|1,3.1663112977728547,21,False
37,3,14,2|1|0|3,0.19764299914467598,5,False
37,3,15,2|1|3|0,2.8175830270591,19,False
37,3,16,2|3|0|1,2.4874557962731205,13,False
37,3,17,2|3|1|0,2.0167667856322957,8,False
37,3,18,3|0|1|2,2.6480896995494403,16,False
37,3,19,3|0|2|1,2.4171420106267743,12,False
37,3,20,3|1|0|2,2.7700504394765098,18,False
37,3,21,3|1|2|0,2.0684137399130194,9,False
37,3,22,3|2|0|1,2.5989438566529808,15,False
37,3,23,3|2|1|0,2.128254846012156,10,False
38,2,0,0|1|2|3,0.9802095831642839,1,True
38,2,1,0|1|3|2,1.5973513284140326,9,False
38,2,2,0|2|1|3,1.0769943016426153,2,False
38,2,3,0|2|3|1,2.659180228717292,20,False
38,2,4,0|3|1|2,1.395536426279432,5,False
38,2,5,0|3|2|1,2.36058060810436,18,False
38,2,6,1|0|2|3,2.0623097244012616,14,False
38,2,7,1|0|3|2,2.67945146965101,21,False
38,2,8,1|2|0|3,1.9732943222281079,13,False
38,2,9,1|2|3|0,2.2482185283393656,16,False
38,2,10,1|3|0|2,2.2918364468649246,17,False
38,2,11,1|3|2|0,1.949618907726434,12,False
38,2,12,2|0|1|3,1.451798677682138,6,False
38,2,13,2|0|3|1,3.0339846047568146,23,False
38,2,14,2|1|0|3,1.2659985570306533,3,False
38,2,15,2|1|3|0,1.5409227631419111,7,False
38,2,16,2|3|0|1,2.6463695819707294,19,False
38,2,17,2|3|1|0,1.3391078610073108,4,False
38,2,18,3|0|1|2,2.1252076973944134,15,False
38,2,19,3|0|2|1,3.0902518792193407,24,False
38,2,20,3|1|0|2,1.9394075767429286,11,False
38,2,21,3|1|2|0,1.5971900376044377,8,False
38,2,22,3|2|0|1,3.001236477046188,22,False
38,2,23,3|2|1|0,1.6939747560827692,10,False
38,3,0,0|1|2|3,0.4839555175384259,3,True
38,3,1,0|1|3|2,2.6431357337313326,18,False
38,3,2,0|2|1|3,0.33600672958692257,1,False
38,3,3,0|2|3|1,3.1694314756775106,23,False
38,3,4,0|3|1|2,1.80453567817052,7,False
38,3,5,0|3|2|1,2.4787802080682004,15,False
38,3,6,1|0|2|3,0.7466577353636576,6,False
38,3,7,1|0|3|2,2.9058379515565647,21,False
38,3,8,1|2|0|3,0.6358537322088268,5,False
38,3,9,1|2|3|0,2.9559276739227327,22,False
38,3,10,1|3|0|2,2.1043826807924235,12,False
38,3,11,1|3|2|0,2.265276406313423,14,False
38,3,12,2|0|1|3,0.483800367632073,2,False
38,3,13,2|0|3|1,3.317225113722661,24,False
38,3,14,2|1|0|3,0.5209451524287454,4,False
38,3,15,2|1|3|0,2.841019094142651,20,False
38,3,16,2|3|0|1,2.51576984295852,16,False
38,3,17,2|3|1|0,2.002419038581838,8,False
38,3,18,3|0|1|2,2.044262835296651,9,False
38,3,19,3|0|2|1,2.7185073651943323,19,False
38,3,20,3|1|0|2,2.081407620093324,10,False
38,3,21,3|1|2|0,2.2423013456143224,13,False
38,3,22,3|2|0|1,2.6077033620395014,17,False
38,3,23,3|2|1|0,2.0943525576628197,11,False
39,2,0,0|1|2|3,0.00622206822511366,2,True
39,2,1,0|1|3|2,2.996242112273987,21,False
39,2,2,0|2|1|3,0.005742217126765409,1,False
39,2,3,0|2|3|1,2.763156724243032,17,False
39,2,4,0|3|1|2,3.00193049096561,22,False
39,2,5,0|3|2|1,2.769324954033004,18,False
39,2,6,1|0|2|3,0.05105155136352418,4,False
39,2,7,1|0|3|2,3.0410715954123972,23,False
39,2,8,1|2|0|3,0.0498571534530015,3,False
39,2,9,1|2|3|0,2.460898492973243,11,False
39,2,10,1|3|0|2,3.0460454272918467,24,False
39,2,11,1|3|2|0,2.4670667227632146,12,False
39,2,12,2|0|1|3,0.0806767631607605,6,False
39,2,13,2|0|3|1,2.8380912702770273,19,False
39,2,14,2|1|0|3,0.07996221634858605,5,False
39,2,15,2|1|3|0,2.4910035558688275,13,False
39,2,16,2|3|0|1,2.8430651021564763,20,False
39,2,17,2|3|1|0,2.496691934560451,14,False
39,2,18,3|0|1|2,2.689880519467548,16,False
39,2,19,3|0|2|1,2.4572749825349414,10,False
39,2,20,3|1|0|2,2.6891659726553736,15,False
39,2,21,3|1|2|0,2.110187268126742,8,False
39,2,22,3|2|0|1,2.456080584624419,9,False
39,2,23,3|2|1|0,2.1097074170283934,7,False
39,3,0,0|1|2|3,0.026215507098325697,1,True
39,3,1,0|1|3|2,3.3988188883530444,23,False
39,3,2,0|2|1|3,0.06682027761157187,2,False
39,3,3,0|2|3|1,3.254250347923853,21,False
39,3,4,0|3|1|2,2.6998797924685256,16,False
39,3,5,0|3|2|1,2.514706481526088,14,False
39,3,6,1|0|2|3,0.13631645177692195,3,False
39,3,7,1|0|3|2,3.5089198330316407,24,False
39,3,8,1|2|0|3,0.3630835328579689,5,False
39,3,9,1|2|3|0,2.701542140339586,17,False
39,3,10,1|3|0|2,2.9961430477149227,20,False
39,3,11,1|3|2|0,1.9619982739418211,9,False
39,3,12,2|0|1|3,0.20093587691241946,4,False
39,3,13,2|0|3|1,3.3883659472247007,22,False
39,3,14,2|1|0|3,0.3870981874802202,6,False
39,3,15,2|1|3|0,2.725556794961838,18,False
39,3,16,2|3|0|1,2.8755891619079827,19,False
39,3,17,2|3|1|0,2.0266176990773186,10,False
39,3,18,3|0|1|2,2.396611057242645,12,False
39,3,19,3|0|2|1,2.2114377463002075,11,False
39,3,20,3|1|0|2,2.5827733678104456,15,False
39,3,21,3|1|2|0,1.548628594037344,7,False
39,3,22,3|2|0|1,2.4382048273812544,13,False
39,3,23,3|2|1|0,1.5892333645505903,8,False
40,2,0,0|1|2|3,0.48534747079884377,4,True
40,2,1,0|1|3|2,2.839458314670116,18,False
40,2,2,0|2|1|3,0.5929559006451041,6,False
40,2,3,0|2|3|1,1.9339571727571871,12,False
40,2,4,0|3|1|2,2.697022545295982,17,False
40,2,5,0|3|2|1,1.6839129735367933,10,False
40,2,6,1|0|2|3,0.31332516037021335,3,False
40,2,7,1|0|3|2,2.6674360042414853,16,False
40,2,8,1|2|0|3,0.20037016804243601,1,False
40,2,9,1|2|3|0,3.617927287161388,23,False
40,2,10,1|3|0|2,2.3044368126933144,14,False
40,2,11,1|3|2|0,3.367883087940994,21,False
40,2,12,2|0|1|3,0.504859794032556,5,False
40,2,13,2|0|3|1,1.8458610661446389,11,False
40,2,14,2|1|0|3,0.28429637185851836,2,False
40,2,15,2|1|3|0,3.70185349097747,24,False
40,2,16,2|3|0|1,1.482861874596468,9,False
40,2,17,2|3|1|0,3.559417721603337,22,False
40,2,18,3|0|1|2,2.413911415633833,15,False
40,2,19,3|0|2|1,1.4008018438746437,8,False
40,2,20,3|1|0|2,2.193347993459795,13,False
40,2,21,3|1|2|0,3.256794268707475,19,False
40,2,22,3|2|0|1,1.2878468515468664,7,False
40,2,23,3|2|1|0,3.3644026985537354,20,False
40,3,0,0|1|2|3,2.0380677103912563,13,True
40,3,1,0|1|3|2,3.0765184599835678,19,False
40,3,2,0|2|1|3,2.6830730188285505,15,False
40,3,3,0|2|3|1,1.0336899833261257,8,False
40,3,4,0|3|1|2,3.4723244876646975,21,False
40,3,5,0|3|2|1,0.7844907025699612,5,False
40,3,6,1|0|2|3,2.08303420262871,14,False
40,3,7,1|0|3|2,3.1214849522210213,20,False
40,3,8,1|2|0|3,2.902254997515186,17,False
40,3,9,1|2|3|0,0.5268899208737167,3,False
40,3,10,1|3|0|2,3.691506466351333,23,False
40,3,11,1|3|2|0,0.27769064011755196,1,False
40,3,12,2|0|1|3,2.8945208428127205,16,False
40,3,13,2|0|3|1,1.2451378073102957,10,False
40,3,14,2|1|0|3,3.0687363292619025,18,False
40,3,15,2|1|3|0,0.6933712526204331,4,False
40,3,16,2|3|0|1,1.8151593214406072,12,False
40,3,17,2|3|1|0,1.0891772803015627,9,False
40,3,18,3|0|1|2,3.619451867168923,22,False
40,3,19,3|0|2|1,0.9316180820741871,6,False
40,3,20,3|1|0|2,3.7936673536181056,24,False
40,3,21,3|1|2|0,0.37985152738432443,2,False
40,3,22,3|2|0|1,1.7508388769606633,11,False
40,3,23,3|2|1|0,1.0248568358216186,7,False
41,2,0,0|1|2|3,0.39136375220955305,1,True
41,2,1,0|1|3|2,3.7569288394607403,22,False
41,2,2,0|2|1|3,0.5394738267464181,3,False
41,2,3,0|2|3|1,2.370645440862306,16,False
41,2,4,0|3|1|2,3.5801717240239097,20,False
41,2,5,0|3|2|1,2.0457782508886098,14,False
41,2,6,1|0|2|3,0.5102342046209496,2,False
41,2,7,1|0|3|2,3.875799291872137,24,False
41,2,8,1|2|0|3,0.7611662096635847,4,False
41,2,9,1|2|3|0,1.5271212977830864,11,False
41,2,10,1|3|0|2,3.8018641069410766,23,False
41,2,11,1|3|2|0,1.2022541078093907,9,False
41,2,12,2|0|1|3,0.8295714821511955,5,False
41,2,13,2|0|3|1,2.6607430962670833,18,False
41,2,14,2|1|0|3,0.9323934126569655,6,False
41,2,15,2|1|3|0,1.6983485007764672,12,False
41,2,16,2|3|0|1,2.5868079113360225,17,False
41,2,17,2|3|1|0,1.5215913853396363,10,False
41,2,18,3|0|1|2,3.4946966815048217,19,False
41,2,19,3|0|2|1,1.9603032083695222,13,False
41,2,20,3|1|0|2,3.597518612010592,21,False
41,2,21,3|1|2|0,0.9979086128789062,7,False
41,2,22,3|2|0|1,2.211235213412157,15,False
41,2,23,3|2|1|0,1.1460186874157712,8,False
41,3,0,0|1|2|3,0.16052335859080194,4,True
41,3,1,0|1|3|2,3.362498504409043,22,False
41,3,2,0|2|1|3,0.13887151019969665,3,False
41,3,3,0|2|3|1,3.4244086867488814,24,False
41,3,4,0|3|1|2,2.511179404002837,13,False
41,3,5,0|3|2|1,2.5947414347337805,15,False
41,3,6,1|0|2|3,0.11545812566403861,2,False
41,3,7,1|0|3|2,3.3174332714822796,21,False
41,3,8,1|2|0|3,0.4416975555339136,5,False
41,3,9,1|2|3|0,2.384601015092276,11,False
41,3,10,1|3|0|2,2.8140054493370537,17,False
41,3,11,1|3|2|0,1.554933763077175,8,False
41,3,12,2|0|1|3,0.09661102016823565,1,False
41,3,13,2|0|3|1,3.3821481967174205,23,False
41,3,14,2|1|0|3,0.4445022984292159,6,False
41,3,15,2|1|3|0,2.3874057579875783,12,False
41,3,16,2|3|0|1,2.8787203745721945,18,False
41,3,17,2|3|1|0,1.536086657581372,7,False
41,3,18,3|0|1|2,2.576392571116984,14,False
41,3,19,3|0|2|1,2.6599546018479283,16,False
41,3,20,3|1|0|2,2.9242838493779644,19,False
41,3,21,3|1|2|0,1.665212163118086,10,False
41,3,22,3|2|0|1,2.9861940317178033,20,False
41,3,23,3|2|1|0,1.6435603147269808,9,False
42,2,0,0|1|2|3,1.5152546625438672,9,True
42,2,1,0|1|3|2,3.33774215144331,23,False
42,2,2,0|2|1|3,1.5591817760426734,11,False
42,2,3,0|2|3|1,0.4160270437031135,4,False
42,2,4,0|3|1|2,3.354674567401833,24,False
42,2,5,0|3|2|1,0.3890323461628305,3,False
42,2,6,1|0|2|3,1.3215154229516426,7,False
42,2,7,1|0|3|2,3.144002911851085,20,False
42,2,8,1|2|0|3,1.3263567868150778,8,False
42,2,9,1|2|3|0,2.8219902682875464,14,False
42,2,10,1|3|0|2,3.1218495781742375,19,False
42,2,11,1|3|2|0,2.794995570747264,13,False
42,2,12,2|0|1|3,1.5831793240554766,12,False
42,2,13,2|0|3|1,0.4400245917159166,6,False
42,2,14,2|1|0|3,1.5440935744201054,10,False
42,2,15,2|1|3|0,3.039727055892574,17,False
42,2,16,2|3|0|1,0.4178712580390689,5,False
42,2,17,2|3|1|0,3.0566594718510975,18,False
42,2,18,3|0|1|2,3.244865492201155,22,False
42,2,19,3|0|2|1,0.27922327096215255,1,False
42,2,20,3|1|0|2,3.2057797425657837,21,False
42,2,21,3|1|2|0,2.87892573513881,15,False
42,2,22,3|2|0|1,0.28406463482558775,2,False
42,2,23,3|2|1|0,2.922852848637616,16,False
42,3,0,0|1|2|3,0.7604907885942509,5,True
42,3,1,0|1|3|2,2.82568104092009,17,False
42,3,2,0|2|1|3,0.581756946626207,1,False
42,3,3,0|2|3|1,3.6580967834317417,23,False
42,3,4,0|3|1|2,2.2818979581089236,14,False
42,3,5,0|3|2|1,3.293047542588619,20,False
42,3,6,1|0|2|3,0.7921139408915512,6,False
42,3,7,1|0|3|2,2.8573041932173906,18,False
42,3,8,1|2|0|3,1.123300172898307,10,False
42,3,9,1|2|3|0,1.314873111392217,12,False
42,3,10,1|3|0|2,2.823441184381024,16,False
42,3,11,1|3|2|0,0.9498238705490946,8,False
42,3,12,2|0|1|3,0.6022957588598203,2,False
42,3,13,2|0|3|1,3.678635595665355,24,False
42,3,14,2|1|0|3,1.11221583283462,9,False
42,3,15,2|1|3|0,1.30378877132853,11,False
42,3,16,2|3|0|1,3.6447725868289886,22,False
42,3,17,2|3|1|0,0.7600056885173637,4,False
42,3,18,3|0|1|2,2.2797979131404444,13,False
42,3,19,3|0|2|1,3.2909474976201403,19,False
42,3,20,3|1|0|2,2.789717987115244,15,False
42,3,21,3|1|2|0,0.9161006732833152,7,False
42,3,22,3|2|0|1,3.622133729626896,21,False
42,3,23,3|2|1|0,0.7373668313152713,3,False
43,2,0,0|1|2|3,3.008815600501112,19,True
43,2,1,0|1|3|2,0.2845284670071014,4,False
43,2,2,0|2|1|3,2.8218138129467727,16,False
43,2,3,0|2|3|1,1.858107157934331,10,False
43,2,4,0|3|1|2,0.38688951744926453,6,False
43,2,5,0|3|2|1,2.147469995930834,12,False
43,2,6,1|0|2|3,2.8779321157399798,17,False
43,2,7,1|0|3|2,0.15364498224596868,2,False
43,2,8,1|2|0|3,2.5231142511137308,14,False
43,2,9,1|2|3|0,3.139358852889723,21,False
43,2,10,1|3|0|2,0.08818995561622243,1,False
43,2,11,1|3|2|0,3.428721690886226,23,False
43,2,12,2|0|1|3,2.5450834818123624,15,False
43,2,13,2|0|3|1,1.5813768267999204,8,False
43,2,14,2|1|0|3,2.3772674047404525,13,False
43,2,15,2|1|3|0,2.993512006516445,18,False
43,2,16,2|3|0|1,1.5159218001701742,7,False
43,2,17,2|3|1|0,3.0958730569586086,20,False
43,2,18,3|0|1|2,0.33583968879212717,5,False
43,2,19,3|0|2|1,2.0964201672736964,11,False
43,2,20,3|1|0|2,0.16802361172021782,3,False
43,2,21,3|1|2|0,3.508555346990221,24,False
43,2,22,3|2|0|1,1.7416023026474474,9,False
43,2,23,3|2|1|0,3.3215535594358814,22,False
43,3,0,0|1|2|3,2.781594035984096,17,True
43,3,1,0|1|3|2,1.20523971370231,9,False
43,3,2,0|2|1|3,2.8820426149356573,18,False
43,3,3,0|2|3|1,0.8871040102626345,6,False
43,3,4,0|3|1|2,1.6839694614851464,12,False
43,3,5,0|3|2|1,1.265385179093909,10,False
43,3,6,1|0|2|3,2.571809418148151,15,False
43,3,7,1|0|3|2,0.9954550958663652,7,False
43,3,8,1|2|0|3,1.8594810285772807,13,False
43,3,9,1|2|3|0,3.2515058599638764,19,False
43,3,10,1|3|0|2,0.6614078751267698,3,False
43,3,11,1|3|2|0,3.6297870287951506,21,False
43,3,12,2|0|1|3,2.6981846258842674,16,False
43,3,13,2|0|3|1,0.7032460212112449,4,False
43,3,14,2|1|0|3,1.885407657361836,14,False
43,3,15,2|1|3|0,3.277432488748431,20,False
43,3,16,2|3|0|1,0.3691988004716494,1,False
43,3,17,2|3|1|0,3.7561622365312677,23,False
43,3,18,3|0|1|2,1.5977490452381014,11,False
43,3,19,3|0|2|1,1.1791647628468638,8,False
43,3,20,3|1|0|2,0.7849720767156694,5,False
43,3,21,3|1|2|0,3.7533512303840504,22,False
43,3,22,3|2|0|1,0.46683637327599403,2,False
43,3,23,3|2|1|0,3.8537998093356123,24,False
44,2,0,0|1|2|3,1.592415328270608,12,True
44,2,1,0|1|3|2,2.0553514867030316,17,False
44,2,2,0|2|1|3,1.6370319894592904,14,False
44,2,3,0|2|3|1,1.161180124904903,7,False
44,2,4,0|3|1|2,2.077966731994805,18,False
44,2,5,0|3|2|1,1.1391787090079941,6,False
44,2,6,1|0|2|3,1.2361740447572531,9,False
44,2,7,1|0|3|2,1.6991102031896765,15,False
44,2,8,1|2|0|3,1.128702706406306,5,False
44,2,9,1|2|3|0,3.852964624548974,20,False
44,2,10,1|3|0|2,1.5696374489418203,11,False
44,2,11,1|3|2|0,3.830963208652065,19,False
44,2,12,2|0|1|3,1.3852979431773331,10,False
44,2,13,2|0|3|1,0.9094460786229458,4,False
44,2,14,2|1|0|3,1.2332099436377035,8,False
44,2,15,2|1|3|0,3.9574718617803715,23,False
44,2,16,2|3|0|1,0.7799733243750897,2,False
44,2,17,2|3|1|0,3.980087107072145,24,False
44,2,18,3|0|1|2,1.774697964617488,16,False
44,2,19,3|0|2|1,0.8359099416306776,3,False
44,2,20,3|1|0|2,1.6226099650778587,13,False
44,2,21,3|1|2|0,3.8839357247881034,21,False
44,2,22,3|2|0|1,0.7284386032797304,1,False
44,2,23,3|2|1|0,3.9285523859767855,22,False
