session,geometry,object,subject,permutation_index,permutation,is_identity,score,true_rank,normalized_rank,top1,margin
1test,AIRM,G,7,10,1-3-0-2,False,0.5107185810619249,,,,
1test,AIRM,G,7,11,1-3-2-0,False,0.4877497023983798,,,,
1test,AIRM,G,7,12,2-0-1-3,False,0.5844955928471535,,,,
1test,AIRM,G,7,13,2-0-3-1,False,0.5251981386986496,,,,
1test,AIRM,G,7,14,2-1-0-3,False,0.5752046782209365,,,,
1test,AIRM,G,7,15,2-1-3-0,False,0.5311348843149792,,,,
1test,AIRM,G,7,16,2-3-0-1,False,0.8389507123867164,,,,
1test,AIRM,G,7,17,2-3-1-0,False,0.854178372629263,,,,
1test,AIRM,G,7,18,3-0-1-2,False,0.4984226569194692,,,,
1test,AIRM,G,7,19,3-0-2-1,False,0.5671271825999673,,,,
1test,AIRM,G,7,20,3-1-0-2,False,0.5096472557947135,,,,
1test,AIRM,G,7,21,3-1-2-0,False,0.597013538206379,,,,
1test,AIRM,G,7,22,3-2-0-1,False,0.8985390179812431,,,,
1test,AIRM,G,7,23,3-2-1-0,False,0.9172007747124106,,,,
1test,AIRM,G,8,0,0-1-2-3,True,0.8246928281700913,3.0,0.9130434782608695,False,-0.06113312381704483
1test,AIRM,G,8,1,0-1-3-2,False,0.606913448599669,,,,
1test,AIRM,G,8,2,0-2-1-3,False,0.8858259519871361,,,,
1test,AIRM,G,8,3,0-2-3-1,False,0.7219206323903145,,,,
1test,AIRM,G,8,4,0-3-1-2,False,0.4657596973771611,,,,
1test,AIRM,G,8,5,0-3-2-1,False,0.5196337573507618,,,,
1test,AIRM,G,8,6,1-0-2-3,False,0.7548557346716904,,,,
1test,AIRM,G,8,7,1-0-3-2,False,0.5794826922026473,,,,
1test,AIRM,G,8,8,1-2-0-3,False,0.6498400587928456,,,,
1test,AIRM,G,8,9,1-2-3-0,False,0.5831530121949935,,,,
1test,AIRM,G,8,10,1-3-0-2,False,0.6246317374100301,,,,
1test,AIRM,G,8,11,1-3-2-0,False,0.7333177332812213,,,,
1test,AIRM,G,8,12,2-0-1-3,False,0.792345845849683,,,,
1test,AIRM,G,8,13,2-0-3-1,False,0.6576441260591905,,,,
1test,AIRM,G,8,14,2-1-0-3,False,0.6261970461537935,,,,
1test,AIRM,G,8,15,2-1-3-0,False,0.5463072622608914,,,,
1test,AIRM,G,8,16,2-3-0-1,False,0.5930613210069009,,,,
1test,AIRM,G,8,17,2-3-1-0,False,0.6478732569044913,,,,
1test,AIRM,G,8,18,3-0-1-2,False,0.5192494440619063,,,,
1test,AIRM,G,8,19,3-0-2-1,False,0.5599207667404571,,,,
1test,AIRM,G,8,20,3-1-0-2,False,0.7055522404917971,,,,
1test,AIRM,G,8,21,3-1-2-0,False,0.8434418361693174,,,,
1test,AIRM,G,8,22,3-2-0-1,False,0.6976248367277201,,,,
1test,AIRM,G,8,23,3-2-1-0,False,0.7948431097266896,,,,
1test,AIRM,G,9,0,0-1-2-3,True,0.8237951585452583,2.0,0.9565217391304348,False,-0.030582269802222006
1test,AIRM,G,9,1,0-1-3-2,False,0.6733017553363596,,,,
1test,AIRM,G,9,2,0-2-1-3,False,0.7569548777943468,,,,
1test,AIRM,G,9,3,0-2-3-1,False,0.5717178425507697,,,,
1test,AIRM,G,9,4,0-3-1-2,False,0.419796778317788,,,,
1test,AIRM,G,9,5,0-3-2-1,False,0.3850531462831097,,,,
1test,AIRM,G,9,6,1-0-2-3,False,0.6862151668237092,,,,
1test,AIRM,G,9,7,1-0-3-2,False,0.5840496735854792,,,,
1test,AIRM,G,9,8,1-2-0-3,False,0.4707937730828444,,,,
1test,AIRM,G,9,9,1-2-3-0,False,0.520174082223237,,,,
1test,AIRM,G,9,10,1-3-0-2,False,0.5267221480084315,,,,
1test,AIRM,G,9,11,1-3-2-0,False,0.6782679503870542,,,,
1test,AIRM,G,9,12,2-0-1-3,False,0.624308699562304,,,,
1test,AIRM,G,9,13,2-0-3-1,False,0.5053214069769469,,,,
1test,AIRM,G,9,14,2-1-0-3,False,0.47572758657235037,,,,
1test,AIRM,G,9,15,2-1-3-0,False,0.5430297284002945,,,,
1test,AIRM,G,9,16,2-3-0-1,False,0.5758435093496986,,,,
1test,AIRM,G,9,17,2-3-1-0,False,0.7621329437629998,,,,
1test,AIRM,G,9,18,3-0-1-2,False,0.3793950846702259,,,,
1test,AIRM,G,9,19,3-0-2-1,False,0.3625732853230989,,,,
1test,AIRM,G,9,20,3-1-0-2,False,0.5755725361117497,,,,
1test,AIRM,G,9,21,3-1-2-0,False,0.7933680811485924,,,,
1test,AIRM,G,9,22,3-2-0-1,False,0.6197600839635109,,,,
1test,AIRM,G,9,23,3-2-1-0,False,0.8543774283474803,,,,
0train,LE,D_exact,1,0,0-1-2-3,True,0.9631961779225128,3.0,0.9130434782608695,False,-0.007816109670389704
0train,LE,D_exact,1,1,0-1-3-2,False,0.9387966035126848,,,,
0train,LE,D_exact,1,2,0-2-1-3,False,0.914660625502536,,,,
0train,LE,D_exact,1,3,0-2-3-1,False,0.9043897908380572,,,,
0train,LE,D_exact,1,4,0-3-1-2,False,0.8873953294086623,,,,
0train,LE,D_exact,1,5,0-3-2-1,False,0.9015240691540115,,,,
0train,LE,D_exact,1,6,1-0-2-3,False,0.9710122875929025,,,,
0train,LE,D_exact,1,7,1-0-3-2,False,0.9463908480837091,,,,
0train,LE,D_exact,1,8,1-2-0-3,False,0.9206956748290116,,,,
0train,LE,D_exact,1,9,1-2-3-0,False,0.9004083638880238,,,,
0train,LE,D_exact,1,10,1-3-0-2,False,0.890510086218677,,,,
0train,LE,D_exact,1,11,1-3-2-0,False,0.8948442147868825,,,,
0train,LE,D_exact,1,12,2-0-1-3,False,0.907285434666333,,,,
0train,LE,D_exact,1,13,2-0-3-1,False,0.904714167624231,,,,
0train,LE,D_exact,1,14,2-1-0-3,False,0.905504374322419,,,,
0train,LE,D_exact,1,15,2-1-3-0,False,0.8931384961031734,,,,
0train,LE,D_exact,1,16,2-3-0-1,False,0.9542285139048557,,,,
0train,LE,D_exact,1,17,2-3-1-0,False,0.9444339027277122,,,,
0train,LE,D_exact,1,18,3-0-1-2,False,0.8925233272251829,,,,
0train,LE,D_exact,1,19,3-0-2-1,False,0.9145734996922739,,,,
0train,LE,D_exact,1,20,3-1-0-2,False,0.888043839464173,,,,
0train,LE,D_exact,1,21,3-1-2-0,False,0.900077535654755,,,,
0train,LE,D_exact,1,22,3-2-0-1,False,0.9669535676569445,,,,
0train,LE,D_exact,1,23,3-2-1-0,False,0.9569370913804354,,,,
0train,LE,D_exact,2,0,0-1-2-3,True,0.9260476363832975,16.0,0.34782608695652173,False,-0.05123807487057064
0train,LE,D_exact,2,1,0-1-3-2,False,0.9761956192455203,,,,
0train,LE,D_exact,2,2,0-2-1-3,False,0.9259415896935977,,,,
0train,LE,D_exact,2,3,0-2-3-1,False,0.9159843458704371,,,,
0train,LE,D_exact,2,4,0-3-1-2,False,0.974449361490531,,,,
0train,LE,D_exact,2,5,0-3-2-1,False,0.9143441348051473,,,,
0train,LE,D_exact,2,6,1-0-2-3,False,0.9253543301556646,,,,
0train,LE,D_exact,2,7,1-0-3-2,False,0.9749805852152899,,,,
0train,LE,D_exact,2,8,1-2-0-3,False,0.9338021541659242,,,,
0train,LE,D_exact,2,9,1-2-3-0,False,0.921371550680786,,,,
0train,LE,D_exact,2,10,1-3-0-2,False,0.9670772850122775,,,,
0train,LE,D_exact,2,11,1-3-2-0,False,0.9050204264675142,,,,
0train,LE,D_exact,2,12,2-0-1-3,False,0.9448193058179679,,,,
0train,LE,D_exact,2,13,2-0-3-1,False,0.9353223179126886,,,,
0train,LE,D_exact,2,14,2-1-0-3,False,0.9533731765179272,,,,
0train,LE,D_exact,2,15,2-1-3-0,False,0.941924556753268,,,,
0train,LE,D_exact,2,16,2-3-0-1,False,0.9479659979409231,,,,
0train,LE,D_exact,2,17,2-3-1-0,False,0.9460143660815432,,,,
0train,LE,D_exact,2,18,3-0-1-2,False,0.9772857112538681,,,,
0train,LE,D_exact,2,19,3-0-2-1,False,0.9181624682889635,,,,
0train,LE,D_exact,2,20,3-1-0-2,False,0.9711286688058454,,,,
0train,LE,D_exact,2,21,3-1-2-0,False,0.9095320661789632,,,,
0train,LE,D_exact,2,22,3-2-0-1,False,0.9324463593824878,,,,
0train,LE,D_exact,2,23,3-2-1-0,False,0.9299729997205103,,,,
0train,LE,D_exact,3,0,0-1-2-3,True,0.991787654375507,1.0,1.0,True,0.001115460200933227
0train,LE,D_exact,3,1,0-1-3-2,False,0.9650239464268573,,,,
0train,LE,D_exact,3,2,0-2-1-3,False,0.9637525329118422,,,,
0train,LE,D_exact,3,3,0-2-3-1,False,0.9523671499240354,,,,
0train,LE,D_exact,3,4,0-3-1-2,False,0.9273089922623903,,,,
0train,LE,D_exact,3,5,0-3-2-1,False,0.9426873172232331,,,,
0train,LE,D_exact,3,6,1-0-2-3,False,0.988875159232569,,,,
0train,LE,D_exact,3,7,1-0-3-2,False,0.9623357797116529,,,,
0train,LE,D_exact,3,8,1-2-0-3,False,0.9586625312874109,,,,
0train,LE,D_exact,3,9,1-2-3-0,False,0.9507735328501445,,,,
0train,LE,D_exact,3,10,1-3-0-2,False,0.929306310130628,,,,
0train,LE,D_exact,3,11,1-3-2-0,False,0.9479566912142781,,,,
0train,LE,D_exact,3,12,2-0-1-3,False,0.9517679255746085,,,,
0train,LE,D_exact,3,13,2-0-3-1,False,0.942951149822941,,,,
0train,LE,D_exact,3,14,2-1-0-3,False,0.9495904190931151,,,,
0train,LE,D_exact,3,15,2-1-3-0,False,0.9440456994642548,,,,
0train,LE,D_exact,3,16,2-3-0-1,False,0.9723439782296872,,,,
0train,LE,D_exact,3,17,2-3-1-0,False,0.9756160343524944,,,,
0train,LE,D_exact,3,18,3-0-1-2,False,0.930380544747236,,,,
0train,LE,D_exact,3,19,3-0-2-1,False,0.9481031485164848,,,,
0train,LE,D_exact,3,20,3-1-0-2,False,0.9350660293306785,,,,
0train,LE,D_exact,3,21,3-1-2-0,False,0.9562850176504678,,,,
0train,LE,D_exact,3,22,3-2-0-1,False,0.9871758096240332,,,,
0train,LE,D_exact,3,23,3-2-1-0,False,0.9906721941745738,,,,
0train,LE,D_exact,4,0,0-1-2-3,True,0.9805590324448367,3.0,0.9130434782608695,False,-0.011940398976127975
0train,LE,D_exact,4,1,0-1-3-2,False,0.9780662255909092,,,,
0train,LE,D_exact,4,2,0-2-1-3,False,0.9563550383525168,,,,
0train,LE,D_exact,4,3,0-2-3-1,False,0.9537106555945836,,,,
0train,LE,D_exact,4,4,0-3-1-2,False,0.9497602335160966,,,,
0train,LE,D_exact,4,5,0-3-2-1,False,0.949608657612091,,,,
0train,LE,D_exact,4,6,1-0-2-3,False,0.9783024823958806,,,,
0train,LE,D_exact,4,7,1-0-3-2,False,0.9760805828212822,,,,
0train,LE,D_exact,4,8,1-2-0-3,False,0.9495366980552743,,,,
0train,LE,D_exact,4,9,1-2-3-0,False,0.9629636251817919,,,,
0train,LE,D_exact,4,10,1-3-0-2,False,0.9499334017859751,,,,
0train,LE,D_exact,4,11,1-3-2-0,False,0.9655822284870912,,,,
0train,LE,D_exact,4,12,2-0-1-3,False,0.9521657226019666,,,,
0train,LE,D_exact,4,13,2-0-3-1,False,0.9509032366546956,,,,
0train,LE,D_exact,4,14,2-1-0-3,False,0.9476039323536802,,,,
0train,LE,D_exact,4,15,2-1-3-0,False,0.962141849011531,,,,
0train,LE,D_exact,4,16,2-3-0-1,False,0.9748805151337545,,,,
0train,LE,D_exact,4,17,2-3-1-0,False,0.9906809177388765,,,,
0train,LE,D_exact,4,18,3-0-1-2,False,0.9473894314476345,,,,
0train,LE,D_exact,4,19,3-0-2-1,False,0.948348845074962,,,,
0train,LE,D_exact,4,20,3-1-0-2,False,0.9495482424871398,,,,
0train,LE,D_exact,4,21,3-1-2-0,False,0.9665789659989182,,,,
0train,LE,D_exact,4,22,3-2-0-1,False,0.9764281215365135,,,,
0train,LE,D_exact,4,23,3-2-1-0,False,0.9924994314209646,,,,
0train,LE,D_exact,5,0,0-1-2-3,True,0.9903500594366862,1.0,1.0,True,0.0013610171466161836
0train,LE,D_exact,5,1,0-1-3-2,False,0.9771862766317274,,,,
0train,LE,D_exact,5,2,0-2-1-3,False,0.9747088842551727,,,,
0train,LE,D_exact,5,3,0-2-3-1,False,0.9585444613297606,,,,
0train,LE,D_exact,5,4,0-3-1-2,False,0.9611016418284046,,,,
0train,LE,D_exact,5,5,0-3-2-1,False,0.9581010017079511,,,,
0train,LE,D_exact,5,6,1-0-2-3,False,0.9879058438587698,,,,
0train,LE,D_exact,5,7,1-0-3-2,False,0.9748916267808719,,,,
0train,LE,D_exact,5,8,1-2-0-3,False,0.9687868114611924,,,,
0train,LE,D_exact,5,9,1-2-3-0,False,0.967008365083377,,,,
0train,LE,D_exact,5,10,1-3-0-2,False,0.9599533995290723,,,,
0train,LE,D_exact,5,11,1-3-2-0,False,0.9711891702291549,,,,
0train,LE,D_exact,5,12,2-0-1-3,False,0.972704642580804,,,,
0train,LE,D_exact,5,13,2-0-3-1,False,0.9576755072491079,,,,
0train,LE,D_exact,5,14,2-1-0-3,False,0.96922678536474,,,,
0train,LE,D_exact,5,15,2-1-3-0,False,0.96843406085358,,,,
0train,LE,D_exact,5,16,2-3-0-1,False,0.973766635666973,,,,
0train,LE,D_exact,5,17,2-3-1-0,False,0.9880030464875089,,,,
0train,LE,D_exact,5,18,3-0-1-2,False,0.9600833959565971,,,,
0train,LE,D_exact,5,19,3-0-2-1,False,0.9580684777027988,,,,
0train,LE,D_exact,5,20,3-1-0-2,False,0.9612298035081205,,,,
0train,LE,D_exact,5,21,3-1-2-0,False,0.9736008618019192,,,,
0train,LE,D_exact,5,22,3-2-0-1,False,0.9746030657424731,,,,
0train,LE,D_exact,5,23,3-2-1-0,False,0.98898904229007,,,,
0train,LE,D_exact,6,0,0-1-2-3,True,0.9783393448967026,5.0,0.8260869565217391,False,-0.014031471030420573
0train,LE,D_exact,6,1,0-1-3-2,False,0.988668222598846,,,,
0train,LE,D_exact,6,2,0-2-1-3,False,0.9484124257896863,,,,
0train,LE,D_exact,6,3,0-2-3-1,False,0.9446301790127747,,,,
0train,LE,D_exact,6,4,0-3-1-2,False,0.9627306831448572,,,,
0train,LE,D_exact,6,5,0-3-2-1,False,0.9486195586658022,,,,
0train,LE,D_exact,6,6,1-0-2-3,False,0.9770916930528633,,,,
0train,LE,D_exact,6,7,1-0-3-2,False,0.9868528675280003,,,,
0train,LE,D_exact,6,8,1-2-0-3,False,0.949463937955227,,,,
0train,LE,D_exact,6,9,1-2-3-0,False,0.9604715250565814,,,,
0train,LE,D_exact,6,10,1-3-0-2,False,0.9545986158989087,,,,
0train,LE,D_exact,6,11,1-3-2-0,False,0.9558450285251259,,,,
0train,LE,D_exact,6,12,2-0-1-3,False,0.9467220004052292,,,,
0train,LE,D_exact,6,13,2-0-3-1,False,0.9473394803878668,,,,
0train,LE,D_exact,6,14,2-1-0-3,False,0.9490211644146093,,,,
0train,LE,D_exact,6,15,2-1-3-0,False,0.964996181502519,,,,
0train,LE,D_exact,6,16,2-3-0-1,False,0.9770132788218511,,,,
0train,LE,D_exact,6,17,2-3-1-0,False,0.9923708159271232,,,,
0train,LE,D_exact,6,18,3-0-1-2,False,0.9580245905453785,,,,
0train,LE,D_exact,6,19,3-0-2-1,False,0.9488808960528791,,,,
0train,LE,D_exact,6,20,3-1-0-2,False,0.9517078783702758,,,,
0train,LE,D_exact,6,21,3-1-2-0,False,0.9573540177560422,,,,
0train,LE,D_exact,6,22,3-2-0-1,False,0.9745653148338359,,,,
0train,LE,D_exact,6,23,3-2-1-0,False,0.9893551487121018,,,,
0train,LE,D_exact,7,0,0-1-2-3,True,0.9888075721710021,1.0,1.0,True,0.007891822734362952
0train,LE,D_exact,7,1,0-1-3-2,False,0.9584345819100175,,,,
0train,LE,D_exact,7,2,0-2-1-3,False,0.9505566975142676,,,,
0train,LE,D_exact,7,3,0-2-3-1,False,0.9150291879935317,,,,
0train,LE,D_exact,7,4,0-3-1-2,False,0.9153465231288349,,,,
0train,LE,D_exact,7,5,0-3-2-1,False,0.9101920038690836,,,,
0train,LE,D_exact,7,6,1-0-2-3,False,0.9809157494366392,,,,
0train,LE,D_exact,7,7,1-0-3-2,False,0.9510033338989894,,,,
0train,LE,D_exact,7,8,1-2-0-3,False,0.9406013585673864,,,,
0train,LE,D_exact,7,9,1-2-3-0,False,0.9206242465496417,,,,
0train,LE,D_exact,7,10,1-3-0-2,False,0.9128144764508471,,,,
0train,LE,D_exact,7,11,1-3-2-0,False,0.9227497799707522,,,,
0train,LE,D_exact,7,12,2-0-1-3,False,0.9430872180573713,,,,
0train,LE,D_exact,7,13,2-0-3-1,False,0.9103553015590383,,,,
0train,LE,D_exact,7,14,2-1-0-3,False,0.941023701844853,,,,
0train,LE,D_exact,7,15,2-1-3-0,False,0.9233816081261765,,,,
0train,LE,D_exact,7,16,2-3-0-1,False,0.9483378081603571,,,,
0train,LE,D_exact,7,17,2-3-1-0,False,0.9634276309400136,,,,
0train,LE,D_exact,7,18,3-0-1-2,False,0.9203389745719407,,,,
0train,LE,D_exact,7,19,3-0-2-1,False,0.9175194736112575,,,,
0train,LE,D_exact,7,20,3-1-0-2,False,0.925238175904981,,,,
0train,LE,D_exact,7,21,3-1-2-0,False,0.9379690724472893,,,,
0train,LE,D_exact,7,22,3-2-0-1,False,0.9603391643370244,,,,
0train,LE,D_exact,7,23,3-2-1-0,False,0.9758895618400157,,,,
0train,LE,D_exact,8,0,0-1-2-3,True,0.9499725661560519,4.0,0.8695652173913043,False,-0.012698126451576086
0train,LE,D_exact,8,1,0-1-3-2,False,0.9057894481027579,,,,
0train,LE,D_exact,8,2,0-2-1-3,False,0.9626706926076279,,,,
0train,LE,D_exact,8,3,0-2-3-1,False,0.9261211154197615,,,,
0train,LE,D_exact,8,4,0-3-1-2,False,0.903182229390274,,,,
0train,LE,D_exact,8,5,0-3-2-1,False,0.9108157702557016,,,,
0train,LE,D_exact,8,6,1-0-2-3,False,0.9453032517785196,,,,
0train,LE,D_exact,8,7,1-0-3-2,False,0.9015187721409519,,,,
0train,LE,D_exact,8,8,1-2-0-3,False,0.9514294169928968,,,,
0train,LE,D_exact,8,9,1-2-3-0,False,0.9182359207679182,,,,
0train,LE,D_exact,8,10,1-3-0-2,False,0.908896185947311,,,,
0train,LE,D_exact,8,11,1-3-2-0,False,0.9194871693599002,,,,
0train,LE,D_exact,8,12,2-0-1-3,False,0.9531337822520556,,,,
0train,LE,D_exact,8,13,2-0-3-1,False,0.9166165252031724,,,,
0train,LE,D_exact,8,14,2-1-0-3,False,0.9465618210148568,,,,
0train,LE,D_exact,8,15,2-1-3-0,False,0.9130020065131352,,,,
0train,LE,D_exact,8,16,2-3-0-1,False,0.9017998950406105,,,,
0train,LE,D_exact,8,17,2-3-1-0,False,0.904757337587772,,,,
0train,LE,D_exact,8,18,3-0-1-2,False,0.9181651046812161,,,,
0train,LE,D_exact,8,19,3-0-2-1,False,0.9254323272699008,,,,
0train,LE,D_exact,8,20,3-1-0-2,False,0.9281497372000591,,,,
0train,LE,D_exact,8,21,3-1-2-0,False,0.9387730407516315,,,,
0train,LE,D_exact,8,22,3-2-0-1,False,0.9259210422713986,,,,
0train,LE,D_exact,8,23,3-2-1-0,False,0.9292771232342865,,,,
0train,LE,D_exact,9,0,0-1-2-3,True,0.9653136021337984,1.0,1.0,True,0.0033907468718282763
0train,LE,D_exact,9,1,0-1-3-2,False,0.922182132343614,,,,
0train,LE,D_exact,9,2,0-2-1-3,False,0.9465257454647852,,,,
0train,LE,D_exact,9,3,0-2-3-1,False,0.9057222290904295,,,,
0train,LE,D_exact,9,4,0-3-1-2,False,0.8948452319298139,,,,
0train,LE,D_exact,9,5,0-3-2-1,False,0.8971731853456425,,,,
0train,LE,D_exact,9,6,1-0-2-3,False,0.9619228552619701,,,,
0train,LE,D_exact,9,7,1-0-3-2,False,0.9190031109336241,,,,
0train,LE,D_exact,9,8,1-2-0-3,False,0.9394681850459626,,,,
0train,LE,D_exact,9,9,1-2-3-0,False,0.9120485943819654,,,,
0train,LE,D_exact,9,10,1-3-0-2,False,0.894192364958768,,,,
0train,LE,D_exact,9,11,1-3-2-0,False,0.9096925186231164,,,,
0train,LE,D_exact,9,12,2-0-1-3,False,0.9406387415151436,,,,
0train,LE,D_exact,9,13,2-0-3-1,False,0.9016312785597071,,,,
0train,LE,D_exact,9,14,2-1-0-3,False,0.9369719279681495,,,,
0train,LE,D_exact,9,15,2-1-3-0,False,0.9111366652612329,,,,
0train,LE,D_exact,9,16,2-3-0-1,False,0.9155314539011405,,,,
0train,LE,D_exact,9,17,2-3-1-0,False,0.9287036541496605,,,,
0train,LE,D_exact,9,18,3-0-1-2,False,0.9094081704384542,,,,
0train,LE,D_exact,9,19,3-0-2-1,False,0.9133204518113635,,,,
0train,LE,D_exact,9,20,3-1-0-2,False,0.9119343248773981,,,,
0train,LE,D_exact,9,21,3-1-2-0,False,0.929230531960666,,,,
0train,LE,D_exact,9,22,3-2-0-1,False,0.9357696708975838,,,,
0train,LE,D_exact,9,23,3-2-1-0,False,0.9491535966079423,,,,
1test,LE,D_exact,1,0,0-1-2-3,True,0.9504143384849877,5.0,0.8260869565217391,False,-0.01451720313292415
1test,LE,D_exact,1,1,0-1-3-2,False,0.9393116701078494,,,,
1test,LE,D_exact,1,2,0-2-1-3,False,0.8863909213258908,,,,
1test,LE,D_exact,1,3,0-2-3-1,False,0.8896023518144318,,,,
1test,LE,D_exact,1,4,0-3-1-2,False,0.8731237865984242,,,,
1test,LE,D_exact,1,5,0-3-2-1,False,0.8874378854641034,,,,
1test,LE,D_exact,1,6,1-0-2-3,False,0.9562509087709355,,,,
1test,LE,D_exact,1,7,1-0-3-2,False,0.9450565681874772,,,,
1test,LE,D_exact,1,8,1-2-0-3,False,0.8904333065828531,,,,
1test,LE,D_exact,1,9,1-2-3-0,False,0.8840004560618021,,,,
1test,LE,D_exact,1,10,1-3-0-2,False,0.8760770783959008,,,,
1test,LE,D_exact,1,11,1-3-2-0,False,0.8808385684583081,,,,
1test,LE,D_exact,1,12,2-0-1-3,False,0.8734304764346437,,,,
1test,LE,D_exact,1,13,2-0-3-1,False,0.8892257611268082,,,,
1test,LE,D_exact,1,14,2-1-0-3,False,0.8716362914056581,,,,
1test,LE,D_exact,1,15,2-1-3-0,False,0.8778789672945506,,,,
1test,LE,D_exact,1,16,2-3-0-1,False,0.9581598216231053,,,,
1test,LE,D_exact,1,17,2-3-1-0,False,0.9486072128198334,,,,
1test,LE,D_exact,1,18,3-0-1-2,False,0.8668433894956633,,,,
1test,LE,D_exact,1,19,3-0-2-1,False,0.8938330147712863,,,,
1test,LE,D_exact,1,20,3-1-0-2,False,0.8640517832135123,,,,
1test,LE,D_exact,1,21,3-1-2-0,False,0.881397127479543,,,,
1test,LE,D_exact,1,22,3-2-0-1,False,0.9649315416179118,,,,
1test,LE,D_exact,1,23,3-2-1-0,False,0.9552872606083198,,,,
1test,LE,D_exact,2,0,0-1-2-3,True,0.9651438931715062,8.0,0.6956521739130435,False,-0.021673075840254796
1test,LE,D_exact,2,1,0-1-3-2,False,0.9694310087330302,,,,
1test,LE,D_exact,2,2,0-2-1-3,False,0.9768822859874539,,,,
1test,LE,D_exact,2,3,0-2-3-1,False,0.9361838817890674,,,,
1test,LE,D_exact,2,4,0-3-1-2,False,0.9623343700567578,,,,
1test,LE,D_exact,2,5,0-3-2-1,False,0.9173488502968472,,,,
1test,LE,D_exact,2,6,1-0-2-3,False,0.9568883610702582,,,,
1test,LE,D_exact,2,7,1-0-3-2,False,0.9648117325499082,,,,
1test,LE,D_exact,2,8,1-2-0-3,False,0.9481378832782901,,,,
1test,LE,D_exact,2,9,1-2-3-0,False,0.9259519909219587,,,,
1test,LE,D_exact,2,10,1-3-0-2,False,0.9729892210494674,,,,
1test,LE,D_exact,2,11,1-3-2-0,False,0.9428799572134863,,,,
1test,LE,D_exact,2,12,2-0-1-3,False,0.986626829890892,,,,
1test,LE,D_exact,2,13,2-0-3-1,False,0.9486213729919807,,,,
1test,LE,D_exact,2,14,2-1-0-3,False,0.966137959282976,,,,
1test,LE,D_exact,2,15,2-1-3-0,False,0.9430087583079938,,,,
1test,LE,D_exact,2,16,2-3-0-1,False,0.9475213120566843,,,,
1test,LE,D_exact,2,17,2-3-1-0,False,0.9623975679806134,,,,
1test,LE,D_exact,2,18,3-0-1-2,False,0.9715428418359294,,,,
1test,LE,D_exact,2,19,3-0-2-1,False,0.9256140134573679,,,,
1test,LE,D_exact,2,20,3-1-0-2,False,0.986816969011761,,,,
1test,LE,D_exact,2,21,3-1-2-0,False,0.959400652475255,,,,
1test,LE,D_exact,2,22,3-2-0-1,False,0.9433489840142916,,,,
1test,LE,D_exact,2,23,3-2-1-0,False,0.961861495856347,,,,
1test,LE,D_exact,3,0,0-1-2-3,True,0.9887702334907075,3.0,0.9130434782608695,False,-0.0030620586896791258
1test,LE,D_exact,3,1,0-1-3-2,False,0.958742785125813,,,,
1test,LE,D_exact,3,2,0-2-1-3,False,0.9494549869276568,,,,
1test,LE,D_exact,3,3,0-2-3-1,False,0.9390913194042274,,,,
1test,LE,D_exact,3,4,0-3-1-2,False,0.9117259664726879,,,,
1test,LE,D_exact,3,5,0-3-2-1,False,0.931389747314153,,,,
1test,LE,D_exact,3,6,1-0-2-3,False,0.9918322921803866,,,,
1test,LE,D_exact,3,7,1-0-3-2,False,0.9618406421999904,,,,
1test,LE,D_exact,3,8,1-2-0-3,False,0.950759530503159,,,,
1test,LE,D_exact,3,9,1-2-3-0,False,0.934641194965558,,,,
1test,LE,D_exact,3,10,1-3-0-2,False,0.913749924385125,,,,
1test,LE,D_exact,3,11,1-3-2-0,False,0.9276232388279202,,,,
1test,LE,D_exact,3,12,2-0-1-3,False,0.9384347692288622,,,,
1test,LE,D_exact,3,13,2-0-3-1,False,0.9327896928239399,,,,
1test,LE,D_exact,3,14,2-1-0-3,False,0.9366772541146852,,,,
1test,LE,D_exact,3,15,2-1-3-0,False,0.9252417113110929,,,,
1test,LE,D_exact,3,16,2-3-0-1,False,0.9741228934283195,,,,
1test,LE,D_exact,3,17,2-3-1-0,False,0.9683324270296496,,,,
1test,LE,D_exact,3,18,3-0-1-2,False,0.9167352670954265,,,,
1test,LE,D_exact,3,19,3-0-2-1,False,0.9410818406709003,,,,
1test,LE,D_exact,3,20,3-1-0-2,False,0.915661367933686,,,,
1test,LE,D_exact,3,21,3-1-2-0,False,0.9342532734949883,,,,
1test,LE,D_exact,3,22,3-2-0-1,False,0.9901166133653545,,,,
1test,LE,D_exact,3,23,3-2-1-0,False,0.9843619453511828,,,,
1test,LE,D_exact,4,0,0-1-2-3,True,0.9565848488918169,6.0,0.782608695652174,False,-0.011824275803787199
1test,LE,D_exact,4,1,0-1-3-2,False,0.9677259615346203,,,,
1test,LE,D_exact,4,2,0-2-1-3,False,0.8736683706256568,,,,
1test,LE,D_exact,4,3,0-2-3-1,False,0.8717685657352383,,,,
1test,LE,D_exact,4,4,0-3-1-2,False,0.8845859196963519,,,,
1test,LE,D_exact,4,5,0-3-2-1,False,0.8715450021631299,,,,
1test,LE,D_exact,4,6,1-0-2-3,False,0.9528432575794044,,,,
1test,LE,D_exact,4,7,1-0-3-2,False,0.964128962769858,,,,
1test,LE,D_exact,4,8,1-2-0-3,False,0.8695397202302081,,,,
1test,LE,D_exact,4,9,1-2-3-0,False,0.8775473885031425,,,,
1test,LE,D_exact,4,10,1-3-0-2,False,0.8837094147904827,,,,
1test,LE,D_exact,4,11,1-3-2-0,False,0.8804313778729633,,,,
