subject,feature,seed,mapping_accuracy,mapping_balanced_accuracy,mapping
8,F3-G,10,0.2430555555555555,0.2430555555555555,"1,2,3,0"
8,F3-G,11,0.2465277777777778,0.2465277777777777,"2,1,3,0"
8,F3-G,12,0.2447916666666666,0.2447916666666666,"0,1,2,3"
8,F3-G,13,0.2447916666666666,0.2447916666666666,"0,1,3,2"
8,F3-G,14,0.2430555555555555,0.2430555555555555,"2,1,3,0"
8,F3-G,15,0.2447916666666666,0.2447916666666666,"1,2,0,3"
8,F3-G,16,0.2465277777777778,0.2465277777777777,"1,2,0,3"
8,F3-G,17,0.2465277777777778,0.2465277777777777,"1,0,2,3"
8,F3-G,18,0.2465277777777778,0.2465277777777777,"2,0,1,3"
8,F3-G,19,0.2465277777777778,0.2465277777777777,"0,1,2,3"
9,F0,0,0.4045138888888889,0.4045138888888889,"1,3,2,0"
9,F0,1,0.4045138888888889,0.4045138888888888,"3,1,2,0"
9,F0,2,0.4045138888888889,0.4045138888888888,"0,2,3,1"
9,F0,3,0.4045138888888889,0.4045138888888888,"0,1,2,3"
9,F0,4,0.4027777777777778,0.4027777777777778,"3,0,1,2"
9,F0,5,0.4027777777777778,0.4027777777777778,"2,1,0,3"
9,F0,6,0.4045138888888889,0.4045138888888888,"2,0,1,3"
9,F0,7,0.4045138888888889,0.4045138888888888,"2,3,1,0"
9,F0,8,0.4027777777777778,0.4027777777777778,"3,0,1,2"
9,F0,9,0.4045138888888889,0.4045138888888888,"2,3,0,1"
9,F0,10,0.4045138888888889,0.4045138888888888,"1,3,2,0"
9,F0,11,0.4045138888888889,0.4045138888888888,"3,2,1,0"
9,F0,12,0.4027777777777778,0.4027777777777778,"2,3,0,1"
9,F0,13,0.40625,0.40625,"3,0,1,2"
9,F0,14,0.4045138888888889,0.4045138888888888,"3,2,1,0"
9,F0,15,0.4045138888888889,0.4045138888888888,"3,0,2,1"
9,F0,16,0.4045138888888889,0.4045138888888888,"3,1,0,2"
9,F0,17,0.4027777777777778,0.4027777777777778,"3,1,2,0"
9,F0,18,0.4045138888888889,0.4045138888888888,"2,1,3,0"
9,F0,19,0.4027777777777778,0.4027777777777778,"2,0,3,1"
9,F1,0,0.5277777777777778,0.5277777777777778,"2,1,3,0"
9,F1,1,0.5277777777777778,0.5277777777777778,"1,0,3,2"
9,F1,2,0.5277777777777778,0.5277777777777778,"2,0,3,1"
9,F1,3,0.5381944444444444,0.5381944444444444,"1,3,0,2"
9,F1,4,0.5399305555555556,0.5399305555555556,"3,2,1,0"
9,F1,5,0.5399305555555556,0.5399305555555556,"2,3,1,0"
9,F1,6,0.5295138888888888,0.5295138888888888,"0,2,1,3"
9,F1,7,0.5329861111111112,0.5329861111111112,"0,2,3,1"
9,F1,8,0.5295138888888888,0.529513888888889,"2,1,0,3"
9,F1,9,0.5364583333333334,0.5364583333333334,"0,2,1,3"
9,F1,10,0.53125,0.53125,"3,2,0,1"
9,F1,11,0.5381944444444444,0.5381944444444444,"2,0,3,1"
9,F1,12,0.5347222222222222,0.5347222222222223,"0,2,3,1"
9,F1,13,0.5295138888888888,0.5295138888888888,"2,1,3,0"
9,F1,14,0.53125,0.53125,"1,2,0,3"
9,F1,15,0.5381944444444444,0.5381944444444444,"2,0,3,1"
9,F1,16,0.5399305555555556,0.5399305555555556,"3,1,0,2"
9,F1,17,0.5347222222222222,0.5347222222222223,"3,1,2,0"
9,F1,18,0.5381944444444444,0.5381944444444444,"3,0,2,1"
9,F1,19,0.5329861111111112,0.5329861111111112,"0,3,1,2"
9,F2-S,0,0.3663194444444444,0.3663194444444444,"2,3,1,0"
9,F2-S,1,0.2378472222222222,0.2378472222222222,"0,2,3,1"
9,F2-S,2,0.2395833333333333,0.2395833333333333,"0,3,1,2"
9,F2-S,3,0.3715277777777778,0.3715277777777778,"3,2,1,0"
9,F2-S,4,0.3802083333333333,0.3802083333333333,"1,0,2,3"
9,F2-S,5,0.2326388888888889,0.2326388888888889,"3,1,2,0"
9,F2-S,6,0.2378472222222222,0.2378472222222222,"1,0,2,3"
9,F2-S,7,0.3697916666666667,0.3697916666666666,"1,0,3,2"
9,F2-S,8,0.2361111111111111,0.2361111111111111,"2,0,3,1"
9,F2-S,9,0.3802083333333333,0.3802083333333333,"1,2,0,3"
9,F2-S,10,0.3802083333333333,0.3802083333333333,"2,1,0,3"
9,F2-S,11,0.3802083333333333,0.3802083333333332,"0,3,2,1"
9,F2-S,12,0.3715277777777778,0.3715277777777778,"3,2,0,1"
9,F2-S,13,0.2378472222222222,0.2378472222222222,"0,3,1,2"
9,F2-S,14,0.3628472222222222,0.3628472222222222,"0,1,3,2"
9,F2-S,15,0.3732638888888889,0.3732638888888888,"0,1,2,3"
9,F2-S,16,0.3732638888888889,0.3732638888888888,"3,2,0,1"
9,F2-S,17,0.3732638888888889,0.3732638888888888,"0,1,3,2"
9,F2-S,18,0.2378472222222222,0.2378472222222222,"3,2,0,1"
9,F2-S,19,0.3802083333333333,0.3802083333333333,"3,1,0,2"
9,F2-V,0,0.3506944444444444,0.3506944444444444,"0,1,3,2"
9,F2-V,1,0.3628472222222222,0.3628472222222222,"2,3,1,0"
9,F2-V,2,0.328125,0.328125,"1,2,0,3"
9,F2-V,3,0.3784722222222222,0.3784722222222222,"3,0,1,2"
9,F2-V,4,0.3368055555555556,0.3368055555555556,"3,2,1,0"
9,F2-V,5,0.4131944444444444,0.4131944444444444,"2,3,1,0"
9,F2-V,6,0.3958333333333333,0.3958333333333333,"1,0,3,2"
9,F2-V,7,0.3454861111111111,0.3454861111111111,"3,1,2,0"
9,F2-V,8,0.3611111111111111,0.3611111111111111,"2,3,0,1"
9,F2-V,9,0.34375,0.34375,"0,2,3,1"
9,F2-V,10,0.3576388888888889,0.3576388888888889,"0,1,3,2"
9,F2-V,11,0.3506944444444444,0.3506944444444444,"3,2,0,1"
9,F2-V,12,0.3333333333333333,0.3333333333333333,"2,0,3,1"
9,F2-V,13,0.3420138888888889,0.3420138888888888,"2,3,1,0"
9,F2-V,14,0.3420138888888889,0.3420138888888889,"0,1,2,3"
9,F2-V,15,0.3489583333333333,0.3489583333333333,"2,3,0,1"
9,F2-V,16,0.3333333333333333,0.3333333333333333,"3,1,0,2"
9,F2-V,17,0.3385416666666667,0.3385416666666667,"2,3,0,1"
9,F2-V,18,0.3333333333333333,0.3333333333333333,"3,1,0,2"
9,F2-V,19,0.3958333333333333,0.3958333333333333,"1,2,3,0"
9,F3-G,0,0.2135416666666666,0.2135416666666666,"2,1,3,0"
9,F3-G,1,0.2152777777777778,0.2152777777777778,"0,2,1,3"
9,F3-G,2,0.2135416666666666,0.2135416666666666,"2,1,3,0"
9,F3-G,3,0.2152777777777778,0.2152777777777778,"1,3,0,2"
9,F3-G,4,0.2152777777777778,0.2152777777777778,"1,2,0,3"
9,F3-G,5,0.2135416666666666,0.2135416666666666,"0,2,1,3"
9,F3-G,6,0.2152777777777778,0.2152777777777778,"2,1,3,0"
9,F3-G,7,0.2135416666666666,0.2135416666666666,"1,3,2,0"
9,F3-G,8,0.2152777777777778,0.2152777777777778,"0,1,3,2"
9,F3-G,9,0.2152777777777778,0.2152777777777778,"1,2,0,3"
9,F3-G,10,0.2135416666666666,0.2135416666666666,"3,1,2,0"
9,F3-G,11,0.2135416666666666,0.2135416666666666,"0,2,3,1"
9,F3-G,12,0.2152777777777778,0.2152777777777778,"2,1,0,3"
9,F3-G,13,0.2152777777777778,0.2152777777777778,"0,3,1,2"
9,F3-G,14,0.2152777777777778,0.2152777777777778,"2,1,0,3"
9,F3-G,15,0.2152777777777778,0.2152777777777778,"2,0,3,1"
9,F3-G,16,0.2135416666666666,0.2135416666666666,"3,1,2,0"
9,F3-G,17,0.2135416666666666,0.2135416666666666,"0,2,1,3"
9,F3-G,18,0.2152777777777778,0.2152777777777778,"0,3,2,1"
9,F3-G,19,0.2135416666666666,0.2135416666666666,"0,1,2,3"
