subject,feature,seed,nmi,ari,hungarian_accuracy,purity,cluster_entropy,cluster_size_imbalance
3,F1,6,0.2573427850437159,0.24267686162757765,0.5868055555555556,0.5868055555555556,0.9962200255428832,0.06597222222222222
3,F1,7,0.25138053606600075,0.23436416819918368,0.5746527777777778,0.5746527777777778,0.99446616531398,0.08159722222222222
3,F1,8,0.25143824215369326,0.23488845718061224,0.5763888888888888,0.5763888888888888,0.9947943747730444,0.0798611111111111
3,F1,9,0.2566397801228196,0.24144921318654136,0.5850694444444444,0.5850694444444444,0.9963717684399652,0.0642361111111111
3,F1,10,0.2587824482950968,0.24347967662813005,0.5868055555555556,0.5868055555555556,0.9962487064649692,0.0642361111111111
3,F1,11,0.253699653206528,0.23778387976834453,0.5798611111111112,0.5798611111111112,0.9968474642977628,0.05555555555555555
3,F1,12,0.2513715888755606,0.2338025869109876,0.5746527777777778,0.5746527777777778,0.9947126711359251,0.0798611111111111
3,F1,13,0.2520385177469087,0.2349976416487271,0.578125,0.578125,0.9962133427849461,0.0642361111111111
3,F1,14,0.24988525646970322,0.23247024740959207,0.5729166666666666,0.5729166666666666,0.9943170113811942,0.08333333333333333
3,F1,15,0.25490501292505874,0.23828984237117612,0.5815972222222222,0.5815972222222222,0.9955216664180024,0.07291666666666667
3,F1,16,0.2573427850437159,0.24267686162757765,0.5868055555555556,0.5868055555555556,0.9962200255428832,0.06597222222222222
3,F1,17,0.2587824482950967,0.24347967662813005,0.5868055555555556,0.5868055555555556,0.9962487064649693,0.0642361111111111
3,F1,18,0.25805682533898694,0.24256177554007013,0.5850694444444444,0.5850694444444444,0.996080945102815,0.06597222222222222
3,F1,19,0.2535263351628322,0.23706187857793237,0.5798611111111112,0.5798611111111112,0.9965247966371727,0.06076388888888889
3,F2-S,0,0.11919300117146014,0.10935381165474502,0.4635416666666667,0.4635416666666667,0.9934639694426841,0.08159722222222222
3,F2-S,1,0.11626730113122215,0.10157213839435048,0.4496527777777778,0.4496527777777778,0.9851447367055672,0.109375
3,F2-S,2,0.1169587193607248,0.10528509172530953,0.4652777777777778,0.4652777777777778,0.9933828757625723,0.0798611111111111
3,F2-S,3,0.12145234484062986,0.11403240618747716,0.4670138888888889,0.4670138888888889,0.9882379532654294,0.11805555555555555
3,F2-S,4,0.12391612709626541,0.11019555672984489,0.4635416666666667,0.4635416666666667,0.9890248187501943,0.10243055555555555
3,F2-S,5,0.12114305834032098,0.11186585360633941,0.46875,0.46875,0.9950122384635254,0.07465277777777778
