row_cell,row_subject,row_class,column_cell,column_subject,column_class,relation,c_len,c_ang,c_ori,c_full,c_sensor,fraction_valid,fraction_len,fraction_ang,fraction_ori
1,1,right_hand,28,8,left_hand,different_subject_different_class,0.050498549951120256,0.35907022931176186,0.7884059959032677,0.4095687792628821,1.1979747751661498,True,0.042153266494377145,0.29973104338692075,0.6581156901187021
1,1,right_hand,29,8,right_hand,different_subject_same_class,0.06812347754316164,0.3037741271501154,0.4445525109097546,0.3718976046932771,0.8164501156030317,True,0.08343862808182163,0.37206697793869165,0.5444943939794867
1,1,right_hand,30,8,feet,different_subject_different_class,0.0542099272155073,0.37609734788795646,0.43082328996988783,0.4303072751034638,0.8611305650733516,True,0.06295204166965049,0.4367483435638128,0.5002996147665366
1,1,right_hand,31,8,tongue,different_subject_different_class,0.07603524279132433,0.939256822578247,0.6125570852274405,1.0152920653695714,1.6278491505970119,True,0.0467090226164006,0.576992543955179,0.37629843342842045
1,1,right_hand,32,9,left_hand,different_subject_different_class,2.555111353727383,0.7300794500592884,0.638841166857429,3.2851908037866715,3.9240319706441005,True,0.6511443772227933,0.18605338986049375,0.16280223291671295
1,1,right_hand,33,9,right_hand,different_subject_same_class,0.021244984673177345,0.4132807843419907,0.5980088233575629,0.4345257690151681,1.032534592372731,True,0.020575566988372818,0.40025853602859435,0.5791658969830329
1,1,right_hand,34,9,feet,different_subject_different_class,0.08372265007075758,0.3254710953337478,0.8556743713058017,0.40919374540450537,1.264868116710307,True,0.06619081386010822,0.2573162300748312,0.6764929560650605
1,1,right_hand,35,9,tongue,different_subject_different_class,0.15823105537574542,1.11832086755515,0.6255901496799414,1.2765519229308953,1.9021420726108367,True,0.08318571869795251,0.5879270973803593,0.3288871839216882
2,1,feet,0,1,left_hand,same_subject_different_class,0.03806726237455912,1.0596236058356754,0.7103127475902637,1.0976908682102344,1.8080036158004982,True,0.0210548596484442,0.586073831144704,0.39287130920685187
2,1,feet,1,1,right_hand,same_subject_different_class,0.02516133687639514,1.1615012527344382,0.8376788669346082,1.1866625896108334,2.0243414565454416,True,0.012429393665302496,0.573767458537628,0.41380314779706945
2,1,feet,2,1,feet,same_subject_same_class,0.04735258613456645,0.3376604254476029,0.33865106715220233,0.38501301158216933,0.7236640787343717,True,0.06543448476450868,0.4665982952175033,0.4679672200179881
2,1,feet,3,1,tongue,same_subject_different_class,0.04509165064765417,0.27660684213343567,0.32040656710830195,0.32169849278108986,0.6421050598893918,True,0.07022472405905289,0.4307812839554381,0.498993991985509
