mode,subject,source_session,target_session,representation,seed,permutation,score
zero,8,both,both,STATIC,16.0,"1,3,0,2",9.873503679779384
zero,8,both,both,STATIC,16.0,"0,2,3,1",9.916305329783238
zero,8,both,both,STATIC,16.0,"0,3,2,1",9.94613082588226
zero,8,both,both,STATIC,16.0,"3,2,1,0",10.011067481867919
zero,8,both,both,STATIC,16.0,"3,1,2,0",10.032953581838898
zero,8,both,both,STATIC,16.0,"1,2,3,0",10.082540452105148
zero,8,both,both,STATIC,16.0,"1,3,2,0",10.111914182406
zero,8,both,both,STATIC,16.0,"0,1,3,2",10.124344783166757
zero,8,both,both,STATIC,16.0,"0,3,1,2",10.1308955710853
zero,8,both,both,STATIC,16.0,"2,1,3,0",10.220238387121649
zero,8,both,both,STATIC,16.0,"2,3,1,0",10.22782582775477
zero,8,both,both,STATIC,17.0,"0,1,3,2",9.524979358874365
zero,8,both,both,STATIC,17.0,"0,3,1,2",9.559576385531102
zero,8,both,both,STATIC,17.0,"2,1,3,0",9.564062833342076
zero,8,both,both,STATIC,17.0,"2,3,1,0",9.598668074373096
zero,8,both,both,STATIC,17.0,"3,1,0,2",9.640636686450721
zero,8,both,both,STATIC,17.0,"3,0,1,2",9.697859893448829
zero,8,both,both,STATIC,17.0,"3,1,2,0",9.744948257652688
zero,8,both,both,STATIC,17.0,"2,1,0,3",9.749554733163901
zero,8,both,both,STATIC,17.0,"2,0,1,3",9.80621927011391
zero,8,both,both,STATIC,17.0,"3,2,1,0",9.81090085228054
zero,8,both,both,STATIC,17.0,"1,3,0,2",9.813284878073796
zero,8,both,both,STATIC,17.0,"0,1,2,3",9.817942572160957
zero,8,both,both,STATIC,17.0,"1,0,3,2",9.835151832420285
zero,8,both,both,STATIC,17.0,"0,2,1,3",9.88170632232871
zero,8,both,both,STATIC,17.0,"1,3,2,0",9.92295666597067
zero,8,both,both,STATIC,17.0,"1,2,3,0",9.952763078475716
zero,8,both,both,STATIC,17.0,"2,3,0,1",10.016817923310414
zero,8,both,both,STATIC,17.0,"2,0,3,1",10.038704195798724
zero,8,both,both,STATIC,17.0,"0,3,2,1",10.088191773389172
zero,8,both,both,STATIC,17.0,"0,2,3,1",10.11755616033459
zero,8,both,both,STATIC,17.0,"1,0,2,3",10.130991707815078
zero,8,both,both,STATIC,17.0,"1,2,0,3",10.137533196525782
zero,8,both,both,STATIC,17.0,"3,0,2,1",10.225798124979859
zero,8,both,both,STATIC,17.0,"3,2,0,1",10.23352398027685
zero,8,both,both,STATIC,18.0,"3,1,2,0",9.542854590140411
zero,8,both,both,STATIC,18.0,"3,2,1,0",9.577682214703305
zero,8,both,both,STATIC,18.0,"0,1,2,3",9.59231115392404
zero,8,both,both,STATIC,18.0,"0,2,1,3",9.627838826766414
zero,8,both,both,STATIC,18.0,"2,1,3,0",9.652728401563298
zero,8,both,both,STATIC,18.0,"2,3,1,0",9.709294115347626
zero,8,both,both,STATIC,18.0,"0,1,3,2",9.769132567425979
zero,8,both,both,STATIC,18.0,"2,1,0,3",9.786839605999507
zero,8,both,both,STATIC,18.0,"0,3,1,2",9.825138645925541
zero,8,both,both,STATIC,18.0,"1,2,3,0",9.827323657737953
zero,8,both,both,STATIC,18.0,"1,3,2,0",9.848048835743384
zero,8,both,both,STATIC,18.0,"2,0,1,3",9.854270270903987
zero,8,both,both,STATIC,18.0,"3,1,0,2",9.855276554413916
zero,8,both,both,STATIC,18.0,"3,0,1,2",9.92139460190282
zero,8,both,both,STATIC,18.0,"1,2,0,3",9.966325741923855
zero,8,both,both,STATIC,18.0,"1,0,2,3",9.997094709133663
zero,8,both,both,STATIC,18.0,"0,2,3,1",10.039308009422127
zero,8,both,both,STATIC,18.0,"0,3,2,1",10.06016547493643
zero,8,both,both,STATIC,18.0,"3,2,0,1",10.12846045989736
zero,8,both,both,STATIC,18.0,"3,0,2,1",10.159877671435776
zero,8,both,both,STATIC,18.0,"1,3,0,2",10.163683418403952
zero,8,both,both,STATIC,18.0,"1,0,3,2",10.17327802064234
zero,8,both,both,STATIC,18.0,"2,3,0,1",10.25949161128309
zero,8,both,both,STATIC,18.0,"2,0,3,1",10.269218468381435
zero,8,both,both,STATIC,19.0,"1,3,0,2",9.516365369551686
zero,8,both,both,STATIC,19.0,"1,0,3,2",9.551199862762045
zero,8,both,both,STATIC,19.0,"2,3,0,1",9.555468553061079
zero,8,both,both,STATIC,19.0,"2,0,3,1",9.589861425781368
zero,8,both,both,STATIC,19.0,"0,3,1,2",9.633646293729544
zero,8,both,both,STATIC,19.0,"0,1,3,2",9.689421651855936
zero,8,both,both,STATIC,19.0,"0,3,2,1",9.735960001089833
zero,8,both,both,STATIC,19.0,"2,3,1,0",9.740918053639179
zero,8,both,both,STATIC,19.0,"2,1,3,0",9.797896430079415
zero,8,both,both,STATIC,19.0,"0,2,3,1",9.801218646961829
zero,8,both,both,STATIC,19.0,"3,0,1,2",9.806519584773232
zero,8,both,both,STATIC,19.0,"1,3,2,0",9.809433379654692
zero,8,both,both,STATIC,19.0,"3,1,0,2",9.828383445668134
zero,8,both,both,STATIC,19.0,"1,2,3,0",9.873503679779384
zero,8,both,both,STATIC,19.0,"3,0,2,1",9.916305329783238
zero,8,both,both,STATIC,19.0,"3,2,0,1",9.94613082588226
zero,8,both,both,STATIC,19.0,"2,0,1,3",10.011067481867919
zero,8,both,both,STATIC,19.0,"2,1,0,3",10.032953581838898
zero,8,both,both,STATIC,19.0,"1,0,2,3",10.082540452105148
zero,8,both,both,STATIC,19.0,"1,2,0,3",10.111914182406
zero,8,both,both,STATIC,19.0,"3,1,2,0",10.124344783166757
zero,8,both,both,STATIC,19.0,"3,2,1,0",10.1308955710853
zero,8,both,both,STATIC,19.0,"0,1,2,3",10.220238387121649
zero,8,both,both,STATIC,19.0,"0,2,1,3",10.22782582775477
zero,8,both,both,F1,0.0,"3,0,2,1",4.993250481472013
zero,8,both,both,F1,0.0,"3,2,0,1",5.012511833862762
zero,8,both,both,F1,0.0,"2,0,3,1",5.045644124968315
zero,8,both,both,F1,0.0,"2,3,0,1",5.073813614417207
zero,8,both,both,F1,0.0,"0,2,3,1",5.077053752171471
zero,8,both,both,F1,0.0,"0,3,2,1",5.087500155908531
zero,8,both,both,F1,0.0,"1,2,0,3",5.171445950165818
zero,8,both,both,F1,0.0,"1,0,2,3",5.175316744985322
zero,8,both,both,F1,0.0,"1,0,3,2",5.2394699669654266
zero,8,both,both,F1,0.0,"1,3,0,2",5.271774548965855
zero,8,both,both,F1,0.0,"1,2,3,0",5.285052421589738
zero,8,both,both,F1,0.0,"1,3,2,0",5.3090854875640145
zero,8,both,both,F1,0.0,"0,2,1,3",5.5384866277508
zero,8,both,both,F1,0.0,"2,0,1,3",5.543247951229143
zero,8,both,both,F1,0.0,"3,2,1,0",5.588199138506093
zero,8,both,both,F1,0.0,"3,0,1,2",5.609978804392023
zero,8,both,both,F1,0.0,"0,1,2,3",5.698552878348807
zero,8,both,both,F1,0.0,"2,1,0,3",5.733691412653033
zero,8,both,both,F1,0.0,"2,3,1,0",5.734260833209064
zero,8,both,both,F1,0.0,"3,1,2,0",5.734624231678333
zero,8,both,both,F1,0.0,"0,3,1,2",5.7348546689869115
zero,8,both,both,F1,0.0,"3,1,0,2",5.766284853401526
zero,8,both,both,F1,0.0,"0,1,3,2",5.852031222371004
zero,8,both,both,F1,0.0,"2,1,3,0",5.863697451740477
zero,8,both,both,F1,1.0,"0,3,2,1",4.974302204109265
zero,8,both,both,F1,1.0,"0,2,3,1",5.007175485333414
zero,8,both,both,F1,1.0,"2,3,0,1",5.0345729776745785
zero,8,both,both,F1,1.0,"2,0,3,1",5.054522534963162
zero,8,both,both,F1,1.0,"3,2,0,1",5.065717966515393
zero,8,both,both,F1,1.0,"3,0,2,1",5.083701016614367
zero,8,both,both,F1,1.0,"1,2,3,0",5.158239254189389
zero,8,both,both,F1,1.0,"1,3,2,0",5.165793063458324
zero,8,both,both,F1,1.0,"1,3,0,2",5.227432682004065
zero,8,both,both,F1,1.0,"1,0,3,2",5.263654525268586
zero,8,both,both,F1,1.0,"1,2,0,3",5.264822662636755
zero,8,both,both,F1,1.0,"1,0,2,3",5.3016572931695345
zero,8,both,both,F1,1.0,"3,2,1,0",5.519474944669408
zero,8,both,both,F1,1.0,"2,3,1,0",5.52127188268442
zero,8,both,both,F1,1.0,"0,2,1,3",5.567226075222594
zero,8,both,both,F1,1.0,"0,3,1,2",5.597981365988053
zero,8,both,both,F1,1.0,"3,1,2,0",5.685845357316628
zero,8,both,both,F1,1.0,"2,1,3,0",5.71125161016
zero,8,both,both,F1,1.0,"0,1,2,3",5.712104811378479
zero,8,both,both,F1,1.0,"2,0,1,3",5.719005219726053
zero,8,both,both,F1,1.0,"3,0,1,2",5.727621142655623
zero,8,both,both,F1,1.0,"0,1,3,2",5.747704565795214
zero,8,both,both,F1,1.0,"3,1,0,2",5.8294934676449595
zero,8,both,both,F1,1.0,"2,1,0,3",5.849484454348686
zero,8,both,both,F1,2.0,"3,2,1,0",4.970572933638234
zero,8,both,both,F1,2.0,"3,1,2,0",5.0114916608572395
zero,8,both,both,F1,2.0,"1,2,3,0",5.036162497150503
zero,8,both,both,F1,2.0,"1,3,2,0",5.049007414854116
zero,8,both,both,F1,2.0,"2,1,3,0",5.064525752616166
zero,8,both,both,F1,2.0,"2,3,1,0",5.080397635998907
zero,8,both,both,F1,2.0,"0,1,2,3",5.151850737977513
zero,8,both,both,F1,2.0,"0,2,1,3",5.160194005914394
zero,8,both,both,F1,2.0,"0,2,3,1",5.22973920950815
zero,8,both,both,F1,2.0,"0,3,2,1",5.240464578141101
zero,8,both,both,F1,2.0,"0,3,1,2",5.273652645438816
zero,8,both,both,F1,2.0,"0,1,3,2",5.282476099958716
zero,8,both,both,F1,2.0,"2,1,0,3",5.5249894185724
zero,8,both,both,F1,2.0,"1,2,0,3",5.532858900056496
zero,8,both,both,F1,2.0,"3,1,0,2",5.566277199235685
zero,8,both,both,F1,2.0,"3,2,0,1",5.583364662040293
zero,8,both,both,F1,2.0,"2,0,1,3",5.669848494964221
zero,8,both,both,F1,2.0,"2,3,0,1",5.704510225439211
zero,8,both,both,F1,2.0,"1,0,2,3",5.7091391690220625
zero,8,both,both,F1,2.0,"3,0,1,2",5.711889709681757
zero,8,both,both,F1,2.0,"1,3,0,2",5.722228212177183
zero,8,both,both,F1,2.0,"3,0,2,1",5.744308361297714
zero,8,both,both,F1,2.0,"2,0,3,1",5.833527991754175
zero,8,both,both,F1,2.0,"1,0,3,2",5.850113402558314
zero,8,both,both,F1,3.0,"3,2,0,1",4.966076809277473
zero,8,both,both,F1,3.0,"3,0,2,1",5.002993285364788
zero,8,both,both,F1,3.0,"0,2,3,1",5.033968475630071
zero,8,both,both,F1,3.0,"0,3,2,1",5.05290446976135
zero,8,both,both,F1,3.0,"2,0,3,1",5.056558187082884
zero,8,both,both,F1,3.0,"2,3,0,1",5.0786102553823405
zero,8,both,both,F1,3.0,"1,0,2,3",5.139869031907448
zero,8,both,both,F1,3.0,"1,2,0,3",5.151960564285425
zero,8,both,both,F1,3.0,"1,2,3,0",5.240503551590256
zero,8,both,both,F1,3.0,"1,3,2,0",5.24999192751945
zero,8,both,both,F1,3.0,"1,0,3,2",5.265864290063076
zero,8,both,both,F1,3.0,"1,3,0,2",5.2746455928326395
zero,8,both,both,F1,3.0,"2,0,1,3",5.508133446132156
zero,8,both,both,F1,3.0,"0,2,1,3",5.522521867888127
zero,8,both,both,F1,3.0,"3,0,1,2",5.555920337289949
zero,8,both,both,F1,3.0,"3,2,1,0",5.577338184330696
zero,8,both,both,F1,3.0,"2,1,0,3",5.674440098817981
zero,8,both,both,F1,3.0,"0,1,2,3",5.7020624594952105
zero,8,both,both,F1,3.0,"3,1,0,2",5.712558142398282
zero,8,both,both,F1,3.0,"0,3,1,2",5.715441340464317
zero,8,both,both,F1,3.0,"2,3,1,0",5.722724560797348
zero,8,both,both,F1,3.0,"3,1,2,0",5.755229179160307
zero,8,both,both,F1,3.0,"2,1,3,0",5.827484046713543
zero,8,both,both,F1,3.0,"0,1,3,2",5.847479221255592
zero,8,both,both,F1,4.0,"3,1,0,2",4.975103229782963
zero,8,both,both,F1,4.0,"3,0,1,2",5.012274663190517
zero,8,both,both,F1,4.0,"0,1,3,2",5.034952376863931
zero,8,both,both,F1,4.0,"0,3,1,2",5.052899777869664
zero,8,both,both,F1,4.0,"1,0,3,2",5.069699573929903
zero,8,both,both,F1,4.0,"1,3,0,2",5.081315288427791
zero,8,both,both,F1,4.0,"2,0,1,3",5.15696504240142
zero,8,both,both,F1,4.0,"2,1,0,3",5.1587818250295765
zero,8,both,both,F1,4.0,"2,1,3,0",5.228830173920953
zero,8,both,both,F1,4.0,"2,3,1,0",5.26492466589437
zero,8,both,both,F1,4.0,"2,0,3,1",5.279416208712245
zero,8,both,both,F1,4.0,"2,3,0,1",5.298318070867834
zero,8,both,both,F1,4.0,"1,0,2,3",5.521515803657087
zero,8,both,both,F1,4.0,"0,1,2,3",5.523652822360935
zero,8,both,both,F1,4.0,"3,0,2,1",5.5616744445220245
zero,8,both,both,F1,4.0,"3,1,2,0",5.607956111728673
zero,8,both,both,F1,4.0,"1,2,0,3",5.686503706147233
zero,8,both,both,F1,4.0,"0,2,1,3",5.706827078089148
zero,8,both,both,F1,4.0,"3,2,0,1",5.713928862383807
zero,8,both,both,F1,4.0,"1,3,2,0",5.714987634469558
zero,8,both,both,F1,4.0,"0,3,2,1",5.719354837464177
zero,8,both,both,F1,4.0,"3,2,1,0",5.752840832481888
zero,8,both,both,F1,4.0,"1,2,3,0",5.831197167820731
zero,8,both,both,F1,4.0,"0,2,3,1",5.850199780090573
zero,8,both,both,F1,5.0,"1,0,3,2",4.973371443444477
zero,8,both,both,F1,5.0,"1,3,0,2",5.014873233821156
zero,8,both,both,F1,5.0,"3,0,1,2",5.037685189582541
zero,8,both,both,F1,5.0,"0,3,1,2",5.073759373348268
zero,8,both,both,F1,5.0,"3,1,0,2",5.0780986389316825
zero,8,both,both,F1,5.0,"0,1,3,2",5.0942853105964
zero,8,both,both,F1,5.0,"2,3,0,1",5.1644869343380675
zero,8,both,both,F1,5.0,"2,0,3,1",5.165785748677631
zero,8,both,both,F1,5.0,"2,0,1,3",5.230781300420791
zero,8,both,both,F1,5.0,"2,1,0,3",5.253672816403898
zero,8,both,both,F1,5.0,"2,3,1,0",5.279308035276727
zero,8,both,both,F1,5.0,"2,1,3,0",5.298826230723395
zero,8,both,both,F1,5.0,"0,3,2,1",5.525391594690323
zero,8,both,both,F1,5.0,"3,0,2,1",5.526238326123143
zero,8,both,both,F1,5.0,"1,3,2,0",5.571548055482938
zero,8,both,both,F1,5.0,"1,0,2,3",5.601846740605023
zero,8,both,both,F1,5.0,"0,2,3,1",5.690957237452856
zero,8,both,both,F1,5.0,"3,2,0,1",5.709954819002798
zero,8,both,both,F1,5.0,"0,1,2,3",5.714596185273151
zero,8,both,both,F1,5.0,"1,2,3,0",5.72412974392007
zero,8,both,both,F1,5.0,"3,1,2,0",5.726830246603965
zero,8,both,both,F1,5.0,"1,2,0,3",5.753279845226465
zero,8,both,both,F1,5.0,"0,2,1,3",5.834594653765686
zero,8,both,both,F1,5.0,"3,2,1,0",5.849441263304666
zero,8,both,both,F1,6.0,"2,0,1,3",4.956639160242773
zero,8,both,both,F1,6.0,"2,1,0,3",4.985214594245569
zero,8,both,both,F1,6.0,"1,2,0,3",5.031948052208991
zero,8,both,both,F1,6.0,"1,0,2,3",5.032801223715162
zero,8,both,both,F1,6.0,"0,1,2,3",5.045084950849927
zero,8,both,both,F1,6.0,"0,2,1,3",5.062004316637107
zero,8,both,both,F1,6.0,"3,0,1,2",5.148207019554148
zero,8,both,both,F1,6.0,"3,1,0,2",5.149592771209443
zero,8,both,both,F1,6.0,"3,0,2,1",5.2313117804842895
zero,8,both,both,F1,6.0,"3,2,0,1",5.23967666595896
zero,8,both,both,F1,6.0,"3,2,1,0",5.261513829822189
zero,8,both,both,F1,6.0,"3,1,2,0",5.2654783757349835
zero,8,both,both,F1,6.0,"0,1,3,2",5.503585905965709
zero,8,both,both,F1,6.0,"1,0,3,2",5.531229999226042
zero,8,both,both,F1,6.0,"2,1,3,0",5.541020637071788
zero,8,both,both,F1,6.0,"2,0,3,1",5.595000052817212
zero,8,both,both,F1,6.0,"0,3,1,2",5.6652090452331825
zero,8,both,both,F1,6.0,"2,3,1,0",5.70476816566994
zero,8,both,both,F1,6.0,"1,2,3,0",5.7064800696330265
zero,8,both,both,F1,6.0,"1,3,0,2",5.709173181578486
zero,8,both,both,F1,6.0,"0,2,3,1",5.719742057486629
zero,8,both,both,F1,6.0,"2,3,0,1",5.735091654880893
zero,8,both,both,F1,6.0,"0,3,2,1",5.8301312704854364
zero,8,both,both,F1,6.0,"1,3,2,0",5.84010268554148
zero,8,both,both,F1,7.0,"2,3,1,0",4.974700789507116
zero,8,both,both,F1,7.0,"2,1,3,0",5.002171770327571
zero,8,both,both,F1,7.0,"1,3,2,0",5.0355610384386456
zero,8,both,both,F1,7.0,"1,2,3,0",5.047670866454782
zero,8,both,both,F1,7.0,"3,1,2,0",5.071121997776042
zero,8,both,both,F1,7.0,"3,2,1,0",5.087530653875759
zero,8,both,both,F1,7.0,"0,3,1,2",5.157281159017681
zero,8,both,both,F1,7.0,"0,1,3,2",5.171021182107798
zero,8,both,both,F1,7.0,"0,3,2,1",5.225943266838255
zero,8,both,both,F1,7.0,"0,2,3,1",5.242749086211349
zero,8,both,both,F1,7.0,"0,1,2,3",5.277016238340099
zero,8,both,both,F1,7.0,"0,2,1,3",5.31379162543475
zero,8,both,both,F1,7.0,"3,1,0,2",5.514274919871627
zero,8,both,both,F1,7.0,"1,3,0,2",5.525215810809668
zero,8,both,both,F1,7.0,"2,1,0,3",5.5642781821828615
zero,8,both,both,F1,7.0,"2,3,0,1",5.603913855927046
zero,8,both,both,F1,7.0,"3,0,1,2",5.684854533385816
zero,8,both,both,F1,7.0,"2,0,1,3",5.718146111840019
zero,8,both,both,F1,7.0,"3,2,0,1",5.7182178940370205
zero,8,both,both,F1,7.0,"1,0,3,2",5.71982453746279
zero,8,both,both,F1,7.0,"1,2,0,3",5.723412103775988
zero,8,both,both,F1,7.0,"2,0,3,1",5.75388327527188
zero,8,both,both,F1,7.0,"3,0,2,1",5.827092862986339
zero,8,both,both,F1,7.0,"1,0,2,3",5.849487770834814
zero,8,both,both,F1,8.0,"2,0,1,3",4.974807144568897
zero,8,both,both,F1,8.0,"2,1,0,3",5.0110948338890475
zero,8,both,both,F1,8.0,"1,0,2,3",5.045834737597218
zero,8,both,both,F1,8.0,"0,1,2,3",5.053245447768677
zero,8,both,both,F1,8.0,"1,2,0,3",5.081645680133503
zero,8,both,both,F1,8.0,"0,2,1,3",5.10159211576136
zero,8,both,both,F1,8.0,"3,1,0,2",5.1540046749218975
zero,8,both,both,F1,8.0,"3,0,1,2",5.154579350814298
zero,8,both,both,F1,8.0,"3,0,2,1",5.238756089789488
zero,8,both,both,F1,8.0,"3,2,0,1",5.256901974121159
zero,8,both,both,F1,8.0,"3,1,2,0",5.280650594374261
zero,8,both,both,F1,8.0,"3,2,1,0",5.282936727461314
zero,8,both,both,F1,8.0,"0,1,3,2",5.523650969257689
zero,8,both,both,F1,8.0,"1,0,3,2",5.538475422099438
zero,8,both,both,F1,8.0,"2,1,3,0",5.573961236172072
zero,8,both,both,F1,8.0,"2,0,3,1",5.592700432283766
zero,8,both,both,F1,8.0,"0,3,1,2",5.68466902353305
zero,8,both,both,F1,8.0,"2,3,1,0",5.710795587165149
zero,8,both,both,F1,8.0,"0,2,3,1",5.7154878958715845
zero,8,both,both,F1,8.0,"1,2,3,0",5.721721324078689
zero,8,both,both,F1,8.0,"1,3,0,2",5.729989643675878
zero,8,both,both,F1,8.0,"2,3,0,1",5.750710243602666
zero,8,both,both,F1,8.0,"0,3,2,1",5.832094327358399
zero,8,both,both,F1,8.0,"1,3,2,0",5.852509302672826
zero,8,both,both,F1,9.0,"1,2,3,0",4.967130502770695
zero,8,both,both,F1,9.0,"1,3,2,0",4.97958055231701
zero,8,both,both,F1,9.0,"3,1,2,0",5.0355531198153765
zero,8,both,both,F1,9.0,"3,2,1,0",5.036872154963126
zero,8,both,both,F1,9.0,"2,3,1,0",5.051536419356514
zero,8,both,both,F1,9.0,"2,1,3,0",5.068107588037323
zero,8,both,both,F1,9.0,"0,3,2,1",5.149626445188204
zero,8,both,both,F1,9.0,"0,2,3,1",5.152604575760055
zero,8,both,both,F1,9.0,"0,2,1,3",5.237231812974161
zero,8,both,both,F1,9.0,"0,1,2,3",5.259112027386739
zero,8,both,both,F1,9.0,"0,1,3,2",5.268125119146929
zero,8,both,both,F1,9.0,"0,3,1,2",5.27220368884214
zero,8,both,both,F1,9.0,"2,3,0,1",5.510704068385799
zero,8,both,both,F1,9.0,"3,2,0,1",5.531073995619781
zero,8,both,both,F1,9.0,"1,3,0,2",5.541824806594202
zero,8,both,both,F1,9.0,"1,2,0,3",5.575671584914732
zero,8,both,both,F1,9.0,"2,0,3,1",5.675309191158128
zero,8,both,both,F1,9.0,"1,0,3,2",5.71177808380854
zero,8,both,both,F1,9.0,"3,1,0,2",5.711780024876242
zero,8,both,both,F1,9.0,"3,0,2,1",5.715102977452938
zero,8,both,both,F1,9.0,"2,1,0,3",5.718332367475058
zero,8,both,both,F1,9.0,"1,0,2,3",5.751946554469082
zero,8,both,both,F1,9.0,"2,0,1,3",5.832853203235376
zero,8,both,both,F1,9.0,"3,0,1,2",5.84480436814781
zero,8,both,both,F1,10.0,"1,2,3,0",4.979005332677696
zero,8,both,both,F1,10.0,"1,3,2,0",5.01437884339137
zero,8,both,both,F1,10.0,"3,2,1,0",5.041134066946587
zero,8,both,both,F1,10.0,"3,1,2,0",5.066316702100246
zero,8,both,both,F1,10.0,"2,3,1,0",5.073791652225528
zero,8,both,both,F1,10.0,"2,1,3,0",5.094424035339376
zero,8,both,both,F1,10.0,"0,3,2,1",5.162067014723575
zero,8,both,both,F1,10.0,"0,2,3,1",5.166584992472382
zero,8,both,both,F1,10.0,"0,2,1,3",5.24240390225089
zero,8,both,both,F1,10.0,"0,1,2,3",5.2522698929150975
zero,8,both,both,F1,10.0,"0,3,1,2",5.27990680405498
zero,8,both,both,F1,10.0,"0,1,3,2",5.3103761163077365
zero,8,both,both,F1,10.0,"2,3,0,1",5.526928173931057
zero,8,both,both,F1,10.0,"3,2,0,1",5.529076731635902
zero,8,both,both,F1,10.0,"1,3,0,2",5.564197386398501
zero,8,both,both,F1,10.0,"1,2,0,3",5.60791634862185
zero,8,both,both,F1,10.0,"2,0,3,1",5.6857399777710524
zero,8,both,both,F1,10.0,"2,1,0,3",5.717815621210463
zero,8,both,both,F1,10.0,"3,0,2,1",5.720712733187925
zero,8,both,both,F1,10.0,"3,1,0,2",5.7299457852104325
zero,8,both,both,F1,10.0,"1,0,3,2",5.734149320479544
zero,8,both,both,F1,10.0,"1,0,2,3",5.75475544925013
zero,8,both,both,F1,10.0,"2,0,1,3",5.834905652129882
zero,8,both,both,F1,10.0,"3,0,1,2",5.856068811362828
zero,8,both,both,F1,11.0,"2,1,3,0",4.971377639072984
zero,8,both,both,F1,11.0,"2,3,1,0",5.006648689568036
zero,8,both,both,F1,11.0,"3,1,2,0",5.0496243077818095
zero,8,both,both,F1,11.0,"1,3,2,0",5.065073149860742
zero,8,both,both,F1,11.0,"3,2,1,0",5.065600166193739
zero,8,both,both,F1,11.0,"1,2,3,0",5.08502209600508
zero,8,both,both,F1,11.0,"0,3,1,2",5.143385093875176
zero,8,both,both,F1,11.0,"0,1,3,2",5.15568270443623
zero,8,both,both,F1,11.0,"0,1,2,3",5.241734143994355
zero,8,both,both,F1,11.0,"0,2,1,3",5.262896928085831
zero,8,both,both,F1,11.0,"0,3,2,1",5.276672546684208
zero,8,both,both,F1,11.0,"0,2,3,1",5.281016918310554
zero,8,both,both,F1,11.0,"1,3,0,2",5.50557593046577
zero,8,both,both,F1,11.0,"3,1,0,2",5.532028470525793
zero,8,both,both,F1,11.0,"2,3,0,1",5.5652914678912975
zero,8,both,both,F1,11.0,"2,1,0,3",5.594497761258831
zero,8,both,both,F1,11.0,"1,0,3,2",5.673368880303649
zero,8,both,both,F1,11.0,"3,0,1,2",5.705295756774328
zero,8,both,both,F1,11.0,"2,0,3,1",5.718210435961826
zero,8,both,both,F1,11.0,"3,2,0,1",5.724897047941036
zero,8,both,both,F1,11.0,"1,2,0,3",5.733171378567635
zero,8,both,both,F1,11.0,"2,0,1,3",5.739843296942768
zero,8,both,both,F1,11.0,"1,0,2,3",5.831575701062242
zero,8,both,both,F1,11.0,"3,0,2,1",5.853488686893879
zero,8,both,both,F1,12.0,"3,0,1,2",4.970674031925564
zero,8,both,both,F1,12.0,"3,1,0,2",5.006083103755387
zero,8,both,both,F1,12.0,"1,0,3,2",5.035909783232394
zero,8,both,both,F1,12.0,"1,3,0,2",5.055042601900083
zero,8,both,both,F1,12.0,"0,1,3,2",5.057804625483285
zero,8,both,both,F1,12.0,"0,3,1,2",5.079402910123763
zero,8,both,both,F1,12.0,"2,0,1,3",5.145203505869203
zero,8,both,both,F1,12.0,"2,1,0,3",5.155193513507983
zero,8,both,both,F1,12.0,"2,0,3,1",5.234068688278181
zero,8,both,both,F1,12.0,"2,3,0,1",5.268570668058311
zero,8,both,both,F1,12.0,"2,1,3,0",5.269849705392618
zero,8,both,both,F1,12.0,"2,3,1,0",5.284402359193039
zero,8,both,both,F1,12.0,"0,1,2,3",5.509005708160877
zero,8,both,both,F1,12.0,"1,0,2,3",5.524717861289838
zero,8,both,both,F1,12.0,"3,1,2,0",5.562425117396961
zero,8,both,both,F1,12.0,"3,0,2,1",5.592590267416166
zero,8,both,both,F1,12.0,"0,2,1,3",5.670413167211119
zero,8,both,both,F1,12.0,"1,2,0,3",5.704732715977924
zero,8,both,both,F1,12.0,"3,2,1,0",5.7135476961170655
zero,8,both,both,F1,12.0,"1,3,2,0",5.716653609221758
zero,8,both,both,F1,12.0,"0,3,2,1",5.724009982162782
zero,8,both,both,F1,12.0,"3,2,0,1",5.748357516702569
zero,8,both,both,F1,12.0,"0,2,3,1",5.832374471423876
zero,8,both,both,F1,12.0,"1,2,3,0",5.849517123769618
zero,8,both,both,F1,13.0,"2,0,3,1",4.980620210818235
zero,8,both,both,F1,13.0,"2,3,0,1",4.980685711370601
zero,8,both,both,F1,13.0,"0,3,2,1",5.044506391745499
zero,8,both,both,F1,13.0,"0,2,3,1",5.045092199956816
zero,8,both,both,F1,13.0,"3,0,2,1",5.055358656293486
zero,8,both,both,F1,13.0,"3,2,0,1",5.073987363313199
zero,8,both,both,F1,13.0,"1,0,3,2",5.152729358757989
zero,8,both,both,F1,13.0,"1,3,0,2",5.1567897340983775
zero,8,both,both,F1,13.0,"1,3,2,0",5.244494300417457
zero,8,both,both,F1,13.0,"1,0,2,3",5.257729092195229
zero,8,both,both,F1,13.0,"1,2,3,0",5.260619278336776
zero,8,both,both,F1,13.0,"1,2,0,3",5.263616654566608
zero,8,both,both,F1,13.0,"3,0,1,2",5.504817796329878
zero,8,both,both,F1,13.0,"0,3,1,2",5.53480436633665
zero,8,both,both,F1,13.0,"2,0,1,3",5.5552088575969
zero,8,both,both,F1,13.0,"2,3,1,0",5.587580791256047
zero,8,both,both,F1,13.0,"3,1,0,2",5.675647760392646
zero,8,both,both,F1,13.0,"0,2,1,3",5.707123661067258
zero,8,both,both,F1,13.0,"2,1,0,3",5.709738201094536
zero,8,both,both,F1,13.0,"3,2,1,0",5.714751177746706
zero,8,both,both,F1,13.0,"0,1,3,2",5.726337830874972
zero,8,both,both,F1,13.0,"2,1,3,0",5.745237228686175
