mode,subject,source_session,target_session,representation,seed,permutation,heldout,error,best_cost,determinants,iterations
zero,9,both,both,F2-S,13.0,"2,1,0,3",1,2.7484235319959978,60.4433261954496,"-1,1,-1,1","16,17,15,16"
zero,9,both,both,F2-S,13.0,"2,1,0,3",2,8.026734377077807,33.36289664833063,"-1,1,-1,1","22,19,14,14"
zero,9,both,both,F2-S,13.0,"2,1,0,3",3,3.0991240557542046,52.08779075104145,"-1,1,-1,1","28,28,21,15"
zero,9,both,both,F2-S,13.0,"2,1,3,0",0,1.1475698352215364,103.07586888723026,"-1,1,-1,1","21,21,20,23"
zero,9,both,both,F2-S,13.0,"2,1,3,0",1,2.7580222964821104,95.88792395655153,"-1,1,-1,1","14,14,20,22"
zero,9,both,both,F2-S,13.0,"2,1,3,0",2,6.97682846265462,75.45863374906666,"-1,1,-1,1","19,31,18,25"
zero,9,both,both,F2-S,13.0,"2,1,3,0",3,8.617567350332207,45.683724774571886,"-1,1,-1,1","18,20,18,21"
zero,9,both,both,F2-S,13.0,"2,3,0,1",0,1.2182644507497915,92.20941754782139,"-1,1,-1,1","20,18,24,17"
zero,9,both,both,F2-S,13.0,"2,3,0,1",1,7.173388323081245,64.73120355391171,"-1,1,-1,1","24,23,18,32"
zero,9,both,both,F2-S,13.0,"2,3,0,1",2,8.697887664674786,57.4832006352021,"-1,1,-1,1","15,18,13,17"
zero,9,both,both,F2-S,13.0,"2,3,0,1",3,3.4151177614938724,73.1530095834022,"-1,1,-1,1","18,20,14,18"
zero,9,both,both,F2-S,13.0,"2,3,1,0",0,1.0706120876108218,102.98831317070783,"-1,1,-1,1","15,19,20,15"
zero,9,both,both,F2-S,13.0,"2,3,1,0",1,6.853216546703292,74.89951189313145,"-1,1,-1,1","15,17,15,15"
zero,9,both,both,F2-S,13.0,"2,3,1,0",2,2.721139967223757,95.78924845443515,"-1,1,-1,1","20,23,20,16"
zero,9,both,both,F2-S,13.0,"2,3,1,0",3,8.627042217374502,45.03576858813159,"-1,1,-1,1","21,26,30,19"
zero,9,both,both,F2-S,13.0,"3,0,1,2",0,4.77263036926887,53.01839517204411,"-1,1,-1,1","19,17,15,13"
zero,9,both,both,F2-S,13.0,"3,0,1,2",1,8.781239853026868,37.13712567955954,"-1,1,-1,1","19,14,19,16"
zero,9,both,both,F2-S,13.0,"3,0,1,2",2,2.4677764564645126,65.75379037152854,"-1,1,-1,1","18,19,19,19"
zero,9,both,both,F2-S,13.0,"3,0,1,2",3,0.97889833086308,71.73515635002596,"-1,1,-1,1","23,27,17,18"
zero,9,both,both,F2-S,13.0,"3,0,2,1",0,4.748765007560284,66.30761193895091,"-1,1,-1,1","14,12,16,14"
zero,9,both,both,F2-S,13.0,"3,0,2,1",1,8.472155717063988,50.1620683940347,"-1,1,-1,1","20,20,23,28"
zero,9,both,both,F2-S,13.0,"3,0,2,1",2,1.3693287000205727,84.51538176701493,"-1,1,-1,1","21,20,17,35"
zero,9,both,both,F2-S,13.0,"3,0,2,1",3,3.3804134742679905,65.46988088452545,"-1,1,-1,1","15,15,19,13"
zero,9,both,both,F2-S,13.0,"3,1,0,2",0,4.70758602301965,52.57073710256208,"-1,1,-1,1","22,23,20,17"
zero,9,both,both,F2-S,13.0,"3,1,0,2",1,2.533975942834837,64.85628507968937,"-1,1,-1,1","23,21,21,18"
zero,9,both,both,F2-S,13.0,"3,1,0,2",2,8.371930526644874,37.52825715973161,"-1,1,-1,1","22,15,21,19"
zero,9,both,both,F2-S,13.0,"3,1,0,2",3,1.011799068337694,70.49272071142155,"-1,1,-1,1","16,13,33,30"
zero,9,both,both,F2-S,13.0,"3,1,2,0",0,5.040267156691684,76.04526289498881,"-1,1,-1,1","22,16,17,13"
zero,9,both,both,F2-S,13.0,"3,1,2,0",1,2.6501923568676538,90.22330547942528,"-1,1,-1,1","24,31,33,21"
zero,9,both,both,F2-S,13.0,"3,1,2,0",2,1.5714233104114026,95.61685522052584,"-1,1,-1,1","14,19,14,24"
zero,9,both,both,F2-S,13.0,"3,1,2,0",3,9.050807887398902,37.26314295257599,"-1,1,-1,1","27,34,21,35"
zero,9,both,both,F2-S,13.0,"3,2,0,1",0,4.615451428245808,65.14784903704287,"-1,1,-1,1","15,13,15,16"
zero,9,both,both,F2-S,13.0,"3,2,0,1",1,1.356837916565491,83.19005852198367,"-1,1,-1,1","21,27,25,23"
zero,9,both,both,F2-S,13.0,"3,2,0,1",2,8.141553035880593,49.99892234808962,"-1,1,-1,1","16,14,21,13"
zero,9,both,both,F2-S,13.0,"3,2,0,1",3,3.3119016043065934,64.81281091957399,"-1,1,-1,1","13,17,15,15"
zero,9,both,both,F2-S,13.0,"3,2,1,0",0,5.020068821463585,75.6774402335343,"-1,1,-1,1","18,14,16,14"
zero,9,both,both,F2-S,13.0,"3,2,1,0",1,1.5827420192231123,95.30322462757374,"-1,1,-1,1","11,14,22,25"
zero,9,both,both,F2-S,13.0,"3,2,1,0",2,2.5492051230052244,89.871721518246,"-1,1,-1,1","17,15,28,22"
zero,9,both,both,F2-S,13.0,"3,2,1,0",3,9.057256873253214,37.10309904284943,"-1,1,-1,1","16,21,27,35"
zero,9,both,both,F2-S,14.0,"0,1,2,3",0,4.389962523913636,63.66211101769262,"-1,1,-1,1","21,18,24,34"
zero,9,both,both,F2-S,14.0,"0,1,2,3",1,8.485718074193407,45.576120527127884,"-1,1,-1,1","19,20,15,19"
zero,9,both,both,F2-S,14.0,"0,1,2,3",2,1.415243579448059,80.2859514272815,"-1,1,-1,1","22,21,19,23"
zero,9,both,both,F2-S,14.0,"0,1,2,3",3,2.984257866820046,63.615782943815894,"-1,1,-1,1","20,20,18,29"
zero,9,both,both,F2-S,14.0,"0,1,3,2",0,4.344068069609787,51.74190050682722,"-1,1,-1,1","17,11,13,13"
zero,9,both,both,F2-S,14.0,"0,1,3,2",1,8.385532305597753,34.08933067819963,"-1,1,-1,1","16,15,21,18"
zero,9,both,both,F2-S,14.0,"0,1,3,2",2,2.0925550762759806,64.18934244962846,"-1,1,-1,1","28,15,18,18"
zero,9,both,both,F2-S,14.0,"0,1,3,2",3,0.9824177403053372,67.89117997018835,"-1,1,-1,1","13,20,18,15"
zero,9,both,both,F2-S,14.0,"0,2,1,3",0,4.095730991328662,62.44135598422001,"-1,1,-1,1","27,23,16,22"
zero,9,both,both,F2-S,14.0,"0,2,1,3",1,1.337956909371732,78.73839968517048,"-1,1,-1,1","23,31,24,26"
zero,9,both,both,F2-S,14.0,"0,2,1,3",2,7.951161114699833,45.567225556539455,"-1,1,-1,1","13,25,26,28"
zero,9,both,both,F2-S,14.0,"0,2,1,3",3,2.9753109948042815,62.861605566779986,"-1,1,-1,1","19,17,21,17"
zero,9,both,both,F2-S,14.0,"0,2,3,1",0,4.693942513412171,74.34362640368445,"-1,1,-1,1","16,14,28,18"
zero,9,both,both,F2-S,14.0,"0,2,3,1",1,1.5861937837688567,91.99198514725501,"-1,1,-1,1","26,15,15,17"
zero,9,both,both,F2-S,14.0,"0,2,3,1",2,2.2271945113377827,87.87383534662558,"-1,1,-1,1","19,13,18,13"
zero,9,both,both,F2-S,14.0,"0,2,3,1",3,9.080493852685844,33.28062205937378,"-1,1,-1,1","19,20,23,21"
zero,9,both,both,F2-S,14.0,"0,3,1,2",0,4.324013235974458,51.25661934290161,"-1,1,-1,1","25,26,17,17"
zero,9,both,both,F2-S,14.0,"0,3,1,2",1,2.0924293404423837,63.558444624456925,"-1,1,-1,1","18,15,18,18"
zero,9,both,both,F2-S,14.0,"0,3,1,2",2,8.342538293350277,33.949136177705505,"-1,1,-1,1","14,15,22,17"
zero,9,both,both,F2-S,14.0,"0,3,1,2",3,1.0538385646699175,66.76720848242071,"-1,1,-1,1","24,23,22,16"
zero,9,both,both,F2-S,14.0,"0,3,2,1",0,4.625054844809578,74.725357256216,"-1,1,-1,1","23,17,14,15"
zero,9,both,both,F2-S,14.0,"0,3,2,1",1,2.269900883718696,87.96164249875298,"-1,1,-1,1","15,14,19,38"
zero,9,both,both,F2-S,14.0,"0,3,2,1",2,1.5872848891083013,92.08257064824231,"-1,1,-1,1","25,14,12,16"
zero,9,both,both,F2-S,14.0,"0,3,2,1",3,9.089892991480482,33.382382352898176,"-1,1,-1,1","14,18,28,29"
zero,9,both,both,F2-S,14.0,"1,0,2,3",0,10.264386990981484,52.993391552874925,"-1,1,-1,1","15,16,20,25"
zero,9,both,both,F2-S,14.0,"1,0,2,3",1,6.237564058434675,78.6020233681153,"-1,1,-1,1","21,40,17,14"
zero,9,both,both,F2-S,14.0,"1,0,2,3",2,1.5791752300335327,101.62288888227698,"-1,1,-1,1","20,29,24,23"
zero,9,both,both,F2-S,14.0,"1,0,2,3",3,3.022418638460044,86.28225465814978,"-1,1,-1,1","35,18,14,11"
zero,9,both,both,F2-S,14.0,"1,0,3,2",0,10.040666286265285,41.55571093000583,"-1,1,-1,1","15,15,31,16"
zero,9,both,both,F2-S,14.0,"1,0,3,2",1,6.3928349392578365,65.99137964120303,"-1,1,-1,1","17,14,17,23"
zero,9,both,both,F2-S,14.0,"1,0,3,2",2,2.3183143477477683,85.88669699669062,"-1,1,-1,1","19,14,14,17"
zero,9,both,both,F2-S,14.0,"1,0,3,2",3,0.8675157048978455,90.14026439791593,"-1,1,-1,1","37,26,31,28"
zero,9,both,both,F2-S,14.0,"1,2,0,3",0,9.992180950568155,53.62093003074051,"-1,1,-1,1","25,16,17,21"
zero,9,both,both,F2-S,14.0,"1,2,0,3",1,1.4644471755083472,101.6271194225893,"-1,1,-1,1","16,26,20,15"
zero,9,both,both,F2-S,14.0,"1,2,0,3",2,6.44998041903401,78.09205953587086,"-1,1,-1,1","21,23,18,16"
zero,9,both,both,F2-S,14.0,"1,2,0,3",3,2.9864106263781984,85.96048114846758,"-1,1,-1,1","12,18,24,19"
zero,9,both,both,F2-S,14.0,"1,2,3,0",0,10.293031552241212,29.46466978013336,"-1,1,-1,1","15,11,27,18"
zero,9,both,both,F2-S,14.0,"1,2,3,0",1,1.4240847362537468,79.82936400833539,"-1,1,-1,1","18,15,20,14"
zero,9,both,both,F2-S,14.0,"1,2,3,0",2,2.260253882423474,76.40131827837159,"-1,1,-1,1","25,19,19,23"
zero,9,both,both,F2-S,14.0,"1,2,3,0",3,3.059014665829491,65.79031708686351,"-1,1,-1,1","20,21,16,11"
zero,9,both,both,F2-S,14.0,"1,3,0,2",0,10.058619963593227,42.18859406233068,"-1,1,-1,1","21,20,24,26"
zero,9,both,both,F2-S,14.0,"1,3,0,2",1,2.3115828212564424,86.02660609380652,"-1,1,-1,1","24,24,19,11"
zero,9,both,both,F2-S,14.0,"1,3,0,2",2,6.330093382259725,66.66558223609381,"-1,1,-1,1","18,18,22,16"
zero,9,both,both,F2-S,14.0,"1,3,0,2",3,0.9415283757096014,90.46509491927412,"-1,1,-1,1","34,39,21,23"
zero,9,both,both,F2-S,14.0,"1,3,2,0",0,10.323056162959976,30.54265251697062,"-1,1,-1,1","17,18,17,12"
zero,9,both,both,F2-S,14.0,"1,3,2,0",1,2.317432760466393,76.70935216152948,"-1,1,-1,1","17,20,23,24"
zero,9,both,both,F2-S,14.0,"1,3,2,0",2,1.4922362896372328,80.97198535443457,"-1,1,-1,1","17,20,19,18"
zero,9,both,both,F2-S,14.0,"1,3,2,0",3,3.139212331610858,66.24633265341537,"-1,1,-1,1","18,25,20,17"
zero,9,both,both,F2-S,14.0,"2,0,1,3",0,1.1449692430773761,86.67628475297809,"-1,1,-1,1","23,20,22,18"
zero,9,both,both,F2-S,14.0,"2,0,1,3",1,6.558963794505404,62.56358713093223,"-1,1,-1,1","23,17,19,33"
zero,9,both,both,F2-S,14.0,"2,0,1,3",2,8.621624293506992,52.11184633553479,"-1,1,-1,1","19,14,15,12"
zero,9,both,both,F2-S,14.0,"2,0,1,3",3,3.0625234317878056,70.54517511825864,"-1,1,-1,1","21,20,26,20"
zero,9,both,both,F2-S,14.0,"2,0,3,1",0,1.121102989220543,98.52570964900436,"-1,1,-1,1","20,20,29,25"
zero,9,both,both,F2-S,14.0,"2,0,3,1",1,6.217326299356224,73.58094266330204,"-1,1,-1,1","12,13,30,20"
zero,9,both,both,F2-S,14.0,"2,0,3,1",2,2.317427771698531,93.15061248764599,"-1,1,-1,1","16,36,30,32"
zero,9,both,both,F2-S,14.0,"2,0,3,1",3,8.686725782518907,40.67450823011894,"-1,1,-1,1","15,21,20,21"
zero,9,both,both,F2-S,14.0,"2,1,0,3",0,1.1749311003285758,88.00188583688907,"-1,1,-1,1","25,18,29,24"
zero,9,both,both,F2-S,14.0,"2,1,0,3",1,8.974119308955894,52.37603381327232,"-1,1,-1,1","19,17,19,27"
zero,9,both,both,F2-S,14.0,"2,1,0,3",2,6.531306756424951,63.2847409069277,"-1,1,-1,1","18,13,17,24"
zero,9,both,both,F2-S,14.0,"2,1,0,3",3,3.1002411035986714,70.96492333675494,"-1,1,-1,1","13,27,19,15"
zero,9,both,both,F2-S,14.0,"2,1,3,0",0,1.1645972958122162,64.69455267429566,"-1,1,-1,1","20,26,17,24"
zero,9,both,both,F2-S,14.0,"2,1,3,0",1,8.145153145969243,29.757375536820327,"-1,1,-1,1","18,20,20,20"
zero,9,both,both,F2-S,14.0,"2,1,3,0",2,2.195715727353779,60.09087405700771,"-1,1,-1,1","26,34,18,20"
zero,9,both,both,F2-S,14.0,"2,1,3,0",3,2.901465010124515,50.84366521897696,"-1,1,-1,1","10,14,16,12"
zero,9,both,both,F2-S,14.0,"2,3,0,1",0,1.13635116948607,98.747666670725,"-1,1,-1,1","15,15,15,14"
zero,9,both,both,F2-S,14.0,"2,3,0,1",1,2.3412884281487027,93.28504686395422,"-1,1,-1,1","22,17,14,14"
zero,9,both,both,F2-S,14.0,"2,3,0,1",2,6.403405320694757,74.32719391146927,"-1,1,-1,1","17,21,18,25"
zero,9,both,both,F2-S,14.0,"2,3,0,1",3,8.62634180908321,41.422423954528256,"-1,1,-1,1","16,20,20,18"
zero,9,both,both,F2-S,14.0,"2,3,1,0",0,1.2104271746298674,63.94978410735432,"-1,1,-1,1","14,22,13,13"
zero,9,both,both,F2-S,14.0,"2,3,1,0",1,2.2125075178065554,59.509651262946306,"-1,1,-1,1","19,18,19,15"
zero,9,both,both,F2-S,14.0,"2,3,1,0",2,8.020224710342772,30.688743815951877,"-1,1,-1,1","15,17,22,19"
zero,9,both,both,F2-S,14.0,"2,3,1,0",3,2.903606785554632,50.21784410486249,"-1,1,-1,1","15,18,15,14"
zero,9,both,both,F2-S,14.0,"3,0,1,2",0,3.1755803031352787,71.25671346035647,"-1,1,-1,1","23,16,14,17"
zero,9,both,both,F2-S,14.0,"3,0,1,2",1,6.54932560924134,58.07313359230608,"-1,1,-1,1","18,18,17,19"
zero,9,both,both,F2-S,14.0,"3,0,1,2",2,8.660698723344426,48.062654235060805,"-1,1,-1,1","13,20,20,13"
zero,9,both,both,F2-S,14.0,"3,0,1,2",3,1.0769716959463478,81.92400581776552,"-1,1,-1,1","25,24,29,17"
zero,9,both,both,F2-S,14.0,"3,0,2,1",0,3.135267449762004,94.24670309346376,"-1,1,-1,1","16,24,20,21"
zero,9,both,both,F2-S,14.0,"3,0,2,1",1,6.0654287627685655,82.11370932344465,"-1,1,-1,1","18,16,24,31"
zero,9,both,both,F2-S,14.0,"3,0,2,1",2,1.6835662334123191,104.69180087139995,"-1,1,-1,1","16,16,16,24"
zero,9,both,both,F2-S,14.0,"3,0,2,1",3,8.826451456795809,48.284876901357336,"-1,1,-1,1","12,14,18,19"
zero,9,both,both,F2-S,14.0,"3,1,0,2",0,3.226797315153238,72.57983853675606,"-1,1,-1,1","35,19,17,13"
zero,9,both,both,F2-S,14.0,"3,1,0,2",1,8.94775831947142,48.853390667866506,"-1,1,-1,1","17,12,18,20"
zero,9,both,both,F2-S,14.0,"3,1,0,2",2,6.314093404699873,58.9576798279104,"-1,1,-1,1","14,13,46,23"
zero,9,both,both,F2-S,14.0,"3,1,0,2",3,1.0344803274657786,83.20491547596465,"-1,1,-1,1","15,15,15,14"
zero,9,both,both,F2-S,14.0,"3,1,2,0",0,3.153206242064257,60.61120347958637,"-1,1,-1,1","14,15,20,18"
zero,9,both,both,F2-S,14.0,"3,1,2,0",1,8.316517172100562,37.204971899675385,"-1,1,-1,1","16,15,15,19"
zero,9,both,both,F2-S,14.0,"3,1,2,0",2,1.2300581741025938,71.30302897132117,"-1,1,-1,1","33,19,17,23"
zero,9,both,both,F2-S,14.0,"3,1,2,0",3,2.911196515931519,58.77569696189421,"-1,1,-1,1","13,15,16,19"
zero,9,both,both,F2-S,14.0,"3,2,0,1",0,3.1745340647327134,94.27976950092918,"-1,1,-1,1","19,24,17,18"
zero,9,both,both,F2-S,14.0,"3,2,0,1",1,1.5834968769755806,105.23402684848739,"-1,1,-1,1","20,20,19,14"
zero,9,both,both,F2-S,14.0,"3,2,0,1",2,6.155736819829807,81.65077471645975,"-1,1,-1,1","12,17,20,17"
zero,9,both,both,F2-S,14.0,"3,2,0,1",3,8.853230356524174,48.5798039107152,"-1,1,-1,1","18,21,27,19"
zero,9,both,both,F2-S,14.0,"3,2,1,0",0,3.123493405171307,59.230879202677485,"-1,1,-1,1","16,24,19,17"
zero,9,both,both,F2-S,14.0,"3,2,1,0",1,1.427115706623137,70.63054027681778,"-1,1,-1,1","26,23,16,21"
zero,9,both,both,F2-S,14.0,"3,2,1,0",2,8.020223780594696,37.35098862920891,"-1,1,-1,1","16,12,16,23"
zero,9,both,both,F2-S,14.0,"3,2,1,0",3,2.9213700536405725,57.99908842518906,"-1,1,-1,1","18,19,17,14"
zero,9,both,both,F2-S,15.0,"0,1,2,3",0,10.078720536186973,44.442700498181296,"-1,1,-1,1","38,17,26,40"
zero,9,both,both,F2-S,15.0,"0,1,2,3",1,2.7148760814377275,86.1658637836484,"-1,1,-1,1","17,17,18,17"
zero,9,both,both,F2-S,15.0,"0,1,2,3",2,6.56955166602109,67.6548450075094,"-1,1,-1,1","16,15,22,19"
zero,9,both,both,F2-S,15.0,"0,1,2,3",3,0.8891491388459668,92.84888592925529,"-1,1,-1,1","22,17,24,38"
zero,9,both,both,F2-S,15.0,"0,1,3,2",0,10.312043021240786,32.369519779000875,"-1,1,-1,1","28,22,20,20"
zero,9,both,both,F2-S,15.0,"0,1,3,2",1,2.795818805393729,77.13802442558797,"-1,1,-1,1","17,19,18,16"
zero,9,both,both,F2-S,15.0,"0,1,3,2",2,1.4487593245781993,82.97143351404283,"-1,1,-1,1","26,15,21,21"
zero,9,both,both,F2-S,15.0,"0,1,3,2",3,3.308870093062709,68.31582711510332,"-1,1,-1,1","21,20,16,15"
zero,9,both,both,F2-S,15.0,"0,2,1,3",0,10.130560170046229,43.32660240806247,"-1,1,-1,1","22,14,29,22"
zero,9,both,both,F2-S,15.0,"0,2,1,3",1,6.476318187714397,66.83458026588607,"-1,1,-1,1","16,31,18,18"
zero,9,both,both,F2-S,15.0,"0,2,1,3",2,2.6979797049121608,85.91009069565919,"-1,1,-1,1","16,15,21,21"
zero,9,both,both,F2-S,15.0,"0,2,1,3",3,0.8652130001391927,92.82592251198423,"-1,1,-1,1","32,19,26,19"
zero,9,both,both,F2-S,15.0,"0,2,3,1",0,10.273029189921637,56.963117432678324,"-1,1,-1,1","17,16,18,29"
zero,9,both,both,F2-S,15.0,"0,2,3,1",1,6.535386461270559,81.36369486201157,"-1,1,-1,1","18,16,21,16"
zero,9,both,both,F2-S,15.0,"0,2,3,1",2,1.5362007263088604,105.27974058287171,"-1,1,-1,1","22,20,19,22"
zero,9,both,both,F2-S,15.0,"0,2,3,1",3,3.465625608689525,87.15937266747937,"-1,1,-1,1","19,15,15,14"
zero,9,both,both,F2-S,15.0,"0,3,1,2",0,10.272919358747693,32.443614399688755,"-1,1,-1,1","21,17,19,22"
zero,9,both,both,F2-S,15.0,"0,3,1,2",1,1.4215942932739447,82.25835942114969,"-1,1,-1,1","20,17,15,17"
zero,9,both,both,F2-S,15.0,"0,3,1,2",2,2.7246500668618627,76.74915081032029,"-1,1,-1,1","13,21,25,23"
zero,9,both,both,F2-S,15.0,"0,3,1,2",3,3.2930230447610525,67.42044399502376,"-1,1,-1,1","18,11,11,14"
zero,9,both,both,F2-S,15.0,"0,3,2,1",0,10.114809743747513,57.176001905926555,"-1,1,-1,1","24,25,25,13"
zero,9,both,both,F2-S,15.0,"0,3,2,1",1,1.568271671687081,105.41564866204135,"-1,1,-1,1","25,19,25,33"
zero,9,both,both,F2-S,15.0,"0,3,2,1",2,6.399027747920654,80.75114029583095,"-1,1,-1,1","22,20,31,20"
zero,9,both,both,F2-S,15.0,"0,3,2,1",3,3.4015950476269023,86.79720169146952,"-1,1,-1,1","15,14,24,24"
zero,9,both,both,F2-S,15.0,"1,0,2,3",0,3.7037896330395403,72.40819016922845,"-1,1,-1,1","20,20,21,15"
zero,9,both,both,F2-S,15.0,"1,0,2,3",1,8.84309832285381,51.72146311915185,"-1,1,-1,1","23,15,21,21"
zero,9,both,both,F2-S,15.0,"1,0,2,3",2,6.553630936377021,60.76133732787416,"-1,1,-1,1","14,16,21,21"
zero,9,both,both,F2-S,15.0,"1,0,2,3",3,0.9666550198379772,86.53099049970223,"-1,1,-1,1","20,24,14,19"
zero,9,both,both,F2-S,15.0,"1,0,3,2",0,3.572576008584933,60.46052938544507,"-1,1,-1,1","20,20,27,15"
zero,9,both,both,F2-S,15.0,"1,0,3,2",1,8.32417279119974,40.321362803454456,"-1,1,-1,1","15,17,15,22"
zero,9,both,both,F2-S,15.0,"1,0,3,2",2,1.4908405993633833,74.63334182323699,"-1,1,-1,1","15,14,23,24"
zero,9,both,both,F2-S,15.0,"1,0,3,2",3,3.026832154920384,61.2492383528066,"-1,1,-1,1","20,22,23,29"
zero,9,both,both,F2-S,15.0,"1,2,0,3",0,3.6534499258550115,71.44082476490753,"-1,1,-1,1","16,34,16,20"
zero,9,both,both,F2-S,15.0,"1,2,0,3",1,6.751881132463936,59.84625580111494,"-1,1,-1,1","18,16,16,15"
zero,9,both,both,F2-S,15.0,"1,2,0,3",2,8.590880489686665,51.02532764712247,"-1,1,-1,1","16,19,20,15"
zero,9,both,both,F2-S,15.0,"1,2,0,3",3,1.0098487515414298,85.18498202631588,"-1,1,-1,1","18,22,18,21"
zero,9,both,both,F2-S,15.0,"1,2,3,0",0,3.65849988110189,94.9014680500289,"-1,1,-1,1","22,15,20,18"
zero,9,both,both,F2-S,15.0,"1,2,3,0",1,6.618160640619917,84.52052446918763,"-1,1,-1,1","13,15,22,22"
zero,9,both,both,F2-S,15.0,"1,2,3,0",2,1.6395027826684052,107.82851113816639,"-1,1,-1,1","24,22,19,25"
zero,9,both,both,F2-S,15.0,"1,2,3,0",3,8.815440995774502,51.86827020999528,"-1,1,-1,1","19,15,33,26"
zero,9,both,both,F2-S,15.0,"1,3,0,2",0,3.5981481336561596,59.689723181848166,"-1,1,-1,1","17,18,22,16"
zero,9,both,both,F2-S,15.0,"1,3,0,2",1,1.4479941832159406,73.20360191682468,"-1,1,-1,1","20,33,17,16"
zero,9,both,both,F2-S,15.0,"1,3,0,2",2,8.023158933551061,40.61836603935578,"-1,1,-1,1","27,20,19,19"
zero,9,both,both,F2-S,15.0,"1,3,0,2",3,2.947134085111998,60.3321014707319,"-1,1,-1,1","21,20,11,11"
zero,9,both,both,F2-S,15.0,"1,3,2,0",0,3.694194571583663,94.90270402927923,"-1,1,-1,1","13,12,23,20"
zero,9,both,both,F2-S,15.0,"1,3,2,0",1,1.6287691863461908,108.66275089420071,"-1,1,-1,1","13,14,14,22"
zero,9,both,both,F2-S,15.0,"1,3,2,0",2,6.262670724677297,84.3338632696747,"-1,1,-1,1","13,28,22,11"
zero,9,both,both,F2-S,15.0,"1,3,2,0",3,8.816146641785187,52.107916375276446,"-1,1,-1,1","20,18,21,26"
zero,9,both,both,F2-S,15.0,"2,0,1,3",0,4.5251472087241265,52.8780876178829,"-1,1,-1,1","18,17,21,23"
zero,9,both,both,F2-S,15.0,"2,0,1,3",1,8.681387906924787,35.82171722554661,"-1,1,-1,1","15,17,17,17"
zero,9,both,both,F2-S,15.0,"2,0,1,3",2,2.60454122944715,63.673207511698955,"-1,1,-1,1","27,17,14,18"
zero,9,both,both,F2-S,15.0,"2,0,1,3",3,0.9561809914339735,70.59229497512644,"-1,1,-1,1","37,21,21,23"
zero,9,both,both,F2-S,15.0,"2,0,3,1",0,4.5341494445454105,66.51649391140812,"-1,1,-1,1","14,24,28,22"
zero,9,both,both,F2-S,15.0,"2,0,3,1",1,8.458130877078291,49.39493683364214,"-1,1,-1,1","16,19,19,30"
zero,9,both,both,F2-S,15.0,"2,0,3,1",2,1.453326350327192,83.49825078139756,"-1,1,-1,1","14,15,29,28"
zero,9,both,both,F2-S,15.0,"2,0,3,1",3,3.4806837556833488,63.85713811363219,"-1,1,-1,1","17,17,13,15"
zero,9,both,both,F2-S,15.0,"2,1,0,3",0,4.486278949273939,52.46805916329347,"-1,1,-1,1","21,25,22,19"
zero,9,both,both,F2-S,15.0,"2,1,0,3",1,2.5558330345450697,63.539293996064565,"-1,1,-1,1","26,22,19,21"
zero,9,both,both,F2-S,15.0,"2,1,0,3",2,8.173545927380143,36.092607332461526,"-1,1,-1,1","27,26,14,11"
zero,9,both,both,F2-S,15.0,"2,1,0,3",3,0.9777355559715591,69.2642095234602,"-1,1,-1,1","20,17,23,21"
zero,9,both,both,F2-S,15.0,"2,1,3,0",0,4.818825397726833,76.3068301124825,"-1,1,-1,1","13,22,21,25"
zero,9,both,both,F2-S,15.0,"2,1,3,0",1,2.751081548061367,88.4949189239017,"-1,1,-1,1","22,23,17,20"
zero,9,both,both,F2-S,15.0,"2,1,3,0",2,1.579724531037826,94.08032020634963,"-1,1,-1,1","17,25,13,16"
zero,9,both,both,F2-S,15.0,"2,1,3,0",3,9.030086642081097,36.29511814270968,"-1,1,-1,1","12,23,54,27"
zero,9,both,both,F2-S,15.0,"2,3,0,1",0,4.368435763908065,65.46628980357025,"-1,1,-1,1","19,17,29,15"
zero,9,both,both,F2-S,15.0,"2,3,0,1",1,1.464625873815643,82.16605381300977,"-1,1,-1,1","21,20,23,33"
zero,9,both,both,F2-S,15.0,"2,3,0,1",2,8.104362373554343,49.431253941643575,"-1,1,-1,1","14,13,25,24"
zero,9,both,both,F2-S,15.0,"2,3,0,1",3,3.504990506726674,63.44646578019089,"-1,1,-1,1","28,14,14,13"
zero,9,both,both,F2-S,15.0,"2,3,1,0",0,4.8323804981698935,76.0437352020002,"-1,1,-1,1","14,13,22,21"
zero,9,both,both,F2-S,15.0,"2,3,1,0",1,1.6619486186728276,94.07941050070002,"-1,1,-1,1","14,22,24,38"
zero,9,both,both,F2-S,15.0,"2,3,1,0",2,2.638167466374402,88.39236080814891,"-1,1,-1,1","19,12,20,28"
zero,9,both,both,F2-S,15.0,"2,3,1,0",3,8.97273882414534,36.28743419537782,"-1,1,-1,1","12,13,32,30"
zero,9,both,both,F2-S,15.0,"3,0,1,2",0,1.1037993831360253,66.37298895458731,"-1,1,-1,1","25,17,19,19"
zero,9,both,both,F2-S,15.0,"3,0,1,2",1,8.109895863315323,31.885650260954918,"-1,1,-1,1","27,19,15,15"
zero,9,both,both,F2-S,15.0,"3,0,1,2",2,2.716764549319861,59.87914402588983,"-1,1,-1,1","15,21,24,20"
zero,9,both,both,F2-S,15.0,"3,0,1,2",3,3.1015157376160682,52.219186158194454,"-1,1,-1,1","22,11,23,15"
zero,9,both,both,F2-S,15.0,"3,0,2,1",0,1.133319809416661,91.7122563160752,"-1,1,-1,1","19,21,18,23"
zero,9,both,both,F2-S,15.0,"3,0,2,1",1,8.986524188686186,55.892619617635084,"-1,1,-1,1","19,16,34,19"
