protocol_version,protocol_sha256,config_sha256,seed,session,generated_at_utc,status,geometry,representation,target_subject,source_subjects,train_n,test_n,train_uid_sha256,test_uid_sha256,scaler_fit_uid_sha256,balanced_accuracy,accuracy,macro_f1,recall_left_hand,recall_right_hand,recall_feet,recall_tongue,confusion_matrix_json,prediction_sha256,classifier_config_sha256,convergence_warning,warning_messages
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,SCALARS_11,3,"[1,2,4,5,6,7,8,9]",2304,288,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,0.2951388888888889,0.2951388888888889,0.2816916466908847,0.5,0.2361111111111111,0.1388888888888889,0.3055555555555556,"[[36,16,11,9],[29,17,7,19],[35,13,10,14],[21,18,11,22]]",e91be40c482b2baa7a9b4b9dbb28b8bac24c955d510534b8aa443db3e6d0b5eb,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,SCALARS_11,4,"[1,2,3,5,6,7,8,9]",2304,288,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,0.25,0.25,0.2461066917355264,0.2777777777777778,0.3472222222222222,0.125,0.25,"[[20,41,2,9],[30,25,5,12],[22,28,9,13],[26,24,4,18]]",1e55c17275b691dbc6ee4cacf813fe6d627956422b9ef7e585028c3afc7161f5,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,SCALARS_11,5,"[1,2,3,4,6,7,8,9]",2304,288,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,0.2777777777777778,0.2777777777777778,0.20420957008035656,0.8333333333333334,0.1388888888888889,0.041666666666666664,0.09722222222222222,"[[60,9,1,2],[55,10,1,6],[57,10,3,2],[53,11,1,7]]",28fbfba2e336536915da78d65d79c21de7172d4dd8f840bd4e1469dd2f072033,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,SCALARS_11,6,"[1,2,3,4,5,7,8,9]",2304,288,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,0.24305555555555552,0.24305555555555555,0.18174297318120286,0.06944444444444445,0.013888888888888888,0.2222222222222222,0.6666666666666666,"[[5,1,15,51],[2,1,14,55],[2,3,16,51],[5,2,17,48]]",2266d4035fe194f3f26e0feb2da493f9e6d26a4e24f4f6a1d3c513411a6e226a,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,SCALARS_11,7,"[1,2,3,4,5,6,8,9]",2304,288,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,0.2673611111111111,0.2673611111111111,0.2594480537509023,0.1388888888888889,0.4027777777777778,0.19444444444444445,0.3333333333333333,"[[10,39,9,14],[13,29,10,20],[7,36,14,15],[6,31,11,24]]",c73d6bb726a420effcf413f05a50388e4bd8042743ecc01f1e3ae2bd33ca34dc,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,SCALARS_11,8,"[1,2,3,4,5,6,7,9]",2304,288,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,0.2638888888888889,0.2638888888888889,0.24410854384676373,0.3611111111111111,0.2222222222222222,0.027777777777777776,0.4444444444444444,"[[26,9,11,26],[20,16,8,28],[20,17,2,33],[10,12,18,32]]",377f1fd63dd9e7318e18a578aacb8eb40016237232784ff8e871d34d13e53923,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,SCALARS_11,9,"[1,2,3,4,5,6,7,8]",2304,288,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,0.2638888888888889,0.2638888888888889,0.1413556689296857,0.013888888888888888,0.0,0.08333333333333333,0.9583333333333334,"[[1,0,4,67],[0,0,5,67],[0,0,6,66],[0,0,3,69]]",778167562356318b29f3435b3167ad55a901a2be00522802aa2435c6dec43488,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,PATH_D10,1,"[2,3,4,5,6,7,8,9]",2304,288,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,0.2743055555555556,0.2743055555555556,0.2631434963402476,0.5,0.1527777777777778,0.19444444444444445,0.25,"[[36,16,13,7],[40,11,14,7],[35,9,14,14],[33,15,6,18]]",9409164953c286dc607b0cac9d2d04732af16846f3c9de3cd0f4ae71a34aace9,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,PATH_D10,2,"[1,3,4,5,6,7,8,9]",2304,288,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,0.2743055555555556,0.2743055555555556,0.2656187468732009,0.3055555555555556,0.18055555555555555,0.18055555555555555,0.4305555555555556,"[[22,15,15,20],[15,13,12,32],[17,6,13,36],[19,8,14,31]]",1adc31f52bb37166287ae31e10aed821fce180bb556fb73f60629089eb6acb41,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,PATH_D10,3,"[1,2,4,5,6,7,8,9]",2304,288,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,0.25,0.25,0.24292973286875724,0.3611111111111111,0.3055555555555556,0.1527777777777778,0.18055555555555555,"[[26,27,6,13],[24,22,15,11],[29,21,11,11],[17,23,19,13]]",9c0721d4bf4af9d22a49d96df2bde0f927194076daac74007daa776ea2270b92,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,PATH_D10,4,"[1,2,3,5,6,7,8,9]",2304,288,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,0.2777777777777778,0.2777777777777778,0.27030422367678264,0.375,0.375,0.18055555555555555,0.18055555555555555,"[[27,32,7,6],[28,27,6,11],[20,28,13,11],[25,26,8,13]]",d69787a8afd44ea0eb09c5152f3297676b6969c650aa1e32b1ec89950d5594bf,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,PATH_D10,5,"[1,2,3,4,6,7,8,9]",2304,288,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,0.24999999999999997,0.25,0.2013904293948237,0.5416666666666666,0.3611111111111111,0.05555555555555555,0.041666666666666664,"[[39,24,5,4],[38,26,6,2],[45,19,4,4],[39,25,5,3]]",e3180bff17ab94433c3c784cb5fdb58e25a6e6d58f993777857448012c1cdd40,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,PATH_D10,6,"[1,2,3,4,5,7,8,9]",2304,288,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,0.23958333333333331,0.23958333333333334,0.2354848035548962,0.2361111111111111,0.20833333333333334,0.1527777777777778,0.3611111111111111,"[[17,15,14,26],[15,15,14,28],[14,15,11,32],[13,11,22,26]]",0097e45ab311188dcbd25f2a3882c1fe68e36c7b243c9b98575160756a60a137,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,PATH_D10,7,"[1,2,3,4,5,6,8,9]",2304,288,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,0.23611111111111113,0.2361111111111111,0.2330925251072356,0.3055555555555556,0.2777777777777778,0.1527777777777778,0.20833333333333334,"[[22,24,14,12],[28,20,11,13],[20,25,11,16],[13,26,18,15]]",f52ad87d01cd2a8a836d07bde53ec46b965149a76bf456b318e1b239591bbe92,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,PATH_D10,8,"[1,2,3,4,5,6,7,9]",2304,288,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,0.27777777777777773,0.2777777777777778,0.2624106337710953,0.5138888888888888,0.2638888888888889,0.125,0.20833333333333334,"[[37,12,11,12],[35,19,12,6],[31,23,9,9],[27,16,14,15]]",9891730f4daed804b7971ab02d6b408766a9db9a39a12899f4886668f6d26122,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,PATH_D10,9,"[1,2,3,4,5,6,7,8]",2304,288,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,0.2673611111111111,0.2673611111111111,0.1440916907303462,0.013888888888888888,0.0,0.08333333333333333,0.9722222222222222,"[[1,2,4,65],[1,0,1,70],[0,0,6,66],[0,0,2,70]]",120f66789723c2beecc612062c72bd51652f8fea4b7327f3e988b9e6bd795c79,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,BAG_CANON_D10,1,"[2,3,4,5,6,7,8,9]",2304,288,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,0.2986111111111111,0.2986111111111111,0.2960282357364126,0.3472222222222222,0.3333333333333333,0.3055555555555556,0.20833333333333334,"[[25,19,19,9],[25,24,16,7],[12,25,22,13],[22,15,20,15]]",6c0be8bc9594abf96ba37777eb2de271cdbcaff8eab02b06251c79b9a762bed7,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,BAG_CANON_D10,2,"[1,3,4,5,6,7,8,9]",2304,288,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,0.27083333333333337,0.2708333333333333,0.26969410922660714,0.3472222222222222,0.25,0.20833333333333334,0.2777777777777778,"[[25,20,14,13],[27,18,16,11],[27,15,15,15],[22,15,15,20]]",56ea661285cb7ddd61e2468cd201bdcb6005fa8da7fddf6bd76f7610e72b6673,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,BAG_CANON_D10,3,"[1,2,4,5,6,7,8,9]",2304,288,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,0.23958333333333334,0.23958333333333334,0.21905653332055386,0.4166666666666667,0.3055555555555556,0.18055555555555555,0.05555555555555555,"[[30,18,19,5],[28,22,19,3],[30,18,13,11],[31,22,15,4]]",38fb7e346d86fdb8f9cb2d741bc006c851d7460cc530941cebb39938ef30ba41,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,BAG_CANON_D10,4,"[1,2,3,5,6,7,8,9]",2304,288,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,0.22222222222222224,0.2222222222222222,0.21366366324342345,0.3055555555555556,0.2777777777777778,0.20833333333333334,0.09722222222222222,"[[22,26,20,4],[28,20,17,7],[30,21,15,6],[28,24,13,7]]",c3fe7a27fe727e77b3f9ea57a59d231763c3eb511508688399d36e0ba212af7e,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,BAG_CANON_D10,5,"[1,2,3,4,6,7,8,9]",2304,288,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,0.2569444444444445,0.2569444444444444,0.21840204369274135,0.5555555555555556,0.3055555555555556,0.125,0.041666666666666664,"[[40,23,4,5],[38,22,8,4],[34,25,9,4],[31,26,12,3]]",a721821f9d0c795a4c6d355f4bbdb1d776cb1bc5863301d696a1ea187c6e11b3,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,BAG_CANON_D10,6,"[1,2,3,4,5,7,8,9]",2304,288,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,0.2465277777777778,0.2465277777777778,0.21951558905684043,0.05555555555555555,0.1388888888888889,0.3611111111111111,0.4305555555555556,"[[4,12,28,28],[6,10,23,33],[4,12,26,30],[6,11,24,31]]",2449e9ea6538f40046c3b10a8e568b84a4154f9a4ab2e24ad07fc67d67f3a1d8,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,BAG_CANON_D10,7,"[1,2,3,4,5,6,8,9]",2304,288,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,0.2743055555555555,0.2743055555555556,0.25788147651775245,0.1527777777777778,0.3333333333333333,0.4722222222222222,0.1388888888888889,"[[11,28,25,8],[13,24,29,6],[7,26,34,5],[13,25,24,10]]",3ab7e2a4d30f3fdf4002465429397d534b6d40b0aa105978deda4945b2603e67,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,BAG_CANON_D10,8,"[1,2,3,4,5,6,7,9]",2304,288,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,0.2881944444444444,0.2881944444444444,0.2829132411320271,0.375,0.3472222222222222,0.16666666666666666,0.2638888888888889,"[[27,18,12,15],[21,25,13,13],[22,20,12,18],[20,17,16,19]]",30db3d618b2455bd900041e539a0fcae32a75aa5a0548bb045c30b2bb2e89f1e,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,BAG_CANON_D10,9,"[1,2,3,4,5,6,7,8]",2304,288,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,0.23958333333333334,0.23958333333333334,0.12572987460514978,0.0,0.0,0.08333333333333333,0.875,"[[0,1,1,70],[0,0,5,67],[1,0,6,65],[0,0,9,63]]",11bfa1683cecf87bfae6db67ac116c9470218be362d47379067342ba35bdec49,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,SCALARS_11,1,"[2,3,4,5,6,7,8,9]",2304,288,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,0.26041666666666663,0.2604166666666667,0.24409927357125633,0.4027777777777778,0.2361111111111111,0.06944444444444445,0.3333333333333333,"[[29,18,10,15],[41,17,5,9],[27,17,5,23],[23,21,4,24]]",8f36bb3ac9cdd30bfaea00f20dc2939289289d4ca6974e35b9cf65263451fbc4,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,SCALARS_11,2,"[1,3,4,5,6,7,8,9]",2304,288,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,0.2673611111111111,0.2673611111111111,0.2521124193674574,0.3194444444444444,0.19444444444444445,0.1111111111111111,0.4444444444444444,"[[23,16,6,27],[17,14,10,31],[18,14,8,32],[21,13,6,32]]",35a3ca11d16562b7f60814b1d40902ae82446df60f07229fb05e352e55efadd0,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,SCALARS_11,3,"[1,2,4,5,6,7,8,9]",2304,288,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,0.3055555555555556,0.3055555555555556,0.29868437471686504,0.4444444444444444,0.3055555555555556,0.18055555555555555,0.2916666666666667,"[[32,22,10,8],[25,22,3,22],[28,15,13,16],[20,23,8,21]]",6666df1073001e25d48d5379eb214aae55206e26b6579fa0d38260607d272bb0,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LE,SCALARS_11,4,"[1,2,3,5,6,7,8,9]",2304,288,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,0.2361111111111111,0.2361111111111111,0.22064917758685296,0.4027777777777778,0.25,0.06944444444444445,0.2222222222222222,"[[29,31,4,8],[34,18,5,15],[27,27,5,13],[32,18,6,16]]",e3a7e1ec4a221ebb2dd79880f95964df5faf6c94f387fe10ff4c8ce3b724c88e,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
