analysis,row_cell,column_cell,start_index,start_kind,initial_determinant,final_determinant,objective,gradient_norm,iterations,converged,stopping_criterion,selected
cross_session,18,13,2,spectral_perturbed,1,1,0.5964507742859955,3.215061733383954e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.04 seconds.",False
cross_session,18,13,3,spectral_perturbed_reflection,-1,-1,0.5955021045323905,4.379369532205955e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,18,13,4,deterministic_haar,-1,-1,0.5993300111271367,6.4587118785426e-07,33,True,"Terminated - min grad norm reached after 33 iterations, 0.08 seconds.",False
cross_session,18,13,5,deterministic_haar_reflection,1,1,0.5943349589525745,2.1444014141887605e-07,33,True,"Terminated - min grad norm reached after 33 iterations, 0.08 seconds.",True
cross_session,18,14,0,spectral,1,1,1.183366910745142,1.9465496260658225e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.04 seconds.",False
cross_session,18,14,1,spectral_reflection,-1,-1,1.1822005964809,2.8338032194088636e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.04 seconds.",True
cross_session,18,14,2,spectral_perturbed,1,1,1.1833669107729734,6.509296942129196e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.04 seconds.",False
cross_session,18,14,3,spectral_perturbed_reflection,-1,-1,1.1822005964816538,3.0487765667021983e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,18,14,4,deterministic_haar,-1,-1,1.1858823952279451,6.120645612934983e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,18,14,5,deterministic_haar_reflection,1,1,1.1960183447973445,5.056914142277315e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.04 seconds.",False
cross_session,18,15,0,spectral,1,1,1.291385439307437,8.126489032107777e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,18,15,1,spectral_reflection,-1,-1,1.2900628783853547,2.308815799053886e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,18,15,2,spectral_perturbed,1,1,1.2913854393044284,7.645979518891595e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,18,15,3,spectral_perturbed_reflection,-1,-1,1.290062878384177,2.015591662399963e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",True
cross_session,18,15,4,deterministic_haar,1,1,1.2909704089275473,1.3216757888571033e-07,36,True,"Terminated - min grad norm reached after 36 iterations, 0.11 seconds.",False
cross_session,18,15,5,deterministic_haar_reflection,-1,-1,1.2962987108957773,2.1159298026228943e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,18,16,0,spectral,1,1,0.20944939071476576,1.578137964842918e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.07 seconds.",False
cross_session,18,16,1,spectral_reflection,-1,-1,0.2140897924061708,3.071384407433791e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.06 seconds.",False
cross_session,18,16,2,spectral_perturbed,1,1,0.20944939071475635,1.8103597427877428e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,18,16,3,spectral_perturbed_reflection,-1,-1,0.2095732718987885,1.323458661062357e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.05 seconds.",False
cross_session,18,16,4,deterministic_haar,-1,-1,0.2059904329533025,1.232369692296726e-07,16,True,"Terminated - min grad norm reached after 16 iterations, 0.03 seconds.",True
cross_session,18,16,5,deterministic_haar_reflection,1,1,0.20740371059382462,7.805301732538141e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,18,17,0,spectral,1,1,0.2435450592033083,3.847956005644976e-08,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,18,17,1,spectral_reflection,-1,-1,0.24163677856432325,5.892045918696692e-08,38,True,"Terminated - min grad norm reached after 38 iterations, 0.10 seconds.",False
cross_session,18,17,2,spectral_perturbed,1,1,0.24354505921792435,4.724175367755603e-07,16,True,"Terminated - min grad norm reached after 16 iterations, 0.03 seconds.",False
cross_session,18,17,3,spectral_perturbed_reflection,-1,-1,0.24163677856550514,1.475415767619621e-07,38,True,"Terminated - min grad norm reached after 38 iterations, 0.10 seconds.",False
cross_session,18,17,4,deterministic_haar,-1,-1,0.23587363661211863,1.3057454467322393e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",True
cross_session,18,17,5,deterministic_haar_reflection,1,1,0.2359305185166842,2.97142260030777e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.04 seconds.",False
cross_session,18,18,0,spectral,1,1,0.19708476294444843,5.856578010005115e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.04 seconds.",False
cross_session,18,18,1,spectral_reflection,-1,-1,0.18949604307126824,2.1474995448889136e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",False
cross_session,18,18,2,spectral_perturbed,1,1,0.19708476298776534,9.617825238342907e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.04 seconds.",False
cross_session,18,18,3,spectral_perturbed_reflection,-1,-1,0.18949604315379265,7.900824663903737e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.06 seconds.",False
cross_session,18,18,4,deterministic_haar,-1,-1,0.18848264270719822,1.9563529241482315e-07,38,True,"Terminated - min grad norm reached after 38 iterations, 0.10 seconds.",True
cross_session,18,18,5,deterministic_haar_reflection,1,1,0.19297036826464908,8.389379348933999e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,18,19,0,spectral,1,1,0.26020820713670095,9.72087511081478e-08,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",True
cross_session,18,19,1,spectral_reflection,-1,-1,0.262696824107394,5.853526843146261e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.04 seconds.",False
cross_session,18,19,2,spectral_perturbed,1,1,0.2602082071431756,3.3934282010434396e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,18,19,3,spectral_perturbed_reflection,-1,-1,0.26269682408487993,2.3745531908343264e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,18,19,4,deterministic_haar,1,1,0.2616652398968371,2.51311433185755e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,18,19,5,deterministic_haar_reflection,-1,-1,0.26819394518352097,6.272422379236797e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,18,20,0,spectral,-1,-1,0.25662864971601307,2.6469984801694395e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,18,20,1,spectral_reflection,1,1,0.2580406317147692,3.7503861769759554e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,18,20,2,spectral_perturbed,-1,-1,0.2566286497112731,5.487726185743247e-08,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",True
cross_session,18,20,3,spectral_perturbed_reflection,1,1,0.2580406317128077,2.3879802733614337e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,18,20,4,deterministic_haar,-1,-1,0.2602528429587636,5.127316083431728e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,18,20,5,deterministic_haar_reflection,1,1,0.26198499428435384,5.792569063723885e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.03 seconds.",False
cross_session,18,21,0,spectral,-1,-1,0.2688123749433117,3.1507641871296904e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.04 seconds.",True
cross_session,18,21,1,spectral_reflection,1,1,0.2722254478070653,2.535451228534471e-07,37,True,"Terminated - min grad norm reached after 37 iterations, 0.10 seconds.",False
cross_session,18,21,2,spectral_perturbed,-1,-1,0.2688123749473044,3.574486196495019e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.04 seconds.",False
cross_session,18,21,3,spectral_perturbed_reflection,1,1,0.27159622461212657,4.650674910901429e-07,33,True,"Terminated - min grad norm reached after 33 iterations, 0.08 seconds.",False
cross_session,18,21,4,deterministic_haar,-1,-1,0.27292430847078775,6.720781397468685e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",False
cross_session,18,21,5,deterministic_haar_reflection,1,1,0.26986514265211436,8.346277538453703e-08,21,True,"Terminated - min grad norm reached after 21 iterations, 0.04 seconds.",False
cross_session,18,22,0,spectral,1,1,0.6648387964007124,5.067521828897553e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.06 seconds.",False
cross_session,18,22,1,spectral_reflection,-1,-1,0.6563940656280197,1.8391325576688326e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.07 seconds.",False
cross_session,18,22,2,spectral_perturbed,1,1,0.664838796383284,1.14660548724952e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.07 seconds.",False
cross_session,18,22,3,spectral_perturbed_reflection,-1,-1,0.6563940656273479,1.5572225649504054e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.06 seconds.",False
cross_session,18,22,4,deterministic_haar,1,1,0.6547343144053674,1.942616305542551e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.06 seconds.",True
cross_session,18,22,5,deterministic_haar_reflection,-1,-1,0.6665019214648483,5.604739065676642e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,18,23,0,spectral,1,1,0.4645193613108214,1.7725376388580982e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,18,23,1,spectral_reflection,-1,-1,0.46325460002722363,7.540116170948137e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.05 seconds.",False
cross_session,18,23,2,spectral_perturbed,1,1,0.4639848962629739,2.2011242134203452e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.07 seconds.",False
cross_session,18,23,3,spectral_perturbed_reflection,-1,-1,0.46171279398730275,7.345480881854634e-07,36,True,"Terminated - min grad norm reached after 36 iterations, 0.08 seconds.",True
cross_session,18,23,4,deterministic_haar,1,1,0.4736974366953943,5.335766740577675e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.07 seconds.",False
cross_session,18,23,5,deterministic_haar_reflection,-1,-1,0.4644608616617364,1.6763838997995205e-07,37,True,"Terminated - min grad norm reached after 37 iterations, 0.08 seconds.",False
cross_session,18,24,0,spectral,-1,-1,0.37189836586750996,3.0318959014127737e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.04 seconds.",False
cross_session,18,24,1,spectral_reflection,1,1,0.36656591309715236,2.4362084322145686e-07,33,True,"Terminated - min grad norm reached after 33 iterations, 0.06 seconds.",False
cross_session,18,24,2,spectral_perturbed,-1,-1,0.3718983658673062,3.3209961049648013e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,18,24,3,spectral_perturbed_reflection,1,1,0.36656591309582265,1.3716063618368777e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.04 seconds.",False
cross_session,18,24,4,deterministic_haar,-1,-1,0.3662892321167325,2.324142027208135e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",True
cross_session,18,24,5,deterministic_haar_reflection,1,1,0.37056218960194476,7.899520317358292e-07,38,True,"Terminated - min grad norm reached after 38 iterations, 0.10 seconds.",False
cross_session,18,25,0,spectral,-1,-1,0.2797934424711876,2.3455205849672335e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.04 seconds.",True
cross_session,18,25,1,spectral_reflection,1,1,0.28459572985205855,3.151774903056949e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.07 seconds.",False
cross_session,18,25,2,spectral_perturbed,-1,-1,0.28987244443125393,1.7191078177553615e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.04 seconds.",False
cross_session,18,25,3,spectral_perturbed_reflection,1,1,0.28459572984840703,4.6807364507906876e-08,40,True,"Terminated - min grad norm reached after 40 iterations, 0.09 seconds.",False
cross_session,18,25,4,deterministic_haar,-1,-1,0.29056029003097594,2.6537792194896885e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.03 seconds.",False
cross_session,18,25,5,deterministic_haar_reflection,1,1,0.2908200091946562,5.59244965176503e-07,55,True,"Terminated - min grad norm reached after 55 iterations, 0.15 seconds.",False
cross_session,18,26,0,spectral,1,1,0.4225056968070187,4.951344781381545e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.04 seconds.",False
cross_session,18,26,1,spectral_reflection,-1,-1,0.41956759916038855,7.536001532533683e-08,20,True,"Terminated - min grad norm reached after 20 iterations, 0.04 seconds.",False
cross_session,18,26,2,spectral_perturbed,1,1,0.41895195594948625,9.794906822006307e-07,33,True,"Terminated - min grad norm reached after 33 iterations, 0.09 seconds.",False
cross_session,18,26,3,spectral_perturbed_reflection,-1,-1,0.4195675991614158,1.9172651773617272e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,18,26,4,deterministic_haar,-1,-1,0.41767845216701394,7.809236279382212e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.06 seconds.",True
cross_session,18,26,5,deterministic_haar_reflection,1,1,0.4234009153095552,8.422394699247892e-07,44,True,"Terminated - min grad norm reached after 44 iterations, 0.13 seconds.",False
cross_session,18,27,0,spectral,-1,-1,0.46813722149326725,4.0535664902023074e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",True
cross_session,18,27,1,spectral_reflection,1,1,0.4832212892157041,4.4138347977488466e-07,41,True,"Terminated - min grad norm reached after 41 iterations, 0.11 seconds.",False
cross_session,18,27,2,spectral_perturbed,-1,-1,0.4681372215004811,6.019527003380755e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.05 seconds.",False
cross_session,18,27,3,spectral_perturbed_reflection,1,1,0.4836178072707198,6.193138895869017e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.04 seconds.",False
cross_session,18,27,4,deterministic_haar,-1,-1,0.4895028192363164,4.655133841213088e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,18,27,5,deterministic_haar_reflection,1,1,0.4801514577788305,6.429267530262352e-08,22,True,"Terminated - min grad norm reached after 22 iterations, 0.04 seconds.",False
cross_session,18,28,0,spectral,-1,-1,0.5307500049478604,6.181827132219325e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.09 seconds.",False
cross_session,18,28,1,spectral_reflection,1,1,0.5286843846167509,9.781353476497617e-07,37,True,"Terminated - min grad norm reached after 37 iterations, 0.13 seconds.",False
cross_session,18,28,2,spectral_perturbed,-1,-1,0.5307500049100703,2.826038757339567e-07,35,True,"Terminated - min grad norm reached after 35 iterations, 0.11 seconds.",False
cross_session,18,28,3,spectral_perturbed_reflection,1,1,0.528684384549282,5.222309800736998e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.06 seconds.",False
cross_session,18,28,4,deterministic_haar,-1,-1,0.5202883896960239,2.6572308799400333e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.06 seconds.",True
cross_session,18,28,5,deterministic_haar_reflection,1,1,0.5244605610967031,2.340982257546857e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,18,29,0,spectral,1,1,0.49080430983576545,7.118360230844965e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,18,29,1,spectral_reflection,-1,-1,0.48100546615448636,7.409421317177601e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.08 seconds.",False
cross_session,18,29,2,spectral_perturbed,1,1,0.4908043098379978,6.181255923192051e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",False
cross_session,18,29,3,spectral_perturbed_reflection,-1,-1,0.48021890271355877,2.125419139384654e-07,34,True,"Terminated - min grad norm reached after 34 iterations, 0.11 seconds.",True
cross_session,18,29,4,deterministic_haar,-1,-1,0.49512058823322896,1.9317167005274712e-07,30,True,"Terminated - min grad norm reached after 30 iterations, 0.06 seconds.",False
cross_session,18,29,5,deterministic_haar_reflection,1,1,0.4905378007268724,3.144952576941458e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,18,30,0,spectral,1,1,0.3676976544372352,5.172127250831674e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.05 seconds.",False
cross_session,18,30,1,spectral_reflection,-1,-1,0.3673009173253282,1.8891157606507483e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.04 seconds.",False
cross_session,18,30,2,spectral_perturbed,1,1,0.3676976544606559,4.781711963277584e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,18,30,3,spectral_perturbed_reflection,-1,-1,0.3673009173236789,1.1176612179234608e-07,18,True,"Terminated - min grad norm reached after 18 iterations, 0.04 seconds.",True
cross_session,18,30,4,deterministic_haar,-1,-1,0.3741036631396923,7.767046853636031e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,18,30,5,deterministic_haar_reflection,1,1,0.38686070087920976,4.061272957640422e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.07 seconds.",False
cross_session,18,31,0,spectral,-1,-1,0.6714475260398278,3.870808926756057e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.03 seconds.",False
cross_session,18,31,1,spectral_reflection,1,1,0.668976173419985,2.430185652204324e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.07 seconds.",True
cross_session,18,31,2,spectral_perturbed,-1,-1,0.6742125025379274,4.4765763030876257e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.08 seconds.",False
cross_session,18,31,3,spectral_perturbed_reflection,1,1,0.668976173445631,7.347754495934254e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,18,31,4,deterministic_haar,-1,-1,0.6699721775986835,4.6476608777198794e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.06 seconds.",False
cross_session,18,31,5,deterministic_haar_reflection,1,1,0.6697617088029384,8.383953050400347e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.05 seconds.",False
cross_session,18,32,0,spectral,-1,-1,4.240902571524225,9.193393171408858e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.05 seconds.",False
cross_session,18,32,1,spectral_reflection,1,1,4.256726979785112,7.403789583402493e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,18,32,2,spectral_perturbed,-1,-1,4.240902571495565,7.879252248870322e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,18,32,3,spectral_perturbed_reflection,1,1,4.256726979772007,5.014435789006316e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,18,32,4,deterministic_haar,-1,-1,4.241800488553472,3.5441798481305704e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.06 seconds.",False
cross_session,18,32,5,deterministic_haar_reflection,1,1,4.237425480712762,5.565320776211866e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.04 seconds.",True
cross_session,18,33,0,spectral,-1,-1,0.37640780685845004,6.097433670201135e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.07 seconds.",False
cross_session,18,33,1,spectral_reflection,1,1,0.40007340669047226,4.6769758165475017e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,18,33,2,spectral_perturbed,-1,-1,0.3764327045923201,7.075124875093515e-07,69,True,"Terminated - min grad norm reached after 69 iterations, 0.25 seconds.",False
cross_session,18,33,3,spectral_perturbed_reflection,1,1,0.3758563246401036,6.984169650544935e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",True
cross_session,18,33,4,deterministic_haar,-1,-1,0.379469685988128,7.850753190633498e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.06 seconds.",False
cross_session,18,33,5,deterministic_haar_reflection,1,1,0.37944840699057963,5.475106086397417e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.08 seconds.",False
cross_session,18,34,0,spectral,1,1,0.6464930775935048,8.31816873159099e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,18,34,1,spectral_reflection,-1,-1,0.6455720311363755,4.053433964848556e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.05 seconds.",False
cross_session,18,34,2,spectral_perturbed,1,1,0.6464930775798404,5.597801035449734e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
cross_session,18,34,3,spectral_perturbed_reflection,-1,-1,0.6455720311374621,5.804394071290639e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,18,34,4,deterministic_haar,-1,-1,0.6369149878473602,2.2236042112546867e-07,31,True,"Terminated - min grad norm reached after 31 iterations, 0.08 seconds.",True
cross_session,18,34,5,deterministic_haar_reflection,1,1,0.644636414831906,4.439039007162196e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.08 seconds.",False
cross_session,18,35,0,spectral,1,1,0.8928787962394176,8.469592459458193e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,18,35,1,spectral_reflection,-1,-1,0.8890949283348072,1.3064401498698115e-07,16,True,"Terminated - min grad norm reached after 16 iterations, 0.03 seconds.",False
cross_session,18,35,2,spectral_perturbed,1,1,0.8928787961582181,2.9808603330441295e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,18,35,3,spectral_perturbed_reflection,-1,-1,0.8890949283360325,1.984084403823547e-07,16,True,"Terminated - min grad norm reached after 16 iterations, 0.03 seconds.",False
cross_session,18,35,4,deterministic_haar,1,1,0.8951503869081349,6.164733049368792e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.04 seconds.",False
cross_session,18,35,5,deterministic_haar_reflection,-1,-1,0.8869439176158782,5.808167569413376e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.07 seconds.",True
cross_session,19,0,0,spectral,1,1,0.4773482661812185,9.663522154119136e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.05 seconds.",False
cross_session,19,0,1,spectral_reflection,-1,-1,0.46966367280304294,1.915375724125861e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",False
cross_session,19,0,2,spectral_perturbed,1,1,0.4772265083188635,3.534747070778836e-07,29,True,"Terminated - min grad norm reached after 29 iterations, 0.07 seconds.",False
cross_session,19,0,3,spectral_perturbed_reflection,-1,-1,0.4696636728526472,6.549660011806233e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.05 seconds.",False
cross_session,19,0,4,deterministic_haar,1,1,0.45739148931462886,3.641942815775048e-07,39,True,"Terminated - min grad norm reached after 39 iterations, 0.10 seconds.",True
cross_session,19,0,5,deterministic_haar_reflection,-1,-1,0.4768918766096599,3.7409917097845445e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.03 seconds.",False
cross_session,19,1,0,spectral,-1,-1,0.5359497408796129,1.625158569683503e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.05 seconds.",False
cross_session,19,1,1,spectral_reflection,1,1,0.532939602432242,8.968368010168911e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.06 seconds.",False
cross_session,19,1,2,spectral_perturbed,-1,-1,0.5359497408817502,2.7629058761853634e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.04 seconds.",False
cross_session,19,1,3,spectral_perturbed_reflection,1,1,0.5329396024428594,9.92967965985308e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.07 seconds.",False
cross_session,19,1,4,deterministic_haar,-1,-1,0.5352735931638263,9.113180838321623e-07,28,True,"Terminated - min grad norm reached after 28 iterations, 0.07 seconds.",False
cross_session,19,1,5,deterministic_haar_reflection,1,1,0.5230450694142024,6.53415765893377e-07,54,True,"Terminated - min grad norm reached after 54 iterations, 0.14 seconds.",True
cross_session,19,2,0,spectral,1,1,0.3806450463708425,3.1880486411778855e-07,15,True,"Terminated - min grad norm reached after 15 iterations, 0.03 seconds.",False
cross_session,19,2,1,spectral_reflection,-1,-1,0.3868293784051871,7.611622630342855e-07,19,True,"Terminated - min grad norm reached after 19 iterations, 0.04 seconds.",False
cross_session,19,2,2,spectral_perturbed,1,1,0.38064504637061025,3.323853749266244e-07,15,True,"Terminated - min grad norm reached after 15 iterations, 0.03 seconds.",True
cross_session,19,2,3,spectral_perturbed_reflection,-1,-1,0.38682937838961257,3.0376739537312876e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.04 seconds.",False
cross_session,19,2,4,deterministic_haar,1,1,0.38800086266906486,5.383867903436703e-07,24,True,"Terminated - min grad norm reached after 24 iterations, 0.06 seconds.",False
cross_session,19,2,5,deterministic_haar_reflection,-1,-1,0.39017725008686943,4.320745153798013e-07,17,True,"Terminated - min grad norm reached after 17 iterations, 0.04 seconds.",False
cross_session,19,3,0,spectral,-1,-1,0.7569581067112895,5.995255372985582e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.06 seconds.",False
cross_session,19,3,1,spectral_reflection,1,1,0.755462035772468,2.9310236777819173e-07,35,True,"Terminated - min grad norm reached after 35 iterations, 0.09 seconds.",False
cross_session,19,3,2,spectral_perturbed,-1,-1,0.7569581067037959,3.5331765853757917e-07,25,True,"Terminated - min grad norm reached after 25 iterations, 0.06 seconds.",False
cross_session,19,3,3,spectral_perturbed_reflection,1,1,0.7552679173218154,3.7138966897687776e-07,32,True,"Terminated - min grad norm reached after 32 iterations, 0.09 seconds.",False
cross_session,19,3,4,deterministic_haar,-1,-1,0.7596379606028276,9.773417392443443e-07,35,True,"Terminated - min grad norm reached after 35 iterations, 0.10 seconds.",False
cross_session,19,3,5,deterministic_haar_reflection,1,1,0.7550610387196065,2.2789334297269726e-07,27,True,"Terminated - min grad norm reached after 27 iterations, 0.06 seconds.",True
cross_session,19,4,0,spectral,-1,-1,0.39855727520507134,4.3143375123963493e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.06 seconds.",False
cross_session,19,4,1,spectral_reflection,1,1,0.4020236693392214,6.99966157188273e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,19,4,2,spectral_perturbed,-1,-1,0.3985572752033638,2.2574628846875703e-07,26,True,"Terminated - min grad norm reached after 26 iterations, 0.07 seconds.",False
cross_session,19,4,3,spectral_perturbed_reflection,1,1,0.4020236693014627,4.999575405674103e-07,20,True,"Terminated - min grad norm reached after 20 iterations, 0.05 seconds.",False
cross_session,19,4,4,deterministic_haar,-1,-1,0.40060783879739853,3.615403279452247e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",False
cross_session,19,4,5,deterministic_haar_reflection,1,1,0.3955776940593662,7.511804190247078e-08,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",True
cross_session,19,5,0,spectral,-1,-1,0.4524236808692579,1.8256421811272245e-07,23,True,"Terminated - min grad norm reached after 23 iterations, 0.05 seconds.",False
cross_session,19,5,1,spectral_reflection,1,1,0.45532283805779006,3.0337121923849676e-07,21,True,"Terminated - min grad norm reached after 21 iterations, 0.05 seconds.",False
cross_session,19,5,2,spectral_perturbed,-1,-1,0.45287233482104955,1.804192871758428e-07,22,True,"Terminated - min grad norm reached after 22 iterations, 0.05 seconds.",False
