session0_anchor,S1 Left,S1 Right,S1 Feet,S1 Tongue,S2 Left,S2 Right,S2 Feet,S2 Tongue,S3 Left,S3 Right,S3 Feet,S3 Tongue,S4 Left,S4 Right,S4 Feet,S4 Tongue,S5 Left,S5 Right,S5 Feet,S5 Tongue,S6 Left,S6 Right,S6 Feet,S6 Tongue,S7 Left,S7 Right,S7 Feet,S7 Tongue,S8 Left,S8 Right,S8 Feet,S8 Tongue,S9 Left,S9 Right,S9 Feet,S9 Tongue
S7 Left,0.5288276649024642,0.5330694282729832,0.830006176687394,1.0551887886276639,0.8634367949454693,0.9126912069613454,1.1286315818663852,0.9827694845430383,0.5870308346095279,0.5696364292784104,0.9487419310995387,1.2460114977581576,0.5478739097630837,0.7909107448775948,1.1799533534863091,1.2442172882844054,0.526946907958475,0.5909732886349679,0.5633328778885066,0.5940387642175196,0.5752465849806909,0.5535665194274308,0.9009516180240849,0.6499761060823629,0.5516079164376793,0.5113092998096248,0.6121736030202928,0.7763338386121954,0.638637152208432,0.6820874418061834,0.6370033363747167,0.8996242363852849,1.9058702585420388,0.626170670903211,0.6630297643691465,1.0343088550514554
S7 Right,0.5903164070583157,0.637858147590044,0.838182870810851,1.1237505240377759,0.9114528795040745,0.9675672485226887,1.22524845133093,1.0002853584878129,0.6579837608158016,0.6512258619062288,0.9812153151341092,1.256126154283234,0.6818159838842556,0.7583485242654638,1.2309295046524868,1.275943064833145,0.6299748213673233,0.7560073676115964,0.6321351716128665,0.6877304204175209,0.6784907664418517,0.7186154159878351,0.860735227960307,0.6489512800457595,0.5340549535463893,0.6109676871013013,0.8037382530218701,0.7598631454624514,0.6494107648691065,0.7403320587581758,0.6533724405262503,0.89383214554769,1.9932405011720133,0.7859655284412405,0.8422254243064329,1.084803730551181
S7 Feet,0.5810016620976782,0.6866712452858522,0.8409532607161897,0.953982308412811,0.7817866985123373,0.8668661850585445,1.0196376019893587,0.8778454200067637,0.6463956039728022,0.6220612647874617,0.9124688626808096,1.1320740800016105,0.5953948547706356,0.8501938113495718,1.0758018721317797,1.0874536212257018,0.5484105002107259,0.5492657088149036,0.4585032873907174,0.5836437441220127,0.5310598136285876,0.5488686867486062,0.7895138751285219,0.7462536565500948,0.6879354287214985,0.5679486129176068,0.6968302127333404,0.682672188233672,0.7911386727220774,0.7488964108741799,0.7176342788399742,0.8720727067310242,2.017090776553429,0.6655055453123402,0.8526192709551388,0.9476591048168042
S7 Tongue,0.8597731268890835,0.9381024101794976,0.7541052167375857,0.7514176698437638,0.6485592381983121,0.7169413319052564,0.7889620310376876,0.6904942045660242,0.7393457983731532,0.7541686122974808,0.7086223568648435,0.8846848240661939,0.7383428563004619,0.8117247341972904,0.8077945736640555,0.8659635462922607,0.7055651142297202,0.6440039701897091,0.6250784831109317,0.6400242236019794,0.5964284037827359,0.6649696382244794,0.6582660387600364,0.8103330210907378,0.8694202432419463,0.786981143830733,0.8134419778525233,0.5798848571836019,0.9337203726007814,0.8579179759965929,0.7915669284215777,0.7414119886073459,2.2883513249834726,0.7245995620201708,1.0095595653507805,0.8001033206364326
S8 Left,0.7724126493990799,0.6205817441998744,1.2756871623136021,1.5459716339663243,1.3168557269232148,1.36999777382113,1.6093258637319294,1.486646765982879,0.8368142094195153,0.7888010153259651,1.389287239356502,1.7619349436383225,0.7850419423517432,1.1485825363306859,1.6733991544781253,1.7633523068935426,0.8134184969373842,0.9504848873545588,0.9825569062734202,1.0495903505358193,0.9588651613878324,0.9121362149338197,1.312664637965752,0.8921881200479415,0.7779406684943175,0.7098646164858052,0.7847036679208534,1.2074890843036785,0.7450139951663164,0.7496580824784823,0.9035478836734494,1.3801875906265146,1.5031691760926178,1.0348879731547556,0.8038280579710141,1.548200936816384
S8 Right,0.7586786916350563,0.5927993147211541,1.1074175219755011,1.3465105035612375,1.115046833707573,1.1618716696306781,1.397442747536341,1.296203428516389,0.710353034460817,0.7012791065572779,1.200412269742583,1.5708535760533702,0.6324221665775496,0.9758058248594406,1.4705741169951732,1.5902130419260152,0.6819291309689517,0.7854905935601122,0.8727374162366888,0.8940871648768344,0.8210873111904289,0.7827876729651133,1.1552616619729472,0.7683498120074058,0.731056205764054,0.6392508302533648,0.6388502240294847,1.0636109603521,0.6227294429162791,0.5850638838059901,0.7622468442138378,1.1874490137603795,1.7321600167606095,0.8604007865284282,0.6881687137151883,1.3693045368821586
S8 Feet,0.731292596075015,0.6131107050885908,0.956517555725396,1.1553714866403466,0.930170714098125,0.9683034845565202,1.1801963201075363,1.1273360604716256,0.6952228178788092,0.7153681699828943,1.05288616102579,1.4050825288919504,0.5270594302774623,0.8676812356666608,1.2917350775119651,1.417229187758789,0.5543727924504441,0.6023378295895998,0.7519675172654243,0.7205858213366519,0.7032442675940528,0.6420497337195874,1.0535092422919277,0.7324253198989629,0.7287627381304537,0.6063093322648658,0.5444428843112964,0.9510376263190956,0.7070365826087217,0.6274186537358237,0.6556760868384428,1.029424815757049,1.9205647584042995,0.6895670964413351,0.6655713684897779,1.1774875160363347
S8 Tongue,1.0617574238686063,1.0399102784161165,0.6570953957889356,0.7180817928377412,0.5611512183082173,0.55845248647728,0.7275390150472582,0.6803515006514987,0.8284407628752689,0.9035605451404477,0.6592859296732688,0.8917532364163416,0.7612684995979248,0.6851238321950419,0.7968158494908751,1.0046937176140913,0.7522622574242988,0.7073552655848183,0.8050325749071314,0.6698183288297985,0.7353367529008658,0.7906837848933963,0.791995961424126,0.8354746010174392,0.9228217427073627,0.8998778303091958,0.8031513927317364,0.7187934464055026,0.990966858757903,0.8462523434765776,0.7583251098954035,0.660536988102655,2.501580564996351,0.7728025066046647,1.010504067818649,0.8076706373520026
S9 Left,1.8687588682101548,1.9116332746391727,2.5124312152958295,2.644643316125118,2.523141415210124,2.6000524417104787,2.7447380371254257,2.605493000286507,1.9722041550343505,1.86763003907227,2.4798456885532665,2.753412247890579,2.0511425804698136,2.377016666639838,2.7141363057152885,2.651569365410855,2.109738397703734,2.1992057297474865,2.125947666879783,2.309194581571861,2.0801451705201393,2.1020860762294467,2.2780538427661665,2.0982814226791975,1.9945252607988555,1.903258974462912,2.0848915908664734,2.251224118764077,1.9157562600311695,1.9852992064840849,2.1917407924199894,2.5633134531013297,1.2527015460066078,2.256351480007465,2.081681277747088,2.670158686488149
S9 Right,0.8479738107045082,0.8385561297030337,1.0203085105869285,1.2651541146583571,1.026949404274014,1.0735995297215035,1.3266961633723402,1.1644767435590335,0.7193764482437258,0.7678661173479708,1.0420811815025863,1.3802672413691428,0.7303889918477221,0.8482370436170156,1.3345140803801137,1.4471425307423795,0.7381101760588817,0.872672704071318,0.8798959982974952,0.9119940663001341,0.7953973105800307,0.8623192628554235,0.9347325449036245,0.7020628150198384,0.7343221364021534,0.7353435984215488,0.7588281687172126,0.8769580271656368,0.7336791265654581,0.6896527634827486,0.7140182907726611,1.0486060871308105,2.01472812577464,0.9351767882516764,0.9039287486626468,1.2810224037083535
S9 Feet,0.878029191908827,0.7556264961232578,1.2213581836041334,1.4740775267192059,1.2763103538272238,1.3041205354945258,1.5381097830917165,1.4251196203239551,0.8066029718982323,0.8082810038792306,1.2746368723655974,1.6539293758831992,0.8402804355534603,1.04705559199371,1.5903048875627386,1.6924289763348643,0.8639928042500522,0.9888085887298397,1.0307848277394458,1.0448045654377491,0.9493795348140321,0.9323405248862827,1.2550606402059172,0.8710251850898397,0.8188635026155098,0.7715013754789453,0.8260669235533658,1.1658301660645087,0.7205097824276273,0.7704239737823186,0.8720812880793848,1.3039951889496528,1.722811503060927,1.0269851237969447,0.7929638355975807,1.4877455161336333
S9 Tongue,1.5924045349263574,1.7122240642064934,1.0880292213555647,0.8314113319522562,1.0503041348928563,1.043020963660606,0.836783687731515,0.8945775659048867,1.5376486716307876,1.5705621033529105,1.0722884013504739,0.8187509194392907,1.531153477794268,1.3498494738355349,0.8060273860684508,0.7683370592105159,1.4641984084163946,1.334173587053919,1.2824778748128984,1.197237524830971,1.3299894492110724,1.3780338221330197,1.2135337367529397,1.5497504671988105,1.6041067216311176,1.5945222285341019,1.6185374793673055,1.1933994942507262,1.692720395257448,1.6555550524403393,1.4899086161447423,1.0121705708959885,3.1099302781040197,1.264309885261932,1.6529530150252032,0.792005550317375
