dataset,geometry,template,object,signature,subject,session0_half_cosine,session1_half_cosine,mean_session_half_cosine,same_subject_cross_session_cosine
OpenBMI,AIRM,session_specific,Z,spectrum,29,0.99250380159793461,0.99735478545004974,0.99492929352399229,0.96962623507876977
OpenBMI,AIRM,session_specific,Z,spectrum,30,0.82250904077984932,0.97418256692535565,0.89834580385260265,0.90205531364500668
OpenBMI,AIRM,session_specific,Z,spectrum,31,0.78038734049310055,0.92378793712771268,0.85208763881040661,0.96191399831769686
OpenBMI,AIRM,session_specific,Z,spectrum,32,0.97787384891777962,0.98207476612712141,0.97997430752245085,0.97562818985986766
OpenBMI,AIRM,session_specific,Z,spectrum,33,0.74802505204238923,0.41264191790081128,0.5803334849716002,0.94942616549760706
OpenBMI,AIRM,session_specific,Z,spectrum,34,0.32241190206864712,0.6290577968178539,0.47573484944325051,0.97308709204766608
OpenBMI,AIRM,session_specific,Z,spectrum,35,0.96886453586498689,0.91474331014971733,0.94180392300735216,0.88353890163135806
OpenBMI,AIRM,session_specific,Z,spectrum,36,0.96881715210722463,0.99258084887018017,0.98069900048870251,0.91596320535039288
OpenBMI,AIRM,session_specific,Z,spectrum,37,0.93874621054491181,0.97053554718604129,0.95464087886547666,0.94853630701415659
OpenBMI,AIRM,session_specific,Z,spectrum,38,0.76069271338248323,0.98822275901480294,0.87445773619864309,0.71986413111987291
OpenBMI,AIRM,session_specific,Z,spectrum,39,0.34437472229928057,-0.46458286507512281,-0.060104071387921065,0.91940990724879845
OpenBMI,AIRM,session_specific,Z,spectrum,40,0.83630528393627823,0.99201213407965538,0.91415870900796681,0.96267704660363151
OpenBMI,AIRM,session_specific,Z,spectrum,41,0.98728780446770159,0.98420328084649378,0.9857455426570978,0.95793412516345955
OpenBMI,AIRM,session_specific,Z,spectrum,42,0.99323481009844361,0.78253857618946321,0.88788669314395352,0.91017975786931282
OpenBMI,AIRM,session_specific,Z,spectrum,43,0.96354986202878001,0.97623381753943228,0.9698918397841062,0.9653185953343284
OpenBMI,AIRM,session_specific,Z,spectrum,44,0.9296542831018596,0.94348293151534013,0.93656860730860003,0.9698554175277363
OpenBMI,AIRM,session_specific,Z,spectrum,45,0.98544570590833591,0.99158947842305545,0.98851759216569568,0.70090228741862914
OpenBMI,AIRM,session_specific,Z,spectrum,46,0.9896039389541964,0.93526179970390477,0.96243286932905048,0.95338338056605665
OpenBMI,AIRM,session_specific,Z,spectrum,47,0.97167475857054275,0.99526889478757974,0.98347182667906141,0.91125536666665463
OpenBMI,AIRM,session_specific,Z,spectrum,48,0.93566668525606,0.98624142271092996,0.96095405398349498,0.77204216129542025
OpenBMI,AIRM,session_specific,Z,spectrum,49,0.55265020671568377,0.98053072814425402,0.76659046742996884,0.98277163268164669
OpenBMI,AIRM,session_specific,Z,spectrum,50,0.98481724503751489,0.9477483070673407,0.96628277605242785,0.83669282481511464
OpenBMI,AIRM,session_specific,Z,spectrum,51,0.81633284424125541,0.66014536688519188,0.73823910556322359,0.98695081256515671
OpenBMI,AIRM,session_specific,Z,spectrum,52,0.98317627956518416,0.97420976987825547,0.97869302472171993,0.89066232290375602
OpenBMI,AIRM,session_specific,Z,spectrum,53,0.98493331106955795,0.55695817101773293,0.77094574104364544,0.97170127663348149
OpenBMI,AIRM,session_specific,Z,spectrum,54,0.98056000262635146,0.35787765118487763,0.66921882690561452,0.44447544378661485
