subject,session,class,state,half,trial_count,normalized_karcher_residual,warning_count
33,0,right_hand,4,B,25,3.970273456870076e-11,0
33,0,right_hand,5,full,50,8.111689188884865e-11,0
33,0,right_hand,5,A,25,8.326361536763946e-11,0
33,0,right_hand,5,B,25,7.880263563399187e-11,0
34,0,left_hand,1,full,50,7.728933099359884e-11,0
34,0,left_hand,1,A,25,6.935302212890032e-11,0
34,0,left_hand,1,B,25,9.270296303526078e-11,0
34,0,left_hand,2,full,50,8.45053093420952e-11,0
34,0,left_hand,2,A,25,6.068210950113481e-11,0
34,0,left_hand,2,B,25,4.960204662522084e-11,0
34,0,left_hand,3,full,50,6.283183238034885e-11,0
34,0,left_hand,3,A,25,5.644838742487476e-11,0
34,0,left_hand,3,B,25,7.225467645051907e-11,0
34,0,left_hand,4,full,50,7.277560621184363e-11,0
34,0,left_hand,4,A,25,4.73070838000418e-11,0
34,0,left_hand,4,B,25,8.466796237932523e-11,0
34,0,left_hand,5,full,50,4.870669268206946e-11,0
34,0,left_hand,5,A,25,5.002698735464788e-11,0
34,0,left_hand,5,B,25,4.921856204888298e-11,0
34,0,right_hand,1,full,50,7.900609577047221e-11,0
34,0,right_hand,1,A,25,8.673593369176153e-11,0
34,0,right_hand,1,B,25,6.943575722121475e-11,0
34,0,right_hand,2,full,50,7.841014565122003e-11,0
34,0,right_hand,2,A,25,7.077840042359135e-11,0
34,0,right_hand,2,B,25,7.63507788776811e-11,0
34,0,right_hand,3,full,50,7.41706343654365e-11,0
34,0,right_hand,3,A,25,6.989408031897645e-11,0
34,0,right_hand,3,B,25,7.599102828599444e-11,0
34,0,right_hand,4,full,50,7.995635338299416e-11,0
34,0,right_hand,4,A,25,8.373681575463517e-11,0
34,0,right_hand,4,B,25,7.506184885580808e-11,0
34,0,right_hand,5,full,50,8.909256259257868e-11,0
34,0,right_hand,5,A,25,4.501105481664441e-11,0
34,0,right_hand,5,B,25,6.615764799538108e-11,0
35,0,left_hand,1,full,50,6.253203007180571e-11,0
35,0,left_hand,1,A,25,6.225452896779572e-11,0
35,0,left_hand,1,B,25,6.422441380033717e-11,0
35,0,left_hand,2,full,50,5.889576649659392e-11,0
35,0,left_hand,2,A,25,5.915194922063362e-11,0
35,0,left_hand,2,B,25,5.781565658172593e-11,0
35,0,left_hand,3,full,50,6.357806733263487e-11,0
35,0,left_hand,3,A,25,6.514689391203449e-11,0
35,0,left_hand,3,B,25,6.214146033414338e-11,0
35,0,left_hand,4,full,50,6.476494205327456e-11,0
35,0,left_hand,4,A,25,7.234086794350562e-11,0
35,0,left_hand,4,B,25,5.821928776025413e-11,0
35,0,left_hand,5,full,50,5.918482894558555e-11,0
35,0,left_hand,5,A,25,6.0626799251385e-11,0
35,0,left_hand,5,B,25,5.937640037114902e-11,0
35,0,right_hand,1,full,50,6.016873158346514e-11,0
35,0,right_hand,1,A,25,6.555054040405914e-11,0
35,0,right_hand,1,B,25,5.6462145039946984e-11,0
35,0,right_hand,2,full,50,6.074265519005515e-11,0
35,0,right_hand,2,A,25,6.305834092972785e-11,0
35,0,right_hand,2,B,25,5.9045323892511e-11,0
35,0,right_hand,3,full,50,6.405665536026046e-11,0
35,0,right_hand,3,A,25,6.79047613078884e-11,0
35,0,right_hand,3,B,25,6.342937023952172e-11,0
35,0,right_hand,4,full,50,4.06024231252196e-11,0
35,0,right_hand,4,A,25,6.420385913739723e-11,0
35,0,right_hand,4,B,25,5.363744611149206e-11,0
35,0,right_hand,5,full,50,7.996671973899057e-11,0
35,0,right_hand,5,A,25,5.7035514897572144e-11,0
35,0,right_hand,5,B,25,4.639650354347823e-11,0
36,0,left_hand,1,full,50,3.988997157203861e-11,0
36,0,left_hand,1,A,25,7.990095801851927e-11,0
36,0,left_hand,1,B,25,4.375360043192063e-11,0
36,0,left_hand,2,full,50,3.863954798971542e-11,0
36,0,left_hand,2,A,25,8.121229387863558e-11,0
36,0,left_hand,2,B,25,4.130185166147614e-11,0
36,0,left_hand,3,full,50,4.163982947560869e-11,0
36,0,left_hand,3,A,25,8.55425717220676e-11,0
36,0,left_hand,3,B,25,4.5893009578708146e-11,0
36,0,left_hand,4,full,50,8.321943786933471e-11,0
36,0,left_hand,4,A,25,8.120437065256386e-11,0
36,0,left_hand,4,B,25,8.695048386914824e-11,0
36,0,left_hand,5,full,50,3.8719177478242904e-11,0
36,0,left_hand,5,A,25,3.926447439611846e-11,0
36,0,left_hand,5,B,25,3.8297506142842066e-11,0
36,0,right_hand,1,full,50,7.058978193513316e-11,0
36,0,right_hand,1,A,25,7.05730393095475e-11,0
36,0,right_hand,1,B,25,7.20120620299988e-11,0
36,0,right_hand,2,full,50,7.086788785313436e-11,0
36,0,right_hand,2,A,25,7.028978984320353e-11,0
36,0,right_hand,2,B,25,7.081471350126584e-11,0
36,0,right_hand,3,full,50,7.23684208942208e-11,0
36,0,right_hand,3,A,25,7.00990710815106e-11,0
36,0,right_hand,3,B,25,7.512744896727562e-11,0
36,0,right_hand,4,full,50,6.674083532870875e-11,0
36,0,right_hand,4,A,25,6.861144174649961e-11,0
36,0,right_hand,4,B,25,6.570350008908085e-11,0
36,0,right_hand,5,full,50,7.083523301901576e-11,0
36,0,right_hand,5,A,25,7.145367346982773e-11,0
36,0,right_hand,5,B,25,7.145860871350655e-11,0
37,0,left_hand,1,full,50,5.7387370929411214e-11,0
37,0,left_hand,1,A,25,6.198458924993483e-11,0
37,0,left_hand,1,B,25,5.996844209104381e-11,0
37,0,left_hand,2,full,50,6.138430347560362e-11,0
37,0,left_hand,2,A,25,6.166644121931563e-11,0
37,0,left_hand,2,B,25,6.916814332369791e-11,0
37,0,left_hand,3,full,50,6.689682745321698e-11,0
37,0,left_hand,3,A,25,7.012680565168785e-11,0
37,0,left_hand,3,B,25,6.72667004912602e-11,0
37,0,left_hand,4,full,50,8.57985736224934e-11,0
37,0,left_hand,4,A,25,4.666036424665201e-11,0
37,0,left_hand,4,B,25,7.39799108591316e-11,0
37,0,left_hand,5,full,50,6.665311848407901e-11,0
37,0,left_hand,5,A,25,6.979139036865744e-11,0
37,0,left_hand,5,B,25,6.914410419455855e-11,0
37,0,right_hand,1,full,50,6.063517383413815e-11,0
37,0,right_hand,1,A,25,6.587669778633453e-11,0
37,0,right_hand,1,B,25,6.237210513502178e-11,0
37,0,right_hand,2,full,50,6.441702446813223e-11,0
37,0,right_hand,2,A,25,6.745250246704493e-11,0
37,0,right_hand,2,B,25,6.589556144482727e-11,0
37,0,right_hand,3,full,50,6.755919128757773e-11,0
37,0,right_hand,3,A,25,7.12000476816506e-11,0
37,0,right_hand,3,B,25,6.935593336483393e-11,0
37,0,right_hand,4,full,50,6.51698321722802e-11,0
37,0,right_hand,4,A,25,6.550985396160267e-11,0
37,0,right_hand,4,B,25,7.154842623655971e-11,0
37,0,right_hand,5,full,50,6.419671598812962e-11,0
37,0,right_hand,5,A,25,6.692516776517096e-11,0
37,0,right_hand,5,B,25,6.592954449092422e-11,0
38,0,left_hand,1,full,50,6.912045643503435e-11,0
38,0,left_hand,1,A,25,7.653425518040341e-11,0
38,0,left_hand,1,B,25,6.982069180609537e-11,0
38,0,left_hand,2,full,50,5.8045567936347996e-11,0
38,0,left_hand,2,A,25,5.875748567447599e-11,0
38,0,left_hand,2,B,25,6.461935271544284e-11,0
38,0,left_hand,3,full,50,6.097332629813213e-11,0
38,0,left_hand,3,A,25,6.600074523350692e-11,0
38,0,left_hand,3,B,25,6.074637249420351e-11,0
38,0,left_hand,4,full,50,6.928393899201648e-11,0
38,0,left_hand,4,A,25,7.827801927062911e-11,0
38,0,left_hand,4,B,25,6.418115810349714e-11,0
38,0,left_hand,5,full,50,6.16891399203956e-11,0
38,0,left_hand,5,A,25,6.246832692134964e-11,0
38,0,left_hand,5,B,25,6.471700369176809e-11,0
38,0,right_hand,1,full,50,7.724449018685022e-11,0
38,0,right_hand,1,A,25,7.267773716023972e-11,0
38,0,right_hand,1,B,25,8.797954828888081e-11,0
38,0,right_hand,2,full,50,5.500530277450336e-11,0
38,0,right_hand,2,A,25,7.321917894235853e-11,0
38,0,right_hand,2,B,25,7.031986729863481e-11,0
38,0,right_hand,3,full,50,3.71189332432215e-11,0
38,0,right_hand,3,A,25,6.673381052023068e-11,0
38,0,right_hand,3,B,25,4.4437062872015056e-11,0
38,0,right_hand,4,full,50,7.402865034095423e-11,0
38,0,right_hand,4,A,25,6.049554522876903e-11,0
38,0,right_hand,4,B,25,8.477161517310421e-11,0
38,0,right_hand,5,full,50,6.737505584880764e-11,0
38,0,right_hand,5,A,25,5.976074749496987e-11,0
38,0,right_hand,5,B,25,7.897451931003937e-11,0
39,0,left_hand,1,full,50,7.155076169832955e-11,0
39,0,left_hand,1,A,25,7.405076936899303e-11,0
39,0,left_hand,1,B,25,7.032413283951375e-11,0
39,0,left_hand,2,full,50,6.892175011446325e-11,0
39,0,left_hand,2,A,25,7.378156220925985e-11,0
39,0,left_hand,2,B,25,6.744677852807201e-11,0
39,0,left_hand,3,full,50,7.445365780241356e-11,0
39,0,left_hand,3,A,25,7.693982786080661e-11,0
39,0,left_hand,3,B,25,7.115407925177371e-11,0
39,0,left_hand,4,full,50,7.476971569241322e-11,0
39,0,left_hand,4,A,25,7.351686838296478e-11,0
39,0,left_hand,4,B,25,7.614080305685327e-11,0
39,0,left_hand,5,full,50,7.650012908996158e-11,0
39,0,left_hand,5,A,25,7.505881221609363e-11,0
39,0,left_hand,5,B,25,7.910251316941372e-11,0
39,0,right_hand,1,full,50,7.351142662533426e-11,0
39,0,right_hand,1,A,25,7.655207746251522e-11,0
39,0,right_hand,1,B,25,7.23125850188433e-11,0
39,0,right_hand,2,full,50,7.694413888571437e-11,0
39,0,right_hand,2,A,25,7.116685579782888e-11,0
39,0,right_hand,2,B,25,8.166034198381316e-11,0
39,0,right_hand,3,full,50,7.657881256980178e-11,0
39,0,right_hand,3,A,25,7.420331816077406e-11,0
39,0,right_hand,3,B,25,7.974732022032599e-11,0
39,0,right_hand,4,full,50,7.793160889529067e-11,0
39,0,right_hand,4,A,25,7.4489341371721e-11,0
39,0,right_hand,4,B,25,8.074568442232872e-11,0
39,0,right_hand,5,full,50,7.708015608894795e-11,0
39,0,right_hand,5,A,25,7.5847123630538e-11,0
39,0,right_hand,5,B,25,7.764366308338249e-11,0
40,0,left_hand,1,full,50,5.835163091233598e-11,0
40,0,left_hand,1,A,25,6.516040747444457e-11,0
40,0,left_hand,1,B,25,6.256627564522826e-11,0
40,0,left_hand,2,full,50,6.144170765520634e-11,0
40,0,left_hand,2,A,25,5.94478203930585e-11,0
40,0,left_hand,2,B,25,7.528064776460378e-11,0
40,0,left_hand,3,full,50,5.050035499154538e-11,0
40,0,left_hand,3,A,25,6.041604157125395e-11,0
40,0,left_hand,3,B,25,4.6490051534094175e-11,0
40,0,left_hand,4,full,50,4.996962439767918e-11,0
40,0,left_hand,4,A,25,5.592206021610112e-11,0
40,0,left_hand,4,B,25,4.912549675749692e-11,0
40,0,left_hand,5,full,50,4.9989023578236644e-11,0
40,0,left_hand,5,A,25,6.126518171277121e-11,0
40,0,left_hand,5,B,25,4.628191438613245e-11,0
40,0,right_hand,1,full,50,5.679812385901934e-11,0
40,0,right_hand,1,A,25,6.16062514324239e-11,0
40,0,right_hand,1,B,25,5.6389779592337426e-11,0
40,0,right_hand,2,full,50,4.310238170168691e-11,0
40,0,right_hand,2,A,25,5.064489191107345e-11,0
40,0,right_hand,2,B,25,4.202041719729023e-11,0
40,0,right_hand,3,full,50,4.698845708071457e-11,0
40,0,right_hand,3,A,25,5.013578121526656e-11,0
40,0,right_hand,3,B,25,5.020508895510598e-11,0
40,0,right_hand,4,full,50,4.6861139210621806e-11,0
40,0,right_hand,4,A,25,4.906035191454554e-11,0
40,0,right_hand,4,B,25,5.25412670886338e-11,0
40,0,right_hand,5,full,50,5.073017559999564e-11,0
40,0,right_hand,5,A,25,4.4527955981957636e-11,0
40,0,right_hand,5,B,25,6.032108994207619e-11,0
41,0,left_hand,1,full,50,4.4569745208949e-11,0
41,0,left_hand,1,A,25,4.860024305892377e-11,0
41,0,left_hand,1,B,25,4.946012451150659e-11,0
41,0,left_hand,2,full,50,4.288422344626761e-11,0
41,0,left_hand,2,A,25,4.467072717376306e-11,0
41,0,left_hand,2,B,25,4.769973973132355e-11,0
41,0,left_hand,3,full,50,4.4725617737847336e-11,0
41,0,left_hand,3,A,25,4.466907197513832e-11,0
41,0,left_hand,3,B,25,5.830305060952134e-11,0
41,0,left_hand,4,full,50,4.592743646590174e-11,0
41,0,left_hand,4,A,25,4.447591294836734e-11,0
41,0,left_hand,4,B,25,5.836031406053821e-11,0
41,0,left_hand,5,full,50,4.812802525772959e-11,0
41,0,left_hand,5,A,25,4.742239942567819e-11,0
41,0,left_hand,5,B,25,5.750613546350667e-11,0
41,0,right_hand,1,full,50,4.393884853400478e-11,0
41,0,right_hand,1,A,25,4.211979724591719e-11,0
41,0,right_hand,1,B,25,5.056000288334931e-11,0
41,0,right_hand,2,full,50,4.884080480774575e-11,0
41,0,right_hand,2,A,25,5.118881096298817e-11,0
41,0,right_hand,2,B,25,5.6695167200967954e-11,0
41,0,right_hand,3,full,50,5.132134322542011e-11,0
41,0,right_hand,3,A,25,4.790920053795749e-11,0
41,0,right_hand,3,B,25,6.816290499015511e-11,0
41,0,right_hand,4,full,50,4.721571727544475e-11,0
41,0,right_hand,4,A,25,4.362037062720169e-11,0
41,0,right_hand,4,B,25,6.563625856964609e-11,0
41,0,right_hand,5,full,50,5.0426519460880074e-11,0
41,0,right_hand,5,A,25,4.248891197270491e-11,0
41,0,right_hand,5,B,25,6.903577899589796e-11,0
42,0,left_hand,1,full,50,7.919937837308238e-11,0
42,0,left_hand,1,A,25,3.89409341639072e-11,0
42,0,left_hand,1,B,25,6.806115019911407e-11,0
42,0,left_hand,2,full,50,8.049356338412671e-11,0
42,0,left_hand,2,A,25,7.862456547443287e-11,0
42,0,left_hand,2,B,25,3.6735942739477396e-11,0
42,0,left_hand,3,full,50,6.005592884960305e-11,0
42,0,left_hand,3,A,25,5.729873643691971e-11,0
42,0,left_hand,3,B,25,7.890598201823496e-11,0
42,0,left_hand,4,full,50,6.688285824071213e-11,0
42,0,left_hand,4,A,25,5.6583936970390454e-11,0
42,0,left_hand,4,B,25,3.856998259770899e-11,0
42,0,left_hand,5,full,50,8.511904680377004e-11,0
42,0,left_hand,5,A,25,6.987290481084084e-11,0
42,0,left_hand,5,B,25,4.3683826419319013e-11,0
42,0,right_hand,1,full,50,8.368621271900147e-11,0
42,0,right_hand,1,A,25,8.288764586810042e-11,0
42,0,right_hand,1,B,25,3.778504483535743e-11,0
42,0,right_hand,2,full,50,4.5840551697153043e-11,0
42,0,right_hand,2,A,25,8.240960343378733e-11,0
42,0,right_hand,2,B,25,5.395029469858689e-11,0
42,0,right_hand,3,full,50,6.591497274572361e-11,0
42,0,right_hand,3,A,25,8.905796719375723e-11,0
42,0,right_hand,3,B,25,4.62390801906938e-11,0
42,0,right_hand,4,full,50,3.954758922569893e-11,0
42,0,right_hand,4,A,25,4.5547712210843715e-11,0
42,0,right_hand,4,B,25,3.819658650182827e-11,0
42,0,right_hand,5,full,50,3.917741942867433e-11,0
42,0,right_hand,5,A,25,8.434274029877238e-11,0
42,0,right_hand,5,B,25,4.664732193475366e-11,0
43,0,left_hand,1,full,50,5.572528017849489e-11,0
43,0,left_hand,1,A,25,5.1670311547305745e-11,0
43,0,left_hand,1,B,25,6.515958548402036e-11,0
43,0,left_hand,2,full,50,5.991890277221428e-11,0
43,0,left_hand,2,A,25,5.7057217023217174e-11,0
43,0,left_hand,2,B,25,6.78617548272439e-11,0
43,0,left_hand,3,full,50,6.621428070346997e-11,0
43,0,left_hand,3,A,25,6.883272987900225e-11,0
43,0,left_hand,3,B,25,6.773179246143108e-11,0
43,0,left_hand,4,full,50,6.698298831464926e-11,0
43,0,left_hand,4,A,25,7.542080097007254e-11,0
43,0,left_hand,4,B,25,6.46284771070767e-11,0
43,0,left_hand,5,full,50,7.641918029209847e-11,0
43,0,left_hand,5,A,25,7.970201255538079e-11,0
43,0,left_hand,5,B,25,8.163127300870872e-11,0
43,0,right_hand,1,full,50,5.655452992854653e-11,0
43,0,right_hand,1,A,25,5.460781671934966e-11,0
43,0,right_hand,1,B,25,6.364831325505102e-11,0
43,0,right_hand,2,full,50,5.7502635637335596e-11,0
43,0,right_hand,2,A,25,5.883209004852372e-11,0
43,0,right_hand,2,B,25,6.190402000570965e-11,0
43,0,right_hand,3,full,50,6.755173969973693e-11,0
43,0,right_hand,3,A,25,7.344191224186919e-11,0
43,0,right_hand,3,B,25,6.399184878031778e-11,0
43,0,right_hand,4,full,50,7.943611560946916e-11,0
43,0,right_hand,4,A,25,3.782265730211546e-11,0
43,0,right_hand,4,B,25,7.790837420004755e-11,0
43,0,right_hand,5,full,50,6.995563099282009e-11,0
43,0,right_hand,5,A,25,6.994739650278014e-11,0
43,0,right_hand,5,B,25,7.476249791902931e-11,0
44,0,left_hand,1,full,50,4.910522020803085e-11,0
44,0,left_hand,1,A,25,5.146730948422388e-11,0
44,0,left_hand,1,B,25,5.470771833587979e-11,0
44,0,left_hand,2,full,50,5.3600688861478504e-11,0
44,0,left_hand,2,A,25,5.555374403729356e-11,0
44,0,left_hand,2,B,25,5.837643221952813e-11,0
44,0,left_hand,3,full,50,5.937610364718195e-11,0
44,0,left_hand,3,A,25,6.522415618191184e-11,0
44,0,left_hand,3,B,25,5.4450501901258916e-11,0
44,0,left_hand,4,full,50,6.669777833820522e-11,0
44,0,left_hand,4,A,25,5.7163064924748005e-11,0
44,0,left_hand,4,B,25,8.348316069948986e-11,0
44,0,left_hand,5,full,50,6.13750437561369e-11,0
44,0,left_hand,5,A,25,6.147247194416519e-11,0
44,0,left_hand,5,B,25,6.774717832314519e-11,0
44,0,right_hand,1,full,50,5.347455497834744e-11,0
44,0,right_hand,1,A,25,5.525771463516733e-11,0
44,0,right_hand,1,B,25,5.783266459069901e-11,0
44,0,right_hand,2,full,50,5.569415889390948e-11,0
44,0,right_hand,2,A,25,6.335222354763506e-11,0
44,0,right_hand,2,B,25,5.298590846513424e-11,0
44,0,right_hand,3,full,50,6.499001845912638e-11,0
44,0,right_hand,3,A,25,7.274557092245793e-11,0
44,0,right_hand,3,B,25,6.184835743243056e-11,0
44,0,right_hand,4,full,50,5.754937495545359e-11,0
44,0,right_hand,4,A,25,6.805859449186231e-11,0
44,0,right_hand,4,B,25,5.226093328102297e-11,0
44,0,right_hand,5,full,50,6.001283474093323e-11,0
44,0,right_hand,5,A,25,6.288132616387487e-11,0
44,0,right_hand,5,B,25,5.879773229558533e-11,0
45,0,left_hand,1,full,50,5.131388152568737e-11,0
45,0,left_hand,1,A,25,5.053797302174824e-11,0
45,0,left_hand,1,B,25,5.20156078224884e-11,0
45,0,left_hand,2,full,50,5.390143123622904e-11,0
45,0,left_hand,2,A,25,5.7373535704667477e-11,0
45,0,left_hand,2,B,25,5.5312343157635844e-11,0
45,0,left_hand,3,full,50,4.682201616884376e-11,0
45,0,left_hand,3,A,25,4.685652688583772e-11,0
45,0,left_hand,3,B,25,4.928587509907629e-11,0
45,0,left_hand,4,full,50,4.89925817970524e-11,0
45,0,left_hand,4,A,25,5.1972234146149224e-11,0
45,0,left_hand,4,B,25,5.02265972482524e-11,0
45,0,left_hand,5,full,50,4.867516125699362e-11,0
45,0,left_hand,5,A,25,5.036810949372998e-11,0
45,0,left_hand,5,B,25,4.946751080728054e-11,0
45,0,right_hand,1,full,50,5.681355750909071e-11,0
45,0,right_hand,1,A,25,5.846140431044358e-11,0
45,0,right_hand,1,B,25,5.7163372493571e-11,0
45,0,right_hand,2,full,50,5.858088749038298e-11,0
45,0,right_hand,2,A,25,5.545263989542691e-11,0
45,0,right_hand,2,B,25,6.474581595001293e-11,0
45,0,right_hand,3,full,50,6.047235309277474e-11,0
45,0,right_hand,3,A,25,5.928968232552723e-11,0
45,0,right_hand,3,B,25,6.645612859490758e-11,0
45,0,right_hand,4,full,50,5.863811581253632e-11,0
45,0,right_hand,4,A,25,6.033530250587614e-11,0
45,0,right_hand,4,B,25,6.1109609666196e-11,0
45,0,right_hand,5,full,50,5.83562595188841e-11,0
45,0,right_hand,5,A,25,6.097881796094513e-11,0
45,0,right_hand,5,B,25,5.971515449654374e-11,0
46,0,left_hand,1,full,50,6.73972463643671e-11,0
46,0,left_hand,1,A,25,7.051453467740174e-11,0
46,0,left_hand,1,B,25,6.581130027767964e-11,0
46,0,left_hand,2,full,50,3.8187121272050396e-11,0
46,0,left_hand,2,A,25,4.288769477892067e-11,0
46,0,left_hand,2,B,25,7.92340425151672e-11,0
46,0,left_hand,3,full,50,8.3725372871577e-11,0
46,0,left_hand,3,A,25,4.429584094277847e-11,0
46,0,left_hand,3,B,25,7.095508396705284e-11,0
46,0,left_hand,4,full,50,7.791055220018054e-11,0
46,0,left_hand,4,A,25,8.091403164024219e-11,0
46,0,left_hand,4,B,25,7.426168612234173e-11,0
46,0,left_hand,5,full,50,7.96057271713923e-11,0
46,0,left_hand,5,A,25,8.502573915703828e-11,0
46,0,left_hand,5,B,25,7.860808003599653e-11,0
46,0,right_hand,1,full,50,7.424555438875432e-11,0
46,0,right_hand,1,A,25,7.818523866409118e-11,0
46,0,right_hand,1,B,25,6.889851682279821e-11,0
46,0,right_hand,2,full,50,7.981658346093073e-11,0
46,0,right_hand,2,A,25,7.148329989874481e-11,0
46,0,right_hand,2,B,25,8.724573166812185e-11,0
46,0,right_hand,3,full,50,8.513193227344869e-11,0
46,0,right_hand,3,A,25,8.308557926288673e-11,0
46,0,right_hand,3,B,25,8.58981851755886e-11,0
46,0,right_hand,4,full,50,8.524426458932291e-11,0
46,0,right_hand,4,A,25,3.712689298180983e-11,0
46,0,right_hand,4,B,25,8.346461887638084e-11,0
46,0,right_hand,5,full,50,8.541589633137332e-11,0
46,0,right_hand,5,A,25,8.300396840338031e-11,0
46,0,right_hand,5,B,25,3.675704512236444e-11,0
47,0,left_hand,1,full,50,7.640824319762039e-11,0
47,0,left_hand,1,A,25,7.789939158889441e-11,0
47,0,left_hand,1,B,25,7.387763802010974e-11,0
47,0,left_hand,2,full,50,7.735176653910428e-11,0
47,0,left_hand,2,A,25,7.685264665077817e-11,0
47,0,left_hand,2,B,25,7.873449900387649e-11,0
47,0,left_hand,3,full,50,8.496323190082257e-11,0
47,0,left_hand,3,A,25,3.749983961582371e-11,0
47,0,left_hand,3,B,25,7.731361568394191e-11,0
47,0,left_hand,4,full,50,8.109329703979044e-11,0
47,0,left_hand,4,A,25,7.793201445066031e-11,0
47,0,left_hand,4,B,25,8.027510272750794e-11,0
47,0,left_hand,5,full,50,8.636547600461027e-11,0
47,0,left_hand,5,A,25,3.761213594284582e-11,0
47,0,left_hand,5,B,25,7.873018389952104e-11,0
47,0,right_hand,1,full,50,8.544864736284964e-11,0
47,0,right_hand,1,A,25,8.647798893699532e-11,0
47,0,right_hand,1,B,25,8.60892194869382e-11,0
47,0,right_hand,2,full,50,7.952969233142092e-11,0
47,0,right_hand,2,A,25,7.508708283346529e-11,0
47,0,right_hand,2,B,25,8.271076400194798e-11,0
47,0,right_hand,3,full,50,7.919356583202327e-11,0
47,0,right_hand,3,A,25,7.495160977090916e-11,0
47,0,right_hand,3,B,25,8.515091842360658e-11,0
47,0,right_hand,4,full,50,8.657229391218556e-11,0
47,0,right_hand,4,A,25,8.225990493372718e-11,0
47,0,right_hand,4,B,25,8.721676273934885e-11,0
47,0,right_hand,5,full,50,8.187220461835329e-11,0
47,0,right_hand,5,A,25,3.728530246257677e-11,0
47,0,right_hand,5,B,25,7.522891286293759e-11,0
48,0,left_hand,1,full,50,7.719104753124005e-11,0
48,0,left_hand,1,A,25,8.137161716657202e-11,0
48,0,left_hand,1,B,25,7.803486572784131e-11,0
48,0,left_hand,2,full,50,7.992657673871675e-11,0
48,0,left_hand,2,A,25,8.180032320558687e-11,0
48,0,left_hand,2,B,25,7.957202274789887e-11,0
48,0,left_hand,3,full,50,7.925903673643868e-11,0
48,0,left_hand,3,A,25,7.6228750531174e-11,0
48,0,left_hand,3,B,25,8.039315601070459e-11,0
48,0,left_hand,4,full,50,8.130983279023447e-11,0
48,0,left_hand,4,A,25,7.605365270775551e-11,0
48,0,left_hand,4,B,25,8.59353773392619e-11,0
48,0,left_hand,5,full,50,8.26417437806401e-11,0
48,0,left_hand,5,A,25,7.896009438375742e-11,0
48,0,left_hand,5,B,25,8.736926084418658e-11,0
48,0,right_hand,1,full,50,8.630989915379028e-11,0
48,0,right_hand,1,A,25,8.229194047234531e-11,0
48,0,right_hand,1,B,25,3.712580815189056e-11,0
48,0,right_hand,2,full,50,7.825060945054451e-11,0
48,0,right_hand,2,A,25,7.90659431054191e-11,0
48,0,right_hand,2,B,25,7.866655982619597e-11,0
48,0,right_hand,3,full,50,8.527789352569089e-11,0
48,0,right_hand,3,A,25,3.925716746834591e-11,0
48,0,right_hand,3,B,25,7.988279434668337e-11,0
48,0,right_hand,4,full,50,8.347778355800937e-11,0
48,0,right_hand,4,A,25,8.467602952143908e-11,0
48,0,right_hand,4,B,25,8.096672422103847e-11,0
48,0,right_hand,5,full,50,3.921359283740116e-11,0
48,0,right_hand,5,A,25,4.1339294193121214e-11,0
48,0,right_hand,5,B,25,8.387238955716101e-11,0
49,0,left_hand,1,full,50,4.8500917501252374e-11,0
49,0,left_hand,1,A,25,4.8141766766253396e-11,0
49,0,left_hand,1,B,25,5.570670824355299e-11,0
49,0,left_hand,2,full,50,4.829151284108229e-11,0
49,0,left_hand,2,A,25,5.400152803598924e-11,0
49,0,left_hand,2,B,25,4.9163731398119874e-11,0
49,0,left_hand,3,full,50,4.7666598173380045e-11,0
49,0,left_hand,3,A,25,4.922692594850696e-11,0
49,0,left_hand,3,B,25,5.233010961085591e-11,0
49,0,left_hand,4,full,50,4.736891328119096e-11,0
49,0,left_hand,4,A,25,5.579976568770296e-11,0
49,0,left_hand,4,B,25,4.935771957425749e-11,0
49,0,left_hand,5,full,50,4.3425306211841824e-11,0
49,0,left_hand,5,A,25,4.790234696306659e-11,0
49,0,left_hand,5,B,25,4.694129764790853e-11,0
49,0,right_hand,1,full,50,4.188238870886384e-11,0
49,0,right_hand,1,A,25,5.1373137589039496e-11,0
49,0,right_hand,1,B,25,4.5649531205518587e-11,0
49,0,right_hand,2,full,50,5.231830903986362e-11,0
49,0,right_hand,2,A,25,5.914216849908626e-11,0
49,0,right_hand,2,B,25,5.6112130847082244e-11,0
49,0,right_hand,3,full,50,4.85077983984389e-11,0
49,0,right_hand,3,A,25,5.589901378496938e-11,0
49,0,right_hand,3,B,25,5.202885150582987e-11,0
49,0,right_hand,4,full,50,4.868222953214838e-11,0
49,0,right_hand,4,A,25,5.022166366695943e-11,0
49,0,right_hand,4,B,25,5.4142196148288114e-11,0
49,0,right_hand,5,full,50,4.725465459571578e-11,0
49,0,right_hand,5,A,25,5.321081424674972e-11,0
49,0,right_hand,5,B,25,4.828600504034526e-11,0
50,0,left_hand,1,full,50,5.943946064478248e-11,0
50,0,left_hand,1,A,25,6.563782468762003e-11,0
50,0,left_hand,1,B,25,6.561505749214097e-11,0
50,0,left_hand,2,full,50,4.473515564402522e-11,0
50,0,left_hand,2,A,25,5.653472244122328e-11,0
50,0,left_hand,2,B,25,4.556508372085193e-11,0
50,0,left_hand,3,full,50,5.169398835197841e-11,0
50,0,left_hand,3,A,25,5.966879516066714e-11,0
50,0,left_hand,3,B,25,5.145149584008587e-11,0
50,0,left_hand,4,full,50,5.141372689628656e-11,0
50,0,left_hand,4,A,25,5.7139768885980046e-11,0
50,0,left_hand,4,B,25,5.920046717312283e-11,0
50,0,left_hand,5,full,50,4.756017208071901e-11,0
