protocol,subject,split,feature,n_train,n_test,balanced_accuracy,accuracy,macro_f1,confusion_matrix
P0,7,1test_fold2,F3-D,230,58,0.30952380952380953,0.3103448275862069,0.29851190476190476,"[[2, 5, 4, 3], [1, 6, 2, 5], [2, 6, 4, 3], [1, 5, 3, 6]]"
P0,7,1test_fold2,F2-S-SHUFFLE,230,58,0.45119047619047614,0.4482758620689655,0.445718732895457,"[[8, 2, 3, 1], [2, 7, 4, 1], [1, 8, 3, 3], [4, 1, 2, 8]]"
P0,7,1test_fold2,F2-S-REVERSE,230,58,0.5202380952380953,0.5172413793103449,0.5173254165189649,"[[9, 2, 2, 1], [2, 8, 4, 0], [2, 6, 5, 2], [4, 1, 2, 8]]"
P0,7,1test_fold3,F0,231,57,0.8238095238095238,0.8245614035087719,0.8227674624226349,"[[10, 0, 0, 4], [0, 13, 1, 0], [0, 2, 13, 0], [2, 0, 1, 11]]"
P0,7,1test_fold3,F1,231,57,0.8071428571428572,0.8070175438596491,0.8087905523389394,"[[11, 1, 0, 2], [0, 12, 2, 0], [0, 3, 12, 0], [1, 0, 2, 11]]"
P0,7,1test_fold3,F2-S,231,57,0.43571428571428567,0.43859649122807015,0.43024566148298393,"[[4, 3, 4, 3], [1, 6, 5, 2], [0, 2, 9, 4], [5, 2, 1, 6]]"
P0,7,1test_fold3,F2-V,231,57,0.4023809523809524,0.40350877192982454,0.3896990740740741,"[[3, 3, 5, 3], [0, 9, 4, 1], [0, 3, 7, 5], [3, 3, 4, 4]]"
P0,7,1test_fold3,F3-G,231,57,0.24761904761904763,0.24561403508771928,0.21490442054958184,"[[0, 4, 5, 5], [1, 5, 4, 4], [3, 4, 2, 6], [2, 4, 1, 7]]"
P0,7,1test_fold3,F3-D,231,57,0.2107142857142857,0.21052631578947367,0.19787431101472847,"[[1, 5, 4, 4], [3, 2, 6, 3], [1, 4, 3, 7], [2, 6, 0, 6]]"
P0,7,1test_fold3,F2-S-SHUFFLE,231,57,0.42142857142857143,0.42105263157894735,0.4218213473908207,"[[5, 5, 0, 4], [1, 6, 4, 3], [2, 4, 6, 3], [1, 2, 4, 7]]"
P0,7,1test_fold3,F2-S-REVERSE,231,57,0.43571428571428567,0.43859649122807015,0.43024566148298393,"[[4, 3, 4, 3], [1, 6, 5, 2], [0, 2, 9, 4], [5, 2, 1, 6]]"
P0,7,1test_fold4,F0,231,57,0.8928571428571429,0.8947368421052632,0.8907370071684588,"[[15, 0, 0, 0], [0, 14, 0, 0], [0, 3, 10, 1], [2, 0, 0, 12]]"
P0,7,1test_fold4,F1,231,57,0.8226190476190476,0.8245614035087719,0.82183908045977,"[[14, 0, 0, 1], [0, 11, 3, 0], [0, 4, 9, 1], [0, 0, 1, 13]]"
P0,7,1test_fold4,F2-S,231,57,0.5238095238095238,0.5263157894736842,0.5171401515151515,"[[10, 0, 1, 4], [4, 6, 3, 1], [1, 4, 5, 4], [3, 0, 2, 9]]"
P0,7,1test_fold4,F2-V,231,57,0.4726190476190476,0.47368421052631576,0.4712121212121212,"[[8, 0, 1, 6], [2, 6, 3, 3], [5, 3, 5, 1], [3, 1, 2, 8]]"
P0,7,1test_fold4,F3-G,231,57,0.2464285714285714,0.24561403508771928,0.24507168458781362,"[[3, 4, 2, 6], [5, 2, 3, 4], [1, 5, 5, 3], [3, 3, 4, 4]]"
P0,7,1test_fold4,F3-D,231,57,0.27976190476190477,0.2807017543859649,0.28293545534924847,"[[5, 4, 0, 6], [5, 1, 5, 3], [1, 6, 5, 2], [3, 4, 2, 5]]"
P0,7,1test_fold4,F2-S-SHUFFLE,231,57,0.5047619047619047,0.5087719298245614,0.4950980392156863,"[[11, 1, 1, 2], [4, 4, 4, 2], [0, 4, 7, 3], [4, 1, 2, 7]]"
P0,7,1test_fold4,F2-S-REVERSE,231,57,0.5238095238095238,0.5263157894736842,0.5171401515151515,"[[10, 0, 1, 4], [4, 6, 3, 1], [1, 4, 5, 4], [3, 0, 2, 9]]"
P1,7,0train_to_1test,F0,288,288,0.6770833333333333,0.6770833333333334,0.6523046958481474,"[[48, 0, 1, 23], [6, 21, 38, 7], [2, 5, 61, 4], [7, 0, 0, 65]]"
P1,7,0train_to_1test,F1,288,288,0.6493055555555556,0.6493055555555556,0.6318591415992132,"[[48, 0, 0, 24], [2, 23, 36, 11], [5, 10, 49, 8], [4, 0, 1, 67]]"
P1,7,0train_to_1test,F2-S,288,288,0.5034722222222222,0.5034722222222222,0.5031058960608863,"[[39, 5, 12, 16], [10, 36, 21, 5], [9, 20, 30, 13], [17, 7, 8, 40]]"
P1,7,0train_to_1test,F2-V,288,288,0.42361111111111105,0.4236111111111111,0.4251464483609239,"[[29, 16, 15, 12], [6, 35, 23, 8], [15, 17, 29, 11], [12, 11, 20, 29]]"
P1,7,0train_to_1test,F3-G,288,288,0.2951388888888889,0.2951388888888889,0.2904527972569019,"[[27, 10, 18, 17], [22, 22, 17, 11], [28, 17, 10, 17], [20, 16, 10, 26]]"
P1,7,0train_to_1test,F3-D,288,288,0.3298611111111111,0.3298611111111111,0.32690383757612385,"[[25, 6, 20, 21], [13, 26, 19, 14], [15, 24, 13, 20], [19, 10, 12, 31]]"
P1,7,0train_to_1test,F2-S-SHUFFLE,288,288,0.4131944444444444,0.4131944444444444,0.4132137281656034,"[[32, 8, 14, 18], [8, 25, 28, 11], [8, 16, 33, 15], [18, 10, 15, 29]]"
P1,7,0train_to_1test,F2-S-REVERSE,288,288,0.5034722222222222,0.5034722222222222,0.5031058960608863,"[[39, 5, 12, 16], [10, 36, 21, 5], [9, 20, 30, 13], [17, 7, 8, 40]]"
P1,7,1test_to_0train,F0,288,288,0.6666666666666666,0.6666666666666666,0.6624151828432302,"[[41, 20, 4, 7], [2, 66, 4, 0], [0, 42, 28, 2], [7, 7, 1, 57]]"
P1,7,1test_to_0train,F1,288,288,0.6701388888888888,0.6701388888888888,0.6704664907781084,"[[48, 10, 11, 3], [0, 63, 9, 0], [0, 35, 36, 1], [17, 6, 3, 46]]"
P1,7,1test_to_0train,F2-S,288,288,0.5034722222222222,0.5034722222222222,0.49715100457605543,"[[39, 10, 9, 14], [8, 36, 18, 10], [11, 23, 23, 15], [14, 6, 5, 47]]"
P1,7,1test_to_0train,F2-V,288,288,0.4236111111111111,0.4236111111111111,0.42047514505954403,"[[26, 10, 15, 21], [17, 29, 13, 13], [9, 21, 27, 15], [12, 11, 9, 40]]"
P1,7,1test_to_0train,F3-G,288,288,0.2916666666666667,0.2916666666666667,0.26756629744607113,"[[6, 18, 14, 34], [9, 21, 16, 26], [8, 23, 17, 24], [6, 13, 13, 40]]"
P1,7,1test_to_0train,F3-D,288,288,0.3159722222222222,0.3159722222222222,0.29780761420319,"[[12, 15, 11, 34], [9, 32, 13, 18], [15, 26, 11, 20], [8, 14, 14, 36]]"
P1,7,1test_to_0train,F2-S-SHUFFLE,288,288,0.42361111111111105,0.4236111111111111,0.41422648782564747,"[[35, 16, 5, 16], [9, 25, 22, 16], [12, 29, 16, 15], [11, 7, 8, 46]]"
P1,7,1test_to_0train,F2-S-REVERSE,288,288,0.5034722222222222,0.5034722222222222,0.49715100457605543,"[[39, 10, 9, 14], [8, 36, 18, 10], [11, 23, 23, 15], [14, 6, 5, 47]]"
P0,8,0train_fold0,F0,230,58,0.911904761904762,0.9137931034482759,0.9116008711913886,"[[15, 0, 0, 0], [0, 14, 1, 0], [2, 0, 11, 1], [0, 0, 1, 13]]"
P0,8,0train_fold0,F1,230,58,0.8261904761904761,0.8275862068965517,0.8258928571428572,"[[12, 2, 0, 1], [0, 14, 1, 0], [4, 1, 9, 0], [1, 0, 0, 13]]"
P0,8,0train_fold0,F2-S,230,58,0.43452380952380953,0.43103448275862066,0.43958957245942787,"[[3, 5, 4, 3], [3, 7, 4, 1], [7, 0, 7, 0], [3, 2, 1, 8]]"
P0,8,0train_fold0,F2-V,230,58,0.3821428571428571,0.3793103448275862,0.37935154286655953,"[[2, 3, 7, 3], [2, 7, 2, 4], [6, 1, 5, 2], [4, 1, 1, 8]]"
P0,8,0train_fold0,F3-G,230,58,0.4166666666666667,0.41379310344827586,0.4157523510971787,"[[5, 5, 4, 1], [2, 5, 6, 2], [5, 0, 8, 1], [3, 4, 1, 6]]"
P0,8,0train_fold0,F3-D,230,58,0.430952380952381,0.43103448275862066,0.4294871794871795,"[[7, 3, 3, 2], [1, 6, 5, 3], [4, 1, 7, 2], [3, 5, 1, 5]]"
P0,8,0train_fold0,F2-S-SHUFFLE,230,58,0.37976190476190474,0.3793103448275862,0.37424242424242427,"[[2, 7, 3, 3], [4, 9, 1, 1], [5, 2, 7, 0], [4, 3, 3, 4]]"
P0,8,0train_fold0,F2-S-REVERSE,230,58,0.43452380952380953,0.43103448275862066,0.43958957245942787,"[[3, 5, 4, 3], [3, 7, 4, 1], [7, 0, 7, 0], [3, 2, 1, 8]]"
P0,8,0train_fold1,F0,230,58,0.8630952380952381,0.8620689655172413,0.8613425925925926,"[[11, 0, 3, 0], [2, 13, 0, 0], [0, 0, 14, 0], [0, 2, 1, 12]]"
P0,8,0train_fold1,F1,230,58,0.8107142857142857,0.8103448275862069,0.8102627257799672,"[[10, 1, 3, 0], [2, 12, 0, 1], [0, 0, 13, 1], [3, 0, 0, 12]]"
P0,8,0train_fold1,F2-S,230,58,0.5178571428571428,0.5172413793103449,0.5249649859943978,"[[7, 4, 2, 1], [3, 8, 4, 0], [5, 0, 8, 1], [5, 1, 2, 7]]"
P0,8,0train_fold1,F2-V,230,58,0.4630952380952381,0.46551724137931033,0.46791917759659696,"[[5, 2, 2, 5], [2, 8, 3, 2], [4, 3, 6, 1], [6, 0, 1, 8]]"
P0,8,0train_fold1,F3-G,230,58,0.32380952380952377,0.3275862068965517,0.31959706959706957,"[[3, 3, 4, 4], [2, 5, 3, 5], [5, 6, 3, 0], [2, 1, 4, 8]]"
P0,8,0train_fold1,F3-D,230,58,0.28928571428571426,0.29310344827586204,0.28305555555555556,"[[2, 4, 3, 5], [2, 5, 4, 4], [4, 6, 3, 1], [3, 2, 3, 7]]"
P0,8,0train_fold1,F2-S-SHUFFLE,230,58,0.46904761904761905,0.46551724137931033,0.4651078088578089,"[[6, 3, 3, 2], [7, 4, 3, 1], [3, 0, 10, 1], [6, 0, 2, 7]]"
P0,8,0train_fold1,F2-S-REVERSE,230,58,0.5178571428571428,0.5172413793103449,0.5249649859943978,"[[7, 4, 2, 1], [3, 8, 4, 0], [5, 0, 8, 1], [5, 1, 2, 7]]"
P0,8,0train_fold2,F0,230,58,0.8928571428571428,0.896551724137931,0.8909722222222223,"[[10, 1, 2, 1], [1, 12, 0, 1], [0, 0, 15, 0], [0, 0, 0, 15]]"
P0,8,0train_fold2,F1,230,58,0.8964285714285714,0.896551724137931,0.8974995733060249,"[[12, 0, 1, 1], [1, 13, 0, 0], [1, 0, 13, 1], [0, 0, 1, 14]]"
P0,8,0train_fold2,F2-S,230,58,0.6345238095238095,0.6379310344827587,0.6349092318919906,"[[7, 3, 4, 0], [4, 8, 0, 2], [2, 0, 12, 1], [2, 2, 1, 10]]"
P0,8,0train_fold2,F2-V,230,58,0.6023809523809524,0.603448275862069,0.6057471264367816,"[[7, 2, 3, 2], [4, 9, 1, 0], [2, 2, 10, 1], [3, 3, 0, 9]]"
P0,8,0train_fold2,F3-G,230,58,0.39880952380952384,0.39655172413793105,0.3648214285714286,"[[4, 5, 5, 0], [2, 9, 1, 2], [3, 7, 0, 5], [2, 0, 3, 10]]"
P0,8,0train_fold2,F3-D,230,58,0.30833333333333335,0.3103448275862069,0.2696048321048321,"[[1, 6, 4, 3], [3, 6, 2, 3], [1, 7, 1, 6], [3, 0, 2, 10]]"
P0,8,0train_fold2,F2-S-SHUFFLE,230,58,0.544047619047619,0.5517241379310345,0.5261933056050703,"[[5, 3, 3, 3], [4, 4, 2, 4], [1, 0, 13, 1], [3, 1, 1, 10]]"
P0,8,0train_fold2,F2-S-REVERSE,230,58,0.6345238095238095,0.6379310344827587,0.6349092318919906,"[[7, 3, 4, 0], [4, 8, 0, 2], [2, 0, 12, 1], [2, 2, 1, 10]]"
P0,8,0train_fold3,F0,231,57,0.8261904761904763,0.8245614035087719,0.8256367275763827,"[[10, 4, 0, 0], [0, 14, 0, 0], [4, 0, 11, 0], [1, 0, 1, 12]]"
P0,8,0train_fold3,F1,231,57,0.8083333333333333,0.8070175438596491,0.8086648983200707,"[[11, 2, 1, 0], [1, 13, 0, 0], [3, 0, 11, 1], [1, 0, 2, 11]]"
P0,8,0train_fold3,F2-S,231,57,0.5988095238095238,0.5964912280701754,0.5924725274725274,"[[7, 4, 2, 1], [2, 11, 1, 0], [1, 3, 7, 4], [1, 3, 1, 9]]"
P0,8,0train_fold3,F2-V,231,57,0.4928571428571428,0.49122807017543857,0.4861940023577955,"[[6, 3, 2, 3], [3, 10, 0, 1], [4, 2, 6, 3], [2, 3, 3, 6]]"
P0,8,0train_fold3,F3-G,231,57,0.4011904761904762,0.40350877192982454,0.3983516483516484,"[[6, 2, 4, 2], [2, 4, 6, 2], [3, 2, 8, 2], [3, 4, 2, 5]]"
P0,8,0train_fold3,F3-D,231,57,0.33333333333333326,0.3333333333333333,0.3347619047619047,"[[4, 6, 0, 4], [2, 6, 3, 3], [1, 6, 5, 3], [4, 4, 2, 4]]"
P0,8,0train_fold3,F2-S-SHUFFLE,231,57,0.45476190476190476,0.45614035087719296,0.4627645502645503,"[[4, 5, 3, 2], [6, 7, 1, 0], [2, 4, 8, 1], [1, 5, 1, 7]]"
P0,8,0train_fold3,F2-S-REVERSE,231,57,0.5988095238095238,0.5964912280701754,0.5924725274725274,"[[7, 4, 2, 1], [2, 11, 1, 0], [1, 3, 7, 4], [1, 3, 1, 9]]"
P0,8,0train_fold4,F0,231,57,0.8761904761904762,0.8771929824561403,0.8790943580497332,"[[14, 0, 0, 1], [3, 10, 0, 1], [1, 0, 13, 0], [1, 0, 0, 13]]"
P0,8,0train_fold4,F1,231,57,0.8261904761904761,0.8245614035087719,0.8309144088669951,"[[11, 0, 3, 1], [3, 11, 0, 0], [2, 0, 12, 0], [1, 0, 0, 13]]"
P0,8,0train_fold4,F2-S,231,57,0.6011904761904762,0.5964912280701754,0.5863864942528736,"[[5, 3, 4, 3], [2, 9, 0, 3], [2, 1, 11, 0], [0, 2, 3, 9]]"
P0,8,0train_fold4,F2-V,231,57,0.45952380952380956,0.45614035087719296,0.45137822153951185,"[[4, 4, 2, 5], [3, 9, 1, 1], [5, 2, 6, 1], [0, 2, 5, 7]]"
P0,8,0train_fold4,F3-G,231,57,0.2988095238095238,0.2982456140350877,0.3127073906485671,"[[4, 6, 5, 0], [2, 3, 6, 3], [4, 5, 4, 1], [1, 6, 1, 6]]"
P0,8,0train_fold4,F3-D,231,57,0.31785714285714284,0.3157894736842105,0.32223757425370325,"[[3, 5, 5, 2], [2, 4, 7, 1], [3, 5, 4, 2], [1, 5, 1, 7]]"
P0,8,0train_fold4,F2-S-SHUFFLE,231,57,0.5119047619047619,0.5087719298245614,0.5117798867798867,"[[5, 3, 5, 2], [2, 9, 1, 2], [5, 0, 8, 1], [1, 1, 5, 7]]"
P0,8,0train_fold4,F2-S-REVERSE,231,57,0.6011904761904762,0.5964912280701754,0.5863864942528736,"[[5, 3, 4, 3], [2, 9, 0, 3], [2, 1, 11, 0], [0, 2, 3, 9]]"
P0,8,1test_fold0,F0,230,58,0.8821428571428571,0.8793103448275862,0.8786124794745485,"[[11, 2, 0, 2], [2, 13, 0, 0], [0, 0, 14, 0], [0, 0, 1, 13]]"
P0,8,1test_fold0,F1,230,58,0.7976190476190477,0.7931034482758621,0.7905060590544462,"[[8, 4, 1, 2], [3, 12, 0, 0], [0, 0, 13, 1], [1, 0, 0, 13]]"
P0,8,1test_fold0,F2-S,230,58,0.5726190476190477,0.5689655172413793,0.5641597985347985,"[[5, 4, 3, 3], [3, 9, 1, 2], [2, 2, 9, 1], [1, 2, 1, 10]]"
P0,8,1test_fold0,F2-V,230,58,0.4690476190476191,0.46551724137931033,0.4594793377120963,"[[4, 5, 4, 2], [5, 7, 0, 3], [1, 1, 10, 2], [3, 1, 4, 6]]"
P0,8,1test_fold0,F3-G,230,58,0.3238095238095238,0.3275862068965517,0.30714285714285716,"[[7, 2, 1, 5], [5, 6, 2, 2], [4, 5, 1, 4], [4, 2, 3, 5]]"
P0,8,1test_fold0,F3-D,230,58,0.275,0.27586206896551724,0.26896749084249083,"[[2, 2, 4, 7], [2, 7, 4, 2], [2, 6, 2, 4], [5, 0, 4, 5]]"
P0,8,1test_fold0,F2-S-SHUFFLE,230,58,0.5047619047619047,0.5,0.4908796296296296,"[[4, 2, 8, 1], [3, 7, 1, 4], [3, 2, 7, 2], [0, 1, 2, 11]]"
P0,8,1test_fold0,F2-S-REVERSE,230,58,0.5726190476190477,0.5689655172413793,0.5641597985347985,"[[5, 4, 3, 3], [3, 9, 1, 2], [2, 2, 9, 1], [1, 2, 1, 10]]"
P0,8,1test_fold1,F0,230,58,0.8964285714285715,0.896551724137931,0.8958551027516545,"[[13, 0, 1, 0], [2, 12, 0, 1], [0, 0, 12, 2], [0, 0, 0, 15]]"
P0,8,1test_fold1,F1,230,58,0.8273809523809523,0.8275862068965517,0.8262725779967159,"[[10, 1, 2, 1], [2, 13, 0, 0], [0, 0, 13, 1], [2, 1, 0, 12]]"
P0,8,1test_fold1,F2-S,230,58,0.6023809523809524,0.603448275862069,0.604766613109216,"[[8, 3, 2, 1], [5, 9, 1, 0], [3, 0, 8, 3], [1, 2, 2, 10]]"
P0,8,1test_fold1,F2-V,230,58,0.5369047619047619,0.5344827586206896,0.5370782350760104,"[[8, 2, 1, 3], [4, 8, 1, 2], [1, 1, 9, 3], [2, 5, 2, 6]]"
P0,8,1test_fold1,F3-G,230,58,0.25595238095238093,0.25862068965517243,0.25495337995337997,"[[3, 6, 3, 2], [4, 6, 3, 2], [6, 3, 2, 3], [6, 3, 2, 4]]"
P0,8,1test_fold1,F3-D,230,58,0.3773809523809524,0.3793103448275862,0.3740573152337858,"[[5, 4, 4, 1], [2, 5, 3, 5], [2, 3, 4, 5], [3, 3, 1, 8]]"
P0,8,1test_fold1,F2-S-SHUFFLE,230,58,0.4976190476190476,0.5,0.4966155810983397,"[[5, 4, 3, 2], [4, 9, 1, 1], [3, 0, 7, 4], [1, 2, 4, 8]]"
P0,8,1test_fold1,F2-S-REVERSE,230,58,0.6023809523809524,0.603448275862069,0.604766613109216,"[[8, 3, 2, 1], [5, 9, 1, 0], [3, 0, 8, 3], [1, 2, 2, 10]]"
P0,8,1test_fold2,F0,230,58,0.8452380952380953,0.8448275862068966,0.8463440860215055,"[[13, 0, 0, 1], [1, 11, 1, 1], [1, 0, 13, 1], [2, 0, 1, 12]]"
P0,8,1test_fold2,F1,230,58,0.794047619047619,0.7931034482758621,0.7953917050691245,"[[13, 1, 0, 0], [4, 10, 0, 0], [2, 0, 10, 3], [2, 0, 0, 13]]"
P0,8,1test_fold2,F2-S,230,58,0.6023809523809524,0.603448275862069,0.6069902319902319,"[[6, 6, 2, 0], [4, 10, 0, 0], [2, 3, 9, 1], [1, 2, 2, 10]]"
P0,8,1test_fold2,F2-V,230,58,0.4297619047619048,0.43103448275862066,0.4390964240102171,"[[4, 4, 5, 1], [5, 7, 0, 2], [6, 2, 6, 1], [3, 1, 3, 8]]"
P0,8,1test_fold2,F3-G,230,58,0.2785714285714285,0.27586206896551724,0.26721759423372327,"[[6, 3, 3, 2], [6, 4, 3, 1], [7, 4, 1, 3], [2, 6, 2, 5]]"
P0,8,1test_fold2,F3-D,230,58,0.394047619047619,0.39655172413793105,0.4013440860215054,"[[5, 5, 1, 3], [6, 4, 1, 3], [4, 3, 6, 2], [2, 4, 1, 8]]"
P0,8,1test_fold2,F2-S-SHUFFLE,230,58,0.5321428571428571,0.5344827586206896,0.520791542423421,"[[4, 4, 4, 2], [0, 9, 3, 2], [1, 1, 10, 3], [2, 3, 2, 8]]"
P0,8,1test_fold2,F2-S-REVERSE,230,58,0.6023809523809524,0.603448275862069,0.6069902319902319,"[[6, 6, 2, 0], [4, 10, 0, 0], [2, 3, 9, 1], [1, 2, 2, 10]]"
P0,8,1test_fold3,F0,231,57,0.8273809523809523,0.8245614035087719,0.8245007680491551,"[[12, 1, 0, 1], [1, 12, 0, 1], [4, 0, 10, 1], [0, 1, 0, 13]]"
P0,8,1test_fold3,F1,231,57,0.7738095238095237,0.7719298245614035,0.7774658808933003,"[[10, 3, 0, 1], [1, 13, 0, 0], [5, 0, 10, 0], [2, 1, 0, 11]]"
P0,8,1test_fold3,F2-S,231,57,0.5464285714285715,0.543859649122807,0.5325199183894836,"[[5, 2, 3, 4], [6, 7, 1, 0], [3, 0, 6, 6], [0, 0, 1, 13]]"
P0,8,1test_fold3,F2-V,231,57,0.4345238095238095,0.43859649122807015,0.4395833333333333,"[[2, 4, 3, 5], [6, 7, 1, 0], [4, 0, 10, 1], [4, 1, 3, 6]]"
P0,8,1test_fold3,F3-G,231,57,0.23095238095238094,0.22807017543859648,0.21845131421744324,"[[2, 5, 2, 5], [1, 4, 6, 3], [5, 5, 1, 4], [2, 3, 3, 6]]"
P0,8,1test_fold3,F3-D,231,57,0.21071428571428572,0.21052631578947367,0.20402298850574713,"[[0, 5, 3, 6], [2, 4, 5, 3], [6, 4, 3, 2], [4, 2, 3, 5]]"
P0,8,1test_fold3,F2-S-SHUFFLE,231,57,0.47857142857142854,0.47368421052631576,0.4623245073891626,"[[5, 2, 5, 2], [3, 10, 0, 1], [5, 1, 3, 6], [1, 2, 2, 9]]"
P0,8,1test_fold3,F2-S-REVERSE,231,57,0.5464285714285715,0.543859649122807,0.5325199183894836,"[[5, 2, 3, 4], [6, 7, 1, 0], [3, 0, 6, 6], [0, 0, 1, 13]]"
P0,8,1test_fold4,F0,231,57,0.8285714285714286,0.8245614035087719,0.8221808657292528,"[[9, 4, 2, 0], [1, 12, 0, 1], [0, 0, 14, 0], [1, 1, 0, 12]]"
P0,8,1test_fold4,F1,231,57,0.7916666666666666,0.7894736842105263,0.7908488063660478,"[[10, 2, 3, 0], [1, 12, 0, 1], [2, 0, 12, 0], [1, 1, 1, 11]]"
P0,8,1test_fold4,F2-S,231,57,0.5095238095238095,0.5087719298245614,0.5117748917748918,"[[7, 2, 4, 2], [5, 8, 0, 1], [4, 0, 8, 2], [2, 4, 2, 6]]"
P0,8,1test_fold4,F2-V,231,57,0.4916666666666667,0.49122807017543857,0.4952547452547452,"[[7, 4, 4, 0], [6, 6, 0, 2], [4, 2, 6, 2], [1, 2, 2, 9]]"
P0,8,1test_fold4,F3-G,231,57,0.3,0.2982456140350877,0.2946696075728334,"[[3, 5, 2, 5], [3, 7, 3, 1], [4, 4, 3, 3], [5, 1, 4, 4]]"
P0,8,1test_fold4,F3-D,231,57,0.37023809523809526,0.3684210526315789,0.3613362742395001,"[[4, 4, 5, 2], [2, 7, 2, 3], [3, 4, 3, 4], [3, 2, 2, 7]]"
P0,8,1test_fold4,F2-S-SHUFFLE,231,57,0.49047619047619045,0.49122807017543857,0.49625625625625625,"[[8, 2, 3, 2], [6, 6, 1, 1], [4, 0, 8, 2], [4, 3, 1, 6]]"
P0,8,1test_fold4,F2-S-REVERSE,231,57,0.5095238095238095,0.5087719298245614,0.5117748917748918,"[[7, 2, 4, 2], [5, 8, 0, 1], [4, 0, 8, 2], [2, 4, 2, 6]]"
P1,8,0train_to_1test,F0,288,288,0.7187499999999999,0.71875,0.7210588778192917,"[[68, 0, 4, 0], [28, 43, 1, 0], [13, 0, 57, 2], [18, 2, 13, 39]]"
P1,8,0train_to_1test,F1,288,288,0.7604166666666667,0.7604166666666666,0.7649459551805484,"[[63, 2, 1, 6], [26, 45, 1, 0], [10, 0, 60, 2], [11, 4, 6, 51]]"
P1,8,0train_to_1test,F2-S,288,288,0.5555555555555556,0.5555555555555556,0.5577862515396913,"[[39, 9, 8, 16], [20, 43, 3, 6], [14, 6, 42, 10], [13, 8, 15, 36]]"
P1,8,0train_to_1test,F2-V,288,288,0.4930555555555556,0.4930555555555556,0.4921965793424167,"[[26, 15, 14, 17], [18, 38, 7, 9], [18, 7, 34, 13], [10, 6, 12, 44]]"
P1,8,0train_to_1test,F3-G,288,288,0.3194444444444444,0.3194444444444444,0.32037123850658045,"[[20, 18, 20, 14], [16, 25, 23, 8], [14, 21, 22, 15], [13, 19, 15, 25]]"
P1,8,0train_to_1test,F3-D,288,288,0.3472222222222222,0.3472222222222222,0.3376274129251463,"[[14, 22, 19, 17], [11, 33, 14, 14], [8, 28, 19, 17], [9, 16, 13, 34]]"
P1,8,0train_to_1test,F2-S-SHUFFLE,288,288,0.45486111111111116,0.4548611111111111,0.45609355909764693,"[[29, 15, 13, 15], [20, 40, 8, 4], [21, 13, 28, 10], [15, 10, 13, 34]]"
P1,8,0train_to_1test,F2-S-REVERSE,288,288,0.5555555555555556,0.5555555555555556,0.5577862515396913,"[[39, 9, 8, 16], [20, 43, 3, 6], [14, 6, 42, 10], [13, 8, 15, 36]]"
P1,8,1test_to_0train,F0,288,288,0.7638888888888888,0.7638888888888888,0.7384868421052632,"[[22, 32, 14, 4], [1, 69, 1, 1], [1, 7, 63, 1], [0, 4, 2, 66]]"
P1,8,1test_to_0train,F1,288,288,0.7951388888888888,0.7951388888888888,0.7889308298584063,"[[39, 17, 15, 1], [3, 65, 3, 1], [4, 0, 64, 4], [2, 3, 6, 61]]"
P1,8,1test_to_0train,F2-S,288,288,0.53125,0.53125,0.5290338071456013,"[[28, 18, 17, 9], [11, 45, 7, 9], [16, 5, 42, 9], [10, 10, 14, 38]]"
P1,8,1test_to_0train,F2-V,288,288,0.4861111111111111,0.4861111111111111,0.48422558333319665,"[[25, 20, 21, 6], [7, 43, 13, 9], [16, 13, 40, 3], [16, 9, 15, 32]]"
P1,8,1test_to_0train,F3-G,288,288,0.33333333333333337,0.3333333333333333,0.3185440768849449,"[[28, 17, 9, 18], [15, 29, 14, 14], [27, 29, 6, 10], [18, 11, 10, 33]]"
P1,8,1test_to_0train,F3-D,288,288,0.3090277777777778,0.3090277777777778,0.30017649126206347,"[[16, 17, 16, 23], [15, 21, 17, 19], [15, 24, 15, 18], [16, 11, 8, 37]]"
P1,8,1test_to_0train,F2-S-SHUFFLE,288,288,0.45833333333333326,0.4583333333333333,0.4553324811389327,"[[21, 20, 18, 13], [15, 34, 13, 10], [17, 6, 39, 10], [10, 11, 13, 38]]"
P1,8,1test_to_0train,F2-S-REVERSE,288,288,0.53125,0.53125,0.5290338071456013,"[[28, 18, 17, 9], [11, 45, 7, 9], [16, 5, 42, 9], [10, 10, 14, 38]]"
P0,9,0train_fold0,F0,230,58,0.638095238095238,0.6379310344827587,0.6343722943722945,"[[8, 2, 3, 1], [2, 7, 5, 1], [2, 1, 10, 1], [2, 0, 1, 12]]"
P0,9,0train_fold0,F1,230,58,0.7726190476190475,0.7758620689655172,0.7725818603303389,"[[10, 0, 1, 3], [2, 12, 1, 0], [2, 1, 9, 2], [1, 0, 0, 14]]"
P0,9,0train_fold0,F2-S,230,58,0.7035714285714285,0.7068965517241379,0.70496632996633,"[[9, 1, 2, 2], [0, 12, 2, 1], [3, 0, 8, 3], [2, 0, 1, 12]]"
P0,9,0train_fold0,F2-V,230,58,0.6333333333333333,0.6379310344827587,0.6315184004636337,"[[8, 2, 1, 3], [0, 12, 2, 1], [4, 0, 6, 4], [2, 0, 2, 11]]"
P0,9,0train_fold0,F3-G,230,58,0.3583333333333333,0.3620689655172414,0.3605478750640041,"[[3, 3, 6, 2], [1, 8, 5, 1], [5, 1, 4, 4], [4, 3, 2, 6]]"
