direction,subject,outer_fold,sse_zero,sse_location,normalized_sse_ratio,error_gain,cosine,normalized_mae,predicted_residual_norm,true_residual_norm
SAME_SESSION_3,50,5,1.0908106832313618,1.0925573385878489,1.0016012451870318,-0.0017466553564871035,-0.19956493612544896,1.0003875857188855,0.00414875113082082,1.0444188255826117
SAME_SESSION_3,51,5,1.3662217644382548,1.36297780059805,0.9976255949622215,0.0032439638402048665,0.10490667364835335,1.0003305549595978,0.014030315352323672,1.1688548945178159
SAME_SESSION_3,54,5,1.4633934257786376,1.4099657832418948,0.9634905818246962,0.053427642536742814,0.319973308754667,0.9958468956566933,0.07659263161054437,1.209707991946254
SAME_SESSION_3,58,5,1.6165507130831147,1.5504128991740784,0.9590870775820592,0.06613781390903628,0.5139026193536842,0.9861468441491368,0.05273938892284034,1.2714364762280161
SAME_SESSION_3,6,6,1.0509003580011438,1.1050861292051386,1.0515612834189707,-0.054185771203994815,-0.46188732017528566,1.0147184627297485,0.05412524174014785,1.0251343121762844
SAME_SESSION_3,9,6,1.0582415546567248,1.0870679233607432,1.0272398759783812,-0.028826368704018446,0.01661572925551843,0.9866606734729005,0.18773427166040815,1.0287086830860936
SAME_SESSION_3,18,6,1.3317624834832729,2.388083582850671,1.7931752939942804,-1.056321099367398,-0.7544032066208382,1.2120430274611977,0.4763479572044187,1.1540201399816525
SAME_SESSION_3,21,6,3.059484466889754,3.1538963288204194,1.03085874857428,-0.09441186193066553,-0.536865982132898,1.01016008383473,0.0489917450418983,1.7491382069149808
SAME_SESSION_3,23,6,1.1559410538995079,1.3920711174622729,1.20427517715215,-0.236130063562765,-0.4738846812602171,1.0426922341394351,0.19457527367191715,1.075146991764153
SAME_SESSION_3,27,6,3.083595178267154,3.954035995313564,1.2822811577801079,-0.8704408170464104,-0.849437575257498,1.0864350487290302,0.2677456402626967,1.7560168502230138
SAME_SESSION_3,31,6,0.7467761524367269,0.7419598518621089,0.9935505431461591,0.004816300574618015,0.7939365244931433,0.9981209232176609,0.003518987902443174,0.8641621100445951
SAME_SESSION_3,32,6,0.7061017250548166,0.9345763960092959,1.3235718917649466,-0.22847467095447926,-0.29395758099307684,1.09011450378408,0.2910303000559455,0.8402985927959278
SAME_SESSION_3,36,6,1.060599923503907,1.0761047854425447,1.0146189544191313,-0.01550486193863776,-0.0652194234386541,1.0047116018369027,0.07431211996359127,1.0298543214959615
SAME_SESSION_3,38,6,1.0223637696623173,1.0832991429228236,1.0596024380643232,-0.06093537326050624,-0.2352207278408421,1.0185825518369187,0.10494855783703234,1.0111200569973466
