stage,representation,subject,session,direction,train_session,test_session,train_runs,test_runs,train_n,test_n,train_subjects,test_subjects,train_uid_sha256,test_uid_sha256,scaler_fit_uid_sha256,scaler_mean_sha256,scaler_scale_sha256,balanced_accuracy,accuracy,macro_f1,recall_left_hand,recall_right_hand,recall_feet,recall_tongue,confusion_matrix_json,prediction_sha256,status,convergence_warning,warning_messages,subject_statistic,group_statistic,chance
W,PATH_D10,8,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[8],[8],0e94e7af821f2ad3b0b8b71b5e96d813346eb02a23a3a199d47d605b4eeae837,03515346f34f008063c7d12a118d159560e50f81218626578325fb9c96d60b62,0e94e7af821f2ad3b0b8b71b5e96d813346eb02a23a3a199d47d605b4eeae837,83894f5c3bd10a309f2f285570280aacdedfd0ed974bcee3199714de88f9d5a2,b4fb43921d98b41dfb10b7973838a2ecc72a0f7b50c3ded698993e7f61081f52,0.2708333333333333,0.2708333333333333,0.2634698476829599,0.1111111111111111,0.3333333333333333,0.2777777777777778,0.3611111111111111,"[[4,16,10,6],[5,12,10,9],[6,13,10,7],[4,9,10,13]]",2658d29a08af245336d1b770bb7983a8c875f0ad3a3c0efb45111b522982a309,PASS,False,[],0.3125,0.3072916666666667,0.25
W,PATH_D10,8,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[8],[8],03515346f34f008063c7d12a118d159560e50f81218626578325fb9c96d60b62,0e94e7af821f2ad3b0b8b71b5e96d813346eb02a23a3a199d47d605b4eeae837,03515346f34f008063c7d12a118d159560e50f81218626578325fb9c96d60b62,4e6fdd7a912e4870b4c2a0bad90031b7a598ffe43ba6dc14e481bfcbad6b140c,243dd2da43a22daeac80cc557e3f09729872a4c951e02c68c68ef2414f5da8b5,0.3125,0.3125,0.2958822586273567,0.3611111111111111,0.25,0.1111111111111111,0.5277777777777778,"[[13,9,4,10],[12,9,7,8],[14,7,4,11],[6,7,4,19]]",40e495f1cca7d8b689c27482757f2d9e54a40eb0b29a931902eb55ef2cfa45c0,PASS,False,[],0.3125,0.3072916666666667,0.25
W,PATH_D10,9,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[9],[9],10507d5927392edd813fb3d680e31993f7cf0e24ee2c5c82dae03103d7b04e37,3b43f8cd92661699aaeccddadd8c42be50e868c4d3fc60338eb431b3317acc45,10507d5927392edd813fb3d680e31993f7cf0e24ee2c5c82dae03103d7b04e37,6527918359b774c0190a47cb8e885660b3c23fe438c707c47524cd1b677152df,0851e823dd56c55f280c1ac5eaba79e6addcd2f7e1952d87b9a365b8282d6cea,0.2986111111111111,0.2986111111111111,0.28591946243565636,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.4444444444444444,"[[12,4,8,12],[7,3,13,13],[9,4,12,11],[5,11,4,16]]",763dbd824b67cd2d143cb646ca07582f6be633e62c5a9d20618f350ccccffe7f,PASS,False,[],0.3472222222222222,0.3072916666666667,0.25
W,PATH_D10,9,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[9],[9],3b43f8cd92661699aaeccddadd8c42be50e868c4d3fc60338eb431b3317acc45,10507d5927392edd813fb3d680e31993f7cf0e24ee2c5c82dae03103d7b04e37,3b43f8cd92661699aaeccddadd8c42be50e868c4d3fc60338eb431b3317acc45,21c691b8da8e34d0997e641fb27a3833f356abb11de625ac7f78e29faa88c56f,48ece3b0730122b916df3f93693f5f9a42abaf3f512c5e59b6725151cc09adbf,0.3333333333333333,0.3333333333333333,0.3235373814339114,0.5555555555555556,0.2222222222222222,0.25,0.3055555555555556,"[[20,6,4,6],[11,8,7,10],[11,8,9,8],[9,9,7,11]]",e1bbb5356172ca3d0aa13456d69a67f12a7a384e4d284fc2705214d396f13cfa,PASS,False,[],0.3472222222222222,0.3072916666666667,0.25
W,PATH_D10,9,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[9],[9],c9ac72bbd778fa77442aafaab089a375fc418b4cc3e9e026b31a353ce158ed94,9b17ef00a2d8eddc4cf163b38b2263abb23eedb5e3138c7eaa9290b4186a5fe7,c9ac72bbd778fa77442aafaab089a375fc418b4cc3e9e026b31a353ce158ed94,2e64935c613389da13ba3e01c933a8655933087667e4df085216687e9ffa99c5,b7f653d9251837f545c972b53ad108e213663216688312a63c2aad4d9c0afaae,0.3541666666666667,0.3541666666666667,0.3555444607946185,0.5833333333333334,0.25,0.25,0.3333333333333333,"[[21,9,2,4],[4,9,9,14],[7,6,9,14],[2,11,11,12]]",4fc12b8c509531af93dad238652690cf23fac2bab383ada4e192ea87b3dea55d,PASS,False,[],0.3472222222222222,0.3072916666666667,0.25
W,PATH_D10,9,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[9],[9],9b17ef00a2d8eddc4cf163b38b2263abb23eedb5e3138c7eaa9290b4186a5fe7,c9ac72bbd778fa77442aafaab089a375fc418b4cc3e9e026b31a353ce158ed94,9b17ef00a2d8eddc4cf163b38b2263abb23eedb5e3138c7eaa9290b4186a5fe7,66cc6165d71d5646215a08871e98246789aa1ef121885469dddb08141c0e86ee,b87cefece7bfd52eb7f658e6efb00c3ecf3825fd59839ef178a192467c514454,0.4027777777777778,0.4027777777777778,0.39928719867563456,0.6111111111111112,0.3055555555555556,0.3055555555555556,0.3888888888888889,"[[22,7,5,2],[12,11,5,8],[4,10,11,11],[4,12,6,14]]",1c80a626e3088d1fb10a3fcc1fffd22518259c14411fba3c89772c595e27e1ac,PASS,False,[],0.3472222222222222,0.3072916666666667,0.25
W,BAG_CANON_D10,1,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[1],[1],240e0752f0377c4fb6dc56e86086a12c75c660b8ca72215ed8c4469e1376816c,5ea6667e21c268ca42417d2fb0585b0e90c9c3b02ec63e7941b8c995e8d5fc43,240e0752f0377c4fb6dc56e86086a12c75c660b8ca72215ed8c4469e1376816c,84737951f8f13ad870b33238624cde4c72d8d74f5150a5feba54171f26306430,0c43f33c5e102e1ee7a0d8478c52199ebc2366eec73678c43507cc6bf9a37565,0.41666666666666663,0.4166666666666667,0.41628300378300376,0.3611111111111111,0.3611111111111111,0.4722222222222222,0.4722222222222222,"[[13,13,5,5],[11,13,6,6],[3,8,17,8],[2,4,13,17]]",71f2f1e7d66341a333b9c524c90c6eea49d23fc2d1da4fdfa272452aa93aca93,PASS,False,[],0.3715277777777778,0.27083333333333337,0.25
W,BAG_CANON_D10,1,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[1],[1],5ea6667e21c268ca42417d2fb0585b0e90c9c3b02ec63e7941b8c995e8d5fc43,240e0752f0377c4fb6dc56e86086a12c75c660b8ca72215ed8c4469e1376816c,5ea6667e21c268ca42417d2fb0585b0e90c9c3b02ec63e7941b8c995e8d5fc43,4747d6e39e61a5e086065aeb72e04f8716bd839e749a4909208e367d7c8b9104,8e2ba619c1d4972c872c76f0e4d67403ffb6b70acbf9c120e7efc010bff96cca,0.4166666666666667,0.4166666666666667,0.4164033427003654,0.3611111111111111,0.4166666666666667,0.4722222222222222,0.4166666666666667,"[[13,12,6,5],[7,15,9,5],[3,6,17,10],[4,6,11,15]]",78a00b52b6f256a6d018b92d44aa41eb60cd92f0cd6eec77554805f548e0c764,PASS,False,[],0.3715277777777778,0.27083333333333337,0.25
W,BAG_CANON_D10,1,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[1],[1],3f8da6cff1d9ea89cb2c561e28c945b0a8a4fe028b087c6fa8cdb3351dde2168,27dd87f3c35f2eb5e2d7241e36d661d662c0f5894569f63250395e17961fc2e5,3f8da6cff1d9ea89cb2c561e28c945b0a8a4fe028b087c6fa8cdb3351dde2168,adaad1477b3a337c87cf23778a583ebf1445ef147e44d75ea23eb81d99bc3647,c7bebf316eb1b8d7432ab45a5c8abf9524b768bbb4a9cf410ad0dcb5b2762514,0.3819444444444444,0.3819444444444444,0.3712718207157034,0.5,0.5277777777777778,0.2222222222222222,0.2777777777777778,"[[18,17,0,1],[15,19,2,0],[9,10,8,9],[8,10,8,10]]",0848d0cdf2aef341a03b1592263f7b6b7ff46b937ac695c7ed04821a2809b8ba,PASS,False,[],0.3715277777777778,0.27083333333333337,0.25
W,BAG_CANON_D10,1,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[1],[1],27dd87f3c35f2eb5e2d7241e36d661d662c0f5894569f63250395e17961fc2e5,3f8da6cff1d9ea89cb2c561e28c945b0a8a4fe028b087c6fa8cdb3351dde2168,27dd87f3c35f2eb5e2d7241e36d661d662c0f5894569f63250395e17961fc2e5,f8868c0f13fe05a57a85f56e6943ec05c23d61c12d55a89357a9cd30d5eed7f5,beb346f87ad07bd2ec842888fb0e4e343d5c32eea5d43972142ee33becc6bd96,0.2708333333333333,0.2708333333333333,0.2459201025784033,0.05555555555555555,0.19444444444444445,0.4722222222222222,0.3611111111111111,"[[2,7,12,15],[3,7,14,12],[2,0,17,17],[3,4,16,13]]",25d3b1e5f40baeaa1fec1abc1445957d9d07956b71379ece1e668b6c42d086d9,PASS,False,[],0.3715277777777778,0.27083333333333337,0.25
W,BAG_CANON_D10,2,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[2],[2],5cce8de614ae7f4019203826bf2147159cf46592530d7520e614e6837cbced31,8236cbe7c222e7eac46f769c94cc2532f41f2f5230976477b6c5a7786441d821,5cce8de614ae7f4019203826bf2147159cf46592530d7520e614e6837cbced31,23cf6bc801be513fad82997b25f62e35216baa01dff841c239d2795bf6dbec99,ce456eaddf3745a7d3969887207f36af499bdaa20545bb019abda4541d7f3517,0.22916666666666669,0.22916666666666666,0.22533893791613308,0.1388888888888889,0.3055555555555556,0.2222222222222222,0.25,"[[5,14,6,11],[9,11,10,6],[4,12,8,12],[7,7,13,9]]",3d572a082fd0de76b156978aefb2d6625ca6e5ae8ae874bb96b0c5a7b8c7c52f,PASS,False,[],0.25520833333333337,0.27083333333333337,0.25
W,BAG_CANON_D10,2,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[2],[2],8236cbe7c222e7eac46f769c94cc2532f41f2f5230976477b6c5a7786441d821,5cce8de614ae7f4019203826bf2147159cf46592530d7520e614e6837cbced31,8236cbe7c222e7eac46f769c94cc2532f41f2f5230976477b6c5a7786441d821,59b2a05c803e367c84eef3060af7dab14ef55b155b5fb0ec042d0c0366198044,35fb6850b80f82c49ce1b477ef36f87a992c34147b6dcbe59aa5ac9e794b7ce3,0.2361111111111111,0.2361111111111111,0.2227696788192944,0.4722222222222222,0.16666666666666666,0.2222222222222222,0.08333333333333333,"[[17,5,5,9],[17,6,7,6],[10,5,8,13],[12,7,14,3]]",38c38e0b00320aa304ee42f99a898787b2985c416e83fa6d8115e6cdc346a6f8,PASS,False,[],0.25520833333333337,0.27083333333333337,0.25
W,BAG_CANON_D10,2,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[2],[2],32946d7d1e61668b1bbee10b4b596aebbda3b8bc44d72937915078af22ae1e76,08a25ed6120b2647da86f3a4c000f5d654fbb167637d19b9cfc779920a310c6c,32946d7d1e61668b1bbee10b4b596aebbda3b8bc44d72937915078af22ae1e76,be737420aedb48ad210f6e6c40c6715b287e2c04f87bee8dc2f770067562e5c2,9c2c9f9e6ec697246fcaeaa1d30dca0e260ba80a7d9360a5acca4707fccb2f25,0.2847222222222222,0.2847222222222222,0.28415783488192026,0.25,0.25,0.3055555555555556,0.3333333333333333,"[[9,7,7,13],[6,9,10,11],[7,8,11,10],[6,10,8,12]]",f575d35e97e88d2612159b36fcc0781526d1f70d5ea3e43b796c30ab4ab836e9,PASS,False,[],0.25520833333333337,0.27083333333333337,0.25
W,BAG_CANON_D10,2,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[2],[2],08a25ed6120b2647da86f3a4c000f5d654fbb167637d19b9cfc779920a310c6c,32946d7d1e61668b1bbee10b4b596aebbda3b8bc44d72937915078af22ae1e76,08a25ed6120b2647da86f3a4c000f5d654fbb167637d19b9cfc779920a310c6c,8918543ac7c0ad411802609b5931ec559bc94c5e7da2b6d877a6277a61572bce,4f27f3a934eb46273451d943e91d86a709db4f82bcaf9bc6c73fc5caa5609272,0.27083333333333337,0.2708333333333333,0.263907753254103,0.4166666666666667,0.2777777777777778,0.19444444444444445,0.19444444444444445,"[[15,9,7,5],[13,10,6,7],[9,13,7,7],[17,8,4,7]]",14920f0fd26d1e054445452b9974d5395bbdbf1cfec5705d4687653d98f9d1ce,PASS,False,[],0.25520833333333337,0.27083333333333337,0.25
W,BAG_CANON_D10,3,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[3],[3],5f8a576c38e1076dabd2e90a0106b5a04327340108aa1f95ea098e5bc186330b,b45a989cb0e86485d454e55a68279249692e84564d1d448c2298b8e04155f6e5,5f8a576c38e1076dabd2e90a0106b5a04327340108aa1f95ea098e5bc186330b,c5ecc381fc8b095acf099cac2aa775ec5877c9d4ed37eb4f721524a7e758b0a8,9f6cf9b656a16d9faa9820dee26a6ddd01b76302b0a564f397f58c51135e2b8a,0.25,0.25,0.24977598566308243,0.3055555555555556,0.16666666666666666,0.25,0.2777777777777778,"[[11,12,11,2],[7,6,14,9],[9,5,9,13],[9,3,14,10]]",5e1f65841a059b52b9dc89431697b42fed1e85a74c5aa25fdff886fc4e7cb2f3,PASS,False,[],0.2604166666666667,0.27083333333333337,0.25
W,BAG_CANON_D10,3,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[3],[3],b45a989cb0e86485d454e55a68279249692e84564d1d448c2298b8e04155f6e5,5f8a576c38e1076dabd2e90a0106b5a04327340108aa1f95ea098e5bc186330b,b45a989cb0e86485d454e55a68279249692e84564d1d448c2298b8e04155f6e5,c98c2ab99b01132a8f53fd6e08ed1f2159c8a77c18a6d9fedf0f551f437a000c,b863f32378719017cec77816f131bb057be65a7ef123737336dff44718d7980c,0.2777777777777778,0.2777777777777778,0.27818659665870027,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.3333333333333333,"[[12,8,13,3],[11,6,12,7],[9,8,10,9],[5,5,14,12]]",231c1b27c1228453c684bb3a7c46ece5e3dba0fb1b1e8144944d890a578d921a,PASS,False,[],0.2604166666666667,0.27083333333333337,0.25
W,BAG_CANON_D10,3,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[3],[3],d070dfbe55ac66cd9d30dcca1c9033fd39a55e3ca0bcdfa6a687b7b5c4b8a37d,02b1b73fbf2d94d750940ad97538647638a7cb1a0a7eef5dc3401b369af848e7,d070dfbe55ac66cd9d30dcca1c9033fd39a55e3ca0bcdfa6a687b7b5c4b8a37d,9b93ebd02f2c17d6e71318314f2b39fddf01a5385747d2d9852d586b3d0e6f35,1e9257a679075b7cf125bd1e5764bf6a7292d8c62287bc5e5acd380773a9b4d7,0.2569444444444444,0.2569444444444444,0.261567160768074,0.2222222222222222,0.3055555555555556,0.19444444444444445,0.3055555555555556,"[[8,8,6,14],[9,11,8,8],[13,4,7,12],[8,1,16,11]]",110f3453cce35a59478dcacc575b78a2dce8e2924135bdeacfe2152cee181b9d,PASS,False,[],0.2604166666666667,0.27083333333333337,0.25
W,BAG_CANON_D10,3,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[3],[3],02b1b73fbf2d94d750940ad97538647638a7cb1a0a7eef5dc3401b369af848e7,d070dfbe55ac66cd9d30dcca1c9033fd39a55e3ca0bcdfa6a687b7b5c4b8a37d,02b1b73fbf2d94d750940ad97538647638a7cb1a0a7eef5dc3401b369af848e7,cbb6c1220b8c5c16691d95600e73b199b19e5904716903a00474efc8bb3221a5,c3d4216fda849f495cd59e54cf89c526c88d3760755e3db49694a95525afba50,0.2569444444444445,0.2569444444444444,0.2489639064351708,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.3611111111111111,"[[4,17,10,5],[6,10,11,9],[1,7,10,18],[11,4,8,13]]",5c85f07a56af341a610ed0fe730124aed90be5db9c95791eb95d36b278f2f148,PASS,False,[],0.2604166666666667,0.27083333333333337,0.25
W,BAG_CANON_D10,4,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[4],[4],a7a6b178165ad5cf055e9454a07171f50ede41a4bd486cba0d820c996383ec7f,ad5366fb9dcb786af3389e79d0f723a11cd2d3d368febe57e276621cc4c92b61,a7a6b178165ad5cf055e9454a07171f50ede41a4bd486cba0d820c996383ec7f,35ec1ad22fe434a9f8c9c7fa76ccdce22fc65c38030d2f92d5c9b2351661f324,d972245236f29561eb688d0e190c2988298ea1aaf0c3488b4dc6c4bc8a4f1ed4,0.24305555555555555,0.24305555555555555,0.23446809981336839,0.25,0.1111111111111111,0.3888888888888889,0.2222222222222222,"[[9,5,11,11],[8,4,13,11],[12,7,14,3],[9,8,11,8]]",45649526f24efdb9095e2382085c885fd5c7eee164c2c76b3f5be64f95cc5c06,PASS,False,[],0.2604166666666667,0.27083333333333337,0.25
W,BAG_CANON_D10,4,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[4],[4],ad5366fb9dcb786af3389e79d0f723a11cd2d3d368febe57e276621cc4c92b61,a7a6b178165ad5cf055e9454a07171f50ede41a4bd486cba0d820c996383ec7f,ad5366fb9dcb786af3389e79d0f723a11cd2d3d368febe57e276621cc4c92b61,80a2f3bab5bdeb98db053a5be823d840266e8ca9787f8190be6b80e5bf6c1c4c,abe4edf737ba22ba2f01cfe3138ee74efc2073962fbba0516cfac07ad8cd53a0,0.24305555555555555,0.24305555555555555,0.24455080770496335,0.3055555555555556,0.16666666666666666,0.2777777777777778,0.2222222222222222,"[[11,5,6,14],[6,6,8,16],[8,10,10,8],[10,10,8,8]]",a2dcfc7c5c915a7b14eaba12d0468574d71413d853ef63443bc6be894675b92b,PASS,False,[],0.2604166666666667,0.27083333333333337,0.25
W,BAG_CANON_D10,4,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[4],[4],62b397877d5729e976bcb815fa8caedc1357fb011ad398e9956ea997f5ead1c7,faeddf079104926569f8861306b7433f786a0252a5d29fd3bf9cbcef089a512b,62b397877d5729e976bcb815fa8caedc1357fb011ad398e9956ea997f5ead1c7,f58b8022f432c6ea1b2bfa3c0a35d4da027687e9c0210f0805a4bc75021d302a,f6d8839a5110ddbc2c50568b55c8c84dda2233b6bfd22f89db10247563c2772f,0.3055555555555556,0.3055555555555556,0.3056317704205028,0.2777777777777778,0.3611111111111111,0.2777777777777778,0.3055555555555556,"[[10,8,10,8],[7,13,6,10],[3,11,10,12],[7,9,9,11]]",f925bc940a58a660882f303903b8bfb756a97d347c15a76999d025a4133ffc73,PASS,False,[],0.2604166666666667,0.27083333333333337,0.25
W,BAG_CANON_D10,4,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[4],[4],faeddf079104926569f8861306b7433f786a0252a5d29fd3bf9cbcef089a512b,62b397877d5729e976bcb815fa8caedc1357fb011ad398e9956ea997f5ead1c7,faeddf079104926569f8861306b7433f786a0252a5d29fd3bf9cbcef089a512b,8f3af55d725ed4db33caa2d848fb918647675a3e3e3ae14d79d9958d1580ca84,9c8df5a92a6846d2ba6a782eac62e47ed29da5ca6010eceb4bfff24f1192bfdb,0.25,0.25,0.24774519995108232,0.3333333333333333,0.25,0.2222222222222222,0.19444444444444445,"[[12,12,2,10],[13,9,8,6],[12,10,8,6],[12,7,10,7]]",6027b9565d996927b049d9324917347e30a3c86b426fe52b5038bd48cff0b2d3,PASS,False,[],0.2604166666666667,0.27083333333333337,0.25
W,BAG_CANON_D10,5,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[5],[5],ce6e62bd9b0b25c2d7123c5177c87b4d7719427078be32375915a218e8d72e53,d21ffb20f94dec5f7aa4293125304c6fc68d7be0739bbe27827b9f203e41d3c0,ce6e62bd9b0b25c2d7123c5177c87b4d7719427078be32375915a218e8d72e53,26248604fd8ed2ece5d244cffaeb46fb679150945ab0003527d3eb2f5540c904,d11134b53506bd684cc5a7e1e7ce6a571940fc8d49f33e7adff8d835ea46f5b5,0.22916666666666669,0.22916666666666666,0.22661331774088944,0.16666666666666666,0.1111111111111111,0.3888888888888889,0.25,"[[6,2,22,6],[13,4,17,2],[12,5,14,5],[18,2,7,9]]",3c86aa3d37b963facfb8fc4075b631aa4599269577487f107dd06a704ec3828d,PASS,False,[],0.27083333333333337,0.27083333333333337,0.25
W,BAG_CANON_D10,5,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[5],[5],d21ffb20f94dec5f7aa4293125304c6fc68d7be0739bbe27827b9f203e41d3c0,ce6e62bd9b0b25c2d7123c5177c87b4d7719427078be32375915a218e8d72e53,d21ffb20f94dec5f7aa4293125304c6fc68d7be0739bbe27827b9f203e41d3c0,329dea1a3a559c66445e56aa81012a4fe96fa4964dbddf7f1b49a497acd46c8b,181aaf9e2b5266bdad78ad1fb2e4ec67ab4563d5421e30c78f371956a5476463,0.3055555555555556,0.3055555555555556,0.2996858022003346,0.16666666666666666,0.3611111111111111,0.3888888888888889,0.3055555555555556,"[[6,11,8,11],[5,13,10,8],[6,11,14,5],[6,11,8,11]]",5cae0073488d4acd8f7311f1926794cca07aa8f4db433fcc3ed79219d030d93d,PASS,False,[],0.27083333333333337,0.27083333333333337,0.25
W,BAG_CANON_D10,5,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[5],[5],3964502e367103967568208b953bd470f6abf67870964c36366172634fb902ec,2bdb73f78ae5aae46bb36fdf10652e207b6bed65acdcb6c0392dbb1c208ec975,3964502e367103967568208b953bd470f6abf67870964c36366172634fb902ec,d4f44ed0f37ceed0da063e59624e8f8685d774fb7ce920f0f89fcfa89603fffe,a7755983f48716d0496bc49590c1f31bfa0cdf647a20b492579e5a6b82e7fd0f,0.2708333333333333,0.2708333333333333,0.2620035544125767,0.1111111111111111,0.3611111111111111,0.3611111111111111,0.25,"[[4,12,7,13],[4,13,8,11],[1,8,13,14],[1,16,10,9]]",2d00936be4d7b44a9c484b4000e28a574131eb6688bc4a1c6417898692f5c471,PASS,False,[],0.27083333333333337,0.27083333333333337,0.25
W,BAG_CANON_D10,5,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[5],[5],2bdb73f78ae5aae46bb36fdf10652e207b6bed65acdcb6c0392dbb1c208ec975,3964502e367103967568208b953bd470f6abf67870964c36366172634fb902ec,2bdb73f78ae5aae46bb36fdf10652e207b6bed65acdcb6c0392dbb1c208ec975,f57b9bfc7a0527c3a4f8a2b44ece32fee4d94df799a3345224dda3e962b97e76,cb918e826cd58d5b70810e21c101f2f0801f58b8a93b3ff74b13234872ec2ef5,0.2777777777777778,0.2777777777777778,0.2719315245478036,0.4166666666666667,0.19444444444444445,0.3055555555555556,0.19444444444444445,"[[15,8,8,5],[13,7,7,9],[10,12,11,3],[12,7,10,7]]",779ba71470d1dba69e51415d9321cd8df81edc5b4545d3a149b20fcc010a740a,PASS,False,[],0.27083333333333337,0.27083333333333337,0.25
W,BAG_CANON_D10,6,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[6],[6],082420d64658c0bfa71da90d9d6d11d8dfffe844f5028547d06b09c716527e63,e54e8e9c9d482dc9276d53ba5f48d7a3f76934386baa470661530658a010ba11,082420d64658c0bfa71da90d9d6d11d8dfffe844f5028547d06b09c716527e63,7badaf37aa705485a747fd28ec8101df77daa0bd7a64aed8c009a43d494310b0,3c746247fde056f85951f361509f1cf4a8f795460fbf20cb012330a7e373b7dd,0.25,0.25,0.24276237461168967,0.3611111111111111,0.1388888888888889,0.3611111111111111,0.1388888888888889,"[[13,5,12,6],[8,5,14,9],[5,8,13,10],[11,11,9,5]]",4f1d99c39a2d0c8939874469721262623770d8c50c98e14c0c237816a9eb18e7,PASS,False,[],0.2552083333333333,0.27083333333333337,0.25
W,BAG_CANON_D10,6,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[6],[6],e54e8e9c9d482dc9276d53ba5f48d7a3f76934386baa470661530658a010ba11,082420d64658c0bfa71da90d9d6d11d8dfffe844f5028547d06b09c716527e63,e54e8e9c9d482dc9276d53ba5f48d7a3f76934386baa470661530658a010ba11,0949f6788c0d4f9be700908c862f3317ae4c13eca5aaf69d27a23a7fbe821034,8dd748792d44870fa5e73af6cb62724b2adeb0d4018e42b8be7c76bcea03a9d2,0.23611111111111113,0.2361111111111111,0.23482349319799392,0.3333333333333333,0.1388888888888889,0.19444444444444445,0.2777777777777778,"[[12,3,10,11],[7,5,8,16],[7,15,7,7],[8,8,10,10]]",69f9a2077637c86a34397a498555a79ded54f680766a40905139cd99bd5af96d,PASS,False,[],0.2552083333333333,0.27083333333333337,0.25
W,BAG_CANON_D10,6,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[6],[6],23b9692bfe87ac538cc67bd3f0a587cd92dd93c7eaa2003c949c933e9426a36c,52b5f3b3141955d9fe720e1bed9aefcc62dbfe1e7274c6ffcad3c34d2fc97839,23b9692bfe87ac538cc67bd3f0a587cd92dd93c7eaa2003c949c933e9426a36c,17e946696075d1b1b65694026105048a82d7c5960b81bbf5052a64b6df5b8afa,c93de31d7eccd769ded94d286c0e49d2be09abe7da20720e53484e4e0e1e416a,0.2916666666666667,0.2916666666666667,0.2916035353535354,0.2777777777777778,0.3611111111111111,0.3333333333333333,0.19444444444444445,"[[10,9,5,12],[10,13,7,6],[5,10,12,9],[11,12,6,7]]",f4d75e9f4fe01581fb331d4a01796435178fef026f43218bf02f93113cf178a6,PASS,False,[],0.2552083333333333,0.27083333333333337,0.25
W,BAG_CANON_D10,6,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[6],[6],52b5f3b3141955d9fe720e1bed9aefcc62dbfe1e7274c6ffcad3c34d2fc97839,23b9692bfe87ac538cc67bd3f0a587cd92dd93c7eaa2003c949c933e9426a36c,52b5f3b3141955d9fe720e1bed9aefcc62dbfe1e7274c6ffcad3c34d2fc97839,0057b6a01ad475076fddc11ab8a46ff7087f540c10cc42b2e74afd9d060646c8,fe52b482220a0d1df8d542df76bf0695ee1110df25dd39c804b81d6d8d0b6043,0.24305555555555555,0.24305555555555555,0.24283803848187774,0.3611111111111111,0.2222222222222222,0.19444444444444445,0.19444444444444445,"[[13,7,4,12],[13,8,4,11],[11,6,7,12],[20,4,5,7]]",55f471c17c01e4f0181b9af3305281ee861b9cbf6d1255e00c1da12ad8b0ea4c,PASS,False,[],0.2552083333333333,0.27083333333333337,0.25
