stage,representation,subject,session,direction,train_session,test_session,train_runs,test_runs,train_n,test_n,train_subjects,test_subjects,train_uid_sha256,test_uid_sha256,scaler_fit_uid_sha256,scaler_mean_sha256,scaler_scale_sha256,balanced_accuracy,accuracy,macro_f1,recall_left_hand,recall_right_hand,recall_feet,recall_tongue,confusion_matrix_json,prediction_sha256,status,convergence_warning,warning_messages,subject_statistic,group_statistic,chance
X,BAG_CANON_D10,6,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[6],[6],a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,604ea2e3cdd3adedf93d4b2c134c76cd02c13290c1823f2ae1a108cfbe8a4b1e,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,d1e3a7fd6c6a3a086dc88e14aab008f8d6629e7603fd2d75c55d8308e77ac508,718c90da35bf6ee626a51ea28bb68564e22ec296c464514238fd408113b73e4a,0.21875,0.21875,0.21743726375905761,0.18055555555555555,0.2638888888888889,0.25,0.18055555555555555,"[[13,27,23,9],[12,19,29,12],[14,22,18,18],[21,16,22,13]]",5e2bf90b193408353843f97312e2dad125709c14d59f7817d8f115629a8a9dce,PASS,False,[],0.24479166666666666,0.2829861111111111,0.25
X,BAG_CANON_D10,6,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[6],[6],604ea2e3cdd3adedf93d4b2c134c76cd02c13290c1823f2ae1a108cfbe8a4b1e,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,604ea2e3cdd3adedf93d4b2c134c76cd02c13290c1823f2ae1a108cfbe8a4b1e,32086a3a309d077e6f2c8072d457c3b957a510c26facd3a2313f35f81b893bda,7ada365c05ffb3f1867ea55b863d1609ba31ea77622567111e9371be0290feb9,0.2708333333333333,0.2708333333333333,0.2653347193206952,0.3888888888888889,0.16666666666666666,0.25,0.2777777777777778,"[[28,9,16,19],[22,12,21,17],[26,14,18,14],[21,11,20,20]]",d2fa06ed72ecd1d4b78bad8258fbad41a210a0887794105103397b8580c7ac17,PASS,False,[],0.24479166666666666,0.2829861111111111,0.25
X,BAG_CANON_D10,7,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[7],[7],b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,17ffadfc0586e9192c974fa2f4ca84b73e3b9e619ea869d0b1d9087f1c0175fe,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,540e76515367582c03d6b0692c9a816dd4f0dfca2d9fd4a1b4d921d6fdd128dc,101c82732d347b18defe447a7337443ed7874bad9456975dd9133af32c19e555,0.2881944444444444,0.2881944444444444,0.27585132856391137,0.20833333333333334,0.2361111111111111,0.19444444444444445,0.5138888888888888,"[[15,12,14,31],[15,17,15,25],[9,12,14,37],[13,15,7,37]]",ae663120951dc20b6e27daabc9f8a3acaffeafdc73b11b9e548e9f966597b725,PASS,False,[],0.265625,0.2829861111111111,0.25
X,BAG_CANON_D10,7,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[7],[7],17ffadfc0586e9192c974fa2f4ca84b73e3b9e619ea869d0b1d9087f1c0175fe,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,17ffadfc0586e9192c974fa2f4ca84b73e3b9e619ea869d0b1d9087f1c0175fe,22c95010a6d5b567281bd0eac95671c1df2d995cbd3746e7e5b20ca84cf9757b,b33d5e96facc37c9b882d5d739785925e272e6ffd14d915bff721901d29947fc,0.24305555555555555,0.24305555555555555,0.24156390160729663,0.3194444444444444,0.25,0.19444444444444445,0.20833333333333334,"[[23,23,13,13],[28,18,14,12],[28,21,14,9],[15,21,21,15]]",6d96cda67552f402de634774a2ca30f42146d537e50f92c2a488b06cab36e1ce,PASS,False,[],0.265625,0.2829861111111111,0.25
X,BAG_CANON_D10,8,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[8],[8],81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,b7460ea4ba3e064dca14b9b269c46df4827f103794e5f2d8ebbc0bf5fc6901e3,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,09632872bce0ff627505c52d262ccf3cb61a6ede1d5ec88c334b963bf11754aa,107c0ff1ab06b01577decc25a27d7298814f5a5fc2ef43e89db7193e303d0b4d,0.3298611111111111,0.3298611111111111,0.3350861212273707,0.375,0.3333333333333333,0.3194444444444444,0.2916666666666667,"[[27,9,26,10],[16,24,24,8],[29,7,23,13],[13,11,27,21]]",f401a39c3e146c7cd590fe310d096bbc718283785ccc095d097f782c2037ac87,PASS,False,[],0.3194444444444444,0.2829861111111111,0.25
X,BAG_CANON_D10,8,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[8],[8],b7460ea4ba3e064dca14b9b269c46df4827f103794e5f2d8ebbc0bf5fc6901e3,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,b7460ea4ba3e064dca14b9b269c46df4827f103794e5f2d8ebbc0bf5fc6901e3,ee3cab44b58257727e3b61e6e3571f5df306822bba726365e0119b7bffe19bf2,c5a4f1f49ada5a24b041129906c40793d743c26ef19f895774c0ae633e8ea9a5,0.3090277777777778,0.3090277777777778,0.29732358959003913,0.2222222222222222,0.3194444444444444,0.18055555555555555,0.5138888888888888,"[[16,15,17,24],[14,23,12,23],[17,18,13,24],[9,18,8,37]]",ba08a9ff3e8d95a7176e3137b11dadde9cb9e6c0603945c3d0654129e7acdace,PASS,False,[],0.3194444444444444,0.2829861111111111,0.25
X,BAG_CANON_D10,9,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[9],[9],2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,5debe7cc0eeee7d60f4cca6539384f8afc8242178dd44d430e6fb0362b893c1c,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,b70f6ef46f22c839a677628c7ec11118ff73917e05b412946e0731429ae4c511,394315bccc3653dfffff90ac1a8e996a598cf738bf34549fdc2f554aa0d0e849,0.38888888888888884,0.3888888888888889,0.38044558458465744,0.4722222222222222,0.19444444444444445,0.3611111111111111,0.5277777777777778,"[[34,9,23,6],[12,14,17,29],[14,9,26,23],[8,13,13,38]]",19d267cb67d6f95f26040b63451fb60372ddce24657cc68e3baaef649d2d8b5b,PASS,False,[],0.3836805555555555,0.2829861111111111,0.25
X,BAG_CANON_D10,9,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[9],[9],5debe7cc0eeee7d60f4cca6539384f8afc8242178dd44d430e6fb0362b893c1c,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,5debe7cc0eeee7d60f4cca6539384f8afc8242178dd44d430e6fb0362b893c1c,947969d19fc2e09abcd06a4dddec08ec0e3719d1be23f0b688abb79662f16a14,1978a59711d0e8d64de0cfd445d00db4d9b53c0faacb8b51b76ea74fca2c7b16,0.3784722222222222,0.3784722222222222,0.3707728755269076,0.5138888888888888,0.3611111111111111,0.20833333333333334,0.4305555555555556,"[[37,15,9,11],[16,26,14,16],[22,13,15,22],[13,15,13,31]]",e157423e2d51edf84e9225fbed8ee4a0c1555fa6f948fcd0c0d9d55a33495e19,PASS,False,[],0.3836805555555555,0.2829861111111111,0.25
X,SCALARS_11,1,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[1],[1],c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,6e8dfd1b770f5a3ddc476ea4e0fb95a6c050d2eea26e7032a2a730e16bb5784e,c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,87ce114109fee4e8a5b3720215ebc3a096de4d020e0aeae8e5604cf9334d5991,658301e1d3be91b21851d80c50c58122ce0442b700bba5cba129780a1a3fb9d5,0.3472222222222222,0.3472222222222222,0.3452349387451073,0.3055555555555556,0.4444444444444444,0.3611111111111111,0.2777777777777778,"[[22,34,9,7],[18,32,12,10],[11,19,26,16],[19,14,19,20]]",856c9c5aa6da478cda3365f0619a220cf6f5af0453f2ff21a6081757f69ad6c6,PASS,False,[],0.3732638888888889,0.28125,0.25
X,SCALARS_11,1,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[1],[1],6e8dfd1b770f5a3ddc476ea4e0fb95a6c050d2eea26e7032a2a730e16bb5784e,c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,6e8dfd1b770f5a3ddc476ea4e0fb95a6c050d2eea26e7032a2a730e16bb5784e,915df79d5bb541035e23576683ccd1ecd31add20d6a58f59def6b530ef55daec,e5c9d2d5d41f0555e82a23693ed58d5968902041bb7776b2fbb73743c836b2e7,0.3993055555555556,0.3993055555555556,0.3987165506249476,0.3472222222222222,0.375,0.4583333333333333,0.4166666666666667,"[[25,16,9,22],[22,27,12,11],[10,8,33,21],[2,12,28,30]]",b358e06e4029fbf16122bb9c374a03b3fb3ca51dffd2a6d5f00ec42ba2ebbdff,PASS,False,[],0.3732638888888889,0.28125,0.25
X,SCALARS_11,2,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[2],[2],c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,6c58f95e9aee14fcd538d9a5e6d21b04c0c4346923202b5e055fea92107c3f89,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,3971f80908a2aac3b5d316aec4377dabaea7ff45c148a2a42d7d9a59a443f99c,c511fc3af5d51badc8eac72afae41cd19af8cc7814044de53c69940c879fad93,0.2673611111111111,0.2673611111111111,0.1980576221508113,0.8055555555555556,0.125,0.09722222222222222,0.041666666666666664,"[[58,3,6,5],[57,9,4,2],[51,10,7,4],[61,3,5,3]]",f741179bffde75f6a6b1b7026da0cf49d41c53869c81b94a198bf22ab5a5930a,PASS,False,[],0.2569444444444444,0.28125,0.25
X,SCALARS_11,2,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[2],[2],6c58f95e9aee14fcd538d9a5e6d21b04c0c4346923202b5e055fea92107c3f89,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,6c58f95e9aee14fcd538d9a5e6d21b04c0c4346923202b5e055fea92107c3f89,2b9b7cea9946237bd4c1985cffe7e903f73098f670e75afbd22d207b08ad29ba,a1b24f4345d58806155c80b3bc633944ec9553d5a5e96a67a370139835779fc6,0.2465277777777778,0.2465277777777778,0.21591557362895736,0.06944444444444445,0.5,0.3055555555555556,0.1111111111111111,"[[5,39,24,4],[3,36,24,9],[4,36,22,10],[6,37,21,8]]",c508cd40a470c520ef0f474507acb331e4459647aedb792a59a271e5e7973662,PASS,False,[],0.2569444444444444,0.28125,0.25
X,SCALARS_11,3,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[3],[3],188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,d1a3429a1e03ac5b16470e31ed018de72d3d80d1dbf92efe4eed88349cde9518,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,a0f7078495a4d8445f92d7907494487f29b61f7095718c2fa642451c8ae4a0fb,98550cd1f898c3b2653ed4238a5a5c809fdd967675eb229cf7cd59c23720c8c8,0.2777777777777778,0.2777777777777778,0.27776065312709114,0.2222222222222222,0.2916666666666667,0.19444444444444445,0.4027777777777778,"[[16,27,14,15],[16,21,22,13],[6,28,14,24],[2,29,12,29]]",b3a8a3caaddbd8bafb92f36352d93bc2c7d05a94016168461c845ebf6d5d2842,PASS,False,[],0.28125,0.28125,0.25
X,SCALARS_11,3,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[3],[3],d1a3429a1e03ac5b16470e31ed018de72d3d80d1dbf92efe4eed88349cde9518,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,d1a3429a1e03ac5b16470e31ed018de72d3d80d1dbf92efe4eed88349cde9518,c7a769bdc89020febd413cbe74ba9f72c41071a8a612efadca39248658ccd990,badc7c42b43b43ce13d7bf03636b1f2bb0cd053dfeb50b7d6cbb8d0526368456,0.2847222222222222,0.2847222222222222,0.27508652963198416,0.18055555555555555,0.4722222222222222,0.1527777777777778,0.3333333333333333,"[[13,43,6,10],[13,34,6,19],[12,39,11,10],[11,33,4,24]]",7f0a087f7e3311e0f8ebb7cb4a983c402f61cb4564ead1fd069ccf6e92e25986,PASS,False,[],0.28125,0.28125,0.25
X,SCALARS_11,4,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[4],[4],f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,e923e1eb5f3c03b47a0cd39a5d0726b061b18d91d732f160f172e2df98622c3f,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,e5d86153cc89358ebfdbfe10edb420abd21333f833a8c1b9b07c2f072efbfcee,6533814e9b334fb9ce3705656a3b0934f0bd620def8652c665659e2a98459cd3,0.3263888888888889,0.3263888888888889,0.3216723939511272,0.3055555555555556,0.20833333333333334,0.3194444444444444,0.4722222222222222,"[[22,15,22,13],[25,15,16,16],[10,18,23,21],[14,8,16,34]]",4dae379e07f02f039a35a37f3d6e1dc2395fefa15f0b359d8dfea45f7263b7fe,PASS,False,[],0.2951388888888889,0.28125,0.25
X,SCALARS_11,4,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[4],[4],e923e1eb5f3c03b47a0cd39a5d0726b061b18d91d732f160f172e2df98622c3f,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,e923e1eb5f3c03b47a0cd39a5d0726b061b18d91d732f160f172e2df98622c3f,230fbd143609ae19c67f7a07c8e92dcedf8b34cccb9f0c8e632699376ed7951a,c61626ad35a4fae2d4131da663621a62b3a2014dbfda846ae226cdf55cd58def,0.2638888888888889,0.2638888888888889,0.26233511186851244,0.25,0.3333333333333333,0.20833333333333334,0.2638888888888889,"[[18,28,11,15],[16,24,15,17],[18,23,15,16],[20,22,11,19]]",b6adca3a5b3db0871c821f1d0430a11d3dd729e6079816b874a392cac3de38f2,PASS,False,[],0.2951388888888889,0.28125,0.25
X,SCALARS_11,5,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[5],[5],afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,b53b74cd471fd3212c5d7b3d4348b288cdbd3a0b9cbdd55ffbd167abe4924e6b,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,6821d36797dbd16bfd6efdb7abffd097f60f57e4f13c5151f19c74596c83909d,454667ba6e76a8cc6084da75fa1b05033804e9a03ea11f2fc08ee3789720a869,0.23958333333333331,0.23958333333333334,0.233342796484645,0.3333333333333333,0.25,0.25,0.125,"[[24,22,22,4],[28,18,18,8],[17,26,18,11],[23,14,26,9]]",117724142e9b31fc1fea9cff78ee601d937978580a739f10f71c194b6b5e2a7e,PASS,False,[],0.23090277777777776,0.28125,0.25
X,SCALARS_11,5,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[5],[5],b53b74cd471fd3212c5d7b3d4348b288cdbd3a0b9cbdd55ffbd167abe4924e6b,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,b53b74cd471fd3212c5d7b3d4348b288cdbd3a0b9cbdd55ffbd167abe4924e6b,45c9445e141ad9809b05456a056e0931a2edb6cb3fcd74cfc898f3d5a7db8dd2,14bbcb3e8ea3b9cbfb3d6a0432181df78828350c2c87c6c543e33ed3f00d0bd0,0.2222222222222222,0.2222222222222222,0.19232773963895244,0.09722222222222222,0.041666666666666664,0.3055555555555556,0.4444444444444444,"[[7,6,27,32],[18,3,30,21],[11,6,22,33],[6,5,29,32]]",1f8c3840f4c754c87a761a3ea64615bdea91e94b87362314a5d5a0ef5b24e0fb,PASS,False,[],0.23090277777777776,0.28125,0.25
X,SCALARS_11,6,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[6],[6],a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,604ea2e3cdd3adedf93d4b2c134c76cd02c13290c1823f2ae1a108cfbe8a4b1e,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,02df51587d070f1731667b51b17c660ac87d82c6449229b82514d23e8b5f6d26,ebd078438792818deadde6c12592aa950c027db221842de0f2895c5dbb9a91d2,0.2152777777777778,0.2152777777777778,0.21890530038265488,0.1527777777777778,0.18055555555555555,0.2361111111111111,0.2916666666666667,"[[11,18,6,37],[9,13,10,40],[13,11,17,31],[20,23,8,21]]",c8c3a2bd84ed72912d2edca701387401459ad9e4a1972cb490d82a154296ae3a,PASS,False,[],0.2309027777777778,0.28125,0.25
X,SCALARS_11,6,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[6],[6],604ea2e3cdd3adedf93d4b2c134c76cd02c13290c1823f2ae1a108cfbe8a4b1e,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,604ea2e3cdd3adedf93d4b2c134c76cd02c13290c1823f2ae1a108cfbe8a4b1e,ed1bb516eec1c9ee49bc44751feb77fa1042132b4585f4446817fb1f2750fe3f,2994771ac52a97d18bde77aa8494e7a020bdea2f153308a4d8e44e3bc7a7f63e,0.24652777777777776,0.2465277777777778,0.2456484729910074,0.3194444444444444,0.16666666666666666,0.2777777777777778,0.2222222222222222,"[[23,8,16,25],[21,12,13,26],[17,10,20,25],[20,15,21,16]]",165ca4b29f60a635197124cda604442dd48def5d69781b62dd0d8ea9d66d057a,PASS,False,[],0.2309027777777778,0.28125,0.25
X,SCALARS_11,7,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[7],[7],b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,17ffadfc0586e9192c974fa2f4ca84b73e3b9e619ea869d0b1d9087f1c0175fe,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,0d514d8c8a347d6f0c6e9299e0726ac614b6a8b6dfebb9dfd836faddfc75cb4f,a17fe83e50cf2718d9d7ad7ec4196f871067bdc01ed6482c22d62257c1ba52ba,0.2569444444444444,0.2569444444444444,0.24348967184935563,0.25,0.125,0.16666666666666666,0.4861111111111111,"[[18,16,14,24],[25,9,14,24],[10,20,12,30],[13,15,9,35]]",92af9a542d1d415110fd27252401d3c0efccf6817270133f4564df88a9fd4054,PASS,False,[],0.2569444444444444,0.28125,0.25
X,SCALARS_11,7,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[7],[7],17ffadfc0586e9192c974fa2f4ca84b73e3b9e619ea869d0b1d9087f1c0175fe,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,17ffadfc0586e9192c974fa2f4ca84b73e3b9e619ea869d0b1d9087f1c0175fe,ab8c507f637a1effab7aa639cb51d84dc8f90c9280cccb84184878ed19605d7c,ef13dd788fe8d39a0108189d46aa96f01744a582a7a9f175db79cba969492870,0.2569444444444445,0.2569444444444444,0.2508534896496449,0.4166666666666667,0.20833333333333334,0.16666666666666666,0.2361111111111111,"[[30,17,13,12],[22,15,19,16],[26,23,12,11],[25,12,18,17]]",2cf056e22b9983fce44ed443ca7d63f4fa282cf0725dac4c9ead5fb3536e6efb,PASS,False,[],0.2569444444444444,0.28125,0.25
X,SCALARS_11,8,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[8],[8],81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,b7460ea4ba3e064dca14b9b269c46df4827f103794e5f2d8ebbc0bf5fc6901e3,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,707b36fbab4abe50d61144621d249db0b4cea41584205f0e1ce4f92d088b2a7a,734133850cacee3d0d77e122375fb9585a87ca351921980f4927a3ba338c8107,0.3194444444444445,0.3194444444444444,0.3187494882265254,0.3333333333333333,0.2916666666666667,0.2222222222222222,0.4305555555555556,"[[24,15,21,12],[22,21,14,15],[20,23,16,13],[13,13,15,31]]",f5e447a1f065c79db9863b681238a4d9a12efc5a86aa3764cd1c2ebbc95bd2ba,PASS,False,[],0.34375,0.28125,0.25
X,SCALARS_11,8,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[8],[8],b7460ea4ba3e064dca14b9b269c46df4827f103794e5f2d8ebbc0bf5fc6901e3,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,b7460ea4ba3e064dca14b9b269c46df4827f103794e5f2d8ebbc0bf5fc6901e3,0f2aac66a193352f7ce6f139903c53615b45c2440287d41838a65378e0bff0a9,4edf421fce5d40505e496b6f4ee97c3e70e04810ff23b11d30b54ad422ec6124,0.3680555555555556,0.3680555555555556,0.3471333780501056,0.3611111111111111,0.4583333333333333,0.1111111111111111,0.5416666666666666,"[[26,18,11,17],[11,33,5,23],[18,24,8,22],[11,17,5,39]]",b57de02f5181d738e5825e2a576fa152046b604b36b872bfbdb7f753821b344a,PASS,False,[],0.34375,0.28125,0.25
X,SCALARS_11,9,cross_session,0train_TO_1test,"[""0train""]","[""1test""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[9],[9],2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,5debe7cc0eeee7d60f4cca6539384f8afc8242178dd44d430e6fb0362b893c1c,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,4a891b4a1a714de320813866761f43b3aab585bdeea9439fe77103a4f270578f,3d05d578ce610e626b5c77b4d48afa6367f2c34927d3ae48d06235a4ecab033b,0.39583333333333337,0.3958333333333333,0.36754017592178406,0.5,0.09722222222222222,0.2916666666666667,0.6944444444444444,"[[36,9,8,19],[9,7,15,41],[16,3,21,32],[4,10,8,50]]",c47c479206794cf277ee23f4a7ad0ba878101cc6360ecb0ecef6da2e01103592,PASS,False,[],0.4010416666666667,0.28125,0.25
X,SCALARS_11,9,cross_session,1test_TO_0train,"[""1test""]","[""0train""]","[0,1,2,3,4,5]","[0,1,2,3,4,5]",288,288,[9],[9],5debe7cc0eeee7d60f4cca6539384f8afc8242178dd44d430e6fb0362b893c1c,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,5debe7cc0eeee7d60f4cca6539384f8afc8242178dd44d430e6fb0362b893c1c,7d084a6de2ff97aadba2d9dbe3c9a4eb005d5e365e392fc87f2e8e6a7a536237,a267bc5bf165c385d9376af3a1b3d041eec3088f2606e2223751ac6dadd194d1,0.40625,0.40625,0.40197237801255015,0.5694444444444444,0.4305555555555556,0.25,0.375,"[[41,7,20,4],[17,31,16,8],[17,25,18,12],[18,18,9,27]]",d036c7dc6d4df1dd8e4e69e1b3d3345f679cc75be06c07903a0b15b8d5c8c033,PASS,False,[],0.4010416666666667,0.28125,0.25
