registration_id,fixture_type,solver,subject,session,class_label,gpa_start,gpa_outer_iteration,trial_position,global_sample_index,target_hash,source_hash,start_index,alternation,iteration,objective,gradient_norm,trace_source,truth_determinant,dimension,audit_index
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,48,0.11134406392863086,0.07241510957714817,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,49,0.11113423780962492,0.10392461214937741,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,50,0.11070248611747362,0.08123901565147601,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,51,0.11007003054149136,0.05384846317502684,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,52,0.10982090050618631,0.04758099713714772,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,53,0.10930130121302602,0.05934699576113667,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,54,0.10861965066072991,0.0997455095739797,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,55,0.1068942315774974,0.07948754341660268,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,56,0.10676291555504376,0.13321537184130963,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,57,0.1063812558031149,0.11267160565074417,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,58,0.10545044784639297,0.03554590468188597,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,59,0.10526986912433463,0.023107972637512377,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,60,0.10521173615511674,0.0325937691588746,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,61,0.10500771517980138,0.03014087751073773,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,62,0.10491845414924186,0.04135627275076292,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,63,0.1047970078740256,0.04047466552681441,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,64,0.10449734798563548,0.041904714845677905,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,65,0.10440706799080561,0.06874585358051397,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,66,0.10412827068550583,0.06350464641617076,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,67,0.10359747719581944,0.029673466664395118,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,68,0.10356395540777855,0.029108580315898136,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,69,0.1034882697846939,0.030610375613850393,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,70,0.10329900812158241,0.028649555986726794,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,71,0.1031292024428481,0.0228525111735105,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,72,0.10264345928620791,0.034020337981681505,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,73,0.10149501563807206,0.05361794820658818,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,74,0.10099141812316322,0.09878033663697126,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,75,0.1006275567048294,0.06639516182224972,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,76,0.10036709077435742,0.0376400634567609,deterministic_forensic_reproduction_log,,,
failed_real_registration,frozen_failed_real,ConjugateGradient,1.0,0train,left_hand,0.0,1.0,0.0,3.0,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,324e9aad5de12568fc062f30b528805d24587a1a67884a541cae390024c86a61,1,1,77,0.10033874701106431,0.027997055824954157,deterministic_forensic_reproduction_log,,,
