protocol,split,target_subject,condition,balanced_accuracy,accuracy,macro_f1,evaluation_n,confusion_matrix_json,recall_left_hand,recall_right_hand,recall_feet,recall_tongue
T2,B,9,MOV_LEN,0.2569444444444444,0.2569444444444444,0.11463710901913149,144,"[[0,0,1,35],[0,1,0,35],[0,0,0,36],[0,0,0,36]]",0.0,0.027777777777777776,0.0,1.0
T2,A,9,MOV_GRAM,0.2708333333333333,0.2708333333333333,0.15158822615719167,144,"[[1,0,1,34],[0,0,0,36],[0,0,3,33],[0,1,0,35]]",0.027777777777777776,0.0,0.08333333333333333,0.9722222222222222
T2,B,9,MOV_GRAM,0.25,0.25,0.10344827586206896,144,"[[0,1,3,32],[1,0,0,35],[0,1,0,35],[0,0,0,36]]",0.0,0.0,0.0,1.0
T2,A,9,MOV_SENSOR,0.4166666666666667,0.4166666666666667,0.41214585044204244,144,"[[20,10,5,1],[6,13,12,5],[10,4,16,6],[9,6,10,11]]",0.5555555555555556,0.3611111111111111,0.4444444444444444,0.3055555555555556
T2,B,9,MOV_SENSOR,0.3680555555555555,0.3680555555555556,0.36758948217164833,144,"[[15,15,3,3],[10,14,5,7],[11,8,10,7],[11,3,8,14]]",0.4166666666666667,0.3888888888888889,0.2777777777777778,0.3888888888888889
T2,A,9,STATIC_PLUS_LEN,0.5486111111111112,0.5486111111111112,0.542614709851552,144,"[[25,6,4,1],[5,21,5,5],[8,7,12,9],[2,5,8,21]]",0.6944444444444444,0.5833333333333334,0.3333333333333333,0.5833333333333334
T2,B,9,STATIC_PLUS_LEN,0.5763888888888888,0.5763888888888888,0.5727398383196184,144,"[[16,15,2,3],[6,24,2,4],[12,5,16,3],[1,1,7,27]]",0.4444444444444444,0.6666666666666666,0.4444444444444444,0.75
T2,A,9,STATIC_PLUS_GRAM,0.5416666666666667,0.5416666666666666,0.536691253951528,144,"[[24,7,4,1],[5,21,4,6],[6,7,12,11],[2,4,9,21]]",0.6666666666666666,0.5833333333333334,0.3333333333333333,0.5833333333333334
T2,B,9,STATIC_PLUS_GRAM,0.5555555555555556,0.5555555555555556,0.5534165250448926,144,"[[14,17,2,3],[6,23,3,4],[10,5,18,3],[1,2,8,25]]",0.3888888888888889,0.6388888888888888,0.5,0.6944444444444444
T2,A,9,STATIC_PLUS_SENSOR,0.4722222222222222,0.4722222222222222,0.4768017820430177,144,"[[17,10,9,0],[3,15,12,6],[8,2,17,9],[3,2,12,19]]",0.4722222222222222,0.4166666666666667,0.4722222222222222,0.5277777777777778
T2,B,9,STATIC_PLUS_SENSOR,0.6041666666666667,0.6041666666666666,0.5889185348295941,144,"[[23,8,4,1],[5,24,1,6],[10,8,11,7],[2,1,4,29]]",0.6388888888888888,0.6666666666666666,0.3055555555555556,0.8055555555555556
